Feature ID,Feature Name,Feature count topic 1to3,Feature log2 fold change topic 1to3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5to9,Feature log2 fold change topic 5to9
ENSG00000158555,GDPD5,22,-0.4677,32,0.19624,31,0.31847
ENSG00000171533,MAP6,103,0.10409,104,0.09940,94,-0.1350
ENSG00000137492,THAP12,38,0.79485,9,-1.5656,24,-0.3509
ENSG00000078124,ACER3,20,-0.6473,49,0.92576,29,0.06192
ENSG00000149260,CAPN5,42,0.72161,18,-0.8214,27,-0.4256
ENSG00000149269,PAK1,424,1.34763,116,-1.2035,176,-0.9759
ENSG00000074201,CLNS1A,46,-0.1209,53,0.14351,50,0.04770
ENSG00000048649,RSF1,51,0.20412,40,-0.2270,45,-0.1020
ENSG00000151366,NDUFC2,412,0.59811,297,-0.1143,267,-0.5203
ENSG00000159063,ALG8,21,0.44435,19,0.15732,15,-0.4792
ENSG00000188997,KCTD21,12,-0.6124,27,0.79660,17,0.11511
ENSG00000118369,USP35,20,0.28484,28,0.74140,14,-0.6196
ENSG00000149256,TENM4,50,1.35066,12,-1.3765,21,-0.9454
ENSG00000182103,FAM181B,14,-1.2122,63,1.46059,28,0.06432
ENSG00000137509,PRCP,32,0.22492,48,0.84783,23,-0.6259
ENSG00000137502,RAB30,28,0.26127,41,0.84385,19,-0.6578
ENSG00000165494,PCF11,20,-0.0559,42,1.21588,17,-0.6102
ENSG00000137494,ANKRD42,32,1.10092,11,-0.9437,15,-0.7787
ENSG00000137500,CCDC90B,31,-0.4538,37,-0.0701,43,0.42229
ENSG00000150672,DLG2,107,-0.0959,136,0.32165,110,-0.0547
ENSG00000171204,TMEM126B,28,-0.3511,33,0.02269,36,0.29753
ENSG00000171202,TMEM126A,28,-0.2656,23,-0.4952,36,0.41381
ENSG00000137504,CREBZF,24,0.28571,37,0.91272,16,-0.7237
ENSG00000137501,SYTL2,53,0.03772,75,0.60218,47,-0.3141
ENSG00000073921,PICALM,59,0.06716,99,0.90733,48,-0.5165
ENSG00000149196,HIKESHI,62,0.48913,34,-0.6171,46,-0.2511
ENSG00000151376,ME3,83,1.06072,35,-0.6719,41,-0.8069
ENSG00000166575,TMEM135,28,0.69041,26,0.34383,16,-0.8082
ENSG00000168959,GRM5,135,1.30088,52,-0.7061,55,-1.0473
ENSG00000110172,CHORDC1,36,1.04575,25,0.08118,16,-1.0571
ENSG00000165323,FAT3,45,1.66076,8,-1.7320,15,-1.2074
ENSG00000180773,SLC36A4,28,0.77663,14,-0.4964,16,-0.5693
ENSG00000166012,TAF1D,50,-0.2238,87,0.75744,52,-0.1731
ENSG00000166025,AMOTL1,18,-0.9915,47,0.74587,34,0.41976
ENSG00000150316,CWC15,54,0.11101,55,0.10939,49,-0.1455
ENSG00000263465,SRSF8,54,-0.0846,62,0.15302,57,0.01161
ENSG00000149218,ENDOD1,41,-0.0589,79,1.07087,35,-0.5085
ENSG00000149212,SESN3,131,0.35253,102,-0.1492,102,-0.2696
ENSG00000166037,CEP57,19,0.27852,11,-0.7152,17,-0.0223
ENSG00000087053,MTMR2,29,0.40414,17,-0.5441,23,-0.1899
ENSG00000149231,CCDC82,34,0.37128,62,1.27986,19,-1.0625
ENSG00000149972,CNTN5,82,2.13990,0,-5.8056,22,-1.4768
ENSG00000110318,CEP126,56,0.94825,17,-1.2516,31,-0.5585
ENSG00000110330,BIRC2,35,0.09295,35,0.08426,32,-0.1185
ENSG00000152558,TMEM123,4,-2.3732,57,2.20895,17,-0.0572
ENSG00000137692,DCUN1D5,35,0.52742,15,-0.9310,26,-0.2085
ENSG00000152578,GRIA4,187,1.41020,53,-1.1097,73,-1.0610
ENSG00000170903,MSANTD4,19,0.50136,25,0.84034,11,-0.8908
ENSG00000149313,AASDHPPT,150,1.03431,56,-0.8773,76,-0.7265
ENSG00000152402,GUCY1A2,48,1.12855,12,-1.4000,23,-0.7137
ENSG00000110675,ELMOD1,166,0.97692,63,-0.8990,88,-0.6629
ENSG00000166266,CUL5,43,0.54704,55,0.82720,24,-0.9289
ENSG00000075239,ACAT1,61,0.44684,64,0.39643,41,-0.5915
ENSG00000178105,DDX10,28,0.69014,27,0.42883,15,-0.8502
ENSG00000185742,C11orf87,136,1.11701,41,-1.1700,67,-0.7456
ENSG00000137710,RDX,35,-0.4612,101,1.46972,37,-0.4581
ENSG00000137714,FDX1,25,0.34191,26,0.32278,18,-0.4553
ENSG00000137727,ARHGAP20,33,0.16337,43,0.55387,27,-0.4027
ENSG00000170145,SIK2,49,0.55454,34,-0.1861,33,-0.4513
ENSG00000086848,ALG9,24,0.59987,21,0.23673,15,-0.6668
ENSG00000137720,C11orf1,23,-0.0995,18,-0.4309,25,0.24487
ENSG00000109846,CRYAB,59,-2.0816,763,2.72546,149,-0.6594
ENSG00000150764,DIXDC1,41,-0.1336,48,0.14247,44,0.05930
ENSG00000150768,DLAT,41,0.41729,32,-0.0774,30,-0.3582
ENSG00000150776,NKAPD1,19,0.07619,9,-1.0795,20,0.25692
ENSG00000150779,TIMM8B,77,-0.3044,70,-0.3746,100,0.40815
ENSG00000204370,SDHD,44,0.06857,26,-0.7745,45,0.19080
ENSG00000150787,PTS,68,0.22149,42,-0.5998,61,-0.0001
ENSG00000250303,LINC02762,31,0.51815,24,-0.0557,21,-0.4641
ENSG00000149294,NCAM1,403,0.67588,351,0.24734,232,-0.7478
ENSG00000109906,ZBTB16,37,-0.3517,75,0.88662,42,-0.1441
ENSG00000076043,REXO2,21,0.06249,22,0.14277,19,-0.1155
ENSG00000182985,CADM1,90,0.48688,83,0.20448,60,-0.5411
ENSG00000109917,ZPR1,45,0.20305,52,0.39002,36,-0.3568
ENSG00000160584,SIK3,87,0.35165,126,0.89597,56,-0.7770
ENSG00000168092,PAFAH1B2,163,0.35762,145,0.07380,123,-0.3609
ENSG00000149577,SIDT2,36,0.88138,30,0.30178,17,-0.9852
ENSG00000160613,PCSK7,16,-0.3708,26,0.46042,20,0.11060
ENSG00000186318,BACE1,64,-0.1040,146,1.33764,53,-0.6556
ENSG00000137726,FXYD6,552,0.22837,621,0.36448,441,-0.3681
ENSG00000177098,SCN4B,38,0.80930,10,-1.4688,24,-0.3808
ENSG00000149575,SCN2B,131,0.74423,71,-0.4793,80,-0.5421
ENSG00000110344,UBE4A,72,1.00349,44,-0.1223,34,-0.9286
ENSG00000167283,ATP5MG,371,-0.1988,330,-0.3376,445,0.30250
ENSG00000118058,KMT2A,50,0.33159,49,0.20167,38,-0.3905
ENSG00000149582,TMEM25,88,1.20635,28,-1.0027,39,-0.8734
ENSG00000118096,IFT46,28,0.39343,34,0.60646,19,-0.6481
ENSG00000095139,ARCN1,36,0.62961,14,-1.0402,25,-0.2842
ENSG00000019144,PHLDB1,15,-1.9455,168,2.58197,35,-0.5704
ENSG00000110367,DDX6,117,-0.0735,158,0.44053,116,-0.1319
ENSG00000278376,AP004609.3,12,-0.6343,22,0.42080,19,0.34172
ENSG00000118181,RPS25,395,-0.4880,642,0.40718,537,0.23307
ENSG00000196655,TRAPPC4,47,0.60581,29,-0.3578,31,-0.4431
ENSG00000149428,HYOU1,103,0.73950,81,0.10749,58,-0.7501
ENSG00000160695,VPS11,32,0.50503,27,0.08159,21,-0.5061
ENSG00000188486,H2AFX,40,0.48397,48,0.63621,25,-0.7532
ENSG00000172375,C2CD2L,133,1.19514,54,-0.6739,59,-0.9456
ENSG00000110395,CBL,23,0.01039,26,0.24694,22,-0.1144
ENSG00000173456,RNF26,45,1.22686,14,-0.9995,20,-0.8953
ENSG00000036672,USP2,58,1.24343,22,-0.7280,25,-0.9809
ENSG00000154096,THY1,2135,0.80866,1280,-0.2809,1207,-0.6708
ENSG00000110400,NECTIN1,67,0.71008,57,0.22894,38,-0.7740
ENSG00000184232,OAF,5,-2.1371,37,1.31594,21,0.63881
ENSG00000196914,ARHGEF12,120,0.38066,116,0.22223,87,-0.4463
ENSG00000109929,SC5D,125,0.85247,70,-0.3671,69,-0.6863
ENSG00000137642,SORL1,255,0.93002,157,-0.1648,129,-0.8362
ENSG00000255248,MIR100HG,81,0.60578,60,-0.0790,52,-0.5411
ENSG00000109971,HSPA8,574,0.63840,337,-0.4149,375,-0.4569
ENSG00000023171,GRAMD1B,91,0.35771,66,-0.2480,72,-0.2395
ENSG00000166257,SCN3B,787,0.76991,522,-0.1407,449,-0.6818
ENSG00000110002,VWA5A,40,1.04409,13,-1.0050,20,-0.7066
ENSG00000154144,TBRG1,51,-0.1385,67,0.33351,54,-0.0232
ENSG00000110013,SIAE,34,0.63765,17,-0.6486,23,-0.3876
ENSG00000154146,NRGN,1646,-0.2077,2448,0.49518,1792,-0.0437
ENSG00000165478,HEPACAM,38,-1.7519,293,1.94129,98,-0.0534
ENSG00000165495,PKNOX2,25,0.82921,18,0.02219,13,-0.8058
ENSG00000149557,FEZ1,155,-0.2887,323,1.01032,163,-0.2732
ENSG00000149547,EI24,107,0.52328,76,-0.1844,74,-0.4214
ENSG00000134910,STT3A,21,0.31458,22,0.25339,16,-0.3974
ENSG00000109832,DDX25,40,0.87902,32,0.24903,19,-0.9574
ENSG00000182934,SRPRA,24,0.65488,19,0.04095,14,-0.6372
ENSG00000110074,FOXRED1,39,0.74083,16,-0.8822,25,-0.4299
ENSG00000149571,KIRREL3,60,1.54484,11,-1.6738,22,-1.0960
ENSG00000134909,ARHGAP32,81,1.42413,9,-2.3897,34,-0.8844
ENSG00000170322,NFRKB,19,0.41890,33,1.19060,11,-1.0442
ENSG00000084234,APLP2,453,0.83834,247,-0.4138,255,-0.6569
ENSG00000196323,ZBTB44,55,0.05913,77,0.62616,47,-0.3463
ENSG00000134917,ADAMTS8,39,1.55760,4,-2.4538,15,-1.0144
ENSG00000255455,AP003486.1,24,0.62729,16,-0.2457,15,-0.5018
ENSG00000120451,SNX19,32,0.48287,30,0.26258,21,-0.5633
ENSG00000182667,NTM,127,0.13434,167,0.55804,105,-0.3783
ENSG00000183715,OPCML,164,0.36014,115,-0.3187,131,-0.2180
ENSG00000080854,IGSF9B,34,1.24671,9,-1.3028,15,-0.8522
ENSG00000166086,JAM3,26,-0.4526,98,2.02599,23,-0.9366
ENSG00000151502,VPS26B,109,0.20619,87,-0.2145,96,-0.1083
ENSG00000151500,THYN1,59,0.23786,51,-0.0379,49,-0.2033
ENSG00000109956,B3GAT1,167,-0.4607,281,0.48590,220,0.17060
ENSG00000120645,IQSEC3,53,-0.1486,67,0.28164,57,0.00992
ENSG00000060237,WNK1,88,-0.1870,150,0.75027,90,-0.2001
ENSG00000082805,ERC1,42,0.70032,38,0.31559,23,-0.8046
ENSG00000006831,ADIPOR2,27,-0.5177,91,1.69480,28,-0.5935
ENSG00000166159,LRTM2,55,1.86991,26,-0.1510,13,-1.8879
ENSG00000151067,CACNA1C,32,0.46555,22,-0.2344,23,-0.3477
ENSG00000004478,FKBP4,92,0.53883,54,-0.4760,65,-0.3405
ENSG00000171792,RHNO1,24,0.97955,15,-0.1024,11,-0.9113
ENSG00000111218,PRMT8,52,1.07252,6,-2.5756,28,-0.5132
ENSG00000118971,CCND2,244,0.22582,238,0.12311,203,-0.2572
ENSG00000139180,NDUFA9,103,0.46758,76,-0.1523,74,-0.3789
ENSG00000130035,GALNT8,59,0.11977,53,-0.0883,54,-0.0745
ENSG00000111262,KCNA1,31,0.83658,15,-0.5964,17,-0.6001
ENSG00000110799,VWF,13,-1.2432,96,2.44563,19,-0.7845
ENSG00000010278,CD9,6,-2.2810,95,2.69752,19,-0.5593
ENSG00000215039,CD27-AS1,45,-0.0733,36,-0.4025,49,0.21192
ENSG00000139190,VAMP1,25,0.28864,28,0.38123,19,-0.4326
ENSG00000111639,MRPL51,104,-0.4791,157,0.28626,143,0.28548
ENSG00000111640,GAPDH,2344,0.31595,1962,-0.0603,1867,-0.2681
ENSG00000010295,IFFO1,27,0.66480,28,0.49248,15,-0.8573
ENSG00000111642,CHD4,88,0.55148,59,-0.2562,60,-0.4237
ENSG00000111653,ING4,29,0.01987,57,1.16729,23,-0.6441
ENSG00000139200,PIANP,182,0.36823,117,-0.4411,146,-0.1864
ENSG00000111652,COPS7A,129,0.43792,95,-0.1908,95,-0.3364
ENSG00000089693,MLF2,380,0.20083,294,-0.2673,338,-0.0850
ENSG00000159335,PTMS,378,-0.0568,400,0.04911,392,0.03095
ENSG00000250510,GPR162,159,0.57577,92,-0.4780,109,-0.3759
ENSG00000111667,USP5,170,0.78621,106,-0.2248,97,-0.6677
ENSG00000111669,TPI1,1182,0.38446,940,-0.0965,898,-0.3196
ENSG00000111674,ENO2,1054,0.68806,727,-0.1281,639,-0.6043
ENSG00000111676,ATN1,84,0.06731,95,0.26162,77,-0.1723
ENSG00000111678,C12orf57,112,-0.9405,227,0.37819,212,0.59381
ENSG00000215021,PHB2,111,0.55621,77,-0.2033,75,-0.4468
ENSG00000126749,EMG1,23,-0.1083,30,0.36612,23,-0.0650
ENSG00000139182,CLSTN3,285,1.06126,108,-0.8504,142,-0.7606
ENSG00000139197,PEX5,82,0.81892,40,-0.5711,47,-0.5896
ENSG00000059804,SLC2A3,128,0.94503,51,-0.8322,69,-0.6469
ENSG00000089818,NECAP1,158,0.46619,84,-0.6733,120,-0.2135
ENSG00000166532,RIMKLB,28,0.12111,41,0.71108,23,-0.4496
ENSG00000111752,PHC1,20,0.49979,34,1.27532,10,-1.1926
ENSG00000003056,M6PR,56,1.43148,20,-0.7454,20,-1.1746
ENSG00000175899,A2M,42,-1.4119,265,1.99393,81,-0.2675
ENSG00000139112,GABARAPL1,438,0.31782,402,0.09356,341,-0.3312
ENSG00000256537,SMIM10L1,65,-0.0577,72,0.14320,66,-0.0078
ENSG00000111261,MANSC1,34,0.98652,21,-0.1042,16,-0.9179
ENSG00000111269,CREBL2,55,-0.0008,57,0.05125,55,-0.0200
ENSG00000111276,CDKN1B,34,-0.2131,39,0.03528,40,0.17402
ENSG00000178878,APOLD1,12,-0.9745,53,1.74586,18,-0.3117
ENSG00000013583,HEBP1,21,-0.0900,44,1.17310,18,-0.5503
ENSG00000084444,FAM234B,49,-0.0590,56,0.19617,50,-0.0299
ENSG00000273079,GRIN2B,149,1.33245,40,-1.2443,63,-0.9519
ENSG00000171681,ATF7IP,30,0.81700,27,0.37774,15,-0.9554
ENSG00000084463,WBP11,73,0.48397,66,0.17117,50,-0.5236
ENSG00000151490,PTPRO,52,0.86856,11,-1.8449,32,-0.3846
ENSG00000023734,STRAP,174,0.85998,61,-1.0868,103,-0.5029
ENSG00000008394,MGST1,51,-0.9047,194,1.54211,76,-0.1928
ENSG00000048540,LMO3,194,-0.5795,407,0.76117,267,0.11109
ENSG00000052126,PLEKHA5,33,0.92754,15,-0.6290,17,-0.6829
ENSG00000139154,AEBP2,30,0.76751,28,0.43083,15,-0.9310
ENSG00000084453,SLCO1A2,7,-1.6674,46,1.63233,19,0.17167
ENSG00000111711,GOLT1B,34,0.47563,13,-1.1885,27,-0.1028
ENSG00000111716,LDHB,540,0.34551,387,-0.2891,432,-0.2139
ENSG00000111726,CMAS,279,1.07823,103,-0.8838,138,-0.7698
ENSG00000111728,ST8SIA1,15,-0.4645,25,0.52122,19,0.15508
ENSG00000111731,C2CD5,39,0.84379,10,-1.4432,24,-0.4195
ENSG00000139163,ETNK1,104,0.93731,47,-0.6530,56,-0.6861
ENSG00000060982,BCAT1,32,0.49055,19,-0.4934,24,-0.2883
ENSG00000205707,ETFRF1,32,-0.3647,39,0.04830,41,0.29821
ENSG00000133703,KRAS,62,0.60074,50,0.06630,39,-0.5938
ENSG00000123095,BHLHE41,24,-0.3875,39,0.53404,29,0.08599
ENSG00000111790,FGFR1OP2,97,0.66638,57,-0.3950,61,-0.4909
ENSG00000064115,TM7SF3,59,0.46835,56,0.23795,40,-0.5380
ENSG00000152944,MED21,24,0.54455,20,0.15537,15,-0.5760
ENSG00000110841,PPFIBP1,63,1.04833,31,-0.4377,30,-0.8641
ENSG00000061794,MRPS35,61,0.64172,30,-0.7014,41,-0.3774
ENSG00000087448,KLHL42,92,0.87181,63,-0.0333,48,-0.8270
ENSG00000087494,PTHLH,34,1.14562,0,-7.9816,18,-0.4704
ENSG00000123106,CCDC91,53,-0.0216,52,-0.0523,54,0.04013
ENSG00000087502,ERGIC2,41,0.66900,30,-0.0660,25,-0.6088
ENSG00000133687,TMTC1,60,1.29348,17,-1.1155,25,-0.9383
ENSG00000133704,IPO8,21,-0.0158,43,1.18333,17,-0.6231
ENSG00000110888,CAPRIN2,35,0.70344,47,1.01351,16,-1.2168
ENSG00000170456,DENND5B,49,0.91921,19,-0.8949,27,-0.6055
ENSG00000151743,AMN1,56,0.46223,52,0.22409,38,-0.5258
ENSG00000151746,BICD1,25,0.40799,31,0.63693,16,-0.6790
ENSG00000087470,DNM1L,181,0.66111,103,-0.4481,117,-0.4690
ENSG00000139116,KIF21A,237,0.93372,132,-0.3264,122,-0.7826
ENSG00000151229,SLC2A13,166,1.47818,20,-2.3393,67,-0.9443
ENSG00000018236,CNTN1,483,0.88855,297,-0.1949,254,-0.7825
ENSG00000015153,YAF2,53,-0.0947,65,0.27713,55,-0.0350
ENSG00000134283,PPHLN1,61,0.63504,29,-0.7115,41,-0.3681
ENSG00000139168,ZCRB1,69,-0.3926,107,0.39951,88,0.15940
ENSG00000139174,PRICKLE1,55,1.05309,28,-0.3686,26,-0.8916
ENSG00000151239,TWF1,18,-0.4900,41,0.98116,22,-0.0932
ENSG00000184613,NELL2,515,1.52345,129,-1.2678,189,-1.1462
ENSG00000139218,SCAF11,26,0.42710,28,0.43207,18,-0.5899
ENSG00000111371,SLC38A1,104,0.75188,52,-0.5816,63,-0.5195
ENSG00000134294,SLC38A2,105,0.36439,145,0.80752,69,-0.7350
ENSG00000079337,RAPGEF3,9,-2.1000,100,2.18776,29,-0.1329
ENSG00000211584,SLC48A1,81,-0.0463,179,1.33409,64,-0.7042
ENSG00000134291,TMEM106C,59,0.60881,30,-0.6570,40,-0.3569
ENSG00000152556,PFKM,139,0.60436,77,-0.5232,94,-0.3905
ENSG00000177981,ASB8,51,0.44923,26,-0.7642,40,-0.1731
ENSG00000177875,CCDC184,61,0.46153,46,-0.1282,43,-0.3818
ENSG00000167535,CACNB3,132,0.64392,52,-1.0364,91,-0.2991
ENSG00000174243,DDX23,21,-0.6587,47,0.79266,31,0.15248
ENSG00000172602,RND1,80,1.41419,22,-1.1458,31,-1.0573
ENSG00000134287,ARF3,537,0.42284,415,-0.1159,397,-0.3491
ENSG00000169884,WNT10B,61,1.02455,30,-0.4815,30,-0.8257
ENSG00000181418,DDN,346,0.01413,256,-0.4722,360,0.15456
ENSG00000181929,PRKAG1,29,0.29967,38,0.64477,21,-0.5791
ENSG00000167548,KMT2D,27,0.09061,23,-0.2321,26,0.00482
ENSG00000123416,TUBA1B,2707,0.27816,2160,-0.1636,2246,-0.1940
ENSG00000167552,TUBA1A,1648,0.43435,1752,0.41563,1113,-0.5888
ENSG00000123352,SPATS2,46,0.92470,26,-0.3104,24,-0.7788
ENSG00000135519,KCNH3,140,0.31036,131,0.11334,110,-0.3324
ENSG00000187778,MCRS1,48,0.17619,68,0.70616,38,-0.4975
ENSG00000110844,PRPF40B,23,0.53240,19,0.10616,15,-0.5431
ENSG00000139644,TMBIM6,202,-0.1856,372,0.88569,201,-0.2815
ENSG00000135472,FAIM2,618,0.55265,452,-0.1180,415,-0.4742
ENSG00000110881,ASIC1,32,-0.0439,69,1.30966,25,-0.6883
ENSG00000066117,SMARCD1,43,0.62467,43,0.45562,24,-0.7974
ENSG00000167588,GPD1,10,-1.0385,69,2.53610,12,-1.0040
ENSG00000178449,COX14,120,-0.1427,128,-0.0029,133,0.12815
ENSG00000139624,CERS5,31,0.64752,38,0.83603,16,-1.0383
ENSG00000066084,DIP2B,40,-0.0305,100,1.56745,29,-0.9007
ENSG00000185432,METTL7A,36,-1.3568,159,1.32504,80,0.25212
ENSG00000110911,SLC11A2,42,0.27230,84,1.42897,24,-1.0793
ENSG00000050426,LETMD1,59,0.50731,60,0.37579,38,-0.6406
ENSG00000110925,CSRNP2,33,0.30257,28,-0.0364,27,-0.2646
ENSG00000135457,TFCP2,29,0.61416,33,0.65867,16,-0.8969
ENSG00000184271,POU6F1,27,0.07757,26,-0.0468,26,-0.0518
ENSG00000183283,DAZAP2,123,-0.2928,234,0.85269,134,-0.1718
ENSG00000050438,SLC4A8,56,0.28122,57,0.22347,44,-0.3526
ENSG00000196876,SCN8A,193,1.11991,67,-0.9556,93,-0.7953
ENSG00000135503,ACVR1B,73,1.12964,21,-1.2531,36,-0.7419
ENSG00000161835,GRASP,142,1.15094,58,-0.6884,65,-0.8955
ENSG00000123358,NR4A1,31,0.98227,25,0.32344,14,-1.1033
ENSG00000123395,ATG101,49,0.61318,57,0.70455,27,-0.9225
ENSG00000063046,EIF4B,103,-0.3081,196,0.83406,114,-0.1480
ENSG00000111077,TNS2,6,-1.7173,52,2.14747,15,-0.2550
ENSG00000167778,SPRYD3,302,0.22528,331,0.31711,244,-0.3429
ENSG00000167779,IGFBP6,43,0.11846,42,0.04952,39,-0.1275
ENSG00000182544,MFSD5,35,0.91132,31,0.39743,16,-1.0651
ENSG00000123349,PFDN5,390,-0.4492,667,0.52940,506,0.13845
ENSG00000139637,C12orf10,88,-0.0436,104,0.22686,89,-0.0572
ENSG00000205352,PRR13,73,0.01386,86,0.26215,70,-0.1244
ENSG00000197111,PCBP2,331,0.12061,271,-0.2340,311,-0.0221
ENSG00000139625,MAP3K12,52,0.55893,54,0.44162,32,-0.7243
ENSG00000135390,ATP5MC2,217,-0.1916,292,0.34325,239,0.01798
ENSG00000012822,CALCOCO1,35,0.06384,57,0.84409,29,-0.4750
ENSG00000123415,SMUG1,27,-0.1352,31,0.15313,29,0.05605
ENSG00000094916,CBX5,78,-0.2472,135,0.71715,84,-0.1303
ENSG00000135486,HNRNPA1,200,-0.3568,359,0.69104,235,-0.0249
ENSG00000111481,COPZ1,78,0.35810,41,-0.7541,65,-0.0880
ENSG00000161642,ZNF385A,28,-0.9293,87,1.13594,46,0.12332
ENSG00000123360,PDE1B,127,1.36691,32,-1.3095,52,-0.9748
ENSG00000135447,PPP1R1A,127,0.11881,97,-0.3385,121,0.01523
ENSG00000135426,TESPA1,62,0.99754,9,-2.2966,35,-0.4627
ENSG00000135441,BLOC1S1,198,-0.1735,271,0.37750,214,-0.0140
ENSG00000135404,CD63,253,0.03084,360,0.60929,225,-0.3118
ENSG00000135414,GDF11,18,-0.3386,35,0.81661,21,-0.1125
ENSG00000205323,SARNP,72,0.20571,60,-0.1461,63,-0.1325
ENSG00000135392,DNAJC14,21,0.60393,9,-0.9127,15,-0.2876
ENSG00000170473,PYM1,22,0.24697,21,0.17155,17,-0.2977
ENSG00000111540,RAB5B,162,0.15403,202,0.48671,134,-0.3595
ENSG00000139531,SUOX,16,-0.0803,16,-0.0897,18,0.10714
ENSG00000197728,RPS26,339,-0.1237,301,-0.2793,382,0.21548
ENSG00000065361,ERBB3,14,-0.9552,91,2.51727,16,-1.0412
ENSG00000170515,PA2G4,88,0.46803,61,-0.2440,64,-0.3468
ENSG00000229117,RPL41,1489,-0.6206,2286,0.20037,2290,0.43988
ENSG00000139641,ESYT1,37,1.89063,7,-1.4135,10,-1.5062
ENSG00000196465,MYL6B,187,-0.4228,265,0.22968,249,0.26611
ENSG00000092841,MYL6,303,-0.4895,514,0.47977,408,0.19694
ENSG00000139613,SMARCC2,61,0.32838,46,-0.2099,49,-0.2249
ENSG00000181852,RNF41,66,-0.0060,78,0.26770,64,-0.1091
ENSG00000139579,NABP2,68,0.18573,46,-0.4796,62,-0.0020
ENSG00000139645,ANKRD52,30,0.17194,34,0.33017,25,-0.2995
ENSG00000062485,CS,100,0.86327,74,0.09252,51,-0.8704
ENSG00000257727,CNPY2,118,0.75278,66,-0.4177,71,-0.5696
ENSG00000170581,STAT2,43,-0.5070,129,1.45638,49,-0.4123
ENSG00000135423,GLS2,36,0.81918,21,-0.3061,20,-0.6729
ENSG00000076108,BAZ2A,38,0.73010,33,0.28718,21,-0.8214
ENSG00000110955,ATP5F1B,698,0.39202,480,-0.3251,542,-0.2463
ENSG00000110958,PTGES3,341,0.45291,243,-0.2258,250,-0.3385
ENSG00000196531,NACA,309,-0.4624,447,0.23495,422,0.29616
ENSG00000166886,NAB2,54,0.69683,45,0.19131,31,-0.7436
ENSG00000123384,LRP1,136,0.10021,175,0.49295,117,-0.3135
ENSG00000182199,SHMT2,23,0.38210,15,-0.3698,18,-0.2222
ENSG00000179912,R3HDM2,64,-0.0719,63,-0.0854,69,0.09798
ENSG00000166986,MARS,77,1.12666,30,-0.7734,36,-0.8474
ENSG00000175197,DDIT3,27,0.19745,18,-0.5206,25,-0.0006
ENSG00000175203,DCTN2,260,0.46840,254,0.29372,175,-0.5635
ENSG00000155980,KIF5A,379,-0.1288,502,0.36251,397,-0.0455
ENSG00000166908,PIP4K2C,56,0.88274,26,-0.6294,31,-0.6374
ENSG00000178498,DTX3,95,0.24903,76,-0.1770,81,-0.1618
ENSG00000240771,ARHGEF25,54,0.63148,20,-1.1323,38,-0.2667
ENSG00000135454,B4GALNT1,138,1.12207,35,-1.4346,69,-0.7011
ENSG00000135506,OS9,77,0.47663,70,0.17134,53,-0.5166
ENSG00000135439,AGAP2,129,-0.5150,267,0.79123,169,0.04334
ENSG00000135452,TSPAN31,27,0.22292,35,0.58009,21,-0.4718
ENSG00000135446,CDK4,12,-0.7074,38,1.27916,17,-0.1322
ENSG00000139266,MARCH9,37,0.32123,36,0.17760,28,-0.3702
ENSG00000123297,TSFM,42,1.24394,8,-1.7771,19,-0.7719
ENSG00000175215,CTDSP2,21,-0.6184,80,1.87654,22,-0.6714
ENSG00000257698,GIHCG,30,-0.3493,22,-0.7349,42,0.56035
ENSG00000198673,TAFA2,108,1.71587,7,-3.0379,38,-1.1305
ENSG00000135655,USP15,38,0.85390,34,0.43274,18,-1.0225
ENSG00000061987,MON2,38,0.65938,35,0.37011,21,-0.7895
ENSG00000111110,PPM1H,47,0.69243,28,-0.3364,29,-0.5357
ENSG00000184575,XPOT,54,0.58227,25,-0.7929,38,-0.2954
ENSG00000183735,TBK1,29,1.31428,6,-1.6389,13,-0.8639
ENSG00000135677,GNS,34,1.12031,25,0.24816,13,-1.2156
ENSG00000111490,TBC1D30,26,0.78804,20,0.11853,14,-0.8043
ENSG00000156076,WIF1,22,-0.3618,11,-1.3025,33,0.71069
ENSG00000174106,LEMD3,35,0.58027,22,-0.3670,24,-0.4150
ENSG00000139233,LLPH,21,-0.2873,33,0.55300,24,-0.0067
ENSG00000155957,TMBIM4,31,-0.1057,40,0.34127,32,-0.0555
ENSG00000111530,CAND1,113,0.48213,112,0.32579,75,-0.5919
ENSG00000127314,RAP1B,31,0.22707,38,0.50244,24,-0.4351
ENSG00000175782,SLC35E3,24,0.50186,32,0.86506,13,-0.9067
ENSG00000135679,MDM2,31,0.10078,56,1.06251,24,-0.6467
ENSG00000111605,CPSF6,64,0.55971,73,0.63234,37,-0.8267
ENSG00000166226,CCT2,117,0.80983,47,-0.8905,70,-0.4967
ENSG00000127328,RAB3IP,24,-0.3864,49,0.88695,28,-0.1162
ENSG00000111596,CNOT2,22,0.20843,30,0.65925,17,-0.5012
ENSG00000135643,KCNMB4,141,-0.0218,228,0.78328,127,-0.3623
ENSG00000153233,PTPRR,89,1.02019,43,-0.4786,44,-0.8221
ENSG00000139291,TMEM19,40,0.45468,23,-0.5244,30,-0.2443
ENSG00000080371,RAB21,75,0.34158,62,-0.0706,59,-0.2885
ENSG00000121749,TBC1D15,29,0.44255,36,0.66916,18,-0.7308
ENSG00000072657,TRHDE,17,-0.1280,13,-0.4177,19,0.26618
