Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to5,Feature log2 fold change topic 2to5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10
ENSG00000111676,ATN1,103,-0.0445,123,0.37987,84,-0.4391,98,-0.1146,111,0.07796
ENSG00000111678,C12orf57,256,0.03862,286,0.33385,222,-0.2403,206,-0.3055,231,-0.1284
ENSG00000215021,PHB2,96,0.15084,72,-0.4308,97,0.21940,88,0.01250,110,0.37079
ENSG00000126749,EMG1,12,-0.9509,25,0.31926,25,0.25828,27,0.30738,7,-1.7584
ENSG00000159403,C1R,20,0.63910,13,0.03648,16,0.40816,9,-0.5578,1,-3.0015
ENSG00000139182,CLSTN3,83,-1.2231,147,-0.4834,271,0.89919,141,-0.4058,201,0.15482
ENSG00000139197,PEX5,51,0.19524,40,-0.2627,56,0.45225,41,-0.1410,31,-0.5887
ENSG00000059804,SLC2A3,28,-1.6291,55,-0.8104,140,1.33988,62,-0.4238,75,-0.1148
ENSG00000065970,FOXJ2,19,-0.1253,18,-0.3098,28,0.71261,12,-0.7765,17,-0.2705
ENSG00000089818,NECAP1,74,-0.9717,128,-0.1870,178,0.53894,128,-0.1272,140,0.01583
ENSG00000166532,RIMKLB,31,0.19998,23,-0.3945,25,-0.1990,45,0.81888,32,0.21993
ENSG00000111752,PHC1,14,-0.4681,21,0.20844,22,0.25908,16,-0.3285,14,-0.5567
ENSG00000003056,M6PR,35,-0.8346,55,-0.2299,77,0.53877,69,0.22171,48,-0.3436
ENSG00000175899,A2M,216,1.62096,83,-0.0494,51,-0.9610,62,-0.4944,84,-0.0007
ENSG00000139112,GABARAPL1,189,-0.7992,308,-0.0562,401,0.52142,256,-0.3325,276,-0.2152
ENSG00000060140,STYK1,6,-1.5380,12,-0.8274,22,0.38041,29,0.71203,33,0.96244
ENSG00000256537,SMIM10L1,50,-0.1036,56,0.12844,62,0.30093,41,-0.4258,33,-0.7295
ENSG00000070018,LRP6,17,0.43901,10,-0.6564,14,0.08540,16,0.37669,17,0.46786
ENSG00000111261,MANSC1,18,-0.7195,25,-0.3738,37,0.51024,36,0.35815,27,-0.1095
ENSG00000165714,BORCS5,9,-0.8526,13,-0.2968,17,0.23896,18,0.20954,22,0.55724
ENSG00000111269,CREBL2,46,-0.7074,70,-0.0597,71,-0.0250,79,0.13708,102,0.56224
ENSG00000111276,CDKN1B,75,0.19408,44,-0.8696,84,0.51577,59,-0.1877,100,0.67958
ENSG00000013583,HEBP1,40,0.63558,22,-0.4136,29,0.12999,27,0.00595,27,-0.0060
ENSG00000084444,FAM234B,34,-0.7578,37,-0.8581,93,1.23624,39,-0.5316,53,-0.0706
ENSG00000273079,GRIN2B,51,-1.1507,99,-0.1833,114,0.13077,98,-0.1390,183,0.89662
ENSG00000171681,ATF7IP,14,-0.0988,16,0.20316,14,-0.1378,18,0.29560,11,-0.5302
ENSG00000084463,WBP11,35,-0.9585,63,-0.1001,76,0.32287,67,0.04605,72,0.16175
ENSG00000111341,MGP,25,-0.8801,8,-2.9519,5,-3.4115,161,2.32060,211,2.98557
ENSG00000151490,PTPRO,20,-1.1991,32,-0.6985,49,0.19070,59,0.46529,90,1.18073
ENSG00000023734,STRAP,124,-0.2929,131,-0.2976,185,0.46520,116,-0.3964,173,0.23480
ENSG00000008394,MGST1,218,1.06937,72,-0.9856,107,-0.1453,238,1.22918,84,-0.4942
ENSG00000048540,LMO3,153,-0.9248,243,-0.3005,330,0.37828,299,0.12542,353,0.39718
ENSG00000052126,PLEKHA5,39,-0.2071,38,-0.3592,47,0.10872,50,0.19520,63,0.56648
ENSG00000139154,AEBP2,31,0.41445,19,-0.5389,27,0.25343,33,0.50549,20,-0.3127
ENSG00000139155,SLCO1C1,32,0.90105,10,-1.2798,4,-2.3822,94,3.18740,6,-1.6691
ENSG00000121350,PYROXD1,13,-0.5059,15,-0.3141,25,0.79474,16,-0.1127,10,-0.8315
ENSG00000111711,GOLT1B,20,-0.5183,22,-0.5501,38,0.59746,40,0.55715,23,-0.3289
ENSG00000134548,SPX,43,1.64744,19,0.33523,7,-1.5884,14,-0.2897,13,-0.4154
ENSG00000111716,LDHB,632,0.06351,495,-0.4660,716,0.35156,756,0.35328,563,-0.1222
ENSG00000111726,CMAS,47,-1.7042,120,-0.4279,219,0.95652,138,-0.0771,125,-0.2339
ENSG00000111728,ST8SIA1,16,-0.2978,15,-0.5808,34,1.37206,7,-1.5504,9,-1.1929
ENSG00000111731,C2CD5,19,-0.8397,31,-0.1410,43,0.62442,17,-0.9961,37,0.21398
ENSG00000139163,ETNK1,32,-1.5004,68,-0.4997,126,0.91335,62,-0.4925,103,0.32192
ENSG00000060982,BCAT1,12,-1.0039,20,-0.4369,44,1.49320,2,-3.4104,14,-0.7894
ENSG00000205707,ETFRF1,30,-0.2179,34,-0.0157,30,-0.2899,66,1.07301,23,-0.6437
ENSG00000133703,KRAS,40,-0.4941,48,-0.3040,80,0.88908,29,-0.9708,43,-0.3517
ENSG00000123095,BHLHE41,58,0.25500,40,-0.4991,41,-0.3779,95,1.07138,62,0.36416
ENSG00000123096,SSPN,51,2.29293,6,-1.6051,4,-2.1344,50,2.24916,4,-1.6969
ENSG00000123104,ITPR2,45,1.90003,8,-1.3428,8,-1.1916,46,1.93435,6,-1.3177
ENSG00000111790,FGFR1OP2,42,-1.1464,78,-0.2786,108,0.45909,95,0.13820,103,0.26597
ENSG00000064115,TM7SF3,38,-0.1473,36,-0.3172,53,0.51376,34,-0.3078,41,-0.0278
ENSG00000152944,MED21,22,-0.0079,22,-0.0106,27,0.42869,11,-1.0521,19,-0.2476
ENSG00000211455,STK38L,15,-0.1505,16,-0.0635,17,0.05723,17,0.03693,18,0.13600
ENSG00000110841,PPFIBP1,35,-0.2720,38,-0.2170,47,0.24764,53,0.37174,37,-0.1978
ENSG00000061794,MRPS35,42,-0.1221,35,-0.5311,63,0.73756,25,-0.8918,54,0.27360
ENSG00000087448,KLHL42,27,-1.2836,62,-0.0360,80,0.52188,66,0.07199,48,-0.4173
ENSG00000123106,CCDC91,86,0.47426,63,-0.0356,63,-0.0474,47,-0.4747,67,0.07894
ENSG00000064763,FAR2,2,-2.8924,20,0.07616,29,0.90688,6,-1.6347,18,-0.1255
ENSG00000087502,ERGIC2,36,-0.3484,38,-0.3853,56,0.46550,41,-0.1318,53,0.26755
ENSG00000133687,TMTC1,11,-1.2010,14,-1.0917,33,0.65423,50,1.18478,27,0.17104
ENSG00000133704,IPO8,23,0.17581,18,-0.3398,25,0.40718,18,-0.1978,19,-0.1197
ENSG00000110888,CAPRIN2,23,-0.3048,18,-0.8387,39,0.76568,26,-0.0839,36,0.42159
ENSG00000170456,DENND5B,29,-0.7609,38,-0.5134,55,0.32718,62,0.42077,67,0.56257
ENSG00000151743,AMN1,35,-0.6006,54,0.13047,60,0.35267,45,-0.2002,35,-0.6075
ENSG00000151746,BICD1,15,-0.8904,25,-0.2144,46,1.16785,8,-1.7849,16,-0.8847
ENSG00000087470,DNM1L,58,-1.1703,101,-0.4579,176,0.79472,113,-0.1519,135,0.13661
ENSG00000139117,CPNE8,12,-0.4300,15,-0.1716,19,0.26911,11,-0.5819,24,0.57869
ENSG00000139116,KIF21A,86,-0.9645,124,-0.5684,251,1.05299,167,0.06625,98,-0.7715
ENSG00000151229,SLC2A13,46,-1.3640,81,-0.7073,185,1.20363,85,-0.4213,106,-0.0762
ENSG00000188906,LRRK2,9,-0.8441,12,-0.5685,19,0.35804,17,0.07126,28,0.90794
ENSG00000018236,CNTN1,187,-0.7408,192,-0.9556,511,1.27124,237,-0.3751,284,-0.0908
ENSG00000015153,YAF2,44,-0.3687,53,-0.1082,70,0.50311,50,-0.1705,39,-0.5418
ENSG00000134283,PPHLN1,29,-0.6854,38,-0.4012,48,0.10947,66,0.60446,64,0.54176
ENSG00000139168,ZCRB1,116,-0.0057,119,0.04059,112,-0.0923,120,0.04527,121,0.06298
ENSG00000139174,PRICKLE1,9,-1.8530,26,-0.4061,42,0.61039,36,0.21111,40,0.37546
ENSG00000151239,TWF1,29,0.02068,20,-0.7504,26,-0.1531,41,0.58673,56,1.11236
ENSG00000184613,NELL2,105,-1.5028,225,-0.4923,418,0.92279,225,-0.3450,314,0.18338
ENSG00000139218,SCAF11,37,0.07603,37,0.08523,37,0.09022,35,0.00266,24,-0.6197
ENSG00000111371,SLC38A1,53,-0.4055,68,-0.0297,96,0.75438,29,-1.3087,44,-0.6760
ENSG00000134294,SLC38A2,47,-0.3612,42,-0.7171,98,1.22926,40,-0.5886,36,-0.7525
ENSG00000139211,AMIGO2,5,-1.6058,14,-0.1232,24,1.18088,7,-1.0328,6,-1.3855
ENSG00000005175,RPAP3,8,-1.0682,16,0.09053,19,0.39171,16,0.10172,10,-0.6046
ENSG00000079337,RAPGEF3,33,0.88169,17,-0.2710,12,-0.8616,36,1.05330,18,-0.0657
ENSG00000211584,SLC48A1,112,0.61532,55,-0.7131,84,0.19936,120,0.72720,62,-0.3479
ENSG00000134291,TMEM106C,37,-0.5437,45,-0.3410,66,0.49564,58,0.17007,51,-0.0558
ENSG00000152556,PFKM,83,-0.6297,114,-0.2050,152,0.42518,113,-0.1642,139,0.16994
ENSG00000177981,ASB8,42,-0.2044,43,-0.2399,64,0.64741,33,-0.5452,37,-0.3769
ENSG00000177875,CCDC184,22,-0.9503,42,0.05309,52,0.48368,27,-0.6815,40,-0.0445
ENSG00000174233,ADCY6,16,0.07017,13,-0.4730,22,0.72569,12,-0.4484,13,-0.3339
ENSG00000167535,CACNB3,71,-0.6437,96,-0.2288,102,-0.0902,144,0.49025,159,0.65581
ENSG00000174243,DDX23,28,0.08069,20,-0.6599,34,0.51191,36,0.43771,24,-0.2034
ENSG00000172602,RND1,31,-0.5885,29,-0.9259,70,0.99400,43,-0.1049,54,0.25825
ENSG00000134287,ARF3,346,-0.4426,381,-0.4175,526,0.29119,414,-0.1634,721,0.74744
ENSG00000169884,WNT10B,24,-0.3522,23,-0.5991,40,0.62256,18,-0.8001,48,0.74316
ENSG00000181418,DDN,371,0.10377,391,0.29246,178,-1.2364,620,0.96278,389,0.18194
ENSG00000181929,PRKAG1,17,-1.0213,34,0.10043,40,0.39766,27,-0.3342,29,-0.1779
ENSG00000167548,KMT2D,17,-0.4844,19,-0.4406,31,0.65462,27,0.25639,17,-0.4136
ENSG00000123416,TUBA1B,1236,-0.8352,2417,0.34518,2621,0.47258,999,-1.1595,1318,-0.7361
ENSG00000167552,TUBA1A,728,-0.4283,864,-0.2327,1191,0.47852,879,-0.1329,916,-0.0673
ENSG00000123352,SPATS2,21,-0.5959,30,-0.1237,35,0.23904,19,-0.7315,48,0.70436
ENSG00000135519,KCNH3,72,-0.8179,125,0.06284,117,-0.0714,145,0.28533,148,0.31236
ENSG00000187778,MCRS1,31,-0.6538,46,-0.0115,60,0.53239,41,-0.2133,31,-0.6565
ENSG00000110844,PRPF40B,22,0.43843,16,-0.1080,20,0.36433,10,-0.7589,12,-0.5661
ENSG00000139644,TMBIM6,418,0.62795,229,-0.4922,276,-0.0646,394,0.52615,295,0.05214
ENSG00000135472,FAIM2,289,-1.0584,538,-0.1396,618,0.16846,572,0.00348,839,0.63378
ENSG00000110881,ASIC1,31,-0.0815,26,-0.5037,40,0.43385,27,-0.2614,44,0.47361
ENSG00000066117,SMARCD1,21,-0.0287,15,-0.7147,26,0.36044,25,0.21608,31,0.59460
ENSG00000178449,COX14,138,-0.1990,176,0.28678,156,-0.0057,137,-0.2166,120,-0.4175
ENSG00000139624,CERS5,13,-0.6195,18,-0.1698,22,0.22991,22,0.20134,22,0.19278
ENSG00000161813,LARP4,22,0.84912,10,-0.5710,18,0.64673,7,-0.8469,8,-0.7065
ENSG00000066084,DIP2B,20,-0.3435,21,-0.4244,35,0.78533,12,-1.0686,28,0.18928
ENSG00000185432,METTL7A,256,1.35549,73,-0.9731,53,-1.4198,367,2.06227,81,-0.5599
ENSG00000110911,SLC11A2,27,-0.1711,29,-0.0471,38,0.51045,13,-1.2270,28,-0.1053
ENSG00000050426,LETMD1,30,-0.7761,54,0.20368,52,0.09140,38,-0.4337,58,0.22988
ENSG00000110925,CSRNP2,13,-1.3141,23,-0.5678,48,1.07813,16,-0.9237,35,0.24909
ENSG00000135457,TFCP2,19,-0.4139,20,-0.4746,33,0.65682,17,-0.5101,30,0.33881
ENSG00000184271,POU6F1,22,-0.2095,23,-0.2176,23,-0.1576,27,0.14592,41,0.78715
ENSG00000183283,DAZAP2,125,0.10220,87,-0.6710,134,0.27579,167,0.57398,135,0.22278
ENSG00000050438,SLC4A8,13,-1.7811,31,-0.6494,66,1.07608,31,-0.4858,51,0.32587
ENSG00000196876,SCN8A,37,-1.3497,80,-0.2360,130,0.87735,59,-0.6283,79,-0.1817
ENSG00000135503,ACVR1B,13,-1.9824,44,-0.2151,61,0.52319,41,-0.2579,68,0.57098
ENSG00000161835,GRASP,40,-0.8565,65,-0.1279,79,0.28367,59,-0.2292,92,0.47597
ENSG00000123358,NR4A1,16,0.05539,13,-0.3355,25,1.07806,1,-3.9892,11,-0.5877
ENSG00000123395,ATG101,20,-0.8237,28,-0.4088,47,0.71135,23,-0.5913,43,0.37049
ENSG00000063046,EIF4B,140,-0.1879,155,-0.0424,194,0.44804,98,-0.7440,137,-0.2214
ENSG00000167778,SPRYD3,149,-0.8762,227,-0.3315,310,0.35627,321,0.32863,314,0.29396
ENSG00000167779,IGFBP6,31,-0.2936,34,-0.2352,40,0.16145,36,-0.0639,51,0.49272
ENSG00000139631,CSAD,15,-0.1290,18,0.23408,17,0.00929,13,-0.3918,15,-0.1883
ENSG00000182544,MFSD5,23,0.18494,9,-1.5115,28,0.69561,36,0.91200,24,0.23581
ENSG00000123349,PFDN5,677,0.30694,683,0.51633,469,-0.3511,398,-0.5379,383,-0.5960
ENSG00000139637,C12orf10,60,-0.1786,69,0.07998,69,0.04704,55,-0.3139,73,0.12818
ENSG00000205352,PRR13,67,-0.4170,79,-0.2450,98,0.24283,96,0.15657,102,0.24660
ENSG00000197111,PCBP2,324,0.04640,260,-0.4334,358,0.26961,391,0.34970,321,0.03002
ENSG00000139625,MAP3K12,28,-0.5155,38,-0.1022,47,0.39372,39,-0.0284,34,-0.2343
ENSG00000135390,ATP5MC2,256,-0.0901,334,0.53944,218,-0.4330,283,0.06976,184,-0.6070
ENSG00000012822,CALCOCO1,22,-1.2724,47,-0.1380,63,0.53154,47,-0.0928,51,0.02997
ENSG00000123415,SMUG1,19,0.03829,16,-0.4035,20,0.14780,32,0.87501,13,-0.5342
ENSG00000094916,CBX5,100,0.22569,78,-0.2354,89,0.06205,95,0.14957,91,0.07279
ENSG00000135486,HNRNPA1,336,0.04406,313,-0.1023,337,0.06398,325,-0.0099,344,0.08368
ENSG00000111481,COPZ1,57,-0.5271,76,-0.1091,88,0.19199,105,0.43615,70,-0.2203
ENSG00000161642,ZNF385A,58,0.53048,43,0.05957,38,-0.2059,51,0.30505,25,-0.7957
ENSG00000123360,PDE1B,42,-0.9177,64,-0.3904,76,0.00224,94,0.34308,140,1.01592
ENSG00000135447,PPP1R1A,73,-0.6591,105,-0.1403,77,-0.6979,178,0.77988,210,1.06086
ENSG00000135426,TESPA1,55,-1.0800,101,-0.2056,94,-0.3236,171,0.72076,192,0.92154
ENSG00000135424,ITGA7,25,0.43373,13,-0.8224,9,-1.3210,74,2.42650,14,-0.4473
ENSG00000135441,BLOC1S1,250,0.26103,239,0.28945,162,-0.5317,201,-0.0930,235,0.16130
ENSG00000135404,CD63,326,0.25936,238,-0.3519,254,-0.1760,481,0.91697,252,-0.1493
ENSG00000135414,GDF11,19,-0.1817,21,-0.0121,13,-0.8761,24,0.20390,46,1.25889
ENSG00000205323,SARNP,77,-0.0178,66,-0.3954,91,0.31920,77,-0.0246,92,0.26601
ENSG00000135392,DNAJC14,17,-0.1809,16,-0.4060,25,0.59423,19,0.02869,15,-0.3268
ENSG00000170473,PYM1,25,0.35022,20,-0.0557,23,0.23914,21,0.00792,10,-1.1162
ENSG00000065357,DGKA,13,-0.8436,13,-1.1173,13,-1.0198,48,1.26943,73,2.08831
ENSG00000111540,RAB5B,118,-0.0098,97,-0.4543,153,0.55872,125,0.08457,96,-0.3354
ENSG00000139531,SUOX,16,-0.0489,12,-0.5991,20,0.38259,21,0.42723,18,0.13846
ENSG00000197728,RPS26,1385,0.47317,1324,0.64810,725,-0.6906,693,-0.6334,817,-0.3777
ENSG00000170515,PA2G4,56,-0.6277,76,-0.2186,101,0.40524,100,0.29172,73,-0.2237
ENSG00000229117,RPL41,3868,0.42359,3897,0.71640,1912,-0.8476,2195,-0.4836,2433,-0.3228
ENSG00000139641,ESYT1,6,-1.8812,18,-0.5659,38,1.15430,20,-0.2465,20,-0.2329
ENSG00000196465,MYL6B,238,0.20299,236,0.29262,189,-0.2118,142,-0.6167,209,-0.0092
ENSG00000092841,MYL6,389,0.16969,354,0.02686,381,0.17737,259,-0.4712,293,-0.2809
ENSG00000139613,SMARCC2,64,-0.0806,70,0.10847,56,-0.3613,70,0.06973,89,0.45474
ENSG00000181852,RNF41,37,-0.7545,60,-0.0079,62,0.06743,41,-0.5947,97,0.78920
ENSG00000139579,NABP2,52,-0.1715,62,0.17905,63,0.19929,52,-0.1502,34,-0.8179
ENSG00000139645,ANKRD52,14,-0.3159,13,-0.6288,26,0.87693,19,0.12295,12,-0.5967
ENSG00000062485,CS,62,-0.3828,71,-0.2642,94,0.37866,76,-0.0664,88,0.16503
ENSG00000257727,CNPY2,83,-0.1953,90,-0.1108,100,0.12934,71,-0.4334,127,0.48587
ENSG00000170581,STAT2,55,0.36508,35,-0.4826,54,0.42719,43,-0.0339,39,-0.1978
ENSG00000135423,GLS2,13,-1.2912,27,-0.3410,48,1.03396,24,-0.3989,20,-0.6383
ENSG00000076108,BAZ2A,34,0.07573,25,-0.5458,36,0.22316,10,-1.6673,69,1.29668
ENSG00000110955,ATP5F1B,428,-0.6019,585,-0.1672,769,0.43576,647,0.04688,561,-0.1797
ENSG00000110958,PTGES3,218,-0.3291,202,-0.6292,392,0.85893,272,0.02128,212,-0.3761
ENSG00000196531,NACA,567,0.19871,552,0.24058,458,-0.1798,336,-0.6274,525,0.07395
ENSG00000166863,TAC3,21,-0.4495,31,0.18205,28,-0.0730,26,-0.1690,33,0.22180
ENSG00000166886,NAB2,15,-1.4779,31,-0.5157,59,0.97193,23,-0.8368,50,0.40643
ENSG00000123384,LRP1,201,0.11785,131,-0.7795,191,0.04030,347,1.03372,227,0.31528
ENSG00000182199,SHMT2,18,0.21073,10,-0.8884,22,0.64335,26,0.75976,10,-0.7505
ENSG00000185633,NDUFA4L2,45,1.63868,21,0.45706,10,-1.0138,4,-2.1592,11,-0.6588
ENSG00000179912,R3HDM2,43,-0.3240,48,-0.2625,72,0.65835,30,-0.8934,54,0.02117
ENSG00000166986,MARS,20,-1.5541,56,-0.0122,67,0.36664,57,0.01688,61,0.13293
ENSG00000175197,DDIT3,32,0.29051,27,0.02555,25,-0.1216,22,-0.2975,30,0.16245
ENSG00000175203,DCTN2,114,-0.6883,153,-0.3254,219,0.46617,191,0.12284,192,0.13018
ENSG00000155980,KIF5A,412,-0.2317,597,0.58764,436,-0.1835,323,-0.6107,340,-0.5334
ENSG00000166908,PIP4K2C,22,-1.2267,41,-0.4617,71,0.78233,47,-0.1108,56,0.16657
ENSG00000178498,DTX3,77,-0.3544,91,-0.1134,120,0.47851,60,-0.7309,98,0.03382
ENSG00000240771,ARHGEF25,30,-0.7456,55,0.30606,57,0.32767,33,-0.6051,33,-0.6019
ENSG00000135454,B4GALNT1,39,-1.4527,85,-0.3596,127,0.52680,135,0.49186,102,0.03467
ENSG00000135506,OS9,83,-0.0544,75,-0.3023,89,0.08400,109,0.37900,98,0.20898
ENSG00000135439,AGAP2,140,0.18507,132,0.14927,111,-0.2225,151,0.31784,90,-0.5074
ENSG00000135452,TSPAN31,25,-0.4123,23,-0.7799,39,0.35749,52,0.72407,45,0.47450
ENSG00000135446,CDK4,25,0.35042,19,-0.1222,13,-0.7911,22,0.14001,38,1.06378
ENSG00000139266,MARCH9,24,-0.2336,30,0.24964,24,-0.2373,38,0.51764,18,-0.6148
ENSG00000123297,TSFM,34,-0.0241,27,-0.5400,44,0.51559,27,-0.4167,46,0.43224
ENSG00000175215,CTDSP2,43,0.57107,18,-1.0891,36,0.36593,45,0.67525,34,0.20067
ENSG00000257698,GIHCG,47,0.13453,45,0.08359,34,-0.4540,34,-0.3732,70,0.77758
ENSG00000198673,TAFA2,31,-1.5398,82,-0.1013,108,0.49463,86,0.00744,88,0.04694
ENSG00000135655,USP15,12,-1.1338,19,-0.6132,38,0.99490,18,-0.5158,28,0.23310
ENSG00000061987,MON2,29,0.00905,20,-0.7853,39,0.68601,34,0.27116,27,-0.0958
ENSG00000111110,PPM1H,24,-0.5932,34,-0.0521,42,0.40363,23,-0.6727,40,0.19839
ENSG00000184575,XPOT,54,0.28862,34,-0.6132,57,0.50698,50,0.16303,39,-0.2066
ENSG00000183735,TBK1,11,-1.2540,23,-0.1761,35,0.70812,26,0.05165,17,-0.5771
ENSG00000135677,GNS,21,-0.1723,18,-0.6275,30,0.50029,32,0.51053,22,-0.0864
ENSG00000111490,TBC1D30,15,-0.1793,11,-0.8366,27,1.08161,3,-2.3272,24,0.56933
ENSG00000156076,WIF1,75,0.73570,22,-1.5293,13,-2.2070,256,3.36050,18,-1.4792
ENSG00000174106,LEMD3,21,-0.6051,19,-1.0809,49,0.98690,48,0.68693,26,-0.3286
ENSG00000139233,LLPH,31,0.23670,28,0.10748,23,-0.3106,26,-0.0536,30,0.19318
ENSG00000155957,TMBIM4,54,0.44401,32,-0.5337,38,-0.1534,67,0.79264,47,0.20930
ENSG00000111530,CAND1,61,-0.6777,70,-0.6486,147,1.04750,84,-0.1709,72,-0.4108
ENSG00000127314,RAP1B,43,0.43492,30,-0.2185,32,-0.0361,36,0.13799,33,0.02309
ENSG00000175782,SLC35E3,15,-0.6624,24,0.03985,21,-0.2435,18,-0.4075,44,1.02760
ENSG00000135679,MDM2,31,0.23906,22,-0.4369,29,0.13449,31,0.23838,32,0.27190
ENSG00000111605,CPSF6,44,-0.2935,42,-0.5395,78,0.84429,46,-0.2234,43,-0.3401
ENSG00000127337,YEATS4,9,-0.9314,19,0.28243,18,0.18778,10,-0.7091,17,0.08640
ENSG00000166225,FRS2,14,-0.3321,11,-0.9280,23,0.65961,28,0.82594,16,-0.1473
ENSG00000166226,CCT2,72,-0.5768,82,-0.5320,145,0.74714,102,-0.0268,102,-0.0259
ENSG00000127328,RAB3IP,31,-0.0055,20,-0.9850,51,1.08835,23,-0.5114,31,-0.0112
ENSG00000111596,CNOT2,22,-0.6265,30,-0.1718,32,-0.0492,48,0.61187,40,0.33648
ENSG00000135643,KCNMB4,60,-0.7714,120,0.49263,123,0.46083,51,-1.0357,32,-1.7278
ENSG00000153233,PTPRR,21,-1.2820,33,-0.8764,75,0.93743,48,-0.0577,71,0.58279
ENSG00000133858,ZFC3H1,16,-0.3340,23,0.46900,16,-0.3210,16,-0.2440,19,-0.0344
ENSG00000139291,TMEM19,27,-0.0915,24,-0.3986,35,0.47383,25,-0.1867,30,0.11873
ENSG00000080371,RAB21,46,-0.5853,55,-0.4476,85,0.52087,88,0.43617,61,-0.1459
ENSG00000121749,TBC1D15,21,-0.4853,23,-0.5095,34,0.39353,37,0.43126,33,0.25455
ENSG00000072657,TRHDE,8,-2.1774,34,-0.0066,60,1.32455,8,-2.1722,12,-1.5992
ENSG00000253719,ATXN7L3B,94,-0.8481,137,-0.3874,253,1.02423,124,-0.4316,101,-0.7382
ENSG00000166006,KCNC2,72,-0.8507,87,-0.7885,218,1.35711,82,-0.6638,93,-0.4623
ENSG00000111615,KRR1,27,-0.6742,35,-0.3917,46,0.18046,50,0.28579,64,0.68736
ENSG00000139289,PHLDA1,25,-0.0350,21,-0.4240,26,-0.0125,30,0.26149,40,0.71772
ENSG00000187109,NAP1L1,198,-0.6207,289,-0.0412,323,0.19809,329,0.17904,289,-0.0304
ENSG00000091039,OSBPL8,35,-0.8512,51,-0.3816,87,0.81509,46,-0.4346,59,-0.0382
ENSG00000186908,ZDHHC17,47,-0.0132,29,-1.0223,75,1.06220,24,-1.0276,62,0.42447
ENSG00000067798,NAV3,18,-1.2483,41,0.03030,53,0.54742,29,-0.5563,39,-0.0837
ENSG00000067715,SYT1,504,-1.3707,1022,-0.4113,2040,1.22058,549,-1.2418,984,-0.3468
ENSG00000058272,PPP1R12A,53,-1.1215,116,0.13536,107,-0.0398,108,-0.0162,148,0.49602
ENSG00000111052,LIN7A,22,-0.4667,23,-0.5981,47,1.01695,16,-0.9443,30,0.01251
ENSG00000139220,PPFIA2,79,-1.3577,160,-0.3990,239,0.48151,206,0.12263,269,0.55537
ENSG00000133773,CCDC59,15,-0.5153,21,0.05792,21,0.03459,20,-0.0553,24,0.24759
ENSG00000072041,SLC6A15,20,-1.3585,41,-0.3667,74,0.99900,43,-0.1833,32,-0.6260
ENSG00000133641,C12orf29,34,-0.0653,26,-0.6160,39,0.23983,49,0.55380,44,0.35751
ENSG00000198707,CEP290,28,0.07728,32,0.45232,16,-0.9242,24,-0.1447,38,0.58058
ENSG00000139324,TMTC3,12,-0.8345,18,-0.2881,26,0.57168,18,-0.1805,22,0.15059
ENSG00000049130,KITLG,15,-1.1569,17,-1.1973,37,0.33634,49,0.72318,70,1.35397
ENSG00000139318,DUSP6,8,-1.7118,21,-0.4410,51,1.72914,5,-2.3637,7,-1.8549
ENSG00000070961,ATP2B1,186,-1.3307,329,-0.6441,531,0.40112,734,0.84533,577,0.43826
ENSG00000271614,ATP2B1-AS1,23,-0.7106,35,-0.0387,34,-0.0977,29,-0.3191,63,0.93401
ENSG00000011465,DCN,133,2.07902,35,-0.3643,33,-0.4499,13,-1.7443,28,-0.5970
ENSG00000133639,BTG1,30,-0.4422,30,-0.6444,24,-0.9128,69,0.90178,107,1.72100
ENSG00000102189,EEA1,27,-0.4976,38,0.06634,45,0.41721,30,-0.3138,26,-0.5635
ENSG00000173598,NUDT4,100,-1.1013,169,-0.4149,342,1.24862,124,-0.7654,104,-1.0322
ENSG00000177889,UBE2N,107,-0.6335,151,-0.1345,202,0.50720,134,-0.2787,149,-0.1181
ENSG00000198015,MRPL42,17,-1.1702,32,-0.2922,54,0.87263,23,-0.7254,36,-0.0358
ENSG00000136040,PLXNC1,25,-0.4746,31,-0.1665,47,0.73170,16,-1.1259,30,-0.1840
ENSG00000184752,NDUFA12,134,-0.1260,162,0.29003,144,-0.0074,115,-0.3580,115,-0.3570
ENSG00000028203,VEZT,21,-1.1499,42,-0.1353,53,0.38298,41,-0.1101,55,0.33288
ENSG00000111142,METAP2,63,0.15461,55,-0.0600,58,0.06183,58,0.04257,50,-0.2015
ENSG00000074527,NTN4,15,-0.5054,14,-0.8916,42,1.76238,2,-3.1292,12,-0.8508
ENSG00000139343,SNRPF,48,-0.3794,63,0.03939,58,-0.1204,69,0.17316,74,0.30412
ENSG00000111144,LTA4H,18,-0.8760,24,-0.5785,38,0.42552,46,0.62149,39,0.33565
ENSG00000059758,CDK17,37,-1.3712,63,-0.7733,127,0.77068,113,0.36678,118,0.43441
ENSG00000120802,TMPO,25,0.11103,16,-0.8656,32,0.63016,23,-0.0209,30,0.39538
ENSG00000075415,SLC25A3,246,-0.5298,307,-0.2683,417,0.41234,301,-0.2129,419,0.31673
ENSG00000185046,ANKS1B,77,-1.3158,163,-0.2351,218,0.40528,204,0.19963,218,0.30148
ENSG00000111647,UHRF1BP1L,17,-0.5415,22,-0.1345,27,0.30161,23,-0.0048,25,0.09204
