Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to7,Feature log2 fold change topic 3to7,Feature count topic 8to9,Feature log2 fold change topic 8to9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000197223,C1D,26,-1.1836,63,0.15033,76,0.84746,48,-0.3103,33,-0.9055
ENSG00000115946,PNO1,7,-1.1151,16,0.06886,19,0.62862,13,-0.2498,12,-0.4433
ENSG00000221823,PPP3R1,97,-0.4772,184,0.53086,167,0.68741,94,-0.5818,76,-0.9300
ENSG00000119865,CNRIP1,157,0.27381,156,0.25781,158,0.50083,87,-0.7124,91,-0.6399
ENSG00000198380,GFPT1,25,-0.5138,35,0.02815,46,0.85343,22,-0.7399,23,-0.6549
ENSG00000169599,NFU1,33,-0.4125,25,-0.8274,56,0.74809,33,-0.4844,37,-0.2610
ENSG00000115977,AAK1,172,0.28024,174,0.30191,191,0.85843,72,-1.1439,70,-1.1881
ENSG00000087338,GMCL1,15,-0.1753,14,-0.2370,20,0.50024,10,-0.8393,17,0.06810
ENSG00000124380,SNRNP27,41,-0.7768,93,0.49228,73,0.16260,53,-0.4332,74,0.14832
ENSG00000169564,PCBP1,176,-0.3093,267,0.35706,230,0.20529,165,-0.4472,214,-0.0017
ENSG00000116001,TIA1,12,-0.9958,19,-0.2525,18,-0.5350,25,0.16965,39,1.01366
ENSG00000116005,PCYOX1,156,1.38972,69,0.02099,71,0.10537,32,-1.2081,52,-0.4513
ENSG00000143977,SNRPG,134,0.90345,62,-0.3392,60,-0.5819,89,0.26663,85,0.17541
ENSG00000035141,FAM136A,25,-0.2207,42,0.58016,33,0.37153,22,-0.4262,21,-0.5699
ENSG00000075340,ADD2,70,-0.7422,249,1.32867,136,0.55810,77,-0.6514,42,-1.6080
ENSG00000144043,TEX261,6,-1.7356,18,-0.2359,22,0.17203,19,-0.1289,28,0.50260
ENSG00000124357,NAGK,73,0.67342,60,0.33772,46,-0.1478,40,-0.3097,45,-0.1284
ENSG00000124383,MPHOSPH10,12,-1.3620,35,0.18991,35,0.36539,13,-1.3676,45,0.68440
ENSG00000124374,PAIP2B,19,-0.8132,52,0.75199,9,-2.3922,18,-0.9964,102,2.54599
ENSG00000075292,ZNF638,42,-0.5068,71,0.30048,56,-0.1098,51,-0.2244,74,0.41899
ENSG00000003137,CYP26B1,16,-0.9141,28,-0.0938,43,1.22212,21,-0.5814,12,-1.4694
ENSG00000144036,EXOC6B,28,-0.4621,55,0.60309,36,-0.0947,31,-0.3313,44,0.27600
ENSG00000144040,SFXN5,58,-1.3329,107,-0.4086,104,-0.6861,304,1.57122,116,-0.3007
ENSG00000135631,RAB11FIP5,42,-0.0086,40,-0.0696,57,0.92496,30,-0.5716,18,-1.3578
ENSG00000272702,AC010913.1,18,-0.0079,16,-0.1884,16,-0.2743,22,0.35974,20,0.16133
ENSG00000135632,SMYD5,17,-0.2652,29,0.62064,23,0.43989,17,-0.3166,12,-0.8775
ENSG00000135617,PRADC1,9,-1.9460,24,-0.4602,38,0.50002,33,0.08362,31,-0.0634
ENSG00000135624,CCT7,152,0.00521,74,-1.1099,203,0.89473,110,-0.5507,104,-0.6369
ENSG00000163013,FBXO41,44,-0.9934,97,0.25227,93,0.29678,93,0.20042,62,-0.4915
ENSG00000135625,EGR4,10,-0.9409,8,-1.2501,29,1.60673,15,-0.3278,4,-2.3284
ENSG00000144034,TPRKB,26,0.25692,18,-0.3733,22,-0.0018,23,0.05043,22,-0.0148
ENSG00000124356,STAMBP,55,1.20739,22,-0.2615,17,-0.9452,16,-0.8459,47,1.10441
ENSG00000114956,DGUOK,91,0.71854,67,0.21285,58,-0.0223,52,-0.1968,45,-0.4282
ENSG00000163170,BOLA3,165,1.25260,30,-1.4449,84,0.20614,69,-0.2073,51,-0.6963
ENSG00000114978,MOB1A,32,0.69603,27,0.42359,14,-0.8752,20,-0.0694,29,0.62443
ENSG00000204843,DCTN1,217,-0.4576,245,-0.2690,370,0.72570,242,-0.3129,198,-0.6471
ENSG00000005448,WDR54,31,0.02762,29,-0.0752,43,1.12629,15,-1.1712,14,-1.2451
ENSG00000114993,RTKN,7,-1.1962,24,0.66531,6,-1.7926,16,0.08615,38,1.80170
ENSG00000115274,INO80B,4,-2.8293,33,0.10480,39,0.71430,28,-0.1358,24,-0.4106
ENSG00000239779,WBP1,66,-0.1495,61,-0.2722,62,-0.3951,90,0.39402,91,0.40156
ENSG00000115275,MOGS,15,-0.0926,10,-0.7739,22,0.96712,10,-0.7609,11,-0.6582
ENSG00000115307,AUP1,66,0.42117,28,-0.9056,56,0.24688,46,-0.1699,47,-0.1270
ENSG00000115317,HTRA2,30,-0.2347,29,-0.2898,42,0.50331,38,0.16113,20,-0.9140
ENSG00000135622,SEMA4F,5,-2.3092,26,-0.0721,43,1.57539,18,-0.6393,8,-1.9168
ENSG00000115350,POLE4,41,-1.2309,114,0.34280,86,-0.1812,99,0.11973,116,0.41423
ENSG00000115364,MRPL19,41,0.47729,19,-0.6616,27,-0.2294,22,-0.4892,44,0.70693
ENSG00000176204,LRRTM4,4,-2.5344,18,-0.5420,41,1.74964,20,-0.4236,5,-2.4288
ENSG00000066032,CTNNA2,55,-1.3832,58,-1.2940,169,0.66119,178,0.50494,86,-0.7657
ENSG00000162951,LRRTM1,11,-2.2065,18,-1.5457,79,1.60680,46,-0.1363,16,-1.7962
ENSG00000163541,SUCLG1,117,0.34192,77,-0.3269,97,0.05683,98,0.05687,84,-0.2053
ENSG00000034510,TMSB10,3232,0.10438,3175,0.07605,3178,0.13169,3019,-0.0044,2480,-0.3444
ENSG00000176407,KCMF1,71,0.56147,59,0.24576,53,0.14056,46,-0.1442,33,-0.7156
ENSG00000152291,TGOLN2,176,0.48151,227,0.91056,134,0.07808,71,-1.0077,108,-0.3129
ENSG00000042445,RETSAT,1,-4.1387,14,-0.9384,28,0.12011,27,0.03912,42,0.83318
ENSG00000168906,MAT2A,57,-0.2114,48,-0.4860,61,-0.1777,72,0.17996,82,0.41481
ENSG00000115486,GGCX,30,0.03219,9,-1.7562,31,0.14451,27,-0.1550,37,0.44807
ENSG00000168899,VAMP5,48,0.74599,17,-0.8417,10,-2.1397,31,0.03350,77,1.93394
ENSG00000168894,RNF181,112,0.44183,46,-0.9431,80,-0.1654,89,0.06685,101,0.30905
ENSG00000168883,USP39,7,-1.3579,14,-0.3721,22,0.64317,13,-0.5680,19,0.12333
ENSG00000115525,ST3GAL5,109,0.66069,26,-1.5225,85,0.47434,67,-0.1183,49,-0.6590
ENSG00000132300,PTCD3,54,0.48859,44,0.17573,33,-0.4067,30,-0.4582,54,0.58695
ENSG00000132305,IMMT,51,-0.3852,100,0.69772,77,0.46984,42,-0.7291,48,-0.5056
ENSG00000132313,MRPL35,59,0.62724,50,0.36264,43,0.20874,28,-0.5713,29,-0.5524
ENSG00000068615,REEP1,61,-0.5037,114,0.48652,113,0.90153,55,-0.7129,38,-1.2962
ENSG00000115548,KDM3A,36,1.11213,10,-0.9150,18,-0.0221,13,-0.5476,19,0.07038
ENSG00000115561,CHMP3,107,-0.5687,128,-0.2919,175,0.35633,156,0.02759,136,-0.2171
ENSG00000239305,RNF103,36,-0.3045,48,0.12042,51,0.40963,37,-0.3124,36,-0.3339
ENSG00000153561,RMND5A,26,-0.8069,36,-0.3244,53,0.49610,38,-0.2745,43,-0.0523
ENSG00000222041,CYTOR,2,-3.1044,11,-1.0184,32,1.25420,23,0.11019,10,-1.3014
ENSG00000172086,KRCC1,29,0.86931,10,-0.7374,10,-1.1024,12,-0.5155,35,1.43182
ENSG00000144115,THNSL2,10,-0.9655,34,1.00597,16,-0.3397,15,-0.3651,24,0.50592
ENSG00000172005,MAL,40,-1.0882,88,0.10749,17,-2.9472,56,-0.6476,290,2.97555
ENSG00000144029,MRPS5,68,0.84264,26,-0.6996,43,0.19632,27,-0.6553,39,-0.0388
ENSG00000115041,KCNIP3,35,-0.0099,50,0.57323,37,0.13369,29,-0.3385,29,-0.2981
ENSG00000115042,FAHD2A,11,-1.2087,28,0.15725,29,0.34822,17,-0.6824,31,0.35920
ENSG00000174501,ANKRD36C,29,1.01690,47,1.89127,4,-2.7071,4,-1.9978,35,1.55628
ENSG00000158050,DUSP2,28,0.92988,14,-0.1608,17,0.26441,15,-0.1314,7,-1.1860
ENSG00000084090,STARD7,115,-0.4139,113,-0.4428,167,0.29711,140,-0.1126,152,0.03315
ENSG00000135956,TMEM127,63,0.22975,62,0.20975,75,0.98179,25,-1.2585,25,-1.2702
ENSG00000144021,CIAO1,80,0.03188,79,0.00804,85,0.21920,66,-0.2960,73,-0.1154
ENSG00000144028,SNRNP200,43,-0.2049,32,-0.6835,53,0.16815,53,0.12128,50,0.01461
ENSG00000114982,KANSL3,8,-1.0836,34,1.14370,15,-0.2915,16,-0.0265,17,0.07633
ENSG00000213337,ANKRD39,34,0.29608,23,-0.3394,35,0.65631,25,-0.1972,13,-1.2158
ENSG00000168758,SEMA4C,2,-2.8031,19,0.19956,16,-0.2061,17,0.03487,26,0.79318
ENSG00000144199,FAHD2B,4,-2.7857,23,-0.1900,30,0.41368,24,-0.1223,30,0.25400
ENSG00000135940,COX5B,593,-0.5573,496,-0.8301,950,0.31841,997,0.29238,744,-0.2267
ENSG00000115073,ACTR1B,79,0.01226,70,-0.1936,101,0.74210,69,-0.2349,37,-1.2237
ENSG00000075568,TMEM131,43,0.36757,44,0.38467,35,0.04093,26,-0.4479,32,-0.1323
ENSG00000040933,INPP4A,97,0.72234,73,0.25634,74,0.48658,42,-0.6696,31,-1.1602
ENSG00000183513,COA5,69,0.36953,38,-0.5626,58,0.18236,50,-0.1693,51,-0.1059
ENSG00000115446,UNC50,63,0.78598,23,-0.7785,46,0.43877,27,-0.6118,30,-0.4432
ENSG00000071073,MGAT4A,7,-1.8130,51,1.28556,25,0.18871,17,-0.5134,20,-0.2822
ENSG00000196872,KIAA1211L,17,-2.2573,34,-1.2951,116,1.28022,76,-0.0660,41,-1.0663
ENSG00000158411,MITD1,17,0.33016,14,-0.0127,13,-0.0912,16,0.24442,11,-0.3230
ENSG00000185414,MRPL30,9,-1.4378,34,0.53301,26,0.19910,25,0.06871,21,-0.2217
ENSG00000115514,TXNDC9,17,-0.4230,33,0.64424,24,0.25361,17,-0.3763,18,-0.3225
ENSG00000158417,EIF5B,154,0.39401,308,1.58816,73,-1.1201,63,-1.0653,186,0.80426
ENSG00000135945,REV1,1,-4.0528,19,0.38409,18,0.45096,6,-1.4963,23,0.75715
ENSG00000144218,AFF3,67,1.34512,40,0.47950,30,0.01797,23,-0.4416,12,-1.4175
ENSG00000170500,LONRF2,160,0.14124,146,0.00014,189,0.76771,108,-0.5115,71,-1.1977
ENSG00000115526,CHST10,47,0.72536,19,-0.6502,27,-0.2300,33,0.17327,30,0.00632
ENSG00000115539,PDCL3,35,0.96245,28,0.59611,15,-0.5287,10,-0.9751,25,0.49032
ENSG00000170485,NPAS2,0,-4.9660,42,0.98992,25,0.30707,21,-0.1034,19,-0.3090
ENSG00000071082,RPL31,1310,0.13619,1094,-0.1501,865,-0.7787,1538,0.44651,1713,0.65298
ENSG00000158435,CNOT11,14,0.20751,10,-0.3126,14,0.23958,14,0.16464,9,-0.6162
ENSG00000163162,RNF149,10,-1.0213,21,0.03127,23,0.21791,22,0.08955,20,-0.0480
ENSG00000175874,CREG2,127,-1.0430,321,0.39597,359,1.16439,159,-0.7699,97,-1.5434
ENSG00000071054,MAP4K4,67,-0.7317,169,0.74427,46,-1.7613,61,-0.9391,294,2.16159
ENSG00000233639,PANTR1,24,-0.2096,9,-1.5865,24,-0.3282,36,0.49208,38,0.59352
ENSG00000198914,POU3F3,32,-0.4029,41,-0.0401,29,-0.8136,72,1.03896,47,0.22291
ENSG00000135972,MRPS9,17,-0.7044,27,0.01228,35,0.79837,20,-0.4660,18,-0.7009
ENSG00000135966,TGFBRAP1,3,-2.3655,12,-0.3553,20,0.70055,10,-0.7690,18,0.32595
ENSG00000135974,C2orf49,31,1.00916,17,0.01493,10,-1.0008,21,0.43248,20,0.30994
ENSG00000115641,FHL2,45,0.72544,13,-1.1877,36,0.71200,26,-0.1603,11,-1.4961
ENSG00000071051,NCK2,28,-0.1611,32,0.05833,39,0.71031,24,-0.4085,17,-0.9478
ENSG00000115652,UXS1,47,1.02322,30,0.27747,25,-0.0142,17,-0.6463,20,-0.3718
ENSG00000144057,ST6GAL2,3,-2.4107,35,1.24720,19,0.36891,9,-0.9141,15,-0.1602
ENSG00000135968,GCC2,84,0.12412,136,0.91550,71,-0.2367,74,-0.0823,66,-0.2733
ENSG00000153201,RANBP2,62,-0.0434,61,-0.0772,81,0.71881,37,-0.8952,49,-0.4500
ENSG00000175701,MTLN,97,-0.1308,53,-1.0370,128,0.57673,126,0.33453,56,-1.0517
ENSG00000175772,LINC01106,0,-5.4103,17,0.08063,28,1.89995,9,-0.8975,3,-2.4626
ENSG00000172965,MIR4435-2HG,8,-0.9644,3,-2.4825,23,1.28537,15,-0.0453,7,-1.2327
ENSG00000153107,ANAPC1,23,0.20317,21,0.06383,21,0.14200,18,-0.1765,18,-0.2356
ENSG00000144161,ZC3H8,78,2.54437,9,-1.0161,13,-0.8077,15,-0.3514,12,-0.7941
ENSG00000188177,ZC3H6,40,-0.1919,57,0.36838,33,-0.6946,41,-0.1669,74,0.94793
ENSG00000114999,TTL,17,-1.9412,41,-0.5981,82,0.91201,56,-0.1412,45,-0.5179
ENSG00000125611,CHCHD5,67,0.35833,37,-0.5797,47,-0.3551,72,0.53685,55,0.03421
ENSG00000144136,SLC20A1,46,-0.0334,44,-0.0977,55,0.44761,35,-0.5051,41,-0.2417
ENSG00000136682,CBWD2,5,-1.6881,8,-1.0123,23,1.20095,14,-0.2313,9,-0.8992
ENSG00000115084,SLC35F5,13,-0.1404,14,-0.1176,15,0.03439,14,-0.1335,17,0.20151
ENSG00000115091,ACTR3,69,-0.2855,109,0.44632,87,0.13990,65,-0.4189,83,0.01203
ENSG00000175497,DPP10,67,0.09886,108,0.88282,76,0.55168,25,-1.4672,43,-0.6595
ENSG00000235026,DPP10-AS1,9,-1.0386,17,-0.0255,25,1.14509,15,-0.2785,6,-1.7734
ENSG00000088205,DDX18,64,0.50939,69,0.62139,42,-0.2446,22,-1.2051,62,0.51673
ENSG00000125629,INSIG2,47,0.80828,39,0.49720,32,0.36846,11,-1.5514,22,-0.4662
ENSG00000144119,C1QL2,3,-2.2028,5,-1.5606,15,0.24729,24,1.04445,10,-0.5174
ENSG00000155368,DBI,626,1.00478,214,-0.7184,165,-1.5536,422,0.39214,615,1.13967
ENSG00000144120,TMEM177,4,-1.8220,16,0.05180,18,0.50548,19,0.35397,9,-0.7675
ENSG00000088179,PTPN4,24,-0.6484,34,-0.1268,49,0.85519,20,-1.0105,31,-0.2702
ENSG00000226479,TMEM185B,13,-0.0974,9,-0.6813,10,-0.8029,13,-0.0407,27,1.30793
ENSG00000144118,RALB,80,0.52328,37,-0.6700,64,0.29857,58,0.01448,40,-0.6277
ENSG00000074054,CLASP1,32,-0.8453,55,-0.0166,70,0.69478,46,-0.3053,39,-0.5645
ENSG00000155438,NIFK,41,0.98061,9,-1.4243,22,-0.1138,21,-0.0946,24,0.09618
ENSG00000211460,TSN,88,0.61314,73,0.29839,59,-0.0445,43,-0.5711,60,-0.0098
ENSG00000136717,BIN1,144,-0.4111,162,-0.2319,195,0.10976,147,-0.4165,243,0.47031
ENSG00000163161,ERCC3,5,-1.9953,20,-0.0810,27,0.71659,14,-0.6819,22,0.07371
ENSG00000169967,MAP3K2,37,0.96625,17,-0.2678,18,-0.2519,15,-0.5237,24,0.29555
ENSG00000163166,IWS1,22,-0.4303,35,0.29022,24,-0.4254,14,-1.1786,56,1.27471
ENSG00000136709,WDR33,23,-0.6496,49,0.51177,43,0.57117,25,-0.5651,25,-0.5534
ENSG00000144231,POLR2D,11,-0.8282,22,0.20592,20,0.10569,23,0.31936,16,-0.2942
ENSG00000136715,SAP130,29,0.73038,9,-1.0000,21,0.36866,13,-0.4937,15,-0.2714
ENSG00000136731,UGGT1,33,1.02304,20,0.22034,19,0.24251,11,-0.7211,11,-0.8240
ENSG00000136720,HS6ST1,24,-1.5901,32,-1.1719,95,0.95554,79,0.20328,40,-0.9388
ENSG00000136699,SMPD4,38,0.56269,41,0.66634,25,-0.2169,25,-0.1614,22,-0.3212
ENSG00000152082,MZT2B,305,-0.5418,354,-0.3117,417,-0.0931,601,0.60649,404,-0.1200
ENSG00000136710,CCDC115,68,0.46497,65,0.38785,50,-0.0418,43,-0.2910,45,-0.2016
ENSG00000136718,IMP4,74,0.27049,82,0.44073,55,-0.2906,64,0.04612,62,-0.0077
ENSG00000072135,PTPN18,14,-0.2973,11,-0.7060,17,-0.0482,20,0.23989,20,0.28307
ENSG00000178171,AMER3,0,-4.6448,18,0.58427,19,1.28664,8,-0.6515,5,-1.5309
ENSG00000136002,ARHGEF4,61,-1.3714,111,-0.4670,185,0.62850,160,0.12838,112,-0.4865
ENSG00000152102,FAM168B,82,-0.6235,146,0.28472,144,0.46575,107,-0.2312,92,-0.4948
ENSG00000115762,PLEKHB2,174,-0.2577,283,0.51763,250,0.57148,137,-0.6830,138,-0.6672
ENSG00000173272,MZT2A,73,-1.3164,136,-0.3760,181,0.12268,210,0.35500,183,0.10447
ENSG00000150551,LYPD1,5,-2.8574,10,-2.0467,45,0.35779,63,0.86320,34,-0.2388
ENSG00000152127,MGAT5,24,-0.6997,59,0.73618,44,0.46025,23,-0.7653,31,-0.3385
ENSG00000152128,TMEM163,8,-1.3613,39,1.00951,25,0.52702,19,-0.1555,9,-1.2956
ENSG00000082258,CCNT2,29,0.65606,23,0.26506,19,-0.0103,21,0.11712,11,-0.8519
ENSG00000115839,RAB3GAP1,57,-0.3200,116,0.83565,79,0.35055,50,-0.5683,49,-0.5866
ENSG00000048991,R3HDM1,35,-1.0281,94,0.52628,84,0.61403,50,-0.5143,49,-0.5445
ENSG00000144224,UBXN4,109,0.64477,90,0.32995,50,-0.8732,54,-0.5202,124,0.99048
ENSG00000076003,MCM6,44,1.51547,9,-0.9859,20,0.35360,10,-0.9640,11,-0.8221
ENSG00000115866,DARS,27,-0.8335,55,0.27239,44,-0.1716,44,-0.0877,62,0.51416
ENSG00000150540,HNMT,120,2.99306,23,-0.0664,11,-1.6191,11,-1.2759,23,-0.0959
ENSG00000168702,LRP1B,11,-1.0505,40,0.99887,21,-0.0495,19,-0.2814,22,0.04747
ENSG00000121964,GTDC1,36,-0.0547,55,0.62615,37,0.00702,32,-0.2408,33,-0.1753
ENSG00000169554,ZEB2,59,-0.9277,198,1.00147,63,-1.2072,54,-1.1552,254,1.74752
ENSG00000121989,ACVR2A,4,-2.1580,47,1.74707,19,0.31633,10,-0.8821,10,-0.8473
ENSG00000115947,ORC4,30,-0.7635,50,-0.0060,66,0.84889,42,-0.2917,27,-0.9997
ENSG00000204406,MBD5,3,-1.9353,20,0.71279,13,0.09262,12,-0.0662,13,0.06018
ENSG00000135999,EPC2,39,1.30888,20,0.22528,15,-0.2818,6,-1.6862,22,0.38973
ENSG00000168280,KIF5C,244,-0.6432,496,0.47904,372,0.02459,310,-0.3020,418,0.22343
ENSG00000168288,MMADHC,59,-0.0184,40,-0.6096,79,0.87409,39,-0.6926,40,-0.6581
ENSG00000115963,RND3,11,-0.8593,5,-1.8458,36,2.53034,7,-1.6323,2,-3.0688
ENSG00000080345,RIF1,14,-1.4083,63,0.88394,35,-0.1401,24,-0.7041,52,0.64046
ENSG00000162980,ARL5A,76,0.92400,35,-0.3213,38,-0.3143,34,-0.3904,53,0.34566
ENSG00000182389,CACNB4,108,0.54407,102,0.44767,99,0.72136,44,-0.9310,29,-1.5711
ENSG00000115145,STAM2,13,-0.2553,21,0.39708,15,-0.1699,16,-0.0313,18,0.18979
ENSG00000157827,FMNL2,22,-1.6554,107,0.77405,29,-1.7017,48,-0.5469,179,2.09628
ENSG00000196504,PRPF40A,27,-0.6291,66,0.74743,37,-0.3126,24,-0.8816,65,0.85253
ENSG00000162989,KCNJ3,46,-0.7018,122,0.85866,92,0.70119,52,-0.5722,33,-1.2918
ENSG00000153234,NR4A2,19,0.20798,115,3.98751,3,-3.1968,0,-4.4722,17,0.07703
ENSG00000115159,GPD2,24,-0.6762,70,1.05390,36,-0.0688,36,-0.0370,30,-0.3505
ENSG00000136541,ERMN,68,-0.6131,156,0.70496,12,-3.8491,29,-1.9899,384,3.32986
ENSG00000115170,ACVR1,7,-0.9784,6,-1.1069,16,0.52675,12,-0.2349,15,0.19616
ENSG00000144283,PKP4,37,-1.1844,101,0.37592,62,-0.6118,50,-0.7836,166,1.43786
ENSG00000123636,BAZ2B,31,-0.1054,27,-0.3277,18,-1.3516,20,-0.8168,90,2.07170
ENSG00000136536,MARCH7,74,1.49486,27,-0.2082,29,-0.0994,20,-0.6672,23,-0.4465
ENSG00000136560,TANK,78,1.95408,20,-0.3791,22,-0.3472,10,-1.3994,24,-0.0586
ENSG00000115233,PSMD14,98,0.17085,69,-0.3825,96,0.25063,76,-0.2404,83,-0.1034
ENSG00000136535,TBR1,30,-1.0370,265,2.79640,41,-0.8003,26,-1.3384,45,-0.4587
ENSG00000144290,SLC4A10,108,0.13473,157,0.74646,128,0.77354,50,-1.1387,42,-1.3896
ENSG00000115271,GCA,22,-0.3953,45,0.73896,27,-0.1037,17,-0.8541,37,0.50746
ENSG00000153253,SCN3A,117,1.07746,122,1.14537,54,-0.2766,37,-0.8303,42,-0.6249
ENSG00000136531,SCN2A,198,-0.2765,624,1.65493,269,0.35480,127,-1.0418,92,-1.5413
ENSG00000178662,CSRNP3,130,0.60374,178,1.13074,104,0.41654,37,-1.4367,42,-1.2397
ENSG00000144285,SCN1A,54,0.50268,23,-0.8088,61,1.49401,14,-1.5999,11,-2.0081
ENSG00000198648,STK39,68,-0.1686,121,0.76689,69,-0.2152,54,-0.5635,93,0.37992
ENSG00000172292,CERS6,166,1.42929,48,-0.5828,81,0.38347,52,-0.5274,27,-1.5441
ENSG00000163093,BBS5,1,-3.0803,18,0.41073,15,0.16599,17,0.36538,13,-0.1669
ENSG00000138398,PPIG,144,0.61841,176,0.96173,78,-0.5653,65,-0.6927,120,0.36699
ENSG00000154479,CCDC173,5,-1.5579,24,0.83711,5,-2.0173,16,0.21619,35,1.82022
ENSG00000213160,KLHL23,13,-1.1629,31,0.17050,35,0.69037,16,-0.9200,27,-0.0425
ENSG00000138385,SSB,117,0.09197,113,0.04223,127,0.40255,75,-0.6551,99,-0.1956
ENSG00000138382,METTL5,65,0.10880,48,-0.3650,67,0.29343,55,-0.1721,53,-0.2158
ENSG00000144357,UBR3,83,0.16590,72,-0.0605,99,0.83704,36,-1.1992,52,-0.6346
ENSG00000128683,GAD1,599,1.68434,54,-2.1306,331,1.30860,44,-2.5708,30,-3.1305
ENSG00000115806,GORASP2,49,0.25120,69,0.81135,45,0.19700,26,-0.7932,33,-0.4235
ENSG00000198586,TLK1,20,-1.5202,55,0.00150,63,0.41078,55,-0.0021,51,-0.1367
ENSG00000071967,CYBRD1,72,1.82624,14,-0.8764,4,-3.0865,31,0.38493,51,1.41640
ENSG00000077380,DYNC1I2,100,-0.5622,278,1.09342,97,-0.9174,84,-0.8969,275,1.26392
ENSG00000115840,SLC25A12,49,-0.2490,66,0.22577,80,1.07380,30,-1.0550,26,-1.2739
ENSG00000144355,DLX1,111,2.05733,7,-2.2355,44,0.71502,12,-1.7036,8,-2.2797
ENSG00000091428,RAPGEF4,83,-0.8534,248,0.87905,115,-0.5681,129,-0.2021,216,0.73858
ENSG00000091436,MAP3K20,43,1.12179,18,-0.2724,12,-1.2376,19,-0.1975,38,1.09152
ENSG00000172845,SP3,53,1.54140,21,-0.0119,16,-0.6394,17,-0.3847,22,0.08125
ENSG00000138430,OLA1,152,0.09779,149,0.06481,179,0.64694,106,-0.5117,85,-0.8811
ENSG00000138433,CIR1,97,0.86059,89,0.70845,54,-0.1367,28,-1.1636,58,0.02558
ENSG00000163328,GPR155,152,1.00700,222,1.69334,70,-0.3974,31,-1.5625,59,-0.5623
ENSG00000115935,WIPF1,36,0.92009,14,-0.5863,7,-2.1912,6,-1.7768,64,2.53679
ENSG00000128656,CHN1,542,-1.1757,1366,0.25841,1743,1.35860,722,-0.8031,361,-1.8894
ENSG00000115966,ATF2,39,-0.5194,61,0.17726,67,0.55631,43,-0.4094,42,-0.4583
ENSG00000154518,ATP5MC3,471,0.17146,286,-0.6097,542,0.74361,344,-0.3585,249,-0.8904
ENSG00000144320,LNPK,38,-0.0728,25,-0.6925,51,0.69591,24,-0.8504,37,-0.1101
ENSG00000128654,MTX2,87,0.21066,84,0.15417,104,0.99228,42,-0.9721,29,-1.5475
ENSG00000170144,HNRNPA3,180,0.06998,191,0.16711,167,-0.0768,156,-0.1773,188,0.15575
ENSG00000116044,NFE2L2,70,0.57482,50,0.02176,24,-1.5223,47,-0.0638,103,1.45142
ENSG00000018510,AGPS,27,0.25212,37,0.76669,21,-0.1885,19,-0.2855,22,-0.1012
ENSG00000079156,OSBPL6,7,-1.9657,24,-0.0986,32,0.64362,24,-0.0641,21,-0.3466
ENSG00000180228,PRKRA,37,-0.9165,17,-2.0781,96,1.15487,53,-0.4057,49,-0.5334
ENSG00000116095,PLEKHA3,36,-0.1528,45,0.18421,50,0.61167,31,-0.4624,26,-0.7537
ENSG00000187231,SESTD1,46,0.67324,31,0.05223,26,-0.3585,19,-0.8004,44,0.67167
ENSG00000144331,ZNF385B,10,-0.7314,45,1.66231,19,0.29426,9,-1.0671,9,-0.9766
ENSG00000170035,UBE2E3,182,0.72320,60,-1.0224,154,0.83505,75,-0.7449,62,-1.0574
ENSG00000138434,ITPRID2,56,0.66052,18,-1.1336,29,-0.6076,37,0.00989,58,0.83254
ENSG00000115252,PDE1A,60,-0.4374,154,1.08762,88,0.27609,52,-0.6993,58,-0.5306
ENSG00000077232,DNAJC10,93,1.21742,62,0.52034,40,-0.2666,26,-0.8765,41,-0.1309
ENSG00000061676,NCKAP1,166,-0.6117,247,0.00359,328,0.87374,180,-0.5336,149,-0.8447
ENSG00000065548,ZC3H15,242,0.65584,181,0.18256,175,0.21718,117,-0.5534,123,-0.4681
ENSG00000138448,ITGAV,21,-1.5768,27,-1.2233,52,-0.3155,71,0.31449,101,1.00825
ENSG00000144369,FAM171B,143,-0.0911,180,0.27590,170,0.30890,149,-0.0286,99,-0.7134
ENSG00000138381,ASNSD1,33,0.26453,28,0.02172,32,0.40638,21,-0.5041,21,-0.4451
ENSG00000128699,ORMDL1,62,0.50260,38,-0.2546,49,0.25444,30,-0.6600,44,-0.0495
ENSG00000198130,HIBCH,16,-0.3115,30,0.66373,16,-0.5696,14,-0.5513,33,0.92981
ENSG00000151689,INPP1,10,-1.6125,29,-0.0187,30,0.02314,24,-0.3066,43,0.71776
ENSG00000151690,MFSD6,71,-0.4530,177,1.02014,113,0.49115,51,-1.0202,65,-0.6358
ENSG00000138386,NAB1,10,-1.0073,42,1.29380,13,-0.9158,18,-0.0910,29,0.78383
ENSG00000115419,GLS,83,-1.1210,190,0.15138,244,1.11394,115,-0.6839,86,-1.1460
ENSG00000115415,STAT1,164,1.64287,45,-0.5159,60,-0.0987,41,-0.6846,47,-0.4784
ENSG00000144339,TMEFF2,139,0.76213,142,0.80187,89,0.06481,43,-1.1443,71,-0.3383
ENSG00000196950,SLC39A10,98,-0.8112,186,0.19276,240,1.22024,109,-0.6995,57,-1.7222
ENSG00000138411,HECW2,5,-1.6550,40,1.52578,15,-0.2603,11,-0.5738,18,0.21869
ENSG00000119041,GTF3C3,23,0.53334,20,0.30697,18,0.24016,9,-0.8978,14,-0.2129
