Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6to8,Feature log2 fold change topic 6to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11to12,Feature log2 fold change topic 11to12
ENSG00000099246,RAB18,97,-0.5517,91,-0.6481,115,-0.2901,166,0.28290,132,-0.0745,143,0.05424,175,0.36953,170,0.31749,146,0.08020
ENSG00000254635,WAC-AS1,67,0.71525,30,-0.5196,25,-0.7850,39,-0.1475,68,0.74773,47,0.18071,37,-0.2029,52,0.31463,26,-0.7988
ENSG00000095787,WAC,195,0.66364,96,-0.4582,99,-0.4077,114,-0.1972,153,0.27321,150,0.30342,85,-0.6388,137,0.09196,109,-0.2908
ENSG00000165757,JCAD,30,-0.0443,27,-0.1807,13,-1.3308,30,-0.0529,28,-0.1506,42,0.63876,33,0.11084,14,-1.1968,34,0.17669
ENSG00000107951,MTPAP,41,1.30376,10,-0.9427,13,-0.5532,10,-0.9891,26,0.53877,18,-0.0789,41,1.26173,10,-0.8753,9,-1.0752
ENSG00000148516,ZEB1,46,0.06323,90,1.14721,47,0.07105,48,0.11854,71,0.74098,31,-0.6541,30,-0.6107,46,0.05328,32,-0.5583
ENSG00000165322,ARHGAP12,29,-0.2995,62,0.92166,28,-0.3204,10,-1.8178,38,0.14261,43,0.42248,71,1.16044,18,-0.9697,16,-1.2399
ENSG00000170759,KIF5B,179,0.99773,137,0.55165,81,-0.2892,54,-0.8940,87,-0.1671,117,0.37851,96,-0.0187,81,-0.2807,48,-1.1306
ENSG00000120616,EPC1,38,1.07957,21,0.14637,13,-0.6263,10,-0.9520,22,0.21677,18,-0.1218,23,0.28168,16,-0.3343,18,-0.1793
ENSG00000216937,CCDC7,13,-0.6741,97,2.76319,39,0.99301,0,-5.4651,5,-2.1425,4,-2.7179,11,-1.0079,14,-0.5410,30,0.64897
ENSG00000150093,ITGB1,1,-3.7669,83,2.14723,23,-0.0553,5,-2.1401,13,-0.9067,29,0.36969,32,0.45802,10,-1.2472,16,-0.6879
ENSG00000108094,CUL2,5,-3.1024,20,-1.2193,34,-0.4486,87,1.04421,42,-0.1284,45,-0.0154,48,0.07658,36,-0.3863,70,0.77014
ENSG00000095794,CREM,17,-1.7132,55,0.03039,38,-0.5302,51,-0.0976,50,-0.1198,55,0.05360,30,-0.8932,58,0.12406,91,0.95577
ENSG00000108100,CCNY,4,-4.3387,56,-0.7683,83,-0.1762,112,0.30575,110,0.27588,127,0.63583,72,-0.3833,92,-0.0028,100,0.14085
ENSG00000177283,FZD8,0,-3.9899,31,1.36563,19,0.56385,10,-0.3667,9,-0.5851,18,0.63029,10,-0.4888,6,-1.0651,9,-0.5495
ENSG00000198105,ZNF248,2,-3.5317,12,-1.1415,13,-1.0359,51,1.13252,17,-0.6130,25,-0.0529,45,0.93299,23,-0.1380,34,0.50007
ENSG00000175395,ZNF25,26,-1.5228,18,-2.0864,39,-0.9601,87,0.28968,129,0.93213,106,0.77331,77,0.07979,67,-0.1219,56,-0.4436
ENSG00000189180,ZNF33A,18,-0.8469,33,0.11066,25,-0.3253,18,-0.7969,29,-0.1164,33,0.12945,54,0.88688,33,0.09020,31,0.01810
ENSG00000075407,ZNF37A,103,2.68876,9,-1.2952,18,-0.3870,18,-0.3500,29,0.39043,15,-0.7010,13,-0.8508,15,-0.5892,11,-1.1712
ENSG00000165733,BMS1,83,1.79218,14,-1.1027,17,-0.7649,25,-0.2124,24,-0.2708,25,-0.2336,41,0.55680,14,-1.0825,25,-0.2225
ENSG00000198915,RASGEF1A,25,-1.1003,12,-2.1937,42,-0.3229,42,-0.3066,75,0.60079,45,-0.2471,45,-0.2177,42,-0.3123,100,1.25076
ENSG00000169813,HNRNPF,115,2.11552,58,0.89162,18,-0.9641,15,-1.2216,15,-1.1779,30,-0.2362,32,-0.0807,13,-1.4306,24,-0.5518
ENSG00000169740,ZNF32,19,-1.4166,58,0.23114,57,0.19939,57,0.21383,51,0.03522,43,-0.2840,62,0.34800,49,-0.0355,59,0.28042
ENSG00000107551,RASSF4,8,-1.6544,95,2.24624,18,-0.5415,6,-2.1781,11,-1.3188,37,0.74033,17,-0.6520,17,-0.6803,14,-1.0001
ENSG00000172661,WASHC2C,28,0.33902,21,-0.1319,14,-0.7180,19,-0.2397,19,-0.2207,29,0.53552,29,0.38896,16,-0.5258,18,-0.3888
ENSG00000265354,TIMM23,26,-1.0583,21,-1.3614,34,-0.6413,83,0.76555,69,0.46529,58,0.23528,58,0.17660,47,-0.1637,54,0.06997
ENSG00000266412,NCOA4,29,-1.3193,100,0.58786,50,-0.4975,80,0.23157,66,-0.0636,91,0.55013,57,-0.2865,49,-0.5371,63,-0.1651
ENSG00000265763,ZNF488,0,-4.4051,4,-1.8849,7,-1.2840,23,0.49474,22,0.46523,21,0.45182,3,-2.2203,38,1.37958,19,0.20247
ENSG00000170324,FRMPD2,22,-0.6412,2,-3.8952,10,-1.8093,38,0.17577,93,1.66743,65,1.40620,19,-0.8657,5,-2.8622,14,-1.4674
ENSG00000107643,MAPK8,74,0.40411,19,-1.6716,30,-0.9581,41,-0.5180,112,1.09841,66,0.28477,81,0.54517,63,0.14077,34,-0.8395
ENSG00000197444,OGDHL,1,-6.2143,38,-0.9252,48,-0.5529,86,0.34426,75,0.13263,90,0.53247,83,0.28419,60,-0.2331,85,0.35668
ENSG00000227345,PARG,72,1.88986,19,-0.3156,15,-0.6375,23,-0.0306,31,0.40849,14,-0.8975,12,-0.9949,21,-0.1557,23,-0.0229
ENSG00000099290,WASHC2A,1,-4.4321,15,-0.7560,20,-0.2783,49,1.13314,24,0.00096,20,-0.3589,43,0.92754,28,0.20485,26,0.10285
ENSG00000198964,SGMS1,0,-4.6589,34,0.85768,25,0.39841,18,-0.1564,16,-0.3124,21,0.15761,16,-0.3018,23,0.21540,20,0.02572
ENSG00000177613,CSTF2T,1,-4.3162,17,-0.4529,21,-0.1300,43,1.04306,10,-1.1544,24,0.10238,25,0.15800,17,-0.4236,33,0.66185
ENSG00000122873,CISD1,144,-0.2015,61,-1.4958,136,-0.2889,239,0.60732,121,-0.4695,189,0.28613,218,0.45340,165,0.00896,157,-0.0758
ENSG00000072401,UBE2D1,8,-2.0198,26,-0.3630,20,-0.7166,54,0.80445,43,0.42860,25,-0.4656,43,0.43781,42,0.38681,40,0.35131
ENSG00000108064,TFAM,78,1.94200,33,0.44440,14,-0.8113,30,0.31517,18,-0.5196,19,-0.4527,26,0.05407,12,-1.0721,14,-0.8967
ENSG00000237949,LINC00844,46,-1.1108,507,3.11209,55,-0.8465,20,-2.3144,37,-1.4302,104,0.16820,47,-1.0942,36,-1.4843,43,-1.2818
ENSG00000165443,PHYHIPL,51,-1.6836,173,0.16267,111,-0.5213,178,0.20488,124,-0.3632,163,0.08415,341,1.28693,167,0.10784,120,-0.4484
ENSG00000148541,FAM13C,38,0.06938,30,-0.2873,19,-0.9665,58,0.77354,31,-0.2098,48,0.56458,50,0.51865,21,-0.8245,21,-0.8884
ENSG00000108091,CCDC6,24,-1.8644,46,-0.9056,78,-0.1046,118,0.56308,74,-0.1831,86,0.06551,73,-0.2110,138,0.80912,95,0.23030
ENSG00000151150,ANK3,148,0.12668,38,-1.9116,81,-0.7902,116,-0.2485,220,0.76960,149,0.17754,131,-0.0579,142,0.06938,155,0.22751
ENSG00000150347,ARID5B,1,-4.3503,38,0.53263,15,-0.9383,34,0.35970,32,0.25438,34,0.41170,28,0.06227,36,0.44923,21,-0.4533
ENSG00000138311,ZNF365,151,0.78420,10,-3.2296,46,-1.0706,135,0.60423,121,0.42299,82,-0.2263,31,-1.6596,120,0.41586,126,0.54268
ENSG00000181915,ADO,87,1.14514,20,-1.1759,39,-0.1620,57,0.44466,31,-0.5267,35,-0.3872,33,-0.4260,43,-0.0140,52,0.32419
ENSG00000148572,NRBF2,0,-5.2307,11,-1.4909,23,-0.3634,70,1.41440,49,0.80192,28,-0.1244,14,-1.1599,33,0.15643,36,0.34989
ENSG00000171988,JMJD1C,38,-0.0827,55,0.52610,24,-0.7481,35,-0.1904,50,0.36518,38,-0.0949,45,0.20573,60,0.66213,28,-0.5979
ENSG00000165476,REEP3,0,-4.2770,48,1.95404,9,-0.8153,6,-1.2900,7,-1.0480,17,0.27283,14,-0.0629,16,0.09709,14,-0.1582
ENSG00000198739,LRRTM3,103,1.41174,6,-2.8156,22,-1.0363,63,0.57533,54,0.32219,35,-0.3998,35,-0.3427,64,0.59371,37,-0.3033
ENSG00000108176,DNAJC12,54,-0.7785,11,-3.1553,68,-0.4472,159,0.91492,69,-0.4235,65,-0.6061,111,0.32537,116,0.39768,151,0.94792
ENSG00000148634,HERC4,1,-4.5142,14,-1.1169,17,-0.8948,54,0.91352,49,0.76795,31,0.03358,32,0.10758,60,1.10542,22,-0.5289
ENSG00000096746,HNRNPH3,98,0.01166,96,-0.0294,76,-0.3830,104,0.09256,104,0.09967,106,0.15799,93,-0.0744,101,0.04914,91,-0.1200
ENSG00000204130,RUFY2,106,1.39931,39,-0.2345,32,-0.5064,45,-0.0217,77,0.86715,38,-0.2999,35,-0.3994,39,-0.2402,27,-0.8277
ENSG00000122912,SLC25A16,14,-0.5832,11,-0.8757,18,-0.2134,25,0.30505,29,0.52254,26,0.43593,17,-0.2943,16,-0.3685,20,-0.0616
ENSG00000060339,CCAR1,78,0.65230,54,0.06170,27,-1.0032,57,0.13857,58,0.16925,53,0.04260,42,-0.3350,47,-0.1367,50,-0.0485
ENSG00000165730,STOX1,44,0.76900,38,0.52236,61,1.34433,9,-1.6644,17,-0.7030,18,-0.7355,24,-0.2007,37,0.48533,21,-0.4325
ENSG00000107625,DDX50,53,0.98712,31,0.12450,22,-0.3738,38,0.43584,24,-0.2756,23,-0.4353,26,-0.1744,19,-0.5885,31,0.16261
ENSG00000165732,DDX21,10,-1.2918,41,0.92395,13,-0.8842,21,-0.1504,14,-0.7397,26,0.28385,27,0.27311,21,-0.1118,24,0.11038
ENSG00000198954,KIF1BP,94,0.52993,38,-0.8644,45,-0.6139,90,0.47018,45,-0.6228,62,-0.1609,76,0.18617,68,0.02996,82,0.36139
ENSG00000122862,SRGN,35,0.39359,196,4.02346,9,-1.6197,6,-2.2736,4,-2.7790,7,-2.2235,8,-1.8176,7,-1.9406,20,-0.5300
ENSG00000122958,VPS26A,49,-0.2240,41,-0.5177,53,-0.1158,77,0.47145,99,0.88986,62,0.17097,44,-0.3910,52,-0.1484,41,-0.5379
ENSG00000156502,SUPV3L1,0,-4.7290,9,-1.2757,15,-0.4938,13,-0.6876,29,0.55087,30,0.73698,21,0.03790,18,-0.2361,27,0.45050
ENSG00000156515,HK1,129,-0.9164,54,-2.2085,145,-0.7317,323,0.51449,354,0.66539,317,0.62016,272,0.23718,197,-0.2639,191,-0.3459
ENSG00000171224,FAM241B,56,0.04442,9,-2.6042,30,-0.8728,68,0.36848,43,-0.3622,49,-0.1812,86,0.74575,43,-0.3515,83,0.77666
ENSG00000079332,SAR1A,112,0.44421,65,-0.4231,56,-0.6341,85,-0.0011,129,0.67509,82,-0.0579,97,0.21268,53,-0.7254,87,0.04548
ENSG00000180817,PPA1,163,-0.4285,156,-0.4963,136,-0.7020,224,0.06681,154,-0.5124,239,0.21077,255,0.27293,174,-0.3252,298,0.59012
ENSG00000172731,LRRC20,25,-0.5361,16,-1.1840,33,-0.1368,27,-0.4136,34,-0.1115,45,0.42653,36,-0.0164,46,0.38705,40,0.19745
ENSG00000148730,EIF4EBP2,83,0.47552,86,0.53367,59,-0.0797,22,-1.5450,67,0.11741,75,0.37457,79,0.38729,50,-0.3136,35,-0.9112
ENSG00000166228,PCBD1,48,-0.2419,81,0.57402,61,0.10332,24,-1.3056,25,-1.2331,60,0.09354,105,1.00329,80,0.55238,38,-0.6419
ENSG00000107738,VSIR,4,-3.3255,109,1.76662,63,0.81311,7,-2.4970,17,-1.2290,41,0.15712,38,-0.0055,27,-0.5045,34,-0.1848
ENSG00000197746,PSAP,836,-0.6617,1488,0.23488,954,-0.4609,2029,0.73945,829,-0.6747,1085,-0.3140,1520,0.26892,1865,0.59986,1310,0.03593
ENSG00000107742,SPOCK2,125,-0.8402,232,0.11683,158,-0.4786,192,-0.1829,210,-0.0429,242,0.22350,447,1.19715,172,-0.3513,163,-0.4683
ENSG00000138303,ASCC1,0,-4.2009,29,1.11713,17,0.25312,9,-0.7210,11,-0.4126,11,-0.3910,19,0.43843,7,-0.9519,22,0.80668
ENSG00000166295,ANAPC16,150,0.93090,117,0.51724,82,-0.0391,57,-0.6117,45,-0.9580,76,-0.1970,89,0.08380,86,0.03248,79,-0.1050
ENSG00000168209,DDIT4,0,-4.8759,65,1.74780,32,0.50209,7,-1.8102,13,-0.8550,11,-1.2168,49,1.23375,28,0.30808,24,0.06579
ENSG00000148719,DNAJB12,68,1.14444,35,0.07788,22,-0.6674,36,0.12376,36,0.12124,29,-0.2941,27,-0.3308,36,0.11912,28,-0.2987
ENSG00000107745,MICU1,74,0.32035,32,-0.9706,49,-0.3311,78,0.41272,104,0.87703,52,-0.2546,50,-0.2938,52,-0.2337,64,0.09606
ENSG00000122884,P4HA1,0,-4.1549,22,0.74090,11,-0.2735,10,-0.4169,19,0.52119,19,0.64831,14,-0.0034,8,-0.8418,11,-0.3049
ENSG00000122882,ECD,0,-4.2326,16,0.12564,10,-0.5342,23,0.75381,13,-0.1157,19,0.48660,13,-0.2093,12,-0.3289,15,0.10300
ENSG00000213551,DNAJC9,27,0.05852,15,-0.8290,14,-0.9581,22,-0.2271,37,0.53779,22,-0.2940,57,1.26142,26,0.01193,24,-0.1268
ENSG00000182180,MRPS16,59,0.31192,60,0.34852,31,-0.6613,38,-0.3731,63,0.41967,45,-0.1117,59,0.32379,45,-0.1129,44,-0.1689
ENSG00000138279,ANXA7,37,-1.8383,96,-0.4240,113,-0.1719,204,0.77101,131,0.06303,107,-0.3066,165,0.42716,112,-0.1916,167,0.50527
ENSG00000107758,PPP3CB,276,-0.5043,69,-2.5689,256,-0.6229,658,0.87999,424,0.16452,410,0.13739,194,-1.0382,469,0.32372,506,0.49868
ENSG00000166348,USP54,24,0.65224,48,1.87040,11,-0.5101,4,-1.9301,10,-0.6592,23,0.82437,12,-0.3466,3,-2.4020,3,-2.5518
ENSG00000176986,SEC24C,72,0.95605,28,-0.5556,21,-0.9609,43,0.12605,38,-0.0695,34,-0.3067,78,1.09132,36,-0.1402,30,-0.4660
ENSG00000196968,FUT11,60,2.07165,8,-1.2479,10,-0.9265,6,-1.4923,20,0.21145,19,0.13378,20,0.19742,7,-1.3577,12,-0.5798
ENSG00000172586,CHCHD1,77,-0.0859,38,-1.1480,86,0.09558,77,-0.0796,68,-0.2638,72,-0.2243,85,0.07715,88,0.12679,119,0.68859
ENSG00000214655,ZSWIM8,6,-2.2781,28,-0.0321,21,-0.4591,35,0.31455,24,-0.2653,34,0.33714,22,-0.4122,36,0.33333,35,0.34894
ENSG00000166507,NDST2,0,-5.1615,32,0.20978,28,0.00612,27,-0.0634,28,-0.0304,25,-0.2365,42,0.62058,31,0.17836,37,0.49984
ENSG00000148660,CAMK2G,131,-0.1861,177,0.28456,113,-0.4102,157,0.10075,147,-0.0109,181,0.40333,161,0.13481,146,-0.0153,99,-0.6729
ENSG00000035403,VCL,0,-4.7925,73,2.06876,10,-1.0903,22,0.00036,39,0.95197,16,-0.5706,6,-1.8702,26,0.27781,18,-0.2976
ENSG00000185009,AP3M1,66,1.72317,22,-0.0860,14,-0.8123,5,-2.1812,24,0.03560,24,0.03988,24,0.01392,16,-0.6079,20,-0.2902
ENSG00000156110,ADK,7,-1.8901,35,0.45159,23,-0.2277,28,0.12982,20,-0.3860,25,-0.1219,33,0.35292,31,0.27956,31,0.32226
ENSG00000156650,KAT6B,5,-2.2534,47,1.08805,34,0.58696,29,0.31165,44,0.98825,16,-0.7520,18,-0.4242,31,0.39842,15,-0.7042
ENSG00000156671,SAMD8,25,-1.1554,58,0.14609,37,-0.5591,77,0.59672,73,0.51737,38,-0.6123,63,0.26506,73,0.50056,58,0.17128
ENSG00000165637,VDAC2,62,-1.4383,143,-0.1625,138,-0.2213,190,0.28804,111,-0.5532,147,-0.1456,217,0.50112,212,0.46166,195,0.36681
ENSG00000165655,ZNF503,63,1.81000,12,-0.8264,4,-2.3420,21,-0.0052,26,0.27920,28,0.54064,5,-2.1009,15,-0.5593,13,-0.7836
ENSG00000156113,KCNMA1,121,-0.2256,76,-0.9290,99,-0.5239,117,-0.2756,261,1.01690,175,0.45227,107,-0.4120,203,0.59621,83,-0.8544
ENSG00000148606,POLR3A,16,-1.1728,10,-1.8126,19,-0.9396,65,0.99798,45,0.38401,49,0.65125,31,-0.2006,32,-0.1476,29,-0.3177
ENSG00000138326,RPS24,3484,1.44009,3332,1.35998,1711,0.24329,669,-1.2010,957,-0.6613,989,-0.7167,949,-0.6737,1348,-0.1331,1094,-0.4946
ENSG00000108175,ZMIZ1,29,-1.4523,66,-0.2328,60,-0.3632,97,0.38133,89,0.23653,130,1.15452,34,-1.2201,59,-0.4009,45,-0.8562
ENSG00000108179,PPIF,28,-0.4253,83,1.36719,23,-0.6681,27,-0.4441,23,-0.6970,45,0.43090,44,0.29527,10,-1.8918,31,-0.2675
ENSG00000165424,ZCCHC24,75,0.31787,136,1.31210,85,0.52695,9,-2.7704,34,-0.9013,77,0.46040,59,-0.0566,32,-0.9682,36,-0.8567
ENSG00000133678,TMEM254,36,0.89963,16,-0.3567,17,-0.2791,20,-0.0495,39,1.01910,16,-0.4967,21,0.02869,27,0.40318,12,-0.8574
ENSG00000189129,PLAC9,26,-0.7433,76,0.92227,81,1.02567,28,-0.6789,41,-0.0546,28,-0.7853,33,-0.3858,51,0.28377,48,0.17676
ENSG00000122359,ANXA11,159,0.32012,88,-0.5959,107,-0.3017,137,0.08090,126,-0.0532,98,-0.5255,80,-0.7558,209,0.76723,181,0.58902
ENSG00000122378,PRXL2A,203,-0.2023,256,0.15938,258,0.17131,187,-0.3355,197,-0.2523,258,0.21008,242,0.06932,159,-0.5771,251,0.14242
ENSG00000108219,TSPAN14,23,-0.8027,33,-0.2559,28,-0.5319,53,0.47131,51,0.40016,39,-0.0279,34,-0.2126,31,-0.3855,51,0.47350
ENSG00000185737,NRG3,1,-5.1382,15,-1.3232,21,-0.7721,56,0.73089,46,0.43035,37,0.07811,33,-0.0943,57,0.76702,42,0.31159
ENSG00000165678,GHITM,232,-1.0191,183,-1.3782,324,-0.5116,655,0.59880,418,-0.1190,530,0.32116,518,0.21964,389,-0.2290,550,0.35207
ENSG00000107771,CCSER2,66,-0.2306,91,0.26667,65,-0.2660,84,0.12932,62,-0.3407,77,0.00737,67,-0.2239,77,0.00526,90,0.27653
ENSG00000182771,GRID1,0,-4.8125,9,-1.3646,17,-0.3614,37,0.83001,30,0.49523,28,0.50171,27,0.33751,14,-0.6550,22,-0.0108
ENSG00000062650,WAPL,2,-3.0934,23,0.17044,22,0.12093,19,-0.1449,26,0.35418,23,0.23517,16,-0.3476,24,0.22569,23,0.15421
ENSG00000107779,BMPR1A,28,0.28743,43,0.96747,11,-1.0911,24,0.02602,22,-0.0940,23,-0.0822,15,-0.6806,22,-0.1183,25,0.08134
ENSG00000173267,SNCG,150,-1.4035,59,-2.7823,331,-0.2032,401,0.09803,377,0.00268,516,0.64347,605,0.76537,188,-1.0672,431,0.23533
ENSG00000148671,ADIRF,191,-0.7918,1489,2.80043,455,0.56704,98,-1.7870,131,-1.3606,237,-0.5479,175,-0.9280,205,-0.6822,190,-0.8651
ENSG00000148672,GLUD1,132,-1.1623,366,0.41744,469,0.82460,133,-1.1496,229,-0.3217,368,0.53649,319,0.19467,193,-0.5858,219,-0.4256
ENSG00000223482,NUTM2A-AS1,6,-1.9692,21,-0.1274,29,0.34338,28,0.32536,19,-0.2739,24,0.08836,28,0.30041,12,-1.0271,31,0.49460
ENSG00000138138,ATAD1,44,-0.8397,34,-1.2134,52,-0.5719,113,0.64213,83,0.14332,83,0.19561,90,0.27517,63,-0.2870,89,0.28641
ENSG00000171862,PTEN,83,-0.3059,57,-0.8589,93,-0.1148,115,0.21660,128,0.38866,129,0.50563,88,-0.2062,75,-0.4615,89,-0.2008
ENSG00000138134,STAMBPL1,0,-4.3179,12,-0.3471,5,-1.5864,16,0.05916,24,0.71478,22,0.73306,13,-0.2395,13,-0.2090,17,0.15474
ENSG00000107796,ACTA2,3,-2.5769,224,7.13517,1,-4.2906,1,-3.4802,0,-8.6566,0,-6.9075,0,-7.8098,1,-3.4794,4,-2.5340
ENSG00000107798,LIPA,9,-2.0437,80,1.32414,29,-0.3336,44,0.33106,38,0.09042,42,0.32275,36,0.03197,13,-1.5341,27,-0.4835
ENSG00000119917,IFIT3,1,-4.1545,44,1.37987,19,0.01986,7,-1.4422,21,0.17318,21,0.25966,24,0.35908,14,-0.4368,16,-0.2818
ENSG00000185745,IFIT1,93,0.41216,78,0.13458,31,-1.2484,87,0.31446,79,0.16208,84,0.32385,75,0.07853,63,-0.2032,49,-0.6160
ENSG00000152778,IFIT5,40,1.12624,24,0.29676,9,-1.1550,22,0.12268,39,1.05558,19,-0.0936,13,-0.6936,8,-1.3045,14,-0.5661
ENSG00000148688,RPP30,0,-5.1240,22,-0.3599,22,-0.3469,36,0.45408,43,0.72084,30,0.20922,20,-0.4502,18,-0.6356,38,0.55956
ENSG00000180628,PCGF5,80,0.21381,110,0.74057,70,0.00195,50,-0.5015,48,-0.5821,87,0.43973,97,0.52628,34,-1.0941,43,-0.7885
ENSG00000165338,HECTD2,2,-3.4978,10,-1.4702,15,-0.8026,35,0.48365,32,0.31338,33,0.50002,12,-1.0924,39,0.65355,33,0.41089
ENSG00000119938,PPP1R3C,0,-5.1903,79,1.69049,57,1.10466,18,-0.7393,21,-0.4402,28,-0.0399,20,-0.5456,18,-0.6751,23,-0.3535
ENSG00000107854,TNKS2,69,0.17234,32,-1.0173,37,-0.7775,88,0.55926,83,0.46290,59,-0.0994,50,-0.3240,76,0.30926,67,0.11476
ENSG00000107864,CPEB3,20,-1.3302,18,-1.4691,21,-1.2262,46,-0.0470,51,0.10573,79,1.08292,80,0.83676,25,-0.9504,36,-0.4534
ENSG00000198060,MARCH5,14,-1.1879,27,-0.2607,23,-0.4588,33,0.07798,57,0.95608,28,-0.2011,26,-0.3035,30,-0.0759,42,0.48591
ENSG00000138190,EXOC6,8,-2.3031,19,-0.9829,11,-1.7272,61,0.80690,47,0.38709,34,-0.1341,41,0.17683,41,0.18940,55,0.71890
ENSG00000138207,RBP4,35,-1.1992,15,-2.4289,54,-0.5479,159,1.18237,66,-0.2379,64,-0.3332,88,0.19996,82,0.09534,117,0.75137
ENSG00000148690,FRA10AC1,24,-1.4230,76,0.34871,63,0.04685,58,-0.0862,57,-0.1100,75,0.39675,75,0.31785,71,0.24163,43,-0.5911
ENSG00000108231,LGI1,19,-1.7808,39,-0.7582,58,-0.1340,65,0.03313,38,-0.7743,88,0.66271,141,1.31247,42,-0.6234,48,-0.4748
ENSG00000095637,SORBS1,223,1.26194,130,0.35785,79,-0.4130,76,-0.4890,101,-0.0362,93,-0.2012,63,-0.7652,104,0.00589,94,-0.1659
ENSG00000059573,ALDH18A1,0,-4.5566,9,-1.0505,25,0.49413,25,0.50813,25,0.50710,20,0.13941,18,-0.0690,24,0.42688,17,-0.1304
ENSG00000119977,TCTN3,0,-4.3457,24,0.62954,15,-0.0718,28,0.88633,11,-0.5466,18,0.27197,13,-0.2906,12,-0.3910,16,0.02604
ENSG00000197430,OPALIN,35,-0.2736,163,2.36423,15,-1.5131,5,-2.9719,19,-1.2222,75,1.23701,18,-1.2675,1,-4.6076,13,-1.8870
ENSG00000077147,TM9SF3,207,1.01564,89,-0.3360,68,-0.7387,154,0.52514,133,0.29372,105,-0.1000,130,0.24875,56,-1.0276,88,-0.3883
ENSG00000196233,LCOR,27,0.25663,23,0.03607,15,-0.6093,9,-1.3991,22,-0.0581,28,0.40788,26,0.25401,33,0.62028,16,-0.5545
ENSG00000187122,SLIT1,185,0.02132,27,-2.8411,92,-1.0528,306,0.83478,266,0.60439,198,0.15455,171,-0.1022,132,-0.5060,210,0.24132
ENSG00000052749,RRP12,23,-0.3346,9,-1.6899,16,-0.8601,33,0.22242,30,0.06838,38,0.55038,20,-0.5837,34,0.25453,33,0.24574
ENSG00000171314,PGAM1,432,-0.3631,241,-1.2489,393,-0.5083,723,0.45044,426,-0.3851,684,0.45374,588,0.12003,601,0.15404,544,-0.0039
ENSG00000171311,EXOSC1,0,-4.6811,12,-0.7702,13,-0.6030,18,-0.1433,15,-0.4493,18,-0.2382,38,1.01425,13,-0.6477,39,1.23851
ENSG00000171307,ZDHHC16,1,-4.1582,19,0.06569,17,-0.1238,32,0.89735,25,0.44604,12,-0.7967,20,0.14284,22,0.24781,25,0.54930
ENSG00000155229,MMS19,52,0.04548,25,-1.0588,34,-0.5951,48,-0.0894,45,-0.1875,63,0.43836,66,0.42981,35,-0.5797,56,0.18666
ENSG00000165886,UBTD1,0,-4.0652,16,0.35439,16,0.33819,8,-0.6761,12,-0.0539,13,-0.0035,16,0.34600,25,1.04510,11,-0.2735
ENSG00000171160,MORN4,0,-5.8043,9,-2.3887,48,0.09439,56,0.33639,54,0.27160,67,0.80763,39,-0.2392,46,0.03576,45,-0.0093
ENSG00000155252,PI4K2A,12,-1.7254,18,-1.1811,41,0.08013,59,0.68639,38,-0.0050,41,0.13813,29,-0.4220,37,-0.0555,52,0.52916
ENSG00000119986,AVPI1,0,-4.5837,13,-0.5508,14,-0.4845,12,-0.6035,14,-0.4456,26,0.63587,33,0.91487,24,0.40493,18,-0.0407
ENSG00000155256,ZFYVE27,14,-1.3561,14,-1.3675,28,-0.3572,52,0.60578,27,-0.4261,31,-0.2361,48,0.50015,38,0.11171,54,0.78697
ENSG00000155265,GOLGA7B,43,-0.4870,47,-0.3777,55,-0.1252,73,0.30934,71,0.26482,59,-0.0362,54,-0.1575,70,0.24494,64,0.12564
ENSG00000095713,CRTAC1,0,-4.4778,11,-0.6807,11,-0.7269,4,-2.0317,2,-2.7975,13,-0.5190,125,3.97683,2,-2.9931,7,-1.4816
ENSG00000107521,HPS1,23,-0.2809,40,0.61432,23,-0.2507,19,-0.5654,27,-0.0373,31,0.25045,38,0.51482,10,-1.5595,28,0.02580
ENSG00000119946,CNNM1,0,-5.2169,0,-8.4483,10,-1.6341,47,0.74545,54,0.99222,31,0.10050,61,1.19120,40,0.49729,23,-0.3636
ENSG00000120053,GOT1,51,-2.2387,63,-1.9230,126,-0.8927,430,1.05353,154,-0.5899,216,-0.0813,353,0.71870,206,-0.1449,338,0.73406
ENSG00000155287,SLC25A28,21,-0.6750,36,0.11831,31,-0.1153,34,0.06315,22,-0.6463,30,-0.1527,51,0.69829,13,-1.4014,49,0.69642
ENSG00000119929,CUTC,0,-4.4983,20,0.18397,21,0.26613,32,0.94599,14,-0.3184,16,-0.1294,24,0.48799,16,-0.1148,17,-0.0409
ENSG00000014919,COX15,0,-4.6419,26,0.43160,11,-0.8772,38,1.07446,20,0.02554,19,-0.0441,25,0.37208,20,0.03727,19,-0.0735
ENSG00000107566,ERLIN1,9,-1.0013,15,-0.3532,6,-1.5450,25,0.43372,16,-0.2277,21,0.24968,11,-0.8459,29,0.67563,25,0.49372
ENSG00000213341,CHUK,5,-1.4231,15,0.05834,7,-0.9325,12,-0.2356,12,-0.2878,16,0.26479,13,-0.0848,15,0.10357,21,0.66210
