Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6to9,Feature log2 fold change topic 6to9
ENSG00000168259,DNAJC7,16,-3.6115,462,2.17117,199,0.16571,75,-1.8225
ENSG00000033627,ATP6V0A1,16,-4.6877,1093,2.60352,375,-0.0386,123,-2.2615
ENSG00000131469,RPL27,47,-4.4865,234,-2.3119,739,-0.4641,1656,2.05273
ENSG00000108840,HDAC5,16,-3.2011,204,0.77938,207,0.81735,100,-0.7478
ENSG00000087152,ATXN7L3,16,-3.4781,495,2.76337,117,-0.6250,64,-1.9377
ENSG00000108312,UBTF,16,-3.8656,530,2.04978,117,-1.0656,161,-0.7031
ENSG00000108309,RUNDC3A,16,-4.4009,888,2.56507,416,0.54928,50,-3.3896
ENSG00000131095,GFAP,2610,-0.8183,717,-2.9191,2763,-0.8098,7466,1.96336
ENSG00000131094,C1QL1,16,-3.3549,279,1.25705,195,0.47030,102,-0.9102
ENSG00000186868,MAPT,16,-4.2148,727,2.30024,256,-0.1353,125,-1.6574
ENSG00000073969,NSF,16,-4.5361,1296,4.14828,208,-0.8847,19,-4.9352
ENSG00000108424,KPNB1,16,-3.5867,440,2.06919,164,-0.1569,97,-1.3373
ENSG00000082641,NFE2L1,16,-3.6814,474,2.09678,89,-1.2944,144,-0.6605
ENSG00000159202,UBE2Z,16,-3.7072,547,2.53234,114,-0.9369,104,-1.3600
ENSG00000108819,PPP1R9B,16,-3.8274,574,2.40749,258,0.38336,55,-2.5904
ENSG00000154945,ANKRD40,16,-4.5918,204,-0.9796,154,-1.4314,623,2.08563
ENSG00000108848,LUC7L3,16,-5.6611,2107,2.54038,180,-2.3361,539,-0.7680
ENSG00000008294,SPAG9,16,-3.7383,235,0.31891,133,-0.7054,259,0.78093
ENSG00000243678,NME2,16,-4.2004,268,-0.0401,247,-0.1820,354,0.75576
ENSG00000264364,DYNLL2,16,-4.7547,514,0.47915,315,-0.4345,483,0.53034
ENSG00000108387,SEPTIN4,16,-6.0484,343,-1.7605,382,-1.5913,1839,2.64811
ENSG00000141367,CLTC,16,-3.8049,395,1.35165,237,0.24240,148,-0.7865
ENSG00000087191,PSMC5,16,-3.7780,268,0.52640,163,-0.4023,240,0.44708
ENSG00000266402,SNHG25,16,-4.7051,310,-0.3978,277,-0.5942,574,1.26528
ENSG00000108654,DDX5,427,-0.5518,603,-0.0026,263,-1.4151,819,0.92351
ENSG00000154229,PRKCA,16,-3.6525,392,1.60385,386,1.55883,28,-3.4474
ENSG00000108946,PRKAR1A,16,-4.3792,787,2.18522,148,-1.2591,224,-0.7504
ENSG00000172809,RPL38,339,-2.7130,515,-2.2486,1088,-1.0689,3654,2.36480
ENSG00000141540,TTYH2,16,-4.1576,222,-0.3227,111,-1.4692,426,1.63858
ENSG00000109062,SLC9A3R1,16,-3.2584,204,0.69658,352,2.07536,40,-2.4946
ENSG00000188612,SUMO2,395,0.66976,279,0.09901,285,0.14073,214,-0.5063
ENSG00000132475,H3F3B,16,-5.5745,229,-1.8761,495,-0.6300,1223,2.05971
ENSG00000132471,WBP2,16,-4.6245,885,2.01859,228,-0.8289,263,-0.7664
ENSG00000182534,MXRA7,16,-4.0573,204,-0.3534,172,-0.6493,366,1.25129
ENSG00000078687,TNRC6C,16,-3.3121,204,0.61916,161,0.14963,147,-0.0148
ENSG00000035862,TIMP2,229,-0.3602,228,-0.4146,168,-0.9296,391,0.93293
ENSG00000167281,RBFOX3,16,-3.6577,634,3.37464,184,-0.0407,10,-4.9567
ENSG00000171246,NPTX1,16,-6.3137,4895,5.39078,305,-2.2234,47,-5.4661
ENSG00000175866,BAIAP2,16,-4.4112,1141,3.82201,240,-0.4910,16,-5.0492
ENSG00000181409,AATK,16,-4.4498,492,0.83112,134,-1.4977,413,0.70167
ENSG00000224877,NDUFAF8,16,-3.6622,334,1.18333,216,0.25496,145,-0.6193
ENSG00000184009,ACTG1,373,-1.2791,662,-0.4424,1176,0.64141,894,0.14283
ENSG00000225663,MCRIP1,16,-4.2927,204,-0.6334,259,-0.2119,420,1.15362
ENSG00000185624,P4HB,16,-4.3845,386,0.41697,219,-0.6211,392,0.67726
ENSG00000141522,ARHGDIA,16,-4.5177,591,1.13560,268,-0.4276,332,-0.0628
ENSG00000185813,PCYT2,16,-3.5011,277,1.00142,192,0.24303,141,-0.4302
ENSG00000169738,DCXR,16,-3.5762,204,0.25662,303,1.08854,143,-0.5257
ENSG00000169710,FASN,16,-3.4398,371,1.85441,236,0.74118,57,-2.1002
ENSG00000141542,RAB40B,16,-4.3462,204,-0.6963,129,-1.4390,509,1.89666
ENSG00000118680,MYL12B,16,-4.1803,340,0.44545,180,-0.7109,342,0.69596
ENSG00000101745,ANKRD12,16,-5.5908,2225,2.97200,284,-1.5559,349,-1.5266
ENSG00000168461,RAB31,16,-3.4971,206,0.38468,290,1.11760,127,-0.6693
ENSG00000101558,VAPA,16,-3.8593,317,0.75567,275,0.46127,187,-0.3615
ENSG00000171885,AQP4,16,-3.9237,204,-0.1878,775,3.48676,14,-4.7318
ENSG00000134769,DTNA,16,-3.5803,204,0.25145,236,0.54153,177,-0.0134
ENSG00000166974,MAPRE2,16,-4.8862,865,1.44692,221,-1.1799,440,0.00874
ENSG00000141425,RPRD1A,16,-5.2838,2298,4.73459,135,-2.3829,79,-3.6207
ENSG00000101489,CELF4,16,-5.5536,2778,4.77150,288,-1.4976,29,-5.3643
ENSG00000132872,SYT4,16,-3.8972,808,3.89040,169,-0.4867,6,-5.8951
ENSG00000152234,ATP5F1A,16,-3.4811,328,1.44124,335,1.49877,39,-2.7649
ENSG00000134030,CTIF,16,-5.2477,2270,4.89857,148,-2.1959,54,-4.1527
ENSG00000177576,C18orf32,16,-3.5289,217,0.44980,267,0.87576,141,-0.4792
ENSG00000265681,RPL17,901,-1.2040,316,-2.9291,1113,-0.9731,3440,2.19310
ENSG00000196628,TCF4,16,-4.1042,317,0.40865,605,1.95460,110,-1.7484
ENSG00000177511,ST8SIA3,16,-3.7299,713,3.81079,145,-0.5514,12,-4.8417
ENSG00000197971,MBP,7399,-2.1989,4272,-3.1777,5046,-2.9294,63287,3.60330
ENSG00000141759,TXNL4A,16,-3.2504,204,0.70850,197,0.64288,115,-0.5065
ENSG00000172270,BSG,366,-3.0855,4086,0.74588,1753,-0.8232,3295,0.45202
ENSG00000099822,HCN2,16,-3.4224,204,0.46425,203,0.45560,153,-0.1186
ENSG00000099864,PALM,16,-4.4598,423,0.49710,603,1.28175,218,-0.9206
ENSG00000167468,GPX4,551,0.40919,514,0.33992,663,0.86398,242,-1.2634
ENSG00000099624,ATP5F1D,16,-4.2887,509,1.15563,474,0.99417,158,-1.3253
ENSG00000099622,CIRBP,16,-5.5808,2036,2.62292,343,-1.2458,402,-1.2462
ENSG00000115286,NDUFS7,16,-3.8417,204,-0.0856,221,0.06921,264,0.60331
ENSG00000130005,GAMT,16,-3.2136,204,0.76147,157,0.22967,128,-0.2064
ENSG00000115268,RPS15,1111,-1.4302,508,-2.7575,1572,-0.9942,4949,2.23080
ENSG00000115266,APC2,16,-4.1645,412,0.87315,251,-0.1138,264,-0.0221
ENSG00000127540,UQCR11,16,-5.3906,307,-1.2135,774,0.41959,855,0.97241
ENSG00000129968,ABHD17A,16,-4.6685,301,-0.4086,292,-0.4626,549,1.19143
ENSG00000133243,BTBD2,16,-3.8727,562,2.22497,261,0.34075,75,-2.1360
ENSG00000104904,OAZ1,248,-0.9372,756,1.06121,498,0.19212,323,-0.7713
ENSG00000176533,GNG7,16,-3.5919,284,0.91882,136,-0.4919,190,0.14953
ENSG00000104969,SGTA,16,-3.6074,367,1.50508,146,-0.3970,149,-0.4847
ENSG00000104964,TLE5,16,-5.7449,725,-0.1677,722,-0.1754,1060,0.86487
ENSG00000161082,CELF5,16,-4.3217,1007,3.41445,312,0.09449,4,-6.7909
ENSG00000141905,NFIC,16,-4.6092,204,-0.9993,282,-0.4517,569,1.52414
ENSG00000167654,ATCAY,379,1.50055,273,1.07835,237,0.76630,12,-4.4467
ENSG00000167658,EEF2,16,-5.3327,364,-0.8663,736,0.39993,790,0.83299
ENSG00000178951,ZBTB7A,16,-4.5759,493,0.64604,493,0.64708,300,-0.4045
ENSG00000126934,MAP2K2,16,-4.2366,600,1.66481,323,0.26687,165,-1.1701
ENSG00000167671,UBXN6,16,-3.3750,359,1.88856,195,0.44124,67,-1.7279
ENSG00000167680,SEMA6B,16,-3.6447,523,2.53236,250,0.56782,29,-3.4201
ENSG00000130255,RPL36,1199,-0.7022,664,-1.7354,1599,-0.2820,2771,1.27472
ENSG00000174917,MICOS13,16,-3.6562,204,0.15184,176,-0.1238,229,0.56198
ENSG00000174886,NDUFA11,16,-3.5612,261,0.78342,252,0.70831,135,-0.6246
ENSG00000125648,SLC25A23,16,-4.0052,516,1.68763,343,0.71472,104,-1.7347
ENSG00000104833,TUBB4A,107,-3.0665,1541,1.34074,413,-1.1691,831,0.04830
ENSG00000198816,ZNF358,16,-3.5477,325,1.30310,141,-0.3854,155,-0.2843
ENSG00000229833,PET100,16,-3.4228,214,0.56002,134,-0.3190,182,0.35511
ENSG00000181029,TRAPPC5,16,-5.3898,2085,3.35617,238,-1.6193,233,-1.9999
ENSG00000178531,CTXN1,16,-4.1641,775,2.67130,295,0.19440,60,-2.8272
ENSG00000233927,RPS28,344,-3.1262,761,-2.1019,1718,-0.8019,4776,2.17051
ENSG00000185236,RAB11B,340,0.23487,444,0.81681,182,-0.8407,265,-0.2667
ENSG00000099783,HNRNPM,16,-4.6885,204,-1.0893,133,-1.7701,689,2.31747
ENSG00000198258,UBL5,16,-4.4073,242,-0.4743,337,0.12379,416,0.82414
ENSG00000127445,PIN1,16,-4.3740,873,2.57095,359,0.29071,73,-2.7587
ENSG00000129355,CDKN2D,16,-5.4525,2394,3.98578,122,-2.7096,199,-2.3424
ENSG00000129353,SLC44A2,16,-3.6271,204,0.19021,201,0.16525,208,0.33055
ENSG00000079805,DNM2,16,-4.0404,244,-0.0052,123,-1.1784,363,1.27098
ENSG00000105520,PLPPR2,16,-4.2142,841,2.87154,320,0.28353,36,-3.6786
ENSG00000130175,PRKCSH,16,-3.6810,204,0.11843,191,0.00288,229,0.50132
ENSG00000196361,ELAVL3,16,-5.0921,712,0.67063,717,0.68555,420,-0.4527
ENSG00000105583,WDR83OS,16,-3.7360,204,0.04798,168,-0.3032,257,0.75608
ENSG00000105576,TNPO2,16,-3.7509,422,1.61924,203,0.02001,135,-0.9092
ENSG00000123144,TRIR,16,-5.6269,2005,2.44023,226,-1.9515,528,-0.7605
ENSG00000167815,PRDX2,775,0.57516,878,0.95211,570,0.07328,315,-1.2180
ENSG00000179218,CALR,16,-4.3643,523,1.09668,240,-0.4329,303,-0.0259
ENSG00000179262,RAD23A,16,-3.5026,374,1.75383,149,-0.2288,115,-0.8843
ENSG00000008441,NFIX,458,-0.6761,2196,2.99338,234,-1.8326,250,-2.0864
ENSG00000141837,CACNA1A,252,0.26403,298,0.64355,269,0.42883,137,-1.0184
ENSG00000104979,C19orf53,16,-5.6284,2056,2.53193,138,-2.7045,548,-0.6834
ENSG00000072071,ADGRL1,16,-4.2190,817,2.73533,286,0.06197,67,-2.7223
ENSG00000099797,TECR,16,-4.2179,282,0.03399,414,0.80332,270,-0.0594
ENSG00000099795,NDUFB7,16,-4.0589,306,0.40504,268,0.14370,267,0.19582
ENSG00000141867,BRD4,16,-4.0250,471,1.41335,267,0.18552,171,-0.7988
ENSG00000167460,TPM4,16,-4.5066,228,-0.6924,101,-2.0028,592,2.12906
ENSG00000105640,RPL18A,66,-4.6059,325,-2.4442,769,-1.0967,2698,2.58070
ENSG00000105643,ARRDC2,73,-1.6923,204,-0.1274,58,-2.1865,342,1.51952
ENSG00000099308,MAST3,16,-5.0694,1354,2.41559,626,0.44120,126,-2.6517
ENSG00000105649,RAB3A,21,-3.7807,934,3.79559,168,-0.7609,28,-3.9874
ENSG00000130522,JUND,16,-6.1992,2879,2.31897,639,-0.9289,686,-1.0401
ENSG00000130511,SSBP4,16,-3.2690,204,0.68012,249,1.12047,94,-0.9698
ENSG00000105701,FKBP8,16,-4.5930,553,0.87014,336,-0.1155,357,-0.0079
ENSG00000221983,UBA52,16,-6.3541,580,-1.2623,828,-0.6731,2018,1.83161
ENSG00000105696,TMEM59L,16,-5.0020,1622,3.45475,415,-0.2477,47,-4.1151
ENSG00000105662,CRTC1,16,-3.1900,328,1.99710,221,0.97729,28,-2.9527
ENSG00000105669,COPE,16,-3.7263,204,0.06312,238,0.36060,219,0.27794
ENSG00000186010,NDUFA13,16,-5.0041,572,0.34997,578,0.37276,492,0.08553
ENSG00000105220,GPI,16,-4.9845,1312,2.51717,383,-0.3685,205,-1.7301
ENSG00000153902,LGI4,16,-3.3909,235,0.81151,285,1.24310,88,-1.2568
ENSG00000266964,FXYD1,16,-3.6767,204,0.12453,530,2.49691,58,-2.3509
ENSG00000221946,FXYD7,16,-4.3655,1055,3.50969,162,-1.1005,76,-2.6730
ENSG00000105698,USF2,16,-4.0688,302,0.36418,163,-0.7487,325,0.77817
ENSG00000105695,MAG,16,-5.8250,1906,1.83210,62,-4.0953,901,0.18951
ENSG00000126267,COX6B1,16,-4.2127,287,0.07358,336,0.37845,305,0.27180
ENSG00000105290,APLP1,16,-6.0916,1058,0.08654,356,-1.7465,1561,1.45570
ENSG00000105270,CLIP3,16,-4.9055,1281,2.63376,484,0.15772,114,-2.6257
ENSG00000105258,POLR2I,16,-4.0278,219,-0.1844,172,-0.6068,346,1.11157
ENSG00000105254,TBCB,16,-4.7269,670,1.09321,301,-0.4801,395,0.01248
ENSG00000126247,CAPNS1,16,-4.5835,661,1.29607,232,-0.7563,351,-0.0387
ENSG00000161281,COX7A1,16,-4.5730,204,-0.9584,148,-1.4730,615,2.09193
ENSG00000167641,PPP1R14A,16,-5.4136,269,-1.4470,128,-2.5934,1219,2.90550
ENSG00000178982,EIF3K,16,-3.5244,204,0.32593,181,0.10081,190,0.27012
ENSG00000130402,ACTN4,16,-4.8992,303,-0.6724,338,-0.4855,672,1.37202
ENSG00000068903,SIRT2,16,-5.1150,220,-1.4392,375,-0.5603,855,1.82181
ENSG00000179134,SAMD4B,16,-3.7289,204,0.05667,162,-0.3568,258,0.78262
ENSG00000105193,RPS16,16,-6.3344,351,-2.0314,699,-0.9341,2159,2.34959
ENSG00000174521,TTC9B,16,-3.7675,395,1.41513,264,0.51182,123,-1.1203
ENSG00000105223,PLD3,16,-4.8823,1309,2.78984,428,-0.0405,112,-2.6304
ENSG00000160460,SPTBN4,16,-3.3260,476,3.06542,181,0.35628,4,-5.7427
ENSG00000105323,HNRNPUL1,16,-3.5263,370,1.68083,124,-0.5725,135,-0.5710
ENSG00000105372,RPS19,526,-2.0190,606,-1.9485,1064,-1.0532,3431,2.14912
ENSG00000105404,RABAC1,16,-5.7005,2216,2.62954,188,-2.3153,528,-0.8691
ENSG00000105409,ATP1A3,141,-0.9616,872,3.34865,210,-0.3850,9,-5.6304
ENSG00000105737,GRIK5,16,-3.6569,643,3.45839,186,-0.0154,4,-6.1260
ENSG00000105767,CADM4,16,-3.8538,353,1.00535,219,0.03072,194,-0.2569
ENSG00000130203,APOE,16,-6.3269,223,-2.7103,3125,2.29703,996,-0.4300
ENSG00000125743,SNRPD2,16,-3.6561,215,0.25305,191,0.02642,216,0.38410
ENSG00000204851,PNMA8B,16,-3.7164,728,4.04499,103,-1.1024,21,-3.9853
ENSG00000160014,CALM3,164,-2.2587,1962,2.42624,730,0.02646,232,-2.2554
ENSG00000042753,AP2S1,720,1.59709,574,1.44513,182,-0.8197,97,-2.1950
ENSG00000160007,ARHGAP35,16,-5.3041,2285,4.50709,184,-1.9289,79,-3.6365
ENSG00000130748,TMEM160,16,-4.7979,460,0.20339,272,-0.7332,559,0.91487
ENSG00000105402,NAPA,16,-4.2199,632,1.84557,295,0.11848,156,-1.2632
ENSG00000105373,NOP53,16,-4.0869,204,-0.3880,108,-1.4475,409,1.67494
ENSG00000178980,SELENOW,1084,-0.4796,784,-1.0793,1351,-0.1472,1955,0.86812
ENSG00000063177,RPL18,16,-6.2672,381,-1.8340,903,-0.4213,1921,1.89430
ENSG00000063180,CA11,16,-5.4509,1925,2.76209,278,-1.4366,353,-1.3251
ENSG00000087086,FTL,1618,-1.5030,611,-3.1151,3446,-0.3816,7146,1.87611
ENSG00000177380,PPFIA3,16,-3.9415,650,2.57946,219,-0.0796,76,-2.1986
ENSG00000104888,SLC17A7,16,-6.6487,5722,4.37756,817,-1.0364,68,-5.2488
ENSG00000142541,RPL13A,2510,-0.1606,436,-2.9797,1278,-1.3236,4755,2.00086
ENSG00000142534,RPS11,1072,-0.6451,526,-1.8647,829,-1.1432,2675,1.82128
ENSG00000104960,PTOV1,16,-3.8671,331,0.84252,271,0.42110,184,-0.4086
ENSG00000161671,EMC10,16,-3.4527,204,0.42062,215,0.53068,154,-0.1442
ENSG00000131409,LRRC4B,16,-3.3827,285,1.26325,258,1.02892,74,-1.5631
ENSG00000105379,ETFB,16,-4.0419,204,-0.3339,170,-0.6512,361,1.23890
ENSG00000105568,PPP2R1A,669,-0.0616,1712,2.07803,774,0.20272,154,-2.8670
ENSG00000126583,PRKCG,16,-3.8517,771,3.77407,174,-0.3790,7,-5.7145
ENSG00000170906,NDUFA3,16,-4.5031,243,-0.5811,478,0.68810,393,0.43125
ENSG00000125505,MBOAT7,16,-4.0211,776,3.11768,197,-0.3659,53,-2.8763
ENSG00000170889,RPS9,755,-0.9168,477,-1.7444,607,-1.3659,2310,1.98129
ENSG00000167614,TTYH1,16,-4.8083,204,-1.2183,1208,2.66853,225,-1.3312
ENSG00000160469,BRSK1,16,-3.5414,204,0.30380,280,0.96766,144,-0.4447
ENSG00000108107,RPL28,538,-2.7199,753,-2.3771,1826,-0.9829,5806,2.34871
ENSG00000090971,NAT14,16,-3.7228,532,2.39330,128,-0.7590,109,-1.2938
ENSG00000198300,PEG3,63,-3.5713,2638,4.42909,91,-3.2119,152,-2.8569
ENSG00000083845,RPS5,26,-5.2155,277,-1.9381,563,-0.8006,1571,2.20182
ENSG00000130725,UBE2M,16,-5.5107,2349,3.56670,317,-1.2928,183,-2.5408
ENSG00000101298,SNPH,16,-3.4848,510,2.87965,166,-0.0146,34,-3.0023
ENSG00000088832,FKBP1A,16,-4.3553,526,1.12811,162,-1.0858,336,0.26926
ENSG00000198053,SIRPA,29,-4.7982,2784,4.31325,398,-1.0424,38,-5.0607
ENSG00000132670,PTPRA,16,-4.5635,764,1.71033,356,0.02357,226,-0.9945
ENSG00000125817,CENPB,1401,2.19889,314,-0.5489,138,-1.8819,384,-0.2628
ENSG00000171867,PRNP,548,-0.8431,2620,2.53165,781,-0.3239,265,-2.4710
ENSG00000101265,RASSF2,16,-4.0875,224,-0.2212,148,-0.9371,379,1.31769
ENSG00000132639,SNAP25,238,-2.6236,4855,3.87934,908,-0.6830,63,-5.2082
ENSG00000132640,BTBD3,16,-3.5647,406,1.87293,92,-1.1267,144,-0.4926
ENSG00000125868,DSTN,16,-4.3407,389,0.49293,242,-0.3926,358,0.48574
ENSG00000125814,NAPB,16,-4.1866,925,3.45679,181,-0.7138,52,-3.0779
ENSG00000101439,CST3,16,-7.3286,225,-3.7300,8709,3.93147,881,-2.0201
ENSG00000197586,ENTPD6,16,-3.7814,657,3.10511,222,0.15241,18,-4.2964
ENSG00000100994,PYGB,16,-3.6361,430,1.89473,311,1.05626,42,-2.8130
ENSG00000100997,ABHD12,16,-3.6096,391,1.67836,115,-0.7960,152,-0.4403
ENSG00000101400,SNTA1,16,-3.8850,327,0.78995,602,2.43730,26,-3.8233
ENSG00000125971,DYNLRB1,16,-4.5108,843,2.11372,268,-0.4183,202,-1.1459
ENSG00000101460,MAP1LC3A,873,1.52228,788,1.67183,284,-0.4569,71,-3.0699
ENSG00000078804,TP53INP2,682,-0.4539,352,-1.5941,154,-2.8566,1615,2.25065
ENSG00000125995,ROMO1,16,-3.6067,204,0.21703,156,-0.2782,225,0.61063
ENSG00000131051,RBM39,16,-3.7819,337,1.00701,143,-0.6405,217,0.15637
ENSG00000171222,SCAND1,16,-3.2606,320,1.78385,138,-0.0728,89,-1.0580
ENSG00000260032,NORAD,551,-0.7635,1126,0.44769,682,-0.4831,967,0.21398
ENSG00000088367,EPB41L1,16,-3.0333,204,1.03396,237,1.39514,51,-1.8001
ENSG00000101347,SAMHD1,16,-3.5059,204,0.35119,144,-0.2980,203,0.51520
ENSG00000166619,BLCAP,16,-4.0214,779,3.14087,158,-0.7453,71,-2.4101
ENSG00000053438,NNAT,306,0.22862,936,3.64190,67,-2.2618,20,-4.4630
ENSG00000198959,TGM2,16,-5.7658,204,-2.2615,73,-3.7812,1672,3.86752
ENSG00000101445,PPP1R16B,16,-3.3710,204,0.53640,122,-0.4283,181,0.43710
ENSG00000132824,SERINC3,209,-0.7359,715,1.67653,213,-0.7822,232,-0.8298
ENSG00000166913,YWHAB,171,-2.4606,2318,2.39526,745,-0.2567,355,-1.8238
ENSG00000124145,SDC4,16,-3.1836,204,0.80575,338,2.11017,30,-2.8310
ENSG00000244274,DBNDD2,238,-2.7934,3454,1.88212,188,-3.3130,1486,-0.0178
ENSG00000124126,PREX1,16,-3.9395,250,0.17259,119,-1.1210,325,1.10355
ENSG00000177410,ZFAS1,16,-4.4381,253,-0.4321,183,-0.9793,502,1.49617
ENSG00000054793,ATP9A,16,-4.4262,877,2.45014,285,-0.2058,133,-1.8068
ENSG00000064787,BCAS1,16,-6.1827,477,-1.3846,247,-2.4048,2054,2.80709
ENSG00000256222,MTRNR2L3,16,-3.2611,204,0.69209,271,1.34258,81,-1.2541
ENSG00000124225,PMEPA1,16,-3.5523,396,1.82390,96,-1.0403,143,-0.4793
ENSG00000087460,GNAS,16,-7.0343,4223,1.71267,1797,-0.1412,1352,-0.8345
ENSG00000124172,ATP5F1E,1216,0.04884,374,-1.9136,896,-0.4939,1717,1.19193
ENSG00000087495,PHACTR3,16,-3.6978,204,0.09742,151,-0.4442,254,0.80415
ENSG00000101182,PSMA7,310,-0.0579,204,-0.8021,214,-0.7217,438,0.93305
ENSG00000171858,RPS21,1312,-0.7141,364,-2.8043,1587,-0.4667,3329,1.67438
ENSG00000101187,SLCO4A1,16,-5.2948,231,-1.5612,80,-3.1734,1150,3.16735
ENSG00000075043,KCNQ2,16,-3.6202,511,2.50511,280,0.84406,13,-4.5823
ENSG00000101210,EEF1A2,16,-4.6028,990,2.44803,535,0.78173,45,-3.7465
ENSG00000125534,PPDPF,16,-5.1544,306,-0.9505,303,-0.9683,880,1.83311
ENSG00000197457,STMN3,883,1.44086,912,1.94360,286,-0.5400,51,-3.6786
ENSG00000101152,DNAJC5,16,-3.8726,629,2.64171,158,-0.5721,93,-1.7732
ENSG00000171703,TCEA2,16,-3.2311,322,1.86166,181,0.49465,60,-1.7659
ENSG00000154723,ATP5PF,16,-5.3369,2002,3.33052,299,-1.1940,194,-2.2494
ENSG00000142192,APP,16,-5.7596,1349,1.05996,439,-1.0449,908,0.33783
ENSG00000142168,SOD1,16,-4.5388,596,1.12273,290,-0.3129,329,-0.1193
ENSG00000205927,OLIG2,16,-3.5530,213,0.37754,127,-0.5692,219,0.65401
ENSG00000184221,OLIG1,192,-1.5059,249,-1.2178,695,0.61701,620,0.57512
ENSG00000159140,SON,16,-4.3129,449,0.83699,386,0.51679,243,-0.4728
ENSG00000241837,ATP5PO,16,-4.1991,383,0.66470,242,-0.2212,298,0.23340
ENSG00000159228,CBR1,16,-3.7913,252,0.38692,151,-0.5513,258,0.64593
ENSG00000182670,TTC3,16,-3.9522,275,0.33689,450,1.42260,152,-0.9482
ENSG00000160209,PDXK,16,-4.2494,536,1.34944,316,0.21181,206,-0.7421
ENSG00000141959,PFKL,16,-4.3965,462,0.77077,280,-0.2010,329,0.13300
ENSG00000184900,SUMO3,16,-4.5994,663,1.27554,214,-0.9092,368,0.05544
ENSG00000160307,S100B,16,-6.1074,234,-2.4126,1046,0.04425,1654,1.68229
ENSG00000160310,PRMT2,16,-3.5933,382,1.63865,185,0.05435,117,-0.9687
ENSG00000131100,ATP6V1E1,16,-4.2742,726,2.15767,177,-0.8500,192,-0.9256
ENSG00000184113,CLDN5,16,-6.7774,330,-2.5957,320,-2.6379,3326,3.65707
ENSG00000203618,GP1BB,16,-2.9870,204,1.10661,245,1.56835,38,-2.2391
ENSG00000241973,PI4KA,16,-3.8067,670,3.12636,164,-0.4283,47,-2.8140
ENSG00000100030,MAPK1,16,-4.8606,1321,2.89957,440,0.03872,85,-3.0496
ENSG00000186716,BCR,16,-4.1454,339,0.48915,288,0.16558,275,0.11413
ENSG00000250479,CHCHD10,16,-4.1976,459,1.06221,294,0.14113,233,-0.3845
ENSG00000240972,MIF,16,-5.8328,749,-0.2182,675,-0.4030,1184,1.04633
ENSG00000225783,MIAT,16,-3.2062,291,1.62228,303,1.73011,9,-4.5948
ENSG00000184076,UQCR10,16,-4.4576,435,0.55980,386,0.31922,320,-0.0541
ENSG00000198832,SELENOM,16,-4.3371,314,0.08542,218,-0.5707,406,0.90629
ENSG00000128245,YWHAH,16,-4.6878,1193,2.97779,285,-0.5234,118,-2.3335
ENSG00000100234,TIMP3,16,-4.4461,204,-0.8121,187,-0.9551,529,1.72710
ENSG00000100320,RBFOX2,16,-3.3894,551,3.64632,136,-0.2573,4,-5.8428
ENSG00000100345,MYH9,16,-5.0265,262,-1.0603,157,-1.8734,875,2.35225
ENSG00000100379,KCTD17,16,-3.5272,535,2.95804,191,0.19347,20,-3.8215
ENSG00000241360,PDXP,16,-4.0770,607,2.02128,304,0.36315,105,-1.7991
ENSG00000100097,LGALS1,413,-1.2589,2045,1.75388,259,-2.1064,828,-0.2786
ENSG00000100146,SOX10,16,-4.4450,222,-0.6631,123,-1.6306,552,1.96107
ENSG00000213923,CSNK1E,16,-4.1653,355,0.55633,226,-0.2993,305,0.37273
ENSG00000100201,DDX17,16,-4.6539,536,0.71093,334,-0.2040,402,0.19297
ENSG00000100242,SUN2,16,-4.9368,369,-0.3733,223,-1.2195,722,1.58536
ENSG00000221890,NPTXR,16,-4.9034,1325,2.78233,616,0.64067,24,-4.9713
ENSG00000183741,CBX6,16,-4.0588,537,1.69911,348,0.66365,111,-1.6805
ENSG00000100316,RPL3,1029,-0.6291,520,-1.8033,700,-1.3343,2573,1.88987
ENSG00000100321,SYNGR1,16,-4.1564,816,2.91475,184,-0.6494,93,-2.1142
ENSG00000100380,ST13,16,-4.5922,281,-0.4354,257,-0.5868,533,1.28269
ENSG00000100387,RBX1,16,-3.8334,378,1.19798,163,-0.4715,203,-0.1170
ENSG00000100401,RANGAP1,42,-3.1716,892,2.20398,217,-0.8291,219,-1.0444
ENSG00000100403,ZC3H7B,16,-3.3366,267,1.17597,131,-0.2526,136,-0.2507
ENSG00000100412,ACO2,16,-3.8231,368,1.15020,291,0.63191,140,-0.9258
ENSG00000100138,SNU13,16,-3.8481,556,2.24791,140,-0.7546,130,-1.1070
ENSG00000198911,SREBF2,16,-3.9704,577,2.09329,255,0.16454,105,-1.6767
ENSG00000100167,SEPTIN3,16,-3.8073,541,2.25020,322,0.86870,33,-3.3627
ENSG00000183172,SMDT1,16,-3.8194,277,0.53675,169,-0.3927,246,0.43430
ENSG00000100243,CYB5R3,16,-4.2753,204,-0.6126,258,-0.1975,412,1.13132
ENSG00000130540,SULT4A1,16,-3.8373,845,4.69929,95,-1.3618,4,-6.3060
ENSG00000100364,KIAA0930,16,-4.8765,556,0.46784,245,-1.0007,576,0.83264
ENSG00000219438,TAFA5,16,-2.9273,204,1.20332,201,1.17363,50,-1.7228
