Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to5,Feature log2 fold change topic 4to5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to12,Feature log2 fold change topic 7to12
ENSG00000009954,BAZ1B,27,-0.6068,61,0.77731,41,0.02748,67,0.82689,30,-0.7050
ENSG00000106635,BCL7B,27,-0.7384,28,-0.7109,62,0.63437,35,-0.3534,47,0.20877
ENSG00000106638,TBL2,27,1.15920,20,0.72491,19,0.63172,3,-1.9731,8,-1.0637
ENSG00000009950,MLXIPL,27,1.32845,5,-1.1701,18,0.72130,0,-7.5111,11,-0.0921
ENSG00000176428,VPS37D,27,1.22972,3,-1.9862,16,0.48535,10,-0.3593,12,-0.0502
ENSG00000176410,DNAJC30,27,-0.2089,11,-1.6514,54,1.02149,36,0.24857,30,-0.1097
ENSG00000071462,BUD23,27,-0.8740,46,-0.0693,66,0.59153,64,0.47906,43,-0.2976
ENSG00000106089,STX1A,27,-2.3374,16,-3.2266,309,1.74033,69,-0.9434,132,0.09071
ENSG00000106077,ABHD11,27,1.33483,13,0.17108,17,0.61173,8,-0.6143,8,-0.9599
ENSG00000106683,LIMK1,27,-1.0607,15,-2.0482,73,0.53898,52,-0.0472,66,0.62167
ENSG00000106682,EIF4H,355,0.46146,265,-0.0016,311,0.28122,218,-0.3065,243,-0.2415
ENSG00000049541,RFC2,27,0.75706,12,-0.4869,16,-0.0737,15,-0.1366,17,0.03388
ENSG00000106665,CLIP2,328,1.96305,105,0.01257,84,-0.3582,77,-0.4669,78,-0.7446
ENSG00000263001,GTF2I,373,-0.1905,497,0.29038,435,0.05414,342,-0.3241,413,-0.0574
ENSG00000274070,CASTOR2,27,-0.9700,36,-0.5913,47,-0.1366,52,0.03986,61,0.57935
ENSG00000274523,RCC1L,27,0.44597,23,0.22381,22,0.11881,12,-0.7386,19,-0.1711
ENSG00000272391,POM121C,27,-0.1851,20,-0.6598,49,0.88121,18,-0.7936,30,-0.0314
ENSG00000127946,HIP1,27,0.28396,61,2.01760,5,-2.1602,28,0.36687,13,-1.1873
ENSG00000005486,RHBDD2,355,0.19309,130,-1.4326,599,1.22072,207,-0.6460,291,-0.2078
ENSG00000127948,POR,27,-0.7266,34,-0.4024,54,0.40293,40,-0.1382,46,0.17947
ENSG00000189077,TMEM120A,27,-0.6527,46,0.19918,32,-0.4087,34,-0.2923,46,0.33956
ENSG00000127952,STYXL1,27,0.66948,30,0.97900,22,0.38506,6,-1.5722,12,-0.8667
ENSG00000146701,MDH2,27,-2.8701,94,-1.1091,270,0.68330,202,0.13995,210,0.39916
ENSG00000177679,SRRM3,27,0.53316,1,-4.4668,24,0.41656,19,0.03256,22,0.45974
ENSG00000106211,HSPB1,174,0.03554,360,1.44960,78,-1.2659,179,0.08258,135,-0.6036
ENSG00000170027,YWHAG,27,-4.6758,130,-2.5138,1295,1.34059,457,-0.5261,728,0.38914
ENSG00000146707,POMZP3,27,1.41902,10,-0.2246,10,-0.1942,9,-0.2606,10,-0.3539
ENSG00000127947,PTPN12,27,-0.0160,39,0.62982,21,-0.3840,18,-0.5866,27,-0.0507
ENSG00000187257,RSBN1L,63,1.33043,31,0.16910,27,-0.0283,27,-0.0263,21,-0.6791
ENSG00000135211,TMEM60,27,0.31688,16,-0.4781,35,0.81998,5,-2.1369,21,-0.0488
ENSG00000006576,PHTF2,27,0.90545,21,0.58169,20,0.49595,12,-0.2896,10,-0.9898
ENSG00000187391,MAGI2,27,-0.9538,57,0.21242,54,0.12938,47,-0.1203,51,0.05982
ENSG00000234456,MAGI2-AS3,27,-0.0740,50,1.05876,13,-1.2681,20,-0.5060,28,-0.0601
ENSG00000127955,GNAI1,27,-1.8955,206,1.49882,129,0.54480,94,-0.0228,58,-1.1743
ENSG00000075223,SEMA3C,27,-0.2225,29,-0.1157,73,1.68644,39,0.35223,17,-1.3892
ENSG00000153956,CACNA2D1,27,-0.9720,12,-2.3016,77,0.75689,22,-1.2360,64,0.74906
ENSG00000186472,PCLO,27,-2.6935,16,-3.5219,299,1.12933,244,0.63660,177,0.23621
ENSG00000170381,SEMA3E,355,3.54679,14,-2.2070,88,0.78480,57,-0.0102,11,-3.1024
ENSG00000075213,SEMA3A,27,1.55019,3,-1.6206,21,1.30037,1,-3.0430,8,-0.6590
ENSG00000198822,GRM3,355,1.22445,223,0.49901,138,-0.3366,140,-0.2916,134,-0.5935
ENSG00000164659,KIAA1324L,27,0.00565,60,1.54222,22,-0.3203,40,0.65694,15,-1.3279
ENSG00000135164,DMTF1,27,-0.1197,30,0.07666,34,0.26063,38,0.41294,26,-0.3049
ENSG00000182165,TP53TG1,27,0.01460,51,1.19798,20,-0.4926,33,0.35962,20,-0.7526
ENSG00000005469,CROT,27,1.08710,6,-1.2332,21,0.80025,19,0.49885,10,-0.6600
ENSG00000105784,RUNDC3B,27,0.50865,3,-2.6751,41,1.43114,5,-1.8563,19,-0.1139
ENSG00000075303,SLC25A40,27,-0.0178,16,-0.8170,32,0.29328,29,0.09798,29,0.17416
ENSG00000008277,ADAM22,27,-0.8189,21,-1.2912,76,0.91418,40,-0.2039,49,0.16499
ENSG00000075142,SRI,27,-2.9077,232,0.35597,169,-0.1997,115,-0.7755,222,0.49824
ENSG00000157214,STEAP2,27,0.58796,5,-2.0725,34,1.10020,10,-0.8630,18,-0.0768
ENSG00000105793,GTPBP10,27,0.90903,10,-0.6680,17,0.15212,24,0.72250,13,-0.4059
ENSG00000157224,CLDN12,27,0.21431,15,-0.7605,33,0.63727,5,-2.1407,25,0.24025
ENSG00000058091,CDK14,27,-1.8218,12,-3.1153,159,1.05318,29,-1.7004,114,0.77937
ENSG00000157240,FZD1,27,0.82513,3,-2.4182,10,-0.7779,0,-7.9315,23,1.36534
ENSG00000127914,AKAP9,485,2.74078,67,-0.7705,111,0.07803,90,-0.2682,58,-1.4161
ENSG00000001630,CYP51A1,27,-2.1891,143,0.37341,133,0.24477,49,-1.3201,127,0.27770
ENSG00000001629,ANKIB1,27,-0.9713,98,1.23928,37,-0.5407,40,-0.3793,46,-0.2966
ENSG00000157259,GATAD1,27,0.18172,27,0.23930,23,-0.0893,34,0.54244,21,-0.3457
ENSG00000127993,RBM48,27,0.82763,15,-0.0654,19,0.32917,22,0.53608,12,-0.6858
ENSG00000234545,FAM133B,27,-0.5559,59,0.75428,36,-0.1059,64,0.80081,30,-0.6086
ENSG00000004766,VPS50,27,-0.3193,17,-1.0369,72,1.48242,22,-0.6392,28,-0.4088
ENSG00000127920,GNG11,27,-0.2945,47,0.65700,11,-1.7327,73,1.33354,29,-0.3007
ENSG00000105829,BET1,59,2.04618,16,-0.2195,13,-0.4822,2,-2.7655,16,-0.3362
ENSG00000127995,CASD1,27,-1.3980,35,-1.0552,137,1.34059,39,-0.8568,67,-0.0297
ENSG00000127990,SGCE,27,-0.7675,81,1.12269,46,0.07699,38,-0.2345,35,-0.5850
ENSG00000242265,PEG10,27,-2.0345,54,-1.0765,159,0.76224,76,-0.4918,121,0.45178
ENSG00000158528,PPP1R9A,27,-1.2851,43,-0.6279,104,0.91930,103,0.80143,55,-0.3581
ENSG00000105854,PON2,27,-2.7830,260,0.72762,64,-1.6100,105,-0.7709,218,0.74377
ENSG00000004799,PDK4,355,3.16226,129,1.28692,11,-2.7850,31,-1.1478,20,-2.4385
ENSG00000158560,DYNC1I1,1160,3.20565,38,-2.6735,255,0.32839,112,-0.9761,113,-1.4453
ENSG00000004864,SLC25A13,265,4.45027,34,0.04720,3,-3.6527,19,-0.7910,6,-3.2036
ENSG00000127922,SEM1,27,-2.4337,209,0.76688,148,0.13497,127,-0.1158,129,-0.1613
ENSG00000231764,DLX6-AS1,27,0.59161,2,-3.4136,3,-2.6624,1,-3.3968,31,2.20637
ENSG00000196636,SDHAF3,27,1.14576,16,0.31303,15,0.18297,2,-2.7066,11,-0.3786
ENSG00000006128,TAC1,27,-1.0771,14,-2.1133,62,0.21501,67,0.31541,68,0.73374
ENSG00000164715,LMTK2,27,-0.5362,12,-1.7695,76,1.30381,10,-1.9600,41,0.18619
ENSG00000205356,TECPR1,27,-0.2566,17,-1.0201,57,1.07048,20,-0.7153,31,-0.0503
ENSG00000164713,BRI3,43,-1.4969,154,0.51630,117,0.02139,119,0.04106,114,-0.0456
ENSG00000106236,NPTX2,27,-0.9664,9,-2.6149,150,2.26205,16,-1.7183,41,-0.5405
ENSG00000166448,TMEM130,27,-3.0879,23,-3.4028,462,1.48276,196,-0.1402,230,0.20874
ENSG00000196367,TRRAP,27,0.46866,31,0.77605,23,0.22108,8,-1.3438,16,-0.5279
ENSG00000198742,SMURF1,27,0.49357,20,0.07141,28,0.61404,35,0.93550,13,-1.0191
ENSG00000241685,ARPC1A,27,-2.1101,96,-0.2337,187,0.97877,108,-0.0239,103,-0.1778
ENSG00000130429,ARPC1B,466,4.32700,36,-0.8464,15,-2.1379,40,-0.6062,18,-2.4564
ENSG00000106244,PDAP1,778,3.13655,96,-0.6880,99,-0.6460,90,-0.7343,81,-1.3614
ENSG00000106245,BUD31,27,-1.7547,99,0.24549,102,0.30088,72,-0.2713,89,0.08304
ENSG00000160917,CPSF4,27,0.13922,18,-0.4916,30,0.37035,14,-0.8540,26,0.18002
ENSG00000241468,ATP5MF,27,-4.0224,316,-0.4418,504,0.36038,496,0.29865,461,0.35511
ENSG00000197343,ZNF655,27,-0.5161,47,0.39292,47,0.38801,38,-0.0031,33,-0.3383
ENSG00000106261,ZKSCAN1,312,2.45756,89,0.22929,43,-0.9588,112,0.57879,41,-1.4778
ENSG00000168090,COPS6,355,1.65354,113,-0.2648,132,-0.0077,103,-0.3852,107,-0.5615
ENSG00000166508,MCM7,27,0.63876,38,1.42878,7,-1.5518,17,-0.0808,14,-0.6879
ENSG00000221838,AP4M1,27,0.87164,17,0.18028,18,0.27958,7,-1.1264,13,-0.3636
ENSG00000106290,TAF6,27,-0.1914,17,-0.9609,38,0.39021,40,0.42007,31,0.09789
ENSG00000188186,LAMTOR4,854,1.73454,316,0.05272,237,-0.4344,307,0.00373,235,-0.6849
ENSG00000146826,MAP11,27,-0.1177,12,-1.4166,37,0.41743,26,-0.1361,33,0.38189
ENSG00000239521,CASTOR3,27,-0.7739,61,0.54720,40,-0.1636,18,-1.3330,48,0.21411
ENSG00000146834,MEPCE,27,0.00194,41,0.77808,30,0.20642,28,0.06173,21,-0.6634
ENSG00000160813,PPP1R35,27,0.71805,17,0.04499,27,0.80486,12,-0.5148,13,-0.7055
ENSG00000166925,TSC22D4,27,-4.1851,1264,2.09337,129,-2.0134,532,0.23862,357,-0.6424
ENSG00000166924,NYAP1,27,0.69215,3,-2.6673,21,0.31418,31,0.94911,17,-0.0406
ENSG00000106351,AGFG2,27,0.37163,45,1.42048,15,-0.5981,20,-0.0772,15,-0.8927
ENSG00000077454,LRCH4,27,1.23391,13,0.02657,8,-0.6232,15,0.31500,11,-0.3591
ENSG00000106330,MOSPD3,27,0.70730,16,-0.1500,14,-0.3485,22,0.42033,16,-0.1512
ENSG00000077080,ACTL6B,27,-0.7511,5,-3.3151,74,0.96547,42,-0.0560,50,0.39362
ENSG00000172354,GNB2,179,0.12975,140,-0.2860,228,0.58042,109,-0.6411,160,-0.0962
ENSG00000146830,GIGYF1,27,0.76599,15,-0.1962,13,-0.4147,18,0.14016,16,-0.0232
ENSG00000172336,POP7,36,-0.6126,33,-0.8122,70,0.44900,51,-0.0892,60,0.28040
ENSG00000146828,SLC12A9,27,0.42896,39,1.21526,11,-0.9393,21,0.07209,16,-0.6321
ENSG00000087077,TRIP6,27,0.12623,60,1.72520,6,-2.2199,12,-1.0540,21,-0.4149
ENSG00000087087,SRRT,27,-0.1738,32,0.09334,29,-0.0619,40,0.43849,29,-0.1206
ENSG00000087085,ACHE,27,0.76234,6,-1.5865,24,0.65289,20,0.25469,15,-0.1914
ENSG00000227053,AC105446.1,27,1.43852,3,-1.7315,18,0.92239,2,-2.5316,10,-0.2594
ENSG00000106367,AP1S1,78,-0.5484,30,-2.0649,203,1.11772,102,-0.1357,116,0.09688
ENSG00000128564,VGF,27,-2.1506,9,-3.7600,231,1.36901,169,0.64695,113,0.00088
ENSG00000106397,PLOD3,27,0.14448,65,1.95993,12,-1.0914,37,0.64090,13,-1.5005
ENSG00000106400,ZNHIT1,40,-1.7026,207,0.93207,114,-0.1565,136,0.13228,113,-0.2669
ENSG00000214253,FIS1,276,-0.4043,694,1.25497,259,-0.5446,448,0.35747,277,-0.6591
ENSG00000128581,IFT22,27,-1.0267,31,-0.8848,70,0.51119,64,0.30996,57,0.21077
ENSG00000160963,COL26A1,27,0.66053,0,-6.8368,40,1.58815,0,-8.0764,17,-0.0187
ENSG00000233123,LINC01007,27,0.26897,1,-4.5161,22,-0.0638,0,-8.4243,33,1.44766
ENSG00000257923,CUX1,27,-0.2098,55,1.06918,20,-0.7244,7,-2.2557,31,0.02809
ENSG00000128563,PRKRIP1,27,0.17535,32,0.49254,21,-0.1977,14,-0.7669,23,-0.0686
ENSG00000160991,ORAI2,27,-0.4422,11,-1.8918,46,0.44900,23,-0.6763,44,0.69319
ENSG00000160993,ALKBH4,27,0.70465,14,-0.2906,21,0.33994,11,-0.7207,16,-0.1377
ENSG00000161036,LRWD1,27,0.73007,16,-0.0493,19,0.22418,8,-1.1247,16,-0.1294
ENSG00000005075,POLR2J,27,-1.9358,158,0.88692,79,-0.3552,116,0.28017,92,-0.1607
ENSG00000267368,UPK3BL1,27,-0.6310,40,-0.0076,46,0.21114,23,-0.8396,44,0.24459
ENSG00000170632,ARMC10,27,-1.1048,59,0.11464,85,0.76969,35,-0.7083,53,-0.1474
ENSG00000161048,NAPEPLD,27,-0.5608,54,0.58877,51,0.49298,17,-1.2258,35,-0.2682
ENSG00000105819,PMPCB,27,-0.7664,31,-0.6370,68,0.74979,55,0.31478,44,-0.1036
ENSG00000105821,DNAJC2,27,0.30666,13,-0.8648,32,0.65747,14,-0.6862,22,0.03856
ENSG00000161057,PSMC2,27,-1.4391,91,0.47175,100,0.64148,55,-0.3541,62,-0.3114
ENSG00000189056,RELN,27,-1.2880,23,-1.6125,42,-0.6515,0,-9.8843,100,1.90872
ENSG00000164815,ORC5,27,0.77218,9,-1.0027,26,0.83053,20,0.32483,13,-0.5234
ENSG00000005483,KMT2E,495,3.04587,82,-0.2699,46,-1.1891,86,-0.1638,52,-1.4115
ENSG00000135250,SRPK2,27,-2.4439,103,-0.4932,210,0.76098,170,0.33401,139,0.01854
ENSG00000135249,RINT1,27,1.08550,9,-0.7102,19,0.53978,9,-0.6499,12,-0.2933
ENSG00000008282,SYPL1,27,-1.0677,163,2.30519,19,-1.6749,57,0.08350,34,-1.1239
ENSG00000105835,NAMPT,346,3.26458,46,-0.4733,45,-0.5127,20,-1.7036,31,-1.5263
ENSG00000005249,PRKAR2B,27,-0.9435,14,-1.9977,112,1.57169,45,-0.1497,46,-0.2395
ENSG00000105856,HBP1,355,3.92747,46,-0.1697,13,-2.0949,22,-1.2459,19,-2.1201
ENSG00000164597,COG5,27,0.54663,18,-0.1191,20,0.13108,15,-0.3521,18,-0.1090
ENSG00000172209,GPR22,27,-0.0655,3,-3.3304,55,1.28360,16,-0.8830,29,0.15102
ENSG00000075790,BCAP29,27,-1.6131,48,-0.8161,124,0.83435,41,-0.9750,88,0.36000
ENSG00000233705,SLC26A4-AS1,355,2.32851,14,-2.9432,118,0.41071,47,-1.0670,77,-0.5277
ENSG00000105879,CBLL1,27,0.67414,19,0.11983,16,-0.1637,9,-0.9488,17,-0.0096
ENSG00000091140,DLD,27,-1.4918,37,-1.0853,121,0.95064,61,-0.2667,77,0.19367
ENSG00000091129,NRCAM,27,-3.1653,119,-1.0512,408,1.09821,108,-1.1246,255,0.36036
ENSG00000135241,PNPLA8,27,-1.1546,61,0.09764,61,0.09980,39,-0.6065,64,0.29911
ENSG00000177683,THAP5,27,-0.3952,47,0.54337,39,0.22400,29,-0.2638,31,-0.2900
ENSG00000128590,DNAJB9,27,-0.8295,49,0.10585,67,0.65333,32,-0.5850,44,-0.1282
ENSG00000173114,LRRN3,27,-0.6837,11,-2.0685,83,1.28601,21,-1.0546,45,0.18012
ENSG00000128512,DOCK4,35,-1.1241,60,-0.3328,113,0.79738,52,-0.5162,73,0.03018
ENSG00000198839,ZNF277,27,0.65182,26,0.66090,24,0.53833,23,0.38830,11,-1.1994
ENSG00000006652,IFRD1,27,-0.1313,32,0.18404,41,0.60553,8,-1.8903,28,-0.1098
ENSG00000146802,TMEM168,27,1.05253,25,1.09423,13,-0.0885,13,-0.0504,8,-1.2010
ENSG00000164603,BMT2,27,0.96834,5,-1.5991,23,0.81073,10,-0.5986,14,-0.1691
ENSG00000164604,GPR85,27,0.85223,8,-1.0389,29,1.09573,24,0.66030,11,-0.9233
ENSG00000214194,SMIM30,27,-0.5785,60,0.77959,36,-0.1631,53,0.46722,33,-0.4429
ENSG00000105976,MET,27,1.30229,10,-0.3127,10,-0.3097,21,0.88666,9,-0.6130
ENSG00000198898,CAPZA2,27,-2.5514,105,-0.5774,233,0.82419,118,-0.3546,160,0.22353
ENSG00000004866,ST7,27,0.93326,11,-0.4827,24,0.85841,4,-2.0200,13,-0.3547
ENSG00000077063,CTTNBP2,27,0.10034,39,0.80762,27,0.12488,56,1.29581,14,-1.2890
ENSG00000128534,LSM8,27,-0.0543,34,0.33365,25,-0.1902,37,0.43225,25,-0.2325
ENSG00000184408,KCND2,27,0.07170,8,-1.7224,31,0.30813,18,-0.5253,31,0.57150
ENSG00000071243,ING3,27,0.80926,15,-0.1291,18,0.19634,16,0.02915,14,-0.3674
ENSG00000196937,FAM3C,27,-2.4351,47,-1.7149,274,1.31641,41,-1.8368,156,0.39922
ENSG00000106278,PTPRZ1,27,-2.5890,240,0.83152,56,-1.6048,45,-1.8391,194,0.80603
ENSG00000081803,CADPS2,27,0.64452,1,-4.1524,50,2.10864,2,-2.9954,14,-0.6449
ENSG00000128609,NDUFA5,27,-3.4707,146,-1.0624,392,0.61011,237,-0.2591,335,0.58494
ENSG00000106299,WASL,27,-1.9449,49,-1.1377,166,0.96322,87,-0.1809,106,0.22455
ENSG00000170775,GPR37,34,-1.8282,412,2.93390,34,-1.9124,229,1.15306,34,-2.4807
ENSG00000179603,GRM8,27,1.47853,0,-4.6061,26,1.66800,19,0.86388,5,-1.5151
ENSG00000004059,ARF5,27,-1.8389,48,-1.0372,171,1.17511,38,-1.3425,99,0.23537
ENSG00000197157,SND1,27,-0.6940,57,0.51447,56,0.49971,42,-0.0008,36,-0.4606
ENSG00000128594,LRRC4,27,-0.2682,9,-1.9687,48,0.71852,7,-2.1999,39,0.67078
ENSG00000106344,RBM28,27,0.91978,19,0.42865,12,-0.3292,6,-1.3507,14,-0.1767
ENSG00000106348,IMPDH1,27,0.45590,7,-1.7047,26,0.42217,31,0.70476,20,-0.0523
ENSG00000128595,CALU,27,-0.8439,60,0.43396,61,0.47914,44,-0.0846,41,-0.3355
ENSG00000128596,CCDC136,27,-1.2710,15,-2.2093,66,0.10182,12,-2.3933,91,1.42423
ENSG00000128591,FLNC,27,1.07051,55,3.25571,2,-2.6552,17,0.31246,1,-4.2155
ENSG00000128524,ATP6V1F,27,-3.3358,174,-0.6369,336,0.49409,345,0.48461,277,0.25745
ENSG00000064419,TNPO3,27,0.59927,21,0.26397,30,0.88910,29,0.75382,10,-1.3476
ENSG00000158457,TSPAN33,27,1.24412,26,1.36442,15,0.38596,4,-1.4549,6,-1.6345
ENSG00000158467,AHCYL2,27,-0.4219,26,-0.4787,25,-0.5700,18,-1.0048,46,0.88605
ENSG00000240204,SMKR1,27,1.03202,1,-3.4722,23,0.87440,11,-0.3684,14,-0.0492
ENSG00000186591,UBE2H,27,-1.0924,72,0.47803,59,0.12019,35,-0.6921,56,0.05426
ENSG00000128607,KLHDC10,27,-0.6069,18,-1.2426,56,0.61402,33,-0.2995,45,0.36313
ENSG00000146842,TMEM209,41,1.60142,29,1.15170,8,-1.0808,15,-0.0212,9,-1.1709
ENSG00000106477,CEP41,27,0.36848,17,-0.3618,35,0.92363,26,0.31387,16,-0.6835
ENSG00000106484,MEST,27,0.38890,9,-1.3777,36,1.00553,16,-0.3965,20,-0.1671
ENSG00000286214,AUXG01000058.1,313,1.20387,8,-4.3529,239,0.84784,112,-0.4512,147,-0.0570
ENSG00000231721,LINC-PINT,341,4.33977,26,-0.8105,20,-1.2220,14,-1.6788,12,-2.5823
ENSG00000128585,MKLN1,101,0.95936,67,0.32681,44,-0.3863,21,-1.4348,54,-0.0923
ENSG00000128567,PODXL,166,3.05546,24,-0.4683,14,-1.2864,45,0.53459,16,-1.5764
ENSG00000221866,PLXNA4,27,0.88022,1,-3.6864,21,0.52682,16,0.02703,16,0.19006
ENSG00000106554,CHCHD3,28,0.01701,23,-0.3098,29,0.11181,40,0.58246,26,-0.1194
ENSG00000131558,EXOC4,27,-0.4946,34,-0.1518,69,1.16473,27,-0.4783,31,-0.4893
ENSG00000205060,SLC35B4,27,-0.3392,30,-0.1837,48,0.64476,55,0.79023,27,-0.5300
ENSG00000085662,AKR1B1,27,-2.0578,78,-0.5240,153,0.66635,131,0.33970,109,0.07168
ENSG00000172331,BPGM,27,0.14677,25,0.04603,25,0.07127,23,-0.0899,24,-0.0861
ENSG00000122786,CALD1,27,-0.3875,77,1.54565,22,-0.7438,59,0.86109,22,-1.1009
ENSG00000122783,CYREN,27,1.03495,20,0.65469,9,-0.6593,24,0.86257,10,-0.8977
ENSG00000105875,WDR91,27,0.99728,17,0.32040,16,0.18628,0,-6.3921,13,-0.2307
ENSG00000080802,CNOT4,548,4.29033,27,-1.5699,34,-1.2038,14,-2.3767,28,-2.0030
ENSG00000155561,NUP205,27,1.54041,12,0.21460,12,0.24020,10,0.01314,7,-1.0388
ENSG00000243317,STMP1,36,-0.4202,77,0.91244,35,-0.4965,40,-0.2509,44,-0.1863
ENSG00000105887,MTPN,27,-2.9292,111,-0.9070,333,1.01364,126,-0.6496,212,0.28603
ENSG00000105894,PTN,27,-3.3444,235,-0.1538,97,-1.5635,168,-0.6572,371,1.36882
ENSG00000157680,DGKI,27,0.43137,2,-3.4379,42,1.37578,10,-1.0158,20,-0.0694
ENSG00000182158,CREB3L2,27,1.03947,31,1.50377,4,-2.0134,10,-0.4460,10,-0.7622
ENSG00000122779,TRIM24,355,3.98121,33,-0.6593,23,-1.2244,11,-2.2331,20,-1.9968
ENSG00000122778,KIAA1549,27,1.23658,5,-1.3063,22,1.00562,0,-5.4262,11,-0.2305
ENSG00000157741,UBN2,27,0.72196,17,0.01086,14,-0.2816,3,-2.3931,18,0.25218
ENSG00000164898,FMC1,27,-0.8953,82,0.96228,46,-0.0963,55,0.20735,41,-0.4632
ENSG00000146963,LUC7L2,312,2.31802,66,-0.3947,59,-0.5687,56,-0.5999,63,-0.7023
ENSG00000236279,CLEC2L,27,-0.2977,2,-4.1233,47,0.65666,91,1.72210,29,-0.2932
ENSG00000064393,HIPK2,27,-2.6000,437,2.14999,49,-1.8253,260,0.83998,99,-1.0767
ENSG00000157800,SLC37A3,27,0.90628,7,-1.1101,24,0.78979,7,-1.1568,14,-0.1529
ENSG00000133606,MKRN1,27,-1.2570,36,-0.8916,92,0.73229,44,-0.5256,69,0.33186
ENSG00000146966,DENND2A,27,0.40416,16,-0.4379,18,-0.2700,23,0.15572,22,0.17191
ENSG00000133597,ADCK2,27,0.15683,25,0.06723,39,0.86638,18,-0.4367,20,-0.5573
ENSG00000090266,NDUFB2,363,-0.6152,499,-0.1354,540,0.00052,612,0.19810,571,0.16632
ENSG00000157764,BRAF,27,-0.2414,17,-0.9670,50,0.85203,24,-0.4366,32,0.04380
ENSG00000090263,MRPS33,27,-1.5336,75,0.01834,89,0.32588,107,0.58196,71,-0.1103
ENSG00000261115,TMEM178B,27,-0.3955,14,-1.4132,57,0.91469,10,-1.7846,39,0.38311
ENSG00000006530,AGK,27,-0.0051,11,-1.3495,45,0.94096,3,-3.2637,30,0.33246
ENSG00000257093,DENND11,27,-0.9150,68,0.54339,60,0.32349,38,-0.4088,46,-0.2078
ENSG00000106028,SSBP1,355,1.68479,106,-0.3420,114,-0.2303,170,0.41861,100,-0.6845
ENSG00000106123,EPHB6,27,-0.6235,17,-1.3963,74,1.12905,13,-1.7273,44,0.24663
ENSG00000197448,GSTK1,27,-0.3832,54,0.80451,26,-0.4665,30,-0.2121,33,-0.1342
ENSG00000159784,FAM131B,27,-0.8454,54,0.26454,72,0.78520,23,-1.0768,43,-0.2284
ENSG00000159840,ZYX,27,-0.3133,25,-0.4694,49,0.72681,28,-0.2396,32,-0.0840
ENSG00000198420,TCAF1,27,-1.7397,46,-1.0069,144,0.96349,126,0.62022,82,-0.1166
ENSG00000174469,CNTNAP2,27,-1.2111,36,-0.8472,72,0.32444,47,-0.3731,71,0.56278
ENSG00000055130,CUL1,27,-0.8899,35,-0.5209,81,0.95584,56,0.24371,44,-0.2649
ENSG00000155660,PDIA4,27,-0.4040,88,1.83523,20,-0.8818,20,-0.8584,26,-0.7455
ENSG00000204946,ZNF783,27,1.15309,14,0.14761,17,0.41909,13,0.04431,9,-0.8693
ENSG00000196453,ZNF777,27,0.72950,5,-1.7973,14,-0.3546,13,-0.4272,21,0.68193
ENSG00000181220,ZNF746,27,0.81197,7,-1.3769,28,1.01261,24,0.64926,12,-0.7150
ENSG00000171130,ATP6V0E2,652,0.88277,236,-0.7817,484,0.43715,521,0.51074,321,-0.4392
ENSG00000106538,RARRES2,27,-1.3098,72,0.20226,68,0.11822,108,0.84646,59,-0.2388
ENSG00000214022,REPIN1,27,-0.5778,57,0.67997,35,-0.1845,40,0.01431,36,-0.1954
ENSG00000196456,ZNF775,27,1.33135,20,0.95323,10,-0.2850,3,-2.1031,9,-0.7495
ENSG00000284691,AC073111.4,27,0.81379,5,-1.7250,21,0.39214,25,0.69150,15,-0.1776
ENSG00000106565,TMEM176B,27,-0.2543,60,1.18153,5,-2.6695,53,0.81183,28,-0.2952
ENSG00000002933,TMEM176A,27,0.02990,59,1.55962,7,-1.9633,33,0.36556,20,-0.6420
ENSG00000055118,KCNH2,27,0.67960,3,-2.7261,31,1.07694,10,-0.8346,17,-0.0095
ENSG00000197150,ABCB8,27,-0.3790,24,-0.5732,40,0.25524,36,0.09514,37,0.20202
ENSG00000164885,CDK5,27,-1.8042,27,-1.8759,165,1.14939,85,-0.0768,96,0.20981
ENSG00000164889,SLC4A2,27,0.65394,35,1.28745,5,-1.7919,21,0.25936,14,-0.6206
ENSG00000164896,FASTK,27,-0.6171,35,-0.2480,55,0.54684,12,-1.7706,44,0.27700
ENSG00000164897,TMUB1,27,-0.0588,30,0.13769,29,0.08266,12,-1.2469,29,0.16009
ENSG00000133612,AGAP3,27,-2.7701,80,-1.2514,232,0.52651,165,-0.0735,209,0.62218
ENSG00000033050,ABCF2,27,-0.5894,28,-0.5932,61,0.78294,36,-0.1317,39,-0.0384
ENSG00000033100,CHPF2,27,0.71473,10,-0.8729,27,0.82897,4,-2.1808,17,-0.0582
ENSG00000082014,SMARCD3,582,2.35842,45,-1.9254,130,-0.2714,94,-0.7391,133,-0.3583
ENSG00000013374,NUB1,355,3.38829,40,-0.6757,38,-0.7389,46,-0.4014,27,-1.7460
ENSG00000106615,RHEB,430,0.99913,135,-0.9044,290,0.38981,209,-0.1716,218,-0.1885
ENSG00000106617,PRKAG2,27,-0.9610,11,-2.3715,109,1.48198,61,0.30678,46,-0.2390
ENSG00000239911,PRKAG2-AS1,27,-0.8037,6,-3.1045,91,1.32117,32,-0.5166,49,0.20120
ENSG00000178234,GALNT11,27,-1.0845,23,-1.3740,104,1.19186,39,-0.5417,57,0.08585
