Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5to6,Feature log2 fold change topic 5to6,Feature count topic 7to8,Feature log2 fold change topic 7to8
ENSG00000136750,GAD2,25,-2.3915,775,4.76780,17,-3.1812,50,-1.5377,19,-3.0193
ENSG00000136754,ABI1,69,-0.1339,56,-0.4866,86,0.25024,60,-0.4214,93,0.42447
ENSG00000107890,ANKRD26,28,0.09182,17,-0.6802,40,0.82134,19,-0.6215,25,-0.0997
ENSG00000136758,YME1L1,73,0.22771,61,-0.0672,75,0.32533,46,-0.5990,66,0.08880
ENSG00000107897,ACBD5,34,-0.6235,33,-0.6864,49,-0.0439,51,0.01291,68,0.61254
ENSG00000099246,RAB18,84,-0.5480,133,0.18560,145,0.39535,94,-0.4330,127,0.13842
ENSG00000254635,WAC-AS1,16,-1.0396,31,0.04978,47,0.93000,28,-0.1811,23,-0.5014
ENSG00000095787,WAC,100,-0.1001,71,-0.6558,123,0.27455,107,0.00555,111,0.08487
ENSG00000165757,JCAD,8,-0.9093,3,-2.2301,26,1.21978,16,0.18781,11,-0.5303
ENSG00000107951,MTPAP,0,-5.1006,19,0.52049,17,0.38699,12,-0.2728,17,0.40345
ENSG00000148516,ZEB1,43,0.26381,17,-1.1824,28,-0.4726,31,-0.3429,58,0.95520
ENSG00000165322,ARHGAP12,32,-0.0315,49,0.67008,32,-0.0414,23,-0.6148,35,0.14089
ENSG00000170759,KIF5B,130,-0.0684,124,-0.1407,95,-0.6379,155,0.26838,164,0.37961
ENSG00000120616,EPC1,33,0.84058,26,0.41984,19,-0.1572,16,-0.3997,16,-0.3791
ENSG00000216937,CCDC7,22,-0.0460,2,-3.3667,9,-1.5228,31,0.62781,39,1.12451
ENSG00000150093,ITGB1,84,1.36473,38,-0.0388,11,-2.0380,19,-1.2457,64,1.06374
ENSG00000108094,CUL2,39,-0.0560,51,0.39258,61,0.87453,28,-0.6460,26,-0.7403
ENSG00000095794,CREM,39,0.23666,44,0.42794,30,-0.2379,29,-0.2828,35,0.07066
ENSG00000108100,CCNY,47,-0.7405,74,-0.0293,91,0.39398,77,0.05993,71,-0.1099
ENSG00000198105,ZNF248,21,0.17530,36,1.14452,19,0.04874,10,-1.1091,17,-0.1513
ENSG00000175395,ZNF25,12,-2.2751,99,1.07846,71,0.56637,38,-0.5939,49,-0.1729
ENSG00000189180,ZNF33A,59,1.05293,29,-0.1809,27,-0.2887,20,-0.8117,37,0.26150
ENSG00000075407,ZNF37A,38,0.85252,43,1.06063,18,-0.5061,14,-0.8428,20,-0.2530
ENSG00000196693,ZNF33B,2,-2.6220,7,-0.9274,22,1.20390,12,-0.0843,12,-0.1265
ENSG00000165733,BMS1,10,-1.3235,40,0.95260,31,0.63507,23,0.01870,12,-1.0840
ENSG00000169826,CSGALNACT2,21,0.50213,9,-0.7895,12,-0.4517,11,-0.5291,23,0.82815
ENSG00000198915,RASGEF1A,39,-0.0003,69,0.95684,50,0.47273,22,-1.0545,32,-0.3848
ENSG00000169813,HNRNPF,74,1.10194,44,0.18101,18,-1.3717,23,-0.9216,57,0.76862
ENSG00000169740,ZNF32,26,-0.7652,47,0.20685,45,0.13266,39,-0.1159,46,0.20848
ENSG00000107551,RASSF4,22,-0.4327,26,-0.1729,27,-0.1152,19,-0.7657,46,0.95530
ENSG00000265354,TIMM23,55,0.19210,81,0.88040,58,0.32958,33,-0.6847,36,-0.5591
ENSG00000266412,NCOA4,78,-0.0078,81,0.04836,74,-0.1052,68,-0.2648,92,0.31506
ENSG00000107643,MAPK8,37,-0.3089,75,0.85363,65,0.74494,31,-0.6657,29,-0.8140
ENSG00000197444,OGDHL,38,-0.8278,102,0.80257,87,0.63140,45,-0.6425,54,-0.3303
ENSG00000227345,PARG,22,0.11395,6,-1.7631,26,0.52674,15,-0.5159,25,0.44575
ENSG00000099290,WASHC2A,81,1.70899,10,-1.7752,31,-0.0610,21,-0.7080,29,-0.1585
ENSG00000198964,SGMS1,19,-0.4288,31,0.31384,22,-0.2794,22,-0.2508,32,0.49069
ENSG00000185532,PRKG1,15,0.06794,2,-2.7792,16,0.10801,12,-0.3318,22,0.85224
ENSG00000177613,CSTF2T,3,-3.0051,16,-0.4747,28,0.52448,16,-0.5663,33,0.88767
ENSG00000122873,CISD1,296,0.59195,287,0.54225,272,0.53824,153,-0.5669,117,-1.0249
ENSG00000072401,UBE2D1,11,-0.8474,10,-0.9639,29,0.93924,15,-0.4241,20,0.14472
ENSG00000108064,TFAM,27,0.51330,6,-1.7392,18,-0.1484,16,-0.4153,28,0.74500
ENSG00000237949,LINC00844,85,-1.3841,118,-0.8948,74,-1.7638,194,-0.1228,458,1.89205
ENSG00000165443,PHYHIPL,72,-1.3216,246,0.64485,213,0.47317,97,-0.9756,203,0.37680
ENSG00000148541,FAM13C,10,-2.3258,72,0.80048,50,0.20259,30,-0.7397,59,0.55943
ENSG00000108091,CCDC6,69,0.05449,83,0.36861,79,0.33290,66,-0.0235,46,-0.6778
ENSG00000151150,ANK3,109,-0.4351,110,-0.4189,184,0.50357,127,-0.2203,152,0.10960
ENSG00000150347,ARID5B,15,-0.8348,32,0.39472,35,0.65971,18,-0.6208,25,-0.0415
ENSG00000138311,ZNF365,43,-0.1243,26,-0.9018,58,0.45700,41,-0.2073,51,0.18745
ENSG00000181915,ADO,20,-0.4346,17,-0.6789,29,0.12729,23,-0.2674,37,0.61975
ENSG00000148572,NRBF2,45,1.25973,10,-1.1686,26,0.36300,19,-0.2384,14,-0.7543
ENSG00000171988,JMJD1C,101,1.53633,30,-0.5718,37,-0.2865,22,-1.1640,47,0.18806
ENSG00000165476,REEP3,11,-1.6187,10,-1.7069,13,-1.4341,17,-1.0500,82,2.57512
ENSG00000198739,LRRTM3,3,-3.1572,43,0.63397,53,1.29789,13,-1.3370,28,-0.1114
ENSG00000108176,DNAJC12,176,1.13650,89,-0.0537,107,0.28849,83,-0.1929,46,-1.2235
ENSG00000096717,SIRT1,21,0.41700,19,0.27745,19,0.29107,14,-0.2876,12,-0.5255
ENSG00000148634,HERC4,42,0.53996,33,0.16192,43,0.74165,19,-0.8593,21,-0.6311
ENSG00000096746,HNRNPH3,120,0.22099,126,0.29705,104,-0.0191,77,-0.5766,117,0.20633
ENSG00000204130,RUFY2,22,-0.7852,26,-0.5335,52,0.69223,36,-0.0557,36,-0.0721
ENSG00000122912,SLC25A16,20,-0.3032,52,1.38392,31,0.56515,13,-1.0104,14,-0.8905
ENSG00000060339,CCAR1,63,0.09318,41,-0.5859,77,0.53970,44,-0.5501,64,0.14292
ENSG00000165730,STOX1,13,-0.9791,17,-0.5951,14,-0.9158,29,0.38088,38,0.95906
ENSG00000107625,DDX50,25,0.19708,18,-0.3333,23,0.12729,18,-0.3974,25,0.28326
ENSG00000165732,DDX21,24,-0.3968,34,0.11221,31,-0.0262,24,-0.4909,41,0.56351
ENSG00000198954,KIF1BP,59,0.05709,63,0.15775,68,0.33536,33,-0.9678,67,0.30361
ENSG00000122958,VPS26A,34,-0.5885,20,-1.4156,67,0.61101,50,0.01092,54,0.17651
ENSG00000156502,SUPV3L1,4,-2.0037,11,-0.5055,22,0.69634,20,0.51404,12,-0.4062
ENSG00000156515,HK1,220,-0.1356,295,0.35351,372,0.92814,167,-0.6505,160,-0.7302
ENSG00000099282,TSPAN15,5,-1.8617,10,-0.9189,9,-1.2252,13,-0.6028,45,2.09315
ENSG00000171224,FAM241B,35,-0.1933,68,0.91879,50,0.45001,37,-0.1554,21,-1.1188
ENSG00000079332,SAR1A,94,-0.0682,162,0.85200,105,0.12486,74,-0.5340,87,-0.2294
ENSG00000180817,PPA1,334,0.30113,376,0.50448,296,0.11642,225,-0.3961,239,-0.2895
ENSG00000172731,LRRC20,26,0.28914,17,-0.4592,28,0.43776,21,-0.0751,18,-0.3629
ENSG00000148730,EIF4EBP2,61,-0.0069,55,-0.1799,42,-0.6810,60,-0.0516,86,0.67962
ENSG00000166228,PCBD1,131,0.64859,116,0.43910,71,-0.4145,82,-0.1600,80,-0.1997
ENSG00000107731,UNC5B,14,-0.2325,11,-0.6608,7,-1.5241,7,-1.4251,40,2.13658
ENSG00000107738,VSIR,31,0.02152,29,-0.1014,16,-1.1858,28,-0.2053,50,1.02266
ENSG00000197746,PSAP,1309,0.16243,1217,0.04107,1375,0.29014,815,-0.6849,1295,0.16978
ENSG00000107742,SPOCK2,184,-0.5556,588,1.45889,256,-0.0316,161,-0.8637,238,-0.1687
ENSG00000138303,ASCC1,21,-0.0472,40,1.05899,13,-0.8529,15,-0.5965,27,0.44912
ENSG00000166295,ANAPC16,104,0.75757,93,0.57504,49,-0.5603,65,-0.0561,54,-0.3894
ENSG00000168209,DDIT4,75,1.05236,41,0.02999,18,-1.4296,34,-0.3171,53,0.51703
ENSG00000148719,DNAJB12,14,-1.0574,48,0.91802,31,0.21813,21,-0.5129,28,0.03397
ENSG00000107745,MICU1,46,-0.2466,44,-0.2977,71,0.57331,45,-0.3109,52,-0.0381
ENSG00000138286,FAM149B1,14,-0.4820,45,1.49307,14,-0.6107,11,-0.9564,23,0.32563
ENSG00000213551,DNAJC9,18,-0.2160,26,0.33786,26,0.41167,16,-0.5430,21,-0.0452
ENSG00000182180,MRPS16,36,-0.5460,44,-0.2251,51,-0.0112,52,0.02502,61,0.36371
ENSG00000138279,ANXA7,125,-0.1841,132,-0.0987,179,0.49010,102,-0.5783,151,0.14430
ENSG00000107758,PPP3CB,190,-0.5683,255,-0.0980,453,1.10981,191,-0.6317,215,-0.4246
ENSG00000166348,USP54,28,-0.2056,31,-0.0478,14,-1.3592,20,-0.8528,64,1.57093
ENSG00000176986,SEC24C,76,1.28470,58,0.77939,34,-0.1546,17,-1.3016,28,-0.4574
ENSG00000172586,CHCHD1,101,0.54668,86,0.26761,60,-0.3556,87,0.34365,51,-0.6352
ENSG00000214655,ZSWIM8,24,0.13180,13,-0.8083,27,0.34755,19,-0.2906,25,0.20274
ENSG00000166507,NDST2,27,0.39911,33,0.77566,25,0.35938,16,-0.4656,12,-0.9063
ENSG00000148660,CAMK2G,95,-0.4319,164,0.46397,142,0.25199,89,-0.6131,138,0.19761
ENSG00000035403,VCL,44,1.66221,5,-1.9040,12,-0.6783,11,-0.8415,23,0.51498
ENSG00000185009,AP3M1,17,-0.4136,42,1.07591,20,-0.1956,17,-0.4612,23,0.01013
ENSG00000156110,ADK,20,-0.3804,18,-0.5872,29,0.25058,23,-0.1786,31,0.38189
ENSG00000156650,KAT6B,55,0.83881,17,-1.0576,30,-0.1812,24,-0.6017,44,0.53045
ENSG00000156671,SAMD8,25,-0.9171,49,0.17858,45,0.03927,31,-0.6175,63,0.73527
ENSG00000165637,VDAC2,140,-0.1612,228,0.66624,158,0.04283,141,-0.1720,135,-0.2579
ENSG00000165655,ZNF503,2,-3.0621,11,-0.9261,38,1.40682,15,-0.4804,20,0.00957
ENSG00000156113,KCNMA1,44,-1.4618,154,0.54888,157,0.69551,100,-0.1969,90,-0.3973
ENSG00000148606,POLR3A,26,-0.3506,26,-0.3660,57,1.19331,26,-0.4554,22,-0.6886
ENSG00000138326,RPS24,3069,1.07629,1120,-0.6291,1033,-0.8513,1924,0.29561,1575,-0.0966
ENSG00000108175,ZMIZ1,63,-0.2889,72,-0.0559,102,0.62945,46,-0.8841,84,0.23168
ENSG00000108179,PPIF,17,-1.6466,58,0.29869,47,-0.0634,45,-0.1450,65,0.58558
ENSG00000165424,ZCCHC24,43,-1.2074,90,-0.0586,35,-1.6983,99,0.10780,174,1.37515
ENSG00000253626,EIF5AL1,16,0.09290,31,1.21799,13,-0.2568,15,-0.0297,9,-0.8719
ENSG00000225484,NUTM2B-AS1,23,0.74161,4,-2.0695,12,-0.3775,14,-0.1196,20,0.59778
ENSG00000133678,TMEM254,16,0.13770,4,-1.9254,19,0.54303,18,0.44683,11,-0.5199
ENSG00000122359,ANXA11,157,0.98900,43,-1.1444,95,0.14151,75,-0.3082,84,-0.0982
ENSG00000122378,PRXL2A,162,-0.4381,227,0.11608,220,0.07290,197,-0.1418,237,0.21473
ENSG00000108219,TSPAN14,29,-0.3473,53,0.65772,42,0.31158,23,-0.8054,37,0.09325
ENSG00000185737,NRG3,10,-1.7017,31,0.08098,46,0.90709,27,-0.1533,25,-0.3143
ENSG00000165678,GHITM,369,-0.1744,549,0.48900,565,0.64966,300,-0.5775,320,-0.4635
ENSG00000148600,CDHR1,11,-1.1348,95,2.87270,19,-0.3533,9,-1.6155,11,-1.2549
ENSG00000107771,CCSER2,117,0.58218,73,-0.2017,90,0.14233,60,-0.5918,88,0.10033
ENSG00000182771,GRID1,14,-0.5944,6,-1.8218,26,0.51372,16,-0.4430,29,0.72573
ENSG00000062650,WAPL,4,-2.3109,21,0.05983,23,0.23583,16,-0.3545,28,0.71551
ENSG00000122367,LDB3,1,-3.4990,17,-0.2617,8,-1.4580,13,-0.7096,48,2.19122
ENSG00000107779,BMPR1A,0,-4.5074,5,-1.5691,17,0.26843,19,0.39012,22,0.73807
ENSG00000173267,SNCG,628,0.37176,562,0.18344,512,0.03567,633,0.46186,272,-1.0936
ENSG00000148671,ADIRF,450,0.00723,216,-1.1543,223,-1.2260,602,0.60478,632,0.71100
ENSG00000148672,GLUD1,133,-1.5068,276,-0.3730,279,-0.4114,399,0.26883,509,0.79140
ENSG00000223482,NUTM2A-AS1,9,-1.4565,21,-0.2056,25,0.13989,29,0.41926,25,0.10109
ENSG00000138138,ATAD1,71,0.02962,101,0.63683,87,0.44413,39,-1.0051,66,-0.1054
ENSG00000171862,PTEN,97,-0.0578,140,0.55760,134,0.56817,80,-0.4351,71,-0.6315
ENSG00000138134,STAMBPL1,15,-0.3068,22,0.28466,23,0.43222,14,-0.4939,18,-0.0261
ENSG00000107798,LIPA,46,-0.3024,30,-0.9925,42,-0.5042,35,-0.8157,108,1.46770
ENSG00000119917,IFIT3,13,-0.8399,7,-1.6848,18,-0.3814,22,-0.0354,39,1.20409
ENSG00000185745,IFIT1,25,-1.1100,61,0.33859,71,0.72675,39,-0.4480,47,-0.1336
ENSG00000152778,IFIT5,0,-4.4114,19,0.38175,23,0.86192,13,-0.3209,15,-0.0115
ENSG00000148688,RPP30,22,-0.4101,17,-0.7986,29,0.06897,22,-0.4342,42,0.81769
ENSG00000180628,PCGF5,68,-0.0942,96,0.48744,62,-0.2704,65,-0.1978,79,0.17498
ENSG00000165338,HECTD2,13,-0.5000,25,0.48126,26,0.69050,14,-0.5450,15,-0.3594
ENSG00000119938,PPP1R3C,0,-6.3474,21,0.10795,11,-1.0566,26,0.58379,31,0.96120
ENSG00000107854,TNKS2,38,-0.2806,36,-0.3741,52,0.27530,32,-0.6481,60,0.58050
ENSG00000107864,CPEB3,24,-1.3856,112,1.14177,85,0.78052,43,-0.5473,37,-0.8218
ENSG00000198060,MARCH5,29,0.18350,18,-0.6087,32,0.38941,29,0.20288,20,-0.4739
ENSG00000138190,EXOC6,22,-0.5954,32,-0.0078,53,1.09343,22,-0.6166,25,-0.4606
ENSG00000138207,RBP4,99,0.67838,181,1.83938,65,-0.0330,37,-1.0521,24,-1.7281
ENSG00000148690,FRA10AC1,115,0.12844,48,-1.2596,92,-0.2596,111,0.08625,140,0.55976
ENSG00000108231,LGI1,39,-0.7289,104,0.88363,87,0.67228,45,-0.5820,45,-0.5733
ENSG00000108239,TBC1D12,6,-1.8592,14,-0.6668,16,-0.5836,12,-0.9549,48,1.87961
ENSG00000095637,SORBS1,44,-0.4350,75,0.41509,42,-0.6090,54,-0.1438,78,0.58477
ENSG00000059573,ALDH18A1,4,-2.0253,18,0.19739,20,0.38198,15,-0.1680,19,0.31915
ENSG00000119977,TCTN3,9,-0.9753,36,1.29033,16,-0.0965,11,-0.7282,19,0.13646
ENSG00000177853,ZNF518A,8,-0.8839,3,-2.0873,18,0.40402,9,-0.7655,25,1.15256
ENSG00000197430,OPALIN,121,-0.7792,113,-0.8883,71,-1.7444,137,-0.6664,463,2.09492
ENSG00000077147,TM9SF3,119,0.28285,103,0.04127,110,0.18172,73,-0.5824,107,0.13049
ENSG00000196233,LCOR,12,-0.8367,24,0.25789,30,0.78556,13,-0.8394,21,0.06160
ENSG00000187122,SLIT1,57,-1.8580,207,0.13886,389,1.64055,106,-1.0414,135,-0.6305
ENSG00000171314,PGAM1,614,0.04212,877,0.64990,696,0.29768,546,-0.1741,407,-0.7029
ENSG00000171311,EXOSC1,36,1.24340,3,-2.5243,17,-0.0292,14,-0.3889,19,0.17852
ENSG00000171307,ZDHHC16,13,-0.4327,17,0.01158,22,0.50575,15,-0.2361,16,-0.1051
ENSG00000155229,MMS19,51,0.46231,18,-1.2086,56,0.75928,26,-0.7245,38,-0.0095
ENSG00000171160,MORN4,63,0.20865,59,0.09286,60,0.16313,59,0.12113,42,-0.5236
ENSG00000155252,PI4K2A,52,0.70200,26,-0.4385,38,0.19027,28,-0.3605,32,-0.1224
ENSG00000119986,AVPI1,40,1.11262,41,1.13391,16,-0.4796,10,-1.2728,18,-0.3164
ENSG00000155256,ZFYVE27,23,-0.7041,64,1.00818,44,0.43699,24,-0.7144,31,-0.2715
ENSG00000155265,GOLGA7B,13,-1.4906,21,-0.7382,54,0.96352,30,-0.2459,36,0.07127
ENSG00000095713,CRTAC1,29,0.50096,37,0.89356,17,-0.3943,14,-0.8007,22,0.06983
ENSG00000107521,HPS1,23,-0.0929,33,0.51632,27,0.19698,24,-0.0312,18,-0.5089
ENSG00000119946,CNNM1,5,-2.6075,45,0.59712,62,1.51620,25,-0.3946,13,-1.4455
ENSG00000120053,GOT1,214,-0.1368,415,1.00777,327,0.69925,145,-0.8478,143,-0.8679
ENSG00000155287,SLC25A28,27,-0.4561,37,0.06631,33,-0.1353,38,0.10132,40,0.21773
ENSG00000119929,CUTC,34,0.76320,26,0.30135,22,-0.0312,15,-0.6341,20,-0.1388
ENSG00000014919,COX15,27,0.43254,10,-1.0886,23,0.14371,16,-0.4487,26,0.43062
ENSG00000213341,CHUK,13,-0.1242,5,-1.4427,18,0.53072,14,0.05612,14,0.01377
ENSG00000095485,CWF19L1,31,1.03888,19,0.16946,18,0.16959,8,-1.1962,16,-0.1179
ENSG00000196072,BLOC1S2,99,0.38684,92,0.26908,78,-0.0071,73,-0.1256,66,-0.3036
ENSG00000099194,SCD,523,-0.5804,501,-0.6481,342,-1.3708,701,-0.1272,1443,1.47672
ENSG00000235823,OLMALINC,7,-2.2679,10,-1.7316,17,-1.0719,21,-0.7905,82,2.36221
ENSG00000166136,NDUFB8,461,0.07815,507,0.23568,387,-0.2420,509,0.28971,379,-0.2783
ENSG00000166135,HIF1AN,13,-0.9687,31,0.38944,29,0.31956,19,-0.4616,28,0.26283
ENSG00000119906,SLF2,43,0.43403,28,-0.2807,32,-0.0585,17,-1.1211,48,0.74014
ENSG00000055950,MRPL43,65,-0.1245,85,0.31328,62,-0.2526,73,0.06605,72,0.04656
ENSG00000107816,LZTS2,3,-3.2622,10,-1.6143,29,0.08202,25,-0.1676,51,1.30182
ENSG00000107819,SFXN3,72,0.54523,54,0.06117,60,0.28745,42,-0.4007,43,-0.3526
ENSG00000166167,BTRC,32,-0.9365,55,-0.0713,93,1.01048,48,-0.3154,45,-0.4346
ENSG00000166171,DPCD,76,0.70394,49,-0.0213,48,-0.0939,59,0.32273,31,-0.8550
ENSG00000166169,POLL,1,-3.5764,2,-2.5150,30,1.82311,16,0.28883,7,-1.1167
ENSG00000107829,FBXW4,34,-0.4717,37,-0.3240,30,-0.7644,58,0.49216,58,0.50374
ENSG00000107833,NPM3,2,-2.4705,7,-0.7917,14,0.20207,19,0.81758,13,0.01076
ENSG00000198408,OGA,201,0.23511,195,0.18956,223,0.49255,137,-0.4477,139,-0.4122
ENSG00000120049,KCNIP2,75,0.89918,60,0.50912,43,-0.0787,37,-0.3210,30,-0.7013
ENSG00000120029,ARMH3,37,1.12479,23,0.30206,17,-0.1941,14,-0.5860,16,-0.3669
ENSG00000166197,NOLC1,51,-0.2097,94,0.84072,63,0.16796,45,-0.4500,50,-0.2602
ENSG00000107862,GBF1,40,-0.0460,56,0.49509,53,0.47410,18,-1.4338,47,0.25471
ENSG00000059915,PSD,280,0.02676,262,-0.0832,282,0.04903,336,0.39558,212,-0.4801
ENSG00000107872,FBXL15,94,0.29204,80,0.04076,80,0.04265,95,0.38382,51,-0.7615
ENSG00000107874,CUEDC2,107,-0.0616,101,-0.1676,126,0.23558,124,0.21649,92,-0.3637
ENSG00000269609,RPARP-AS1,20,-0.1014,12,-0.8893,29,0.64167,26,0.39133,14,-0.7589
ENSG00000138111,MFSD13A,21,0.52823,20,0.44716,24,0.87088,3,-2.6254,15,-0.1083
ENSG00000138107,ACTR1A,131,-0.0743,114,-0.2926,192,0.69279,112,-0.3723,121,-0.2312
ENSG00000171206,TRIM8,61,-0.2167,70,0.02773,63,-0.1647,67,-0.0656,81,0.31171
ENSG00000138175,ARL3,184,0.76165,132,0.18918,93,-0.4375,118,0.00483,102,-0.2679
ENSG00000166272,WBP1L,15,-0.8825,41,0.71081,26,-0.0767,16,-0.9339,38,0.69105
ENSG00000166275,BORCS7,125,0.33006,123,0.30377,99,-0.0712,89,-0.2690,98,-0.0754
ENSG00000148842,CNNM2,11,-0.7519,9,-1.0519,27,0.74708,14,-0.4403,22,0.37204
ENSG00000076685,NT5C2,6,-2.0459,11,-1.2338,33,0.57457,22,-0.2241,35,0.72692
ENSG00000148798,INA,175,0.47368,174,0.46350,155,0.32148,110,-0.3404,88,-0.7289
ENSG00000173915,ATP5MD,1346,0.68870,852,-0.0881,802,-0.2160,1126,0.45133,569,-0.8256
ENSG00000107954,NEURL1,32,-1.0049,78,0.42068,86,0.70100,62,0.03352,41,-0.7314
ENSG00000107957,SH3PXD2A,27,-0.5815,21,-0.9652,62,1.00382,27,-0.6433,41,0.13657
ENSG00000065613,SLK,29,-0.6255,48,0.15354,52,0.35027,34,-0.4439,49,0.24458
ENSG00000148834,GSTO1,162,0.56981,116,0.00841,108,-0.1193,113,-0.0490,102,-0.2333
ENSG00000065621,GSTO2,31,0.72906,8,-1.3866,22,0.15101,21,0.03731,19,-0.1442
ENSG00000156395,SORCS3,12,-1.2307,15,-0.8501,54,1.66193,13,-1.1551,24,-0.1937
ENSG00000108039,XPNPEP1,14,-1.2824,49,0.69576,34,0.05893,22,-0.7294,43,0.57298
ENSG00000148700,ADD3,156,-0.5745,218,-0.0397,131,-0.9511,211,-0.1113,365,1.04547
ENSG00000119950,MXI1,73,0.03085,51,-0.5590,52,-0.6103,61,-0.2981,113,0.95028
ENSG00000119953,SMNDC1,29,0.33252,30,0.38177,26,0.19861,13,-1.0523,26,0.18970
ENSG00000108055,SMC3,30,-0.2568,26,-0.4821,38,0.15175,28,-0.4205,47,0.56845
ENSG00000150593,PDCD4,53,0.46155,22,-0.9567,38,-0.0871,50,0.41732,35,-0.2394
ENSG00000214413,BBIP1,23,-0.5938,26,-0.4023,33,-0.0031,29,-0.2002,45,0.63775
ENSG00000108061,SHOC2,38,-0.8490,72,0.16112,104,0.96871,50,-0.4755,52,-0.4096
ENSG00000119927,GPAM,15,-0.6684,10,-1.2115,21,-0.1349,30,0.51979,28,0.38437
ENSG00000023041,ZDHHC6,34,1.03706,13,-0.5136,26,0.66999,17,-0.1140,7,-1.5799
ENSG00000165813,CCDC186,13,-1.2155,21,-0.5125,46,0.94622,22,-0.5361,32,0.17214
ENSG00000099204,ABLIM1,102,0.41890,110,0.54077,66,-0.3566,63,-0.4417,84,0.10561
ENSG00000151553,FAM160B1,45,0.91141,40,0.71691,28,0.12391,13,-1.2549,22,-0.3347
ENSG00000165832,TRUB1,48,0.35346,37,-0.0677,59,0.88215,37,-0.0854,16,-1.4900
ENSG00000107518,ATRNL1,102,0.94083,86,0.62539,63,0.11009,60,0.03712,20,-1.8475
ENSG00000165868,HSPA12A,70,-0.8311,203,0.92618,162,0.63853,93,-0.4574,83,-0.6501
ENSG00000187164,SHTN1,195,0.33196,104,-0.6856,117,-0.5676,135,-0.3091,237,0.81962
ENSG00000165650,PDZD8,53,0.20018,57,0.30985,37,-0.4429,45,-0.0914,51,0.17443
ENSG00000229847,EMX2OS,23,-0.0230,12,-1.1138,10,-1.5019,30,0.48593,37,0.94726
ENSG00000170370,EMX2,24,-0.6492,25,-0.6181,9,-2.2196,41,0.25500,70,1.46952
ENSG00000107560,RAB11FIP2,18,-1.6850,61,0.15906,70,0.46411,46,-0.3218,65,0.32374
ENSG00000165669,FAM204A,60,-0.3557,85,0.21668,64,-0.2744,74,-0.0185,88,0.31794
ENSG00000151893,CACUL1,14,-1.4217,32,-0.2004,47,0.52481,32,-0.1918,42,0.28447
ENSG00000107581,EIF3A,73,-0.7337,134,0.23614,134,0.28594,83,-0.6132,144,0.42371
ENSG00000119979,DENND10,30,-0.9016,44,-0.3193,60,0.23399,62,0.28798,54,0.04090
ENSG00000183605,SFXN4,6,-1.2350,14,-0.0862,17,0.28374,13,-0.1986,18,0.43362
ENSG00000165672,PRDX3,63,-1.0718,180,0.63893,153,0.42737,100,-0.3970,120,-0.0554
ENSG00000151923,TIAL1,33,-0.5424,41,-0.1991,47,0.03606,41,-0.1952,59,0.49611
ENSG00000151929,BAG3,19,-0.1668,5,-2.0433,14,-0.6963,22,0.07456,36,1.13816
ENSG00000198825,INPP5F,141,-0.8696,751,2.13000,236,-0.0560,129,-1.1242,163,-0.7301
ENSG00000197771,MCMBP,15,-0.2284,34,1.10436,15,-0.3010,12,-0.6363,19,0.12672
ENSG00000107651,SEC23IP,23,0.01674,21,-0.0798,32,0.70679,15,-0.6712,21,-0.1647
ENSG00000120008,WDR11,13,-1.1050,34,0.44735,23,-0.2214,16,-0.8582,41,0.98221
ENSG00000066468,FGFR2,24,-1.3967,20,-1.6804,25,-1.4463,38,-0.7674,150,2.37221
ENSG00000107669,ATE1,16,-1.6477,46,-0.0542,56,0.33515,44,-0.1211,58,0.39564
ENSG00000107672,NSMCE4A,37,1.09585,9,-1.1399,20,0.01740,10,-1.1033,25,0.48840
ENSG00000138162,TACC2,23,-0.1994,21,-0.3605,39,0.77963,25,-0.0948,20,-0.5315
ENSG00000107679,PLEKHA1,28,-1.3220,60,-0.1334,103,0.96174,50,-0.4925,64,-0.0346
ENSG00000166033,HTRA1,118,-1.3491,274,-0.0312,148,-1.1277,296,0.11308,478,1.16018
ENSG00000119965,C10orf88,17,-0.0092,23,0.49349,29,1.10406,8,-1.3901,12,-0.6223
ENSG00000179988,PSTK,42,1.55663,14,-0.3766,20,0.28460,15,-0.2623,7,-1.6053
ENSG00000095574,IKZF5,17,-0.6710,14,-0.9996,29,0.18029,25,-0.0628,35,0.59514
ENSG00000196177,ACADSB,14,-0.7022,29,0.48413,25,0.27799,13,-0.8519,27,0.42400
ENSG00000154473,BUB3,40,-0.0140,44,0.12113,53,0.54448,25,-0.8334,42,0.05240
ENSG00000182022,CHST15,17,-0.6046,35,0.54332,32,0.41089,18,-0.6378,26,0.06312
ENSG00000065154,OAT,113,-0.5751,265,0.84338,215,0.56986,96,-0.9445,149,-0.1596
ENSG00000107902,LHPP,31,-1.2218,38,-0.9429,38,-1.0154,69,0.00758,132,1.47284
ENSG00000203791,EEF1AKMT2,16,-0.4792,19,-0.2043,23,0.15658,20,-0.1216,25,0.30239
ENSG00000019995,ZRANB1,47,0.17744,30,-0.5327,56,0.60196,40,-0.1083,33,-0.4249
ENSG00000175029,CTBP2,35,0.40084,8,-1.9443,31,0.23210,20,-0.5686,38,0.63230
ENSG00000188690,UROS,102,-0.1017,71,-0.6712,142,0.53043,116,0.11892,91,-0.3314
