Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4,Feature log2 fold change topic 4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10,Feature log2 fold change topic 10,Feature count topic 11,Feature log2 fold change topic 11,Feature count topic 12,Feature log2 fold change topic 12
ENSG00000116396,KCNC4,0,-7.1633,8,-2.7305,54,0.07769,45,-0.2038,42,-0.2987,54,0.07850,54,0.09297,56,0.13368,90,0.90245,76,0.63785,73,0.56975,63,0.31509
ENSG00000162775,RBM15,0,-5.6239,15,-0.2648,18,0.08211,13,-0.4241,23,0.44585,10,-0.8232,12,-0.6121,26,0.61096,45,1.57099,12,-0.6038,15,-0.2473,21,0.27720
ENSG00000134248,LAMTOR5,61,-0.8295,121,0.22279,98,-0.1052,57,-0.9336,83,-0.3643,81,-0.4005,174,0.81881,123,0.24723,142,0.48236,141,0.46854,106,0.01466,72,-0.5745
ENSG00000177301,KCNA2,0,-6.8712,17,-2.3450,60,-0.4614,97,0.28783,173,1.24711,72,-0.1739,76,-0.0975,94,0.23052,101,0.34811,16,-2.4245,101,0.35345,164,1.15785
ENSG00000259834,AL365361.1,0,-6.6233,0,-8.8468,14,-1.3666,30,-0.2591,15,-1.2552,7,-2.4388,41,0.23280,101,1.77794,91,1.58654,57,0.77664,42,0.26940,25,-0.5387
ENSG00000121931,LRIF1,20,0.13423,1,-4.2774,9,-1.0451,10,-0.8358,24,0.41373,14,-0.3703,16,-0.1861,26,0.52994,41,1.31096,9,-1.0886,28,0.64848,22,0.29652
ENSG00000134255,CEPT1,6,-2.0843,34,0.41971,32,0.33169,20,-0.3933,26,0.02437,12,-1.1594,39,0.61844,5,-2.4562,48,0.98421,12,-1.1618,41,0.70140,38,0.59084
ENSG00000116455,WDR77,0,-5.6074,13,-0.3935,19,0.14018,8,-1.1365,10,-0.8158,18,0.03945,21,0.28918,30,0.90924,4,-1.9615,21,0.31305,39,1.32284,23,0.48257
ENSG00000116459,ATP5PB,134,-0.0571,123,-0.1895,117,-0.2596,80,-0.8431,76,-0.9112,126,-0.1529,179,0.40743,177,0.39220,85,-0.7512,248,0.94351,170,0.32099,148,0.10529
ENSG00000116473,RAP1A,160,1.57621,162,1.60609,44,-0.5341,41,-0.6257,32,-1.0185,42,-0.6135,50,-0.3419,56,-0.1622,48,-0.3829,39,-0.7209,38,-0.7362,33,-0.9489
ENSG00000197852,INKA2,0,-6.9541,12,-1.9832,40,-0.1739,48,0.12387,61,0.51910,74,0.82344,38,-0.2306,19,-1.2862,36,-0.3188,67,0.67226,55,0.34799,81,0.98192
ENSG00000171385,KCND3,0,-7.8690,12,-2.9220,63,-0.4335,62,-0.4762,95,0.20089,41,-1.0790,79,-0.0902,120,0.57447,127,0.66693,148,0.92099,162,1.06781,97,0.23304
ENSG00000116489,CAPZA1,74,0.52644,76,0.58679,49,-0.1214,36,-0.5789,48,-0.1538,51,-0.0658,73,0.50577,46,-0.1995,46,-0.2247,29,-0.9070,63,0.28783,43,-0.3140
ENSG00000155366,RHOC,535,3.52113,49,-0.8765,47,-0.9451,57,-0.6496,37,-1.2755,44,-1.0476,96,0.15596,45,-1.0101,51,-0.8246,41,-1.1557,19,-2.2442,23,-2.0188
ENSG00000155380,SLC16A1,45,1.15968,62,1.75044,23,0.06884,4,-2.4324,15,-0.5595,15,-0.6082,32,0.58849,20,-0.1689,12,-0.9482,0,-7.8013,20,-0.1223,16,-0.4744
ENSG00000198799,LRIG2,0,-5.4509,26,0.81880,12,-0.3360,12,-0.3770,22,0.58455,23,0.63009,8,-0.9457,10,-0.6903,16,0.07396,1,-3.1028,28,0.95389,26,0.81489
ENSG00000081026,MAGI3,0,-5.4914,4,-2.1049,19,0.29375,26,0.78584,23,0.61623,7,-1.2362,24,0.63138,17,0.09593,20,0.33216,10,-0.6215,31,1.09774,9,-0.8282
ENSG00000116793,PHTF1,0,-5.8427,8,-1.3066,5,-1.9028,19,-0.0939,28,0.49762,16,-0.3811,21,0.03320,27,0.45439,43,1.21002,2,-2.9739,34,0.83502,40,1.07912
ENSG00000081019,RSBN1,0,-6.4784,14,-1.2712,22,-0.5306,26,-0.2960,56,0.91218,50,0.71898,17,-0.9152,60,1.04137,55,0.87822,12,-1.4785,34,0.12992,34,0.11174
ENSG00000134262,AP4B1,9,-1.2225,12,-0.7904,14,-0.5735,13,-0.6116,21,0.07426,29,0.58995,20,0.01766,34,0.81625,14,-0.5164,9,-1.2360,26,0.42310,40,1.10221
ENSG00000163349,HIPK1,89,0.45447,51,-0.4122,41,-0.7549,48,-0.4955,32,-1.1079,53,-0.3669,88,0.44038,149,1.32357,94,0.54814,47,-0.5406,55,-0.2921,53,-0.3440
ENSG00000197323,TRIM33,8,-2.4987,43,-0.1454,34,-0.4661,47,0.01539,63,0.47515,82,0.90358,37,-0.3669,53,0.20893,35,-0.4557,15,-1.7245,76,0.77936,67,0.58418
ENSG00000116752,BCAS2,13,-2.5435,39,-0.9220,49,-0.5931,38,-0.9940,97,0.46962,81,0.18452,96,0.45185,51,-0.5234,121,0.83777,59,-0.3147,80,0.17111,141,1.08973
ENSG00000213281,NRAS,19,-1.0174,36,-0.0070,24,-0.6468,36,-0.0267,75,1.16330,48,0.41490,31,-0.2357,19,-0.9859,22,-0.7846,8,-2.2832,52,0.56329,70,1.04068
ENSG00000009307,CSDE1,477,0.88509,286,0.05786,214,-0.3980,249,-0.1640,290,0.07858,200,-0.4999,216,-0.3796,339,0.32621,293,0.09480,177,-0.6840,289,0.06891,283,0.04015
ENSG00000052723,SIKE1,0,-5.2921,26,1.05266,14,0.03494,14,-0.0063,10,-0.4613,12,-0.1672,24,0.88770,17,0.38081,10,-0.4190,0,-7.1425,9,-0.6359,27,1.11588
ENSG00000163399,ATP1A1,252,-0.3474,122,-1.4449,179,-0.8695,231,-0.4821,184,-0.8298,185,-0.8189,291,-0.1239,512,0.78401,231,-0.4817,495,0.72831,610,1.08139,489,0.70579
ENSG00000198162,MAN1A2,126,-0.3685,205,0.39305,330,1.18763,291,0.97036,146,-0.1460,72,-1.2263,133,-0.2935,216,0.47474,92,-0.8521,114,-0.5260,92,-0.8594,106,-0.6362
ENSG00000065183,WDR3,0,-5.6122,11,-0.6448,7,-1.3300,14,-0.2841,9,-0.9635,4,-2.1616,19,0.15599,53,1.88816,13,-0.4572,39,1.31105,20,0.26619,18,0.04790
ENSG00000260941,LINC00622,0,-5.5767,0,-4.9169,8,-1.1514,13,-0.3434,21,0.37353,2,-2.8681,6,-1.5894,14,-0.2387,58,2.10832,10,-0.7184,40,1.43544,28,0.82956
ENSG00000092621,PHGDH,10,-2.4169,170,1.98441,86,0.76550,25,-1.1636,31,-0.8427,32,-0.7751,130,1.48020,36,-0.5930,29,-0.9180,51,-0.0828,20,-1.4634,20,-1.4996
ENSG00000134250,NOTCH2,72,1.45546,24,-0.3561,34,0.20152,10,-1.5894,6,-2.3711,11,-1.4367,112,2.30544,32,0.12421,18,-0.7988,22,-0.4904,7,-2.1611,10,-1.5633
ENSG00000265808,SEC22B,102,0.84059,43,-0.5344,47,-0.4050,38,-0.7153,50,-0.3075,49,-0.3267,83,0.49420,93,0.68904,61,0.00842,44,-0.4953,83,0.49511,35,-0.8214
ENSG00000226067,LINC00623,0,-6.5113,16,-1.0737,39,0.29889,23,-0.4969,39,0.29558,19,-0.7894,37,0.21758,99,1.88056,59,0.96650,3,-3.2613,28,-0.2194,26,-0.3381
ENSG00000171943,SRGAP2C,59,0.88866,50,0.62763,30,-0.1680,29,-0.2583,41,0.30547,44,0.41411,26,-0.4104,19,-0.8607,21,-0.7396,21,-0.7293,45,0.43903,21,-0.6939
ENSG00000232527,LINC02802,0,-5.4036,18,0.29126,22,0.65182,15,-0.0250,19,0.41494,10,-0.6426,15,0.02365,7,-1.0979,11,-0.5028,24,0.75009,30,1.10607,8,-0.9244
ENSG00000265491,RNF115,11,-1.9625,19,-1.0917,52,0.40603,32,-0.3636,53,0.44963,22,-0.9114,48,0.26248,52,0.40706,30,-0.4431,56,0.52811,66,0.79729,41,0.03750
ENSG00000131788,PIAS3,63,1.37996,16,-0.8184,15,-0.8770,21,-0.3760,14,-0.9723,16,-0.7603,17,-0.6864,46,0.84149,62,1.37742,0,-8.0968,32,0.28226,22,-0.3329
ENSG00000198483,ANKRD35,0,-5.3967,19,0.37072,22,0.62269,9,-0.6659,7,-1.0686,6,-1.2313,34,1.33886,37,1.49439,23,0.72325,10,-0.6444,5,-1.5433,5,-1.5410
ENSG00000131779,PEX11B,42,0.45063,23,-0.4818,15,-1.1545,19,-0.7340,21,-0.6538,9,-1.8793,50,0.71972,13,-1.3323,43,0.47406,38,0.30681,59,1.00219,48,0.66869
ENSG00000265241,RBM8A,192,1.59397,64,-0.2112,54,-0.4890,50,-0.5973,69,-0.1050,56,-0.4400,86,0.24522,61,-0.2913,60,-0.3299,28,-1.4830,85,0.22619,82,0.15849
ENSG00000271601,LIX1L,0,-5.4380,40,1.60676,35,1.34414,15,-0.0059,7,-1.0653,12,-0.3803,38,1.51626,7,-1.1712,7,-1.2088,0,-7.2882,10,-0.6174,12,-0.4091
ENSG00000272031,ANKRD34A,0,-7.0146,2,-4.2551,37,-0.3475,28,-0.7415,44,-0.0720,52,0.17239,25,-0.9131,25,-0.9058,96,1.19600,61,0.44342,116,1.52954,67,0.60087
ENSG00000121851,POLR3GL,60,1.93665,19,0.01199,17,-0.1907,23,0.26019,8,-1.3516,11,-0.8655,23,0.28982,23,0.31625,18,-0.0844,7,-1.4706,14,-0.4761,7,-1.5451
ENSG00000265972,TXNIP,782,4.55017,217,1.35748,37,-1.4312,29,-1.7769,9,-3.4064,24,-2.0336,31,-1.7103,2,-5.3085,4,-4.4279,0,-9.9016,5,-4.2256,3,-4.7174
ENSG00000116128,BCL9,0,-5.2562,15,0.17767,16,0.32134,16,0.23989,18,0.47985,19,0.59231,22,0.77178,17,0.40568,7,-0.8555,0,-7.1066,14,0.02699,16,0.24513
ENSG00000178104,PDE4DIP,46,-1.4910,139,0.19278,99,-0.3496,112,-0.1545,82,-0.6343,89,-0.4989,230,1.01021,115,-0.1045,103,-0.2757,152,0.32648,152,0.32970,162,0.43184
ENSG00000178096,BOLA1,6,-1.2309,19,0.40053,16,0.11515,7,-1.0728,20,0.45793,3,-2.3783,13,-0.2073,18,0.30559,11,-0.4346,30,1.13941,14,-0.0574,20,0.47380
ENSG00000159164,SV2A,5,-6.0410,41,-3.1669,214,-0.7521,337,-0.0512,540,0.70696,238,-0.5848,305,-0.2053,554,0.75085,561,0.77165,246,-0.5350,604,0.89529,528,0.67271
ENSG00000143368,SF3B4,39,0.71366,29,0.21486,15,-0.7180,21,-0.2643,25,0.02977,33,0.43885,17,-0.5787,16,-0.6566,19,-0.3815,20,-0.3559,39,0.72011,25,0.00785
ENSG00000264522,OTUD7B,0,-5.5461,97,3.34614,12,-0.4490,8,-1.0985,17,0.01552,22,0.44676,27,0.80797,1,-3.4792,5,-1.7742,0,-7.3961,7,-1.2761,2,-2.8901
ENSG00000136631,VPS45,0,-6.4468,34,0.13948,24,-0.4187,21,-0.5933,24,-0.3970,22,-0.4998,26,-0.2727,34,0.14193,40,0.38768,66,1.23964,45,0.59726,36,0.24682
ENSG00000023902,PLEKHO1,46,-0.2914,20,-1.5512,62,0.18669,40,-0.4936,43,-0.3703,47,-0.2440,58,0.08151,106,1.06474,127,1.37461,16,-1.8735,56,0.01728,41,-0.4449
ENSG00000143401,ANP32E,102,0.92557,46,-0.3242,59,0.04402,34,-0.7794,52,-0.1451,41,-0.5030,61,0.09380,30,-1.0012,66,0.23182,91,0.74765,55,-0.0674,50,-0.2238
ENSG00000117362,APH1A,18,-1.0700,39,0.08891,36,-0.0133,33,-0.1643,41,0.17223,48,0.41671,46,0.34871,43,0.25595,78,1.24243,5,-2.8373,29,-0.3743,24,-0.6507
ENSG00000266472,MRPS21,119,-0.4993,122,-0.4720,128,-0.3975,124,-0.4410,153,-0.1190,163,-0.0144,216,0.42847,193,0.25161,252,0.68213,126,-0.4181,211,0.39087,172,0.06351
ENSG00000163125,RPRD2,20,-0.9687,34,-0.1867,31,-0.3266,32,-0.2725,49,0.39562,20,-0.9803,36,-0.0893,52,0.49486,49,0.39413,35,-0.1431,62,0.77430,38,0.00454
ENSG00000143384,MCL1,513,3.54896,62,-0.4363,39,-1.1402,36,-1.2595,24,-1.8765,42,-1.0144,72,-0.2077,50,-0.7796,81,-0.0251,8,-3.3884,31,-1.4754,32,-1.4325
ENSG00000143420,ENSA,132,-1.3762,135,-1.3392,297,-0.1405,348,0.11110,455,0.53959,362,0.17026,232,-0.5187,271,-0.2811,499,0.69047,260,-0.3469,481,0.63070,425,0.42915
ENSG00000143457,GOLPH3L,0,-5.8564,19,-0.1303,6,-1.7722,10,-1.0259,14,-0.6071,7,-1.4750,22,0.10574,18,-0.1791,38,1.00492,43,1.22275,43,1.19889,25,0.28436
ENSG00000143437,ARNT,56,1.61876,7,-1.6194,10,-1.1295,14,-0.5750,27,0.35600,16,-0.4131,23,0.12235,12,-0.9094,28,0.45766,21,-0.0416,17,-0.3012,23,0.12860
ENSG00000143418,CERS2,76,0.78312,275,3.36873,13,-1.9065,27,-0.8478,27,-0.8152,20,-1.2765,37,-0.3741,27,-0.8477,20,-1.2673,3,-3.8081,14,-1.8327,23,-1.0510
ENSG00000143363,PRUNE1,0,-6.3146,16,-0.8285,23,-0.2825,31,0.14785,62,1.27104,39,0.52356,13,-1.1938,35,0.35509,30,0.11166,14,-1.0851,26,-0.1491,50,0.89877
ENSG00000197622,CDC42SE1,57,0.76976,74,1.20322,21,-0.7824,29,-0.3192,42,0.26115,35,0.00592,19,-0.9677,29,-0.2754,47,0.45845,5,-2.7803,30,-0.2447,35,-0.0050
ENSG00000213190,MLLT11,43,-3.2188,44,-3.2083,323,-0.2413,352,-0.1060,415,0.15388,368,-0.0364,271,-0.5107,445,0.26477,657,0.90396,461,0.32133,528,0.54245,611,0.78289
ENSG00000143434,SEMA6C,0,-5.6304,9,-1.0311,18,0.05425,16,-0.0907,17,-0.0229,41,1.38851,17,0.00303,26,0.60149,38,1.25663,0,-7.4799,17,-0.0341,10,-0.7559
ENSG00000163156,SCNM1,26,0.27974,29,0.49280,9,-1.2201,16,-0.3905,20,-0.1026,13,-0.7930,25,0.22240,17,-0.3427,54,1.53499,22,0.02809,14,-0.6385,11,-0.9288
ENSG00000163159,VPS72,73,0.77360,54,0.27848,27,-0.7896,31,-0.5703,47,0.07395,53,0.23590,23,-1.0260,30,-0.6187,60,0.44327,57,0.37087,30,-0.6372,57,0.37459
ENSG00000143398,PIP5K1A,46,1.09999,6,-1.8625,19,-0.3075,16,-0.5487,8,-1.5385,23,-0.0135,11,-1.0606,35,0.64693,24,0.05640,33,0.56512,33,0.52992,24,0.03666
ENSG00000159352,PSMD4,171,0.71723,130,0.27283,88,-0.3358,101,-0.1314,66,-0.7862,97,-0.1867,108,-0.0202,131,0.28177,64,-0.8239,140,0.39050,106,-0.0603,113,0.04680
ENSG00000143393,PI4KB,36,-1.4355,80,-0.2189,55,-0.7755,76,-0.2895,131,0.56858,88,-0.0682,78,-0.2582,128,0.53256,107,0.24683,54,-0.8237,133,0.58656,137,0.63337
ENSG00000143416,SELENBP1,60,1.27693,18,-0.6578,31,0.20178,17,-0.7046,8,-1.7752,11,-1.4174,131,2.81700,20,-0.4867,5,-2.3479,6,-2.2235,13,-1.0667,9,-1.6018
ENSG00000159377,PSMB4,171,-0.2376,169,-0.2603,142,-0.5267,180,-0.1570,156,-0.3845,172,-0.2322,227,0.20443,180,-0.1636,149,-0.4553,307,0.69427,249,0.35048,292,0.61250
ENSG00000143442,POGZ,86,1.06079,56,0.37088,20,-1.1713,28,-0.7226,43,-0.0527,54,0.30191,47,0.08855,59,0.43861,44,-0.0232,9,-2.3341,44,-0.0058,44,-0.0188
ENSG00000143376,SNX27,0,-7.4667,62,-0.0402,48,-0.4394,71,0.17645,76,0.28459,74,0.23945,44,-0.5636,81,0.39750,83,0.43670,70,0.15911,66,0.06332,86,0.47668
ENSG00000159409,CELF3,0,-7.6080,0,-7.9548,72,0.03965,87,0.35071,94,0.46419,102,0.59594,74,0.08727,77,0.15332,73,0.06971,60,-0.2314,90,0.40667,110,0.73180
ENSG00000178796,RIIAD1,0,-5.7315,5,-1.8820,15,-0.2976,11,-0.8490,21,0.18569,5,-1.8148,18,-0.0434,47,1.52838,37,1.07624,31,0.82139,17,-0.1346,17,-0.1890
ENSG00000143436,MRPL9,36,0.03753,16,-1.1365,24,-0.5531,21,-0.7797,27,-0.4044,34,-0.0509,46,0.45413,25,-0.5320,55,0.72678,59,0.85738,42,0.28801,33,-0.0762
ENSG00000197747,S100A10,872,4.63967,67,-0.6738,16,-2.7835,31,-1.8321,64,-0.7390,28,-1.9731,46,-1.2310,48,-1.1699,23,-2.2447,21,-2.3801,17,-2.7157,17,-2.6478
ENSG00000163191,S100A11,711,7.07378,10,-2.7553,17,-2.0009,12,-2.4224,1,-5.3679,2,-4.5468,0,-6.9055,0,-8.5962,0,-6.2460,0,-9.3222,8,-2.9981,2,-4.6254
ENSG00000197956,S100A6,2555,4.35216,136,-1.3373,159,-1.1020,87,-2.0005,59,-2.5697,43,-3.0064,130,-1.4096,185,-0.8781,92,-1.9198,201,-0.7518,138,-1.3181,142,-1.2777
ENSG00000188643,S100A16,153,2.03837,44,-0.0964,58,0.33730,31,-0.6070,22,-1.1240,34,-0.4719,110,1.42116,44,-0.1078,20,-1.2763,13,-1.8679,14,-1.7507,16,-1.6331
ENSG00000189171,S100A13,206,1.00498,96,-0.2210,145,0.43150,34,-1.7626,20,-2.5487,30,-1.9449,333,1.87125,183,0.80628,41,-1.5033,169,0.67442,34,-1.7855,39,-1.5822
ENSG00000160678,S100A1,18,-3.3291,154,-0.1594,244,0.57457,61,-1.5488,42,-2.1139,65,-1.4663,664,2.40111,224,0.43408,135,-0.3647,272,0.75452,76,-1.2313,90,-0.9830
ENSG00000160679,CHTOP,21,-1.6321,73,0.26600,65,0.06864,44,-0.5177,70,0.19973,58,-0.0917,59,-0.0616,64,0.05219,79,0.37898,61,-0.0213,73,0.27127,74,0.28968
ENSG00000143553,SNAPIN,36,0.42302,33,0.26283,32,0.23574,11,-1.3836,14,-1.0061,23,-0.2669,42,0.65848,37,0.47163,30,0.14899,18,-0.6616,34,0.33288,21,-0.4350
ENSG00000143621,ILF2,15,-2.0049,72,0.33780,57,-0.0284,54,-0.1151,48,-0.3092,54,-0.1230,51,-0.1945,50,-0.2402,65,0.16955,62,0.08983,92,0.74140,78,0.47467
ENSG00000143624,INTS3,55,0.27076,24,-0.9963,25,-0.9458,35,-0.4175,51,0.14777,69,0.62918,29,-0.7111,34,-0.4753,74,0.74511,23,-1.0255,87,1.03075,49,0.09339
ENSG00000143614,GATAD2B,0,-6.8504,34,-0.3002,28,-0.5879,42,0.02024,55,0.45987,43,0.05171,22,-0.9290,50,0.30363,54,0.43380,62,0.65533,47,0.20817,57,0.52460
ENSG00000198837,DENND4B,16,-1.5006,29,-0.6129,41,-0.0864,66,0.63921,58,0.44992,45,0.02639,49,0.16697,51,0.22486,40,-0.1481,20,-1.2070,43,-0.0175,69,0.71575
ENSG00000143543,JTB,120,-0.1062,143,0.17073,105,-0.3159,94,-0.4829,66,-1.0108,100,-0.3908,162,0.37351,160,0.34731,141,0.15411,240,1.02043,113,-0.1915,95,-0.4642
ENSG00000143545,RAB13,144,3.00099,62,1.28599,27,-0.0684,23,-0.3350,8,-1.8019,4,-2.7740,27,-0.0808,7,-1.9324,19,-0.6080,0,-8.1584,7,-2.1082,11,-1.4534
ENSG00000177954,RPS27,6295,2.62340,3278,1.33886,1603,0.14657,996,-0.5936,435,-1.8362,876,-0.7897,1078,-0.4714,932,-0.6947,648,-1.2429,646,-1.2486,403,-1.9471,339,-2.2023
ENSG00000143549,TPM3,252,0.28444,103,-1.0881,144,-0.5884,209,-0.0101,205,-0.0400,265,0.36646,153,-0.4906,121,-0.8447,225,0.10600,373,0.93111,263,0.35788,210,-0.0024
ENSG00000143612,C1orf43,81,-0.5829,176,0.62957,79,-0.6199,89,-0.4463,68,-0.8610,95,-0.3448,154,0.41366,126,0.08638,130,0.13634,149,0.36308,110,-0.1212,168,0.55630
ENSG00000143569,UBAP2L,3,-4.5326,49,-0.6697,65,-0.2221,69,-0.1221,119,0.73950,93,0.33833,70,-0.1096,92,0.31782,76,0.01316,41,-0.9352,87,0.23208,138,0.98385
ENSG00000143575,HAX1,50,-0.5567,70,-0.0388,69,-0.0475,42,-0.8111,51,-0.5074,92,0.40237,79,0.16120,63,-0.1872,113,0.74468,93,0.42353,87,0.31631,46,-0.6644
ENSG00000143515,ATP8B2,0,-5.4309,5,-1.6901,19,0.35431,10,-0.6094,13,-0.2592,29,1.04111,8,-1.0195,21,0.48925,33,1.25606,8,-1.0067,21,0.54665,16,0.06737
ENSG00000160714,UBE2Q1,25,-1.9948,50,-0.9915,65,-0.5905,88,-0.1280,129,0.47117,136,0.55913,114,0.26920,70,-0.4845,86,-0.1671,114,0.26560,127,0.44472,147,0.67733
ENSG00000160716,CHRNB2,0,-6.8185,7,-2.5527,35,-0.1979,53,0.43731,103,1.56979,34,-0.2788,19,-1.0964,44,0.12408,55,0.48153,13,-1.7321,60,0.63769,60,0.64634
ENSG00000160710,ADAR,53,-1.9235,85,-1.2254,179,-0.0942,172,-0.1530,212,0.17661,190,0.00301,157,-0.2930,268,0.55397,307,0.77811,157,-0.2949,149,-0.3709,347,0.98043
ENSG00000143603,KCNN3,0,-6.4624,36,0.20923,34,0.11400,28,-0.2011,23,-0.4685,17,-0.9349,80,1.55314,28,-0.1611,19,-0.7751,31,-0.0026,43,0.50713,38,0.29170
ENSG00000163344,PMVK,87,0.43110,94,0.55672,56,-0.2498,45,-0.5795,78,0.25336,56,-0.2599,84,0.36992,66,0.00189,71,0.11534,32,-1.1123,60,-0.1438,65,-0.0334
ENSG00000163346,PBXIP1,169,1.65540,96,0.67194,88,0.52428,30,-1.1091,28,-1.2265,52,-0.3037,181,1.78033,25,-1.3805,37,-0.8195,24,-1.4617,7,-3.2403,20,-1.7321
ENSG00000163348,PYGO2,26,-0.2485,27,-0.1628,12,-1.3343,15,-1.0113,41,0.46111,46,0.67485,27,-0.2083,49,0.77410,45,0.62248,17,-0.8656,28,-0.1244,30,-0.0038
ENSG00000160691,SHC1,122,3.11510,3,-2.7737,17,-0.4464,18,-0.3690,19,-0.2431,11,-1.0596,20,-0.1937,15,-0.6444,5,-2.2003,5,-2.1689,21,-0.1500,17,-0.4770
ENSG00000160688,FLAD1,0,-5.5884,16,-0.1249,23,0.45501,9,-0.9272,15,-0.1322,15,-0.1549,28,0.77964,12,-0.4809,41,1.42774,8,-1.1369,28,0.81779,8,-1.0455
ENSG00000143537,ADAM15,45,1.10470,44,1.07108,18,-0.3492,21,-0.1221,23,0.00941,34,0.64005,18,-0.3237,20,-0.2405,17,-0.4493,1,-4.4171,14,-0.7074,18,-0.3656
ENSG00000143590,EFNA3,2,-4.2184,4,-3.6014,26,-0.8789,34,-0.4729,48,0.03492,55,0.25949,41,-0.2113,46,-0.0035,72,0.70447,69,0.62247,89,1.05315,73,0.70836
ENSG00000179085,DPM3,84,0.73449,89,0.82901,40,-0.4579,23,-1.2638,24,-1.1910,44,-0.2883,72,0.47128,95,0.93371,31,-0.8311,60,0.19998,44,-0.2969,33,-0.7436
ENSG00000163463,KRTCAP2,373,2.45943,134,0.59025,58,-0.7231,45,-1.1164,34,-1.5368,56,-0.7753,81,-0.2143,89,-0.0693,45,-1.1026,73,-0.3781,83,-0.1789,45,-1.1139
ENSG00000163462,TRIM46,0,-5.9463,7,-1.5624,21,-0.0816,10,-1.1743,28,0.41395,29,0.44420,13,-0.8006,27,0.36169,40,0.98916,14,-0.6993,46,1.20846,26,0.27396
ENSG00000173171,MTX1,18,-0.1889,6,-1.6406,25,0.31786,13,-0.6277,12,-0.7989,3,-2.4871,30,0.64267,21,0.10217,15,-0.4230,27,0.49003,40,1.09410,30,0.61748
ENSG00000177628,GBA,64,-0.2643,44,-0.8297,56,-0.4637,40,-0.9842,111,0.61504,94,0.34450,65,-0.2361,49,-0.6510,116,0.68213,67,-0.1777,116,0.68403,85,0.19048
ENSG00000160767,FAM189B,48,0.48348,19,-0.8958,43,0.30642,31,-0.1929,36,0.02022,27,-0.4031,35,-0.0259,15,-1.2403,38,0.12048,61,0.87229,30,-0.2496,40,0.19936
ENSG00000116521,SCAMP3,0,-7.2479,72,0.43857,34,-0.7279,59,0.12879,58,0.10619,100,0.98264,55,0.00544,40,-0.4644,58,0.11328,11,-2.3935,61,0.18103,105,1.07185
ENSG00000176444,CLK2,0,-5.7189,24,0.39830,16,-0.2679,21,0.16260,23,0.35289,10,-0.9269,40,1.25807,4,-2.3219,25,0.43902,13,-0.5162,28,0.62712,20,0.12164
ENSG00000160752,FDPS,0,-7.6231,68,-0.0571,60,-0.2445,52,-0.4824,48,-0.5891,36,-1.0168,70,-0.0190,82,0.22901,62,-0.2122,153,1.26357,102,0.58167,116,0.79858
ENSG00000160753,RUSC1,82,-0.1434,19,-2.3214,49,-0.9227,52,-0.8516,77,-0.2499,121,0.46378,54,-0.7949,183,1.15743,194,1.25027,80,-0.1942,105,0.23879,69,-0.4288
ENSG00000116539,ASH1L,28,-1.8555,52,-0.9173,86,-0.1575,121,0.38499,75,-0.3645,71,-0.4559,106,0.17727,140,0.62116,122,0.40299,161,0.85712,79,-0.2897,98,0.05282
ENSG00000163374,YY1AP1,37,-0.6621,35,-0.7459,39,-0.5805,32,-0.8697,54,-0.0663,54,-0.0911,58,0.02036,50,-0.2061,145,1.56537,64,0.19529,71,0.35447,43,-0.4314
ENSG00000132676,DAP3,0,-6.6824,39,0.10840,33,-0.1764,30,-0.3023,40,0.13140,27,-0.4749,39,0.10153,32,-0.2246,40,0.14926,59,0.76002,53,0.58416,48,0.42523
ENSG00000116580,GON4L,0,-5.5429,9,-0.8937,28,0.87120,12,-0.4473,25,0.65325,22,0.47760,22,0.45513,19,0.20094,15,-0.1713,1,-3.2826,32,1.08742,11,-0.5730
ENSG00000132718,SYT11,82,-2.0583,398,0.33372,235,-0.4902,168,-1.0003,175,-0.9354,339,0.07876,386,0.28361,260,-0.3329,380,0.25847,680,1.22869,394,0.31739,372,0.22760
ENSG00000132680,KHDC4,84,1.90861,20,-0.4272,11,-1.3973,6,-2.2672,13,-1.1328,21,-0.4002,26,-0.0452,62,1.34829,33,0.31401,14,-1.0150,25,-0.1304,11,-1.2886
ENSG00000116584,ARHGEF2,54,0.01796,107,1.15070,37,-0.5616,45,-0.2427,64,0.29096,45,-0.2593,38,-0.5241,9,-2.5837,43,-0.3265,58,0.13203,73,0.49997,64,0.30896
ENSG00000163479,SSR2,185,1.55387,72,-0.0112,48,-0.6552,43,-0.8197,43,-0.8088,68,-0.1195,68,-0.1104,70,-0.0639,79,0.13287,79,0.11637,58,-0.3650,63,-0.2177
ENSG00000160803,UBQLN4,23,-0.9863,31,-0.5048,68,0.69667,65,0.62102,70,0.75213,52,0.26627,41,-0.1152,33,-0.4126,55,0.35952,8,-2.4593,52,0.27013,27,-0.7109
ENSG00000116586,LAMTOR2,1,-5.7441,38,-0.5839,66,0.25300,39,-0.5444,52,-0.1243,60,0.10446,85,0.65260,90,0.75229,80,0.57063,55,-0.0221,48,-0.2351,59,0.08640
