Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to9,Feature log2 fold change topic 4to9
ENSG00000120885,CLU,3465,0.92543,2276,0.20658,3096,0.72689,1537,-0.9384
ENSG00000168077,SCARA3,36,0.52021,36,0.55577,34,0.42951,21,-0.7182
ENSG00000147419,CCDC25,83,0.17914,67,-0.1559,60,-0.3475,76,0.12537
ENSG00000134014,ELP3,16,-1.0314,20,-0.7210,44,0.52617,34,0.35779
ENSG00000168081,PNOC,3,-3.2971,13,-1.0606,4,-2.7578,36,2.38717
ENSG00000104290,FZD3,18,-1.9612,31,-1.1880,115,0.90500,73,0.41460
ENSG00000012232,EXTL3,17,-2.3553,34,-1.2995,55,-0.5775,101,1.50860
ENSG00000147421,HMBOX1,26,1.07509,12,-0.2375,16,0.31887,11,-0.6474
ENSG00000133872,SARAF,347,-1.5556,473,-1.0886,1057,0.18103,1107,0.82243
ENSG00000104660,LEPROTL1,30,-0.5009,21,-1.0616,55,0.46229,45,0.32994
ENSG00000271869,AC026979.2,18,0.55204,15,0.27306,13,-0.0086,11,-0.3947
ENSG00000104671,DCTN6,68,-0.2663,70,-0.2101,58,-0.5161,87,0.42002
ENSG00000197265,GTF2E2,15,-0.2803,16,-0.2108,6,-1.5115,21,0.72055
ENSG00000253457,SMIM18,2,-3.2893,14,-0.6038,10,-1.0267,26,1.54328
ENSG00000104687,GSR,28,-1.0286,35,-0.7073,29,-0.9737,67,1.10428
ENSG00000104691,UBXN8,9,-0.4435,8,-0.7527,18,0.61501,13,0.12797
ENSG00000104695,PPP2CB,214,-0.6952,238,-0.5323,332,-0.0019,367,0.49257
ENSG00000198042,MAK16,8,-1.0130,9,-0.9379,9,-0.9243,20,1.17428
ENSG00000133878,DUSP26,28,-1.2711,43,-0.5954,59,-0.1067,73,0.74602
ENSG00000156687,UNC5D,1,-4.0139,14,-0.8793,0,-6.8531,35,2.67974
ENSG00000183779,ZNF703,12,-0.6338,29,0.74268,5,-1.8826,20,0.36031
ENSG00000147475,ERLIN2,21,0.65141,19,0.49081,16,0.24980,12,-0.6691
ENSG00000147471,PLPBP,38,-0.0565,38,-0.0777,38,-0.0755,40,0.09252
ENSG00000104221,BRF2,6,-1.5838,13,-0.4542,16,-0.1265,21,0.77293
ENSG00000129691,ASH2L,21,-1.0395,29,-0.5776,54,0.45233,45,0.35783
ENSG00000175324,LSM1,36,-0.1539,23,-0.8343,51,0.40411,42,0.16481
ENSG00000156735,BAG4,24,-1.9523,45,-1.0082,100,0.24070,101,0.83872
ENSG00000085788,DDHD2,52,-0.7853,40,-1.1586,94,0.15599,97,0.64018
ENSG00000147548,NSD3,55,-0.5698,53,-0.6336,85,0.10866,87,0.42760
ENSG00000077782,FGFR1,37,-0.2053,22,-0.9720,38,-0.1489,47,0.51628
ENSG00000147526,TACC1,129,-0.3468,129,-0.3537,204,0.39554,164,0.08877
ENSG00000169499,PLEKHA2,13,-1.0325,22,-0.2333,14,-0.9278,30,0.86534
ENSG00000169490,TM2D2,13,-1.9856,23,-1.1721,49,0.01314,59,1.04399
ENSG00000168615,ADAM9,27,0.06927,12,-1.1692,41,0.78311,25,-0.0790
ENSG00000165061,ZMAT4,1,-3.9630,10,-0.8796,6,-1.7011,25,2.03721
ENSG00000104332,SFRP1,56,2.74433,13,-0.0144,9,-0.5117,7,-1.8712
ENSG00000147533,GOLGA7,243,2.03862,61,-0.4179,83,0.07290,54,-1.2375
ENSG00000158669,GPAT4,40,-0.0503,37,-0.1725,24,-0.8132,45,0.40609
ENSG00000083168,KAT6A,41,1.34282,21,0.22641,20,0.09302,14,-0.9189
ENSG00000070718,AP3M2,22,-2.3732,49,-1.2227,78,-0.5006,135,1.44038
ENSG00000070501,POLB,13,-0.8828,10,-1.3608,22,-0.0946,28,0.87103
ENSG00000078668,VDAC3,63,-1.9084,106,-1.1431,263,0.29791,257,0.83447
ENSG00000168575,SLC20A2,80,1.01150,24,-0.9073,35,-0.3571,43,-0.1238
ENSG00000176209,SMIM19,25,-1.1545,35,-0.6575,55,0.04909,61,0.65421
ENSG00000120925,RNF170,50,0.37781,29,-0.5052,47,0.27158,39,-0.1181
ENSG00000168172,HOOK3,77,1.02385,38,-0.1288,38,-0.1404,37,-0.4575
ENSG00000168522,FNTA,113,1.23084,43,-0.3833,48,-0.2292,49,-0.4787
ENSG00000165102,HGSNAT,13,-1.4360,15,-1.2295,33,0.00567,39,0.94416
ENSG00000255366,AC120036.4,2,-2.8231,7,-1.0051,19,0.62201,15,0.68422
ENSG00000164808,SPIDR,16,-1.2545,17,-1.1267,25,-0.5687,44,1.17153
ENSG00000221869,CEBPD,36,0.32394,30,0.00961,75,1.63903,21,-1.1576
ENSG00000253729,PRKDC,24,-1.1979,23,-1.2242,72,0.56097,57,0.52291
ENSG00000104738,MCM4,11,-0.9863,15,-0.5718,31,0.54561,23,0.28322
ENSG00000169139,UBE2V2,70,-1.5675,114,-0.8323,213,0.15013,225,0.76056
ENSG00000147481,SNTG1,7,-1.6123,13,-0.6984,9,-1.3215,26,1.40929
ENSG00000168300,PCMTD1,36,-0.2706,25,-0.8288,20,-1.1526,50,0.88666
ENSG00000023287,RB1CC1,114,0.09728,78,-0.5020,111,0.06645,110,0.12211
ENSG00000047249,ATP6V1H,39,-2.7902,132,-0.9978,175,-0.5582,316,1.44772
ENSG00000187735,TCEA1,86,1.22060,46,0.15151,48,0.19985,33,-0.8443
ENSG00000120992,LYPLA1,12,-1.2963,16,-0.8420,10,-1.5673,36,1.45672
ENSG00000137547,MRPL15,23,-1.4871,38,-0.6968,38,-0.7229,73,1.14232
ENSG00000206579,XKR4,7,-2.3006,21,-0.6825,52,0.80122,35,0.39230
ENSG00000167904,TMEM68,17,-0.5117,6,-1.9045,30,0.41456,26,0.54120
ENSG00000008988,RPS20,858,1.61744,433,0.38115,350,0.03160,242,-1.1763
ENSG00000170791,CHCHD7,28,-0.1705,34,0.15788,18,-0.8638,33,0.31551
ENSG00000170786,SDR16C5,4,-2.3520,8,-1.3892,6,-1.8028,26,2.10642
ENSG00000104331,IMPAD1,55,-0.6425,44,-0.9766,109,0.44325,90,0.36879
ENSG00000169122,FAM110B,20,-1.2692,24,-0.9527,122,1.75469,40,-0.4548
ENSG00000215114,UBXN2B,16,-1.3070,25,-0.6714,52,0.52695,41,0.40953
ENSG00000137575,SDCBP,64,-1.4012,87,-0.9258,99,-0.7203,194,1.21279
ENSG00000178538,CA8,11,-0.3295,17,0.38009,5,-1.3707,15,0.38772
ENSG00000104388,RAB2A,98,-1.5470,144,-0.9607,283,0.09520,312,0.83298
ENSG00000177182,CLVS1,4,-2.5479,12,-1.0484,36,0.67852,27,0.62658
ENSG00000198363,ASPH,73,-1.3252,94,-0.9399,93,-0.9622,213,1.29809
ENSG00000274956,NKAIN3-IT1,21,0.36935,41,1.50422,23,0.48069,11,-1.2855
ENSG00000137563,GGH,7,-2.3646,12,-1.5109,55,0.84257,37,0.59403
ENSG00000185728,YTHDF3,28,-0.7747,30,-0.6764,30,-0.6707,55,0.88181
ENSG00000254377,MIR124-2HG,3,-2.5292,9,-1.1592,18,-0.1791,25,1.25089
ENSG00000172817,CYP7B1,36,1.81691,9,-0.4447,14,0.17945,9,-1.0800
ENSG00000104442,ARMC1,43,-0.1856,32,-0.6311,42,-0.2212,53,0.43093
ENSG00000147576,ADHFE1,12,0.05314,18,0.65533,14,0.18924,11,-0.4392
ENSG00000169085,VXN,85,-1.0586,109,-0.6788,291,0.93102,171,0.07753
ENSG00000175073,VCPIP1,14,-1.6438,21,-1.0064,46,0.19362,48,0.80825
ENSG00000104205,SGK3,57,2.18922,14,-0.3535,11,-0.6836,12,-1.1409
ENSG00000245910,SNHG6,859,1.77700,466,0.63666,269,-0.2715,211,-1.3272
ENSG00000121022,COPS5,41,-1.0279,41,-1.0591,72,-0.1811,95,0.87988
ENSG00000104218,CSPP1,23,1.03664,14,0.22827,10,-0.2368,10,-0.5799
ENSG00000066777,ARFGEF1,25,-0.1757,14,-1.1039,24,-0.2496,31,0.58702
ENSG00000046889,PREX2,50,1.52471,38,0.98208,31,0.64058,12,-1.7408
ENSG00000137573,SULF1,5,-1.6958,2,-2.7151,93,3.90201,7,-2.2724
ENSG00000140396,NCOA2,27,-0.4588,21,-0.8536,30,-0.2680,41,0.64633
ENSG00000067167,TRAM1,58,1.58469,16,-0.6039,27,0.23562,18,-0.8670
ENSG00000147601,TERF1,28,-0.6200,32,-0.4047,33,-0.3368,46,0.57309
ENSG00000147604,RPL7,984,1.32881,515,0.19406,501,0.14971,353,-0.9183
ENSG00000040341,STAU2,31,-1.9120,76,-0.5733,96,-0.2033,129,0.93263
ENSG00000104343,UBE2W,23,-1.2586,32,-0.7338,67,0.43512,56,0.47822
ENSG00000154582,ELOC,87,-1.0670,153,-0.1840,142,-0.2977,193,0.60250
ENSG00000175606,TMEM70,17,-2.4760,39,-1.2475,126,0.61151,100,0.72419
ENSG00000104369,JPH1,5,-1.7969,6,-1.4160,55,2.13090,14,-0.6125
ENSG00000104381,GDAP1,16,-2.7434,44,-1.3018,109,0.09973,125,1.14212
ENSG00000164751,PEX2,25,0.55196,23,0.46225,23,0.42207,15,-0.6827
ENSG00000171033,PKIA,56,-1.3600,113,-0.2927,243,0.98822,135,-0.0284
ENSG00000104427,ZC2HC1A,21,-1.2306,19,-1.3868,53,0.24129,54,0.78485
ENSG00000104435,STMN2,133,-2.9167,570,-0.7348,696,-0.4229,1128,1.27294
ENSG00000164683,HEY1,16,-0.6775,22,-0.2352,5,-2.2571,31,1.05504
ENSG00000147586,MRPS28,47,-0.2907,36,-0.6982,57,0.02272,61,0.38470
ENSG00000076554,TPD52,93,-0.5022,74,-0.8674,117,-0.1478,145,0.61122
ENSG00000164684,ZNF704,53,1.13240,14,-1.0305,54,1.15888,21,-0.9477
ENSG00000164687,FABP5,150,0.64383,78,-0.4213,100,-0.0280,98,-0.1572
ENSG00000147588,PMP2,346,2.50974,174,1.07981,92,0.00455,36,-2.4812
ENSG00000133731,IMPA1,17,-1.4114,21,-1.0744,131,2.06824,35,-0.6803
ENSG00000104231,ZFAND1,19,-0.5535,22,-0.2895,41,0.70477,27,-0.0464
ENSG00000184672,RALYL,8,-2.9302,43,-0.5742,103,0.86574,66,0.36893
ENSG00000176731,RBIS,90,-0.2882,97,-0.1729,99,-0.1374,114,0.25888
ENSG00000104267,CA2,249,3.00284,45,-0.3280,63,0.21919,23,-2.3488
ENSG00000123124,WWP1,21,-0.7777,24,-0.5378,32,-0.0867,38,0.56549
ENSG00000176623,RMDN1,31,0.74667,15,-0.4144,21,0.12180,18,-0.2866
ENSG00000085719,CPNE3,45,1.82553,27,0.84518,24,0.64733,8,-1.9193
ENSG00000156103,MMP16,7,-0.9607,13,-0.0793,38,1.73230,11,-0.7662
ENSG00000164823,OSGIN2,42,0.85980,19,-0.3974,33,0.46667,22,-0.5276
ENSG00000104320,NBN,23,0.08409,14,-0.7193,15,-0.6067,24,0.48346
ENSG00000104325,DECR1,36,0.72015,40,0.93182,10,-1.3404,20,-0.4769
ENSG00000180694,TMEM64,28,1.18286,8,-0.8005,9,-0.6009,13,-0.1958
ENSG00000123119,NECAB1,232,-0.5869,159,-1.1711,191,-0.8877,407,1.06680
ENSG00000155099,PIP4P2,31,-0.8868,27,-1.1219,57,0.05399,64,0.72297
ENSG00000253738,OTUD6B-AS1,83,-0.3826,57,-0.9731,91,-0.2373,120,0.63759
ENSG00000155100,OTUD6B,20,0.53416,15,0.04481,19,0.43746,13,-0.4883
ENSG00000079102,RUNX1T1,9,-1.5109,11,-1.2777,27,0.10104,31,0.91788
ENSG00000205133,TRIQK,17,-1.1972,22,-0.7838,25,-0.5814,44,1.03197
ENSG00000188343,FAM92A,8,-2.7191,25,-1.0537,70,0.56626,58,0.73019
ENSG00000164951,PDP1,20,-2.6009,33,-1.8916,199,0.96890,127,0.58995
ENSG00000164944,VIRMA,24,0.60803,11,-0.6540,15,-0.1411,16,-0.0136
ENSG00000156162,DPY19L4,30,0.85797,10,-0.9317,25,0.56738,16,-0.4300
ENSG00000156170,NDUFAF6,13,-0.8881,22,-0.1474,32,0.45539,25,0.14761
ENSG00000156467,UQCRB,1251,0.64177,1083,0.39542,755,-0.1931,763,-0.4328
ENSG00000156471,PTDSS1,16,-1.9326,28,-1.0921,64,0.21735,66,0.87711
ENSG00000169439,SDC2,13,-0.3091,38,1.44412,35,1.28340,10,-1.4581
ENSG00000104324,CPQ,51,2.92669,16,0.51393,15,0.41074,3,-2.8365
ENSG00000180543,TSPYL5,12,-2.2885,30,-0.9929,50,-0.2268,70,1.18227
ENSG00000147649,MTDH,138,0.56758,51,-1.0264,88,-0.1661,100,0.12510
ENSG00000104341,LAPTM4B,41,-0.8439,31,-1.2785,28,-1.4160,88,1.40466
ENSG00000156482,RPL30,2756,2.23012,1031,0.36158,717,-0.2322,491,-1.6104
ENSG00000132541,RIDA,49,0.04121,86,0.98338,74,0.72446,37,-0.9036
ENSG00000104361,NIPAL2,4,-2.0544,12,-0.5131,38,1.42983,16,-0.1803
ENSG00000253948,VPS13B-DT,30,-0.3514,44,0.24524,35,-0.1285,39,0.08158
ENSG00000164919,COX6C,566,-1.3667,1362,0.00155,897,-0.6614,1570,0.73761
ENSG00000147669,POLR2K,58,-1.3119,99,-0.4755,135,0.00891,152,0.64609
ENSG00000034677,RNF19A,43,0.86604,16,-0.6781,26,0.01603,24,-0.2335
ENSG00000186106,ANKRD46,17,-2.3038,50,-0.6955,86,0.14556,92,0.84436
ENSG00000070756,PABPC1,397,1.69727,196,0.41511,165,0.12296,103,-1.2960
ENSG00000164924,YWHAZ,322,-1.7036,661,-0.6060,983,0.02522,1124,0.77849
ENSG00000261087,AP003469.4,22,0.48391,20,0.32381,15,-0.1710,15,-0.3183
ENSG00000120963,ZNF706,86,-0.1658,66,-0.5975,104,0.12848,101,0.24460
ENSG00000104490,NCALD,62,-2.1132,159,-0.6870,611,1.61345,229,-0.2740
ENSG00000048392,RRM2B,25,-0.6662,17,-1.2957,31,-0.3367,46,0.89817
ENSG00000104517,UBR5,27,-0.3318,16,-1.1261,40,0.30319,36,0.37597
ENSG00000155090,KLF10,5,-1.8725,7,-1.2478,31,1.06532,18,0.28927
ENSG00000155096,AZIN1,97,-0.8889,108,-0.7241,142,-0.3018,199,0.77894
ENSG00000155097,ATP6V1C1,40,-2.4472,108,-0.9675,194,-0.0430,242,1.08550
ENSG00000164929,BAALC,205,-0.0382,286,0.50812,275,0.44519,188,-0.4444
ENSG00000164933,SLC25A32,14,-1.0068,14,-0.9796,20,-0.4471,32,0.98063
ENSG00000164934,DCAF13,10,-0.7112,7,-1.2211,19,0.25446,19,0.57278
ENSG00000176406,RIMS2,30,-1.0986,55,-0.1737,86,0.56245,63,0.14930
ENSG00000147650,LRP12,4,-2.3549,11,-1.1000,34,0.72956,24,0.58008
ENSG00000169946,ZFPM2,14,-0.2303,6,-1.3946,69,2.81964,9,-1.6481
ENSG00000254615,AC027031.2,4,-2.1335,12,-0.7524,11,-0.8625,24,1.38057
ENSG00000164830,OXR1,40,-3.0857,95,-1.8432,235,-0.4593,408,1.72331
ENSG00000147655,RSPO2,5,-3.0978,20,-1.1235,9,-2.2443,56,2.26287
ENSG00000104408,EIF3E,116,0.46142,73,-0.3007,92,0.07287,85,-0.1395
ENSG00000104412,EMC2,124,1.34134,51,-0.1881,52,-0.1498,48,-0.6560
ENSG00000120526,NUDCD1,6,-1.2277,10,-0.5754,14,-0.0438,16,0.69312
ENSG00000120533,ENY2,57,-0.7531,78,-0.2748,103,0.18031,99,0.31458
ENSG00000147654,EBAG9,19,-0.6874,16,-0.9437,29,-0.0025,34,0.63159
ENSG00000147642,SYBU,12,-3.3666,43,-1.4591,95,-0.2621,142,1.50422
ENSG00000164794,KCNV1,1,-5.6793,27,-0.9051,9,-2.5656,66,2.41566
ENSG00000104447,TRPS1,21,0.20137,11,-0.8040,14,-0.4476,20,0.38822
ENSG00000147677,EIF3H,129,-0.4754,148,-0.2550,98,-0.8945,198,0.66052
ENSG00000164754,RAD21,142,0.25682,90,-0.4738,141,0.24482,120,-0.0528
ENSG00000177570,SAMD12,12,-1.6815,35,-0.0029,31,-0.2002,40,0.61173
ENSG00000147676,MAL2,3,-5.0173,54,-1.0884,181,0.87703,122,0.61533
ENSG00000136999,CCN3,6,-2.2680,12,-1.2022,43,0.76554,31,0.56901
ENSG00000136960,ENPP2,505,3.99197,41,-1.1004,79,-0.1018,22,-3.2354
ENSG00000172172,MRPL13,27,-0.5022,28,-0.4612,47,0.35896,39,0.20529
ENSG00000136986,DERL1,26,-0.6306,22,-0.8620,33,-0.2595,45,0.71404
ENSG00000189376,C8orf76,7,-1.2989,11,-0.6203,11,-0.7470,21,1.06521
ENSG00000165156,ZHX1,37,-0.1572,31,-0.4196,28,-0.5916,45,0.48769
ENSG00000156795,WDYHV1,17,0.15095,6,-1.4575,17,0.11449,17,0.32981
ENSG00000156804,FBXO32,29,0.81359,8,-1.1422,0,-5.0460,20,0.68288
ENSG00000176853,FAM91A1,22,-0.2413,16,-0.7766,24,-0.1241,29,0.46045
ENSG00000164983,TMEM65,17,-1.2731,16,-1.3213,79,1.23682,39,0.05858
ENSG00000170881,RNF139,23,-0.4055,10,-1.7049,34,0.22339,34,0.58105
ENSG00000147687,TATDN1,31,-0.1525,15,-1.2902,31,-0.1415,38,0.57342
ENSG00000147684,NDUFB9,407,-0.0878,614,0.59522,311,-0.5152,422,-0.0719
ENSG00000170873,MTSS1,43,0.67038,27,-0.1266,27,-0.0795,27,-0.2595
ENSG00000104549,SQLE,26,-0.7943,28,-0.7015,37,-0.2438,50,0.71015
ENSG00000164961,WASHC5,23,-0.0305,17,-0.5136,35,0.62090,23,-0.1118
ENSG00000156831,NSMCE2,4,-2.0721,7,-1.0676,12,-0.3423,19,1.23810
ENSG00000153310,FAM49B,44,-1.4555,54,-1.1328,97,-0.2246,135,1.05328
ENSG00000153317,ASAP1,20,-1.8055,43,-0.6397,98,0.68518,71,0.39025
ENSG00000155897,ADCY8,7,-1.9280,6,-1.9392,5,-2.3980,33,2.40000
ENSG00000132294,EFR3A,30,-2.8623,94,-1.1804,275,0.53290,233,0.80649
ENSG00000184156,KCNQ3,16,-2.3602,72,-0.0892,64,-0.2723,89,0.80331
ENSG00000129292,PHF20L1,29,-0.2207,31,-0.1337,48,0.57031,33,-0.1429
ENSG00000104419,NDRG1,327,2.82373,78,0.01476,104,0.49355,31,-2.4442
ENSG00000131773,KHDRBS3,58,-1.2871,74,-0.9251,220,0.84748,141,0.26310
ENSG00000169427,KCNK9,3,-2.5002,9,-0.8346,11,-0.4939,19,1.30155
ENSG00000167632,TRAPPC9,19,-0.9903,37,0.06548,23,-0.6680,40,0.60194
ENSG00000282164,PEG13,6,-2.0748,6,-2.1849,28,0.17770,31,1.19309
ENSG00000123908,AGO2,23,0.39134,20,0.21969,17,-0.1034,17,-0.2454
ENSG00000169398,PTK2,169,1.12412,57,-0.6798,120,0.52791,73,-0.6474
ENSG00000105339,DENND3,14,0.37233,14,0.32254,7,-0.8252,11,-0.0453
ENSG00000022567,SLC45A4,3,-2.6448,21,0.07681,15,-0.4801,24,0.84014
ENSG00000184489,PTP4A3,18,-0.4135,20,-0.2153,20,-0.2341,25,0.36933
ENSG00000181790,ADGRB1,26,-1.9130,64,-0.5809,78,-0.2743,111,0.97386
ENSG00000198576,ARC,1,-3.7376,20,-0.2267,41,0.93385,25,0.23230
ENSG00000130193,THEM6,12,-1.2243,14,-1.0065,40,0.59978,30,0.44506
ENSG00000180155,LYNX1,57,-1.6008,157,-0.0430,124,-0.4152,185,0.71501
ENSG00000160932,LY6E,128,-1.1514,156,-0.8593,468,0.93996,277,0.14653
ENSG00000176956,LY6H,169,-2.0160,359,-0.8826,1436,1.44249,616,-0.0881
ENSG00000250571,GLI4,23,0.01358,25,0.17680,34,0.71009,20,-0.4487
ENSG00000253716,MINCR,50,1.82358,22,0.32178,9,-1.0520,13,-0.9925
ENSG00000158106,RHPN1,33,-0.4752,28,-0.7474,41,-0.1280,50,0.55101
ENSG00000014164,ZC3H3,6,-1.4982,11,-0.5099,14,-0.1032,18,0.76523
ENSG00000147813,NAPRT,17,0.47968,11,-0.3097,16,0.28856,12,-0.2475
ENSG00000104529,EEF1D,489,2.54170,125,-0.0486,109,-0.2635,72,-1.7269
ENSG00000104524,PYCR3,10,-0.9301,15,-0.4207,13,-0.5914,22,0.79613
ENSG00000104522,TSTA3,12,-1.7232,21,-0.8593,36,-0.0358,44,0.91478
ENSG00000183309,ZNF623,10,-1.0175,8,-1.3183,18,-0.0942,22,0.90533
ENSG00000180900,SCRIB,42,1.12771,28,0.44689,7,-1.6528,19,-0.4051
ENSG00000179950,PUF60,107,0.18406,83,-0.2295,79,-0.3123,99,0.13984
ENSG00000185189,NRBP2,89,0.66265,45,-0.4225,67,0.19655,56,-0.2678
ENSG00000178209,PLEC,150,0.47978,113,0.00656,92,-0.3131,109,-0.1158
ENSG00000178719,GRINA,186,-1.3618,237,-0.9900,396,-0.1903,532,0.96137
ENSG00000178896,EXOSC4,34,0.47351,22,-0.2594,11,-1.2391,27,0.27266
ENSG00000197858,GPAA1,87,-0.1008,85,-0.1261,99,0.10643,94,0.04941
ENSG00000179091,CYC1,122,-0.9721,132,-0.8546,146,-0.7006,274,1.03654
ENSG00000179526,SHARPIN,42,0.71197,27,-0.0453,22,-0.3336,26,-0.2212
ENSG00000179632,MAF1,57,0.28867,33,-0.6041,77,0.77809,44,-0.3240
ENSG00000179832,MROH1,26,-1.4192,39,-0.8257,49,-0.4613,80,1.05693
ENSG00000261236,BOP1,18,-1.0493,26,-0.5396,33,-0.1516,42,0.68449
ENSG00000185122,HSF1,47,0.32694,39,0.05173,32,-0.2948,38,-0.0605
ENSG00000185000,DGAT1,25,-0.9409,33,-0.5358,36,-0.4006,54,0.76770
ENSG00000261678,SCRT1,7,-2.8205,63,0.41460,15,-1.7467,59,1.03526
ENSG00000185803,SLC52A2,12,-0.8946,17,-0.3133,8,-1.4958,25,1.02864
ENSG00000173137,ADCK5,8,-1.1623,10,-0.7757,11,-0.6823,21,1.06209
ENSG00000071894,CPSF1,17,-0.7975,17,-0.8706,26,-0.1615,34,0.73020
ENSG00000160948,VPS28,148,0.08285,113,-0.3509,140,-0.0040,144,0.10736
ENSG00000187954,CYHR1,73,-0.0225,61,-0.3080,97,0.43706,73,-0.0816
ENSG00000167702,KIFC2,41,-1.6435,116,-0.0585,126,0.08191,133,0.49047
ENSG00000160972,PPP1R16A,29,0.11075,60,1.39741,27,0.01787,21,-0.8786
ENSG00000167700,MFSD3,21,-1.1575,30,-0.6352,36,-0.3468,53,0.85101
ENSG00000160959,LRRC14,15,-1.0364,32,0.16674,20,-0.5593,32,0.51889
ENSG00000254402,LRRC24,16,-1.2408,29,-0.2844,35,0.00917,39,0.54634
ENSG00000213563,C8orf82,17,-0.8288,30,0.03471,20,-0.5546,32,0.52642
ENSG00000147799,ARHGAP39,14,-0.9120,13,-1.0991,13,-1.0555,32,1.24557
ENSG00000161016,RPL8,1361,1.45064,699,0.26770,473,-0.3624,468,-0.8502
ENSG00000170619,COMMD5,19,-0.8576,21,-0.6860,32,-0.0866,38,0.64768
ENSG00000182307,C8orf33,38,-0.2844,54,0.27343,43,-0.0913,46,0.02598
ENSG00000181404,WASHC1,115,1.07170,55,-0.1754,60,-0.0256,54,-0.5171
ENSG00000172785,CBWD1,7,-1.4700,10,-0.9542,36,1.01118,20,0.18806
ENSG00000107104,KANK1,67,2.68136,18,0.18260,11,-0.6752,9,-1.8416
ENSG00000080503,SMARCA2,68,-1.3798,95,-0.8696,101,-0.7699,203,1.20568
ENSG00000147852,VLDLR,29,-0.5820,16,-1.4470,12,-1.9085,53,1.46745
ENSG00000080298,RFX3,17,0.28645,14,-0.0265,12,-0.3087,14,0.00046
ENSG00000106688,SLC1A1,2,-4.1061,20,-1.0761,63,0.72414,47,0.70824
ENSG00000106993,CDC37L1,19,-0.9147,23,-0.6173,39,0.22110,38,0.47396
ENSG00000147853,AK3,46,0.67084,34,0.15802,38,0.37282,26,-0.5797
ENSG00000099219,ERMP1,27,0.99104,6,-1.3521,21,0.52476,14,-0.4036
ENSG00000183354,KIAA2026,78,1.17647,35,-0.2013,23,-0.8198,36,-0.3210
ENSG00000137040,RANBP6,11,-2.0326,17,-1.4679,46,0.09183,53,1.08784
ENSG00000147854,UHRF2,11,-0.2551,6,-1.0953,10,-0.4289,15,0.70251
ENSG00000137038,DMAC1,86,-0.5151,99,-0.2986,93,-0.3986,132,0.51433
ENSG00000153707,PTPRD,162,0.56411,56,-1.1174,63,-0.9551,126,0.42743
ENSG00000107186,MPDZ,65,0.84831,25,-0.6982,31,-0.3910,39,-0.0576
ENSG00000147862,NFIB,103,0.65577,79,0.20953,133,1.10591,52,-1.0162
ENSG00000175893,ZDHHC21,14,-1.5575,30,-0.4797,61,0.69422,43,0.28317
ENSG00000155158,TTC39B,2,-3.7272,16,-0.7581,24,-0.1205,32,1.17504
ENSG00000164975,SNAPC3,16,-1.0055,17,-0.9185,52,0.91025,31,0.14845
ENSG00000164985,PSIP1,168,0.01800,117,-0.5505,187,0.19488,170,0.11303
ENSG00000107295,SH3GL2,46,-2.5280,102,-1.3342,584,1.56157,239,-0.0299
ENSG00000155876,RRAGA,79,-1.2093,73,-1.3210,228,0.46934,194,0.61232
ENSG00000137154,RPS6,2091,2.26175,770,0.35878,555,-0.1786,360,-1.6599
ENSG00000155886,SLC24A2,119,-1.1084,91,-1.5186,258,0.10698,285,0.86622
ENSG00000171843,MLLT3,21,-0.1780,17,-0.5786,21,-0.1803,26,0.39071
ENSG00000188352,FOCAD,12,-2.1679,20,-1.4320,86,0.91027,55,0.49725
ENSG00000198642,KLHL9,27,-0.3201,20,-0.8050,30,-0.1601,37,0.52110
ENSG00000107105,ELAVL2,15,-3.5732,56,-1.6595,81,-1.0912,220,2.10892
ENSG00000198680,TUSC1,20,-0.6085,17,-0.8342,46,0.69395,31,0.15781
ENSG00000137055,PLAA,18,-0.5753,11,-1.2328,31,0.33775,28,0.47677
ENSG00000120162,MOB3B,45,1.99762,4,-1.7538,6,-1.2655,13,-0.5232
ENSG00000147894,C9orf72,9,-1.9825,17,-1.0447,18,-0.9585,44,1.52269
ENSG00000122729,ACO1,25,0.72773,13,-0.3258,9,-0.8106,16,0.03009
ENSG00000235453,SMIM27,52,0.30485,50,0.22952,49,0.18724,40,-0.3314
ENSG00000165264,NDUFB6,146,-0.6664,164,-0.4846,268,0.30219,238,0.30187
ENSG00000137074,APTX,20,-0.2542,15,-0.6806,15,-0.6914,28,0.67048
ENSG00000086061,DNAJA1,139,-1.1493,159,-0.9436,274,-0.0867,339,0.82865
ENSG00000122692,SMU1,44,0.19339,17,-1.3039,51,0.43383,40,0.10271
ENSG00000107262,BAG1,149,0.53778,112,0.06174,88,-0.3197,103,-0.1701
ENSG00000086065,CHMP5,91,-0.5066,85,-0.6169,129,0.03515,138,0.43660
ENSG00000086102,NFX1,29,0.22094,25,-0.0437,18,-0.5233,26,0.11858
ENSG00000165271,NOL6,6,-1.4314,11,-0.5061,7,-1.3068,20,1.25432
ENSG00000010438,PRSS3,7,-3.2667,42,-0.6932,35,-0.9582,84,1.55953
ENSG00000107341,UBE2R2,77,0.06522,46,-0.7516,61,-0.3010,80,0.38497
ENSG00000137073,UBAP2,46,1.07357,37,0.65652,13,-0.9629,21,-0.6118
ENSG00000165006,UBAP1,40,-0.4517,49,-0.1261,40,-0.4504,58,0.43266
