Feature ID,Feature Name,Feature count topic 1to8,Feature log2 fold change topic 1to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to12,Feature log2 fold change topic 10to12
ENSG00000175040,CHST2,46,0.92471,36,-0.1211,20,-1.1404
ENSG00000181744,DIPK2A,22,0.62494,13,-0.6151,14,-0.5180
ENSG00000152952,PLOD2,5,-1.4956,19,1.41863,13,0.93687
ENSG00000114698,PLSCR4,8,-1.9308,50,1.83579,28,1.06541
ENSG00000188313,PLSCR1,6,-2.3983,95,3.62902,11,-0.4549
ENSG00000163754,GYG1,26,-0.0059,35,0.45445,23,-0.2119
ENSG00000071794,HLTF,28,0.32069,26,-0.0229,21,-0.3813
ENSG00000163755,HPS3,16,1.37562,5,-1.2023,6,-1.2415
ENSG00000169908,TM4SF1,8,-4.5536,720,5.71639,27,-1.6747
ENSG00000114744,COMMD2,14,0.17635,18,0.50124,10,-0.4814
ENSG00000082996,RNF13,49,-0.0356,72,0.60848,43,-0.2653
ENSG00000070087,PFN2,488,0.74137,239,-0.8752,309,-0.5734
ENSG00000196428,TSC22D2,46,0.61442,33,-0.3013,28,-0.6273
ENSG00000120742,SERP1,112,-0.3110,187,0.70171,123,0.03080
ENSG00000144895,EIF2A,49,0.12160,70,0.59772,37,-0.4703
ENSG00000198843,SELENOT,156,0.52120,147,0.07896,95,-0.6947
ENSG00000181788,SIAH2,33,0.68572,20,-0.5450,20,-0.6175
ENSG00000144893,MED12L,21,0.78428,2,-2.7877,15,-0.3091
ENSG00000152601,MBNL1,74,0.31064,102,0.62591,45,-0.7618
ENSG00000181467,RAP2B,54,0.91912,33,-0.4766,27,-0.9426
ENSG00000243069,ARHGEF26-AS1,9,-0.7394,17,0.70548,14,0.53616
ENSG00000114790,ARHGEF26,9,-0.9618,23,0.93515,17,0.66199
ENSG00000174953,DHX36,70,0.57592,48,-0.3800,46,-0.5458
ENSG00000114805,PLCH1,29,1.46611,10,-1.1900,10,-1.3601
ENSG00000174928,C3orf33,17,1.02866,8,-0.7245,8,-0.9784
ENSG00000169359,SLC33A1,22,0.56415,25,0.42425,11,-0.9867
ENSG00000163655,GMPS,30,0.00229,41,0.48501,26,-0.2401
ENSG00000169282,KCNAB1,52,0.83334,35,-0.3731,27,-0.8778
ENSG00000114850,SSR3,74,-0.1939,100,0.39415,80,0.05426
ENSG00000163659,TIPARP,9,-1.3366,45,2.00150,16,0.30159
ENSG00000163660,CCNL1,25,-0.6438,85,1.78041,24,-0.4095
ENSG00000174891,RSRC1,46,-0.1471,61,0.36826,48,0.01041
ENSG00000178053,MLF1,23,-0.0779,28,0.29266,23,-0.0368
ENSG00000168827,GFM1,31,0.35037,26,-0.2031,24,-0.3394
ENSG00000118855,MFSD1,16,-0.5621,43,1.33227,18,-0.0904
ENSG00000240207,AC080013.1,18,2.00619,1,-3.2870,5,-1.5617
ENSG00000180044,C3orf80,60,1.39130,25,-0.9681,22,-1.3493
ENSG00000068885,IFT80,34,1.09478,24,-0.2232,13,-1.3247
ENSG00000113810,SMC4,10,-0.9158,55,2.44605,8,-0.8711
ENSG00000186432,KPNA4,83,0.55695,64,-0.2423,54,-0.5803
ENSG00000163590,PPM1L,63,0.66877,29,-0.9632,43,-0.4631
ENSG00000169255,B3GALNT1,83,0.84024,49,-0.5800,46,-0.7968
ENSG00000169251,NMD3,19,-0.4680,38,0.95008,22,0.07182
ENSG00000121871,SLITRK3,21,0.94923,8,-1.2046,12,-0.7258
ENSG00000244128,LINC01322,7,-1.2444,2,-2.2457,22,1.72042
ENSG00000114209,PDCD10,42,0.33065,40,0.01943,32,-0.4140
ENSG00000163536,SERPINI1,627,1.15724,290,-0.8741,278,-1.0839
ENSG00000173905,GOLIM4,22,-1.4113,76,1.30483,53,0.92385
ENSG00000008952,SEC62,461,-0.0281,551,0.27191,444,-0.0877
ENSG00000173889,PHC3,20,0.23530,26,0.43303,14,-0.5181
ENSG00000163558,PRKCI,56,1.29068,14,-1.6983,25,-1.0048
ENSG00000136603,SKIL,27,-0.0884,46,0.80818,23,-0.3285
ENSG00000013297,CLDN11,16,-1.4537,96,2.35308,26,0.08217
ENSG00000013293,SLC7A14,106,1.43009,49,-0.8341,36,-1.4611
ENSG00000163584,RPL22L1,28,-0.1796,23,-0.3619,35,0.33147
ENSG00000163577,EIF5A2,16,1.12264,7,-0.7941,7,-1.0710
ENSG00000154310,TNIK,32,-0.4074,26,-0.4934,48,0.61564
ENSG00000144959,NCEH1,103,1.28372,32,-1.4286,45,-1.0615
ENSG00000169760,NLGN1,38,0.91502,24,-0.4458,19,-0.9514
ENSG00000177565,TBL1XR1,100,0.47235,75,-0.2916,71,-0.4533
ENSG00000172667,ZMAT3,100,0.30067,91,-0.0494,78,-0.3441
ENSG00000121879,PIK3CA,24,0.20063,23,0.03940,20,-0.2601
ENSG00000121864,ZNF639,17,-0.4538,38,1.12539,18,-0.0703
ENSG00000171109,MFN1,17,1.16507,3,-2.1692,9,-0.7805
ENSG00000114450,GNB4,25,-0.3646,49,0.90892,27,-0.0321
ENSG00000136522,MRPL47,37,-0.1080,49,0.41029,36,-0.0591
ENSG00000136521,NDUFB5,152,-0.1206,134,-0.2497,176,0.23051
ENSG00000114757,PEX5L,110,1.17303,70,-0.3772,41,-1.3437
ENSG00000163728,TTC14,22,-0.4043,49,1.14354,22,-0.1502
ENSG00000114416,FXR1,77,0.25250,98,0.47337,53,-0.5680
ENSG00000205981,DNAJC19,87,0.17304,87,0.04329,75,-0.2277
ENSG00000242808,SOX2-OT,65,-0.9609,196,1.38302,103,0.37330
ENSG00000181449,SOX2,53,-1.3005,123,0.69263,135,1.14167
ENSG00000043093,DCUN1D1,44,0.24982,41,-0.0228,36,-0.2929
ENSG00000078070,MCCC1,21,0.60391,12,-0.6605,14,-0.4775
ENSG00000114796,KLHL24,25,-0.0399,28,0.15251,25,-0.0174
ENSG00000163872,YEATS2,38,0.90220,15,-1.1460,22,-0.6862
ENSG00000180834,MAP6D1,38,0.74505,34,0.03589,19,-0.9804
ENSG00000175193,PARL,28,-0.0366,33,0.25796,27,-0.0704
ENSG00000114770,ABCC5,53,1.15105,26,-0.7851,23,-1.1113
ENSG00000145191,EIF2B5,29,0.20568,31,0.16683,23,-0.3279
ENSG00000161202,DVL3,36,0.42281,26,-0.3496,27,-0.3697
ENSG00000161203,AP2M1,845,0.97921,506,-0.5187,403,-1.0024
ENSG00000161204,ABCF3,33,0.69507,27,-0.1098,18,-0.8260
ENSG00000145198,VWA5B2,18,0.49357,13,-0.3335,13,-0.4626
ENSG00000214160,ALG3,11,0.42819,4,-1.3057,9,-0.1142
ENSG00000163888,CAMK2N2,129,0.54721,57,-1.0823,99,-0.2939
ENSG00000145194,ECE2,14,0.58157,7,-0.8680,10,-0.3881
ENSG00000175166,PSMD2,146,0.69576,91,-0.5198,90,-0.6395
ENSG00000114867,EIF4G1,77,0.12572,83,0.16371,66,-0.2256
ENSG00000175182,FAM131A,234,1.44232,94,-1.0271,83,-1.3920
ENSG00000163882,POLR2H,37,0.34937,23,-0.5937,31,-0.1990
ENSG00000090539,CHRD,33,1.47212,16,-0.7370,10,-1.5692
ENSG00000177383,MAGEF1,65,0.76921,58,0.04491,31,-1.0210
ENSG00000156931,VPS8,26,1.12341,7,-1.7154,14,-0.8102
ENSG00000187068,C3orf70,18,-0.3625,21,0.15018,23,0.36030
ENSG00000073803,MAP3K13,47,-0.3498,79,0.67527,54,0.09420
ENSG00000163900,TMEM41A,19,0.80009,7,-1.1199,11,-0.5740
ENSG00000163904,SENP2,41,0.73132,11,-1.7690,29,-0.3660
ENSG00000136527,TRA2B,82,-0.0129,98,0.28229,77,-0.1115
ENSG00000244405,ETV5,43,0.50211,21,-0.8861,33,-0.2916
ENSG00000058866,DGKG,34,1.16922,19,-0.5360,13,-1.2503
ENSG00000090520,DNAJB11,32,0.01387,55,0.84653,25,-0.5004
ENSG00000156976,EIF4A2,800,0.81715,460,-0.6154,452,-0.7539
ENSG00000073849,ST6GAL1,38,-0.1905,67,0.85597,35,-0.2241
ENSG00000163923,RPL39L,20,0.35422,8,-1.2206,18,-0.0494
ENSG00000157005,SST,490,2.88454,64,-2.5417,67,-2.7235
ENSG00000113916,BCL6,26,-0.4330,38,0.46558,33,0.30340
ENSG00000145012,LPP,7,-1.6590,37,1.90906,17,0.74069
ENSG00000152492,CCDC50,18,-1.0491,69,1.75724,26,0.17511
ENSG00000223812,AC073365.1,19,0.71949,10,-0.7583,12,-0.5839
ENSG00000114279,FGF12,204,0.64442,122,-0.6015,133,-0.5464
ENSG00000180611,MB21D2,19,0.68315,14,-0.2576,11,-0.7356
ENSG00000127249,ATP13A4,8,-1.2302,13,0.13950,21,1.28841
ENSG00000198836,OPA1,124,0.68771,86,-0.3632,74,-0.6936
ENSG00000114315,HES1,24,-1.2902,64,0.91990,58,1.02018
ENSG00000133657,ATP13A3,27,0.13885,52,1.10468,15,-0.9315
ENSG00000041802,LSG1,14,0.17015,20,0.57726,10,-0.5237
ENSG00000114331,ACAP2,23,-0.3955,26,0.07180,31,0.42752
ENSG00000184203,PPP1R2,77,0.79341,64,-0.0337,37,-1.0061
ENSG00000189058,APOD,217,-1.9638,2452,3.33327,312,-0.5742
ENSG00000061938,TNK2,54,0.00582,41,-0.4235,58,0.14239
ENSG00000072274,TFRC,47,-0.1064,77,0.75007,42,-0.2638
ENSG00000161217,PCYT1A,15,-0.0416,14,-0.1560,16,0.10833
ENSG00000213123,TCTEX1D2,58,0.36683,20,-1.4881,54,-0.0153
ENSG00000163960,UBXN7,24,-0.4506,59,1.28994,24,-0.2069
ENSG00000163961,RNF168,19,-0.8464,72,1.83000,22,-0.1651
ENSG00000174013,FBXO45,36,0.55147,12,-1.4582,28,-0.2213
ENSG00000163964,PIGX,68,0.58613,35,-0.8481,49,-0.3990
ENSG00000174007,CEP19,15,0.69751,8,-0.7313,9,-0.5663
ENSG00000180370,PAK2,24,-0.8682,70,1.35128,36,0.28551
ENSG00000119231,SENP5,36,0.68608,22,-0.5346,22,-0.6219
ENSG00000114503,NCBP2,53,0.13138,55,0.09741,46,-0.2011
ENSG00000270170,NCBP2AS2,52,0.77451,36,-0.3229,28,-0.8242
ENSG00000119227,PIGZ,19,0.61174,19,0.17405,10,-0.8781
ENSG00000075711,DLG1,79,0.36687,85,0.25424,53,-0.5872
ENSG00000161267,BDH1,30,0.58147,17,-0.6554,21,-0.4524
ENSG00000145016,RUBCN,29,0.31048,26,-0.0412,22,-0.3601
ENSG00000122068,FYTTD1,49,0.30407,49,0.11164,36,-0.4258
ENSG00000186001,LRCH3,16,0.15347,23,0.65359,11,-0.5542
ENSG00000182899,RPL35A,647,-0.5833,1263,0.83413,871,0.28496
ENSG00000182903,ZNF721,34,0.46900,29,-0.1233,23,-0.5225
ENSG00000174227,PIGG,16,0.51905,18,0.37062,9,-0.8784
ENSG00000273238,TMEM271,89,0.87626,34,-1.2174,53,-0.6375
ENSG00000169020,ATP5ME,758,-0.1481,820,0.06819,847,0.14648
ENSG00000215375,MYL5,16,0.32927,13,-0.1729,13,-0.3260
ENSG00000185619,PCGF3,33,0.91829,22,-0.3635,16,-0.9957
ENSG00000168993,CPLX1,145,0.68448,64,-1.0496,99,-0.4585
ENSG00000178950,GAK,49,0.89868,28,-0.6163,26,-0.8563
ENSG00000127419,TMEM175,38,0.96760,21,-0.6435,19,-0.9331
ENSG00000145214,DGKQ,19,0.68542,10,-0.7801,12,-0.5362
ENSG00000127418,FGFRL1,5,-1.5113,8,-0.0647,18,1.62957
ENSG00000159692,CTBP1,148,0.36018,115,-0.2679,115,-0.3253
ENSG00000090316,MAEA,77,1.01502,34,-0.9841,39,-0.8683
ENSG00000163950,SLBP,93,0.90595,64,-0.3202,45,-1.0011
ENSG00000168936,TMEM129,26,0.21728,22,-0.1700,22,-0.1911
ENSG00000068078,FGFR3,64,-1.2450,80,-0.2484,177,1.41903
ENSG00000168924,LETM1,34,0.21540,36,0.16002,27,-0.3368
ENSG00000109685,NSD2,47,0.41895,34,-0.3524,35,-0.3640
ENSG00000185049,NELFA,13,0.17699,19,0.58995,9,-0.5420
ENSG00000243449,C4orf48,418,0.24517,325,-0.3086,362,-0.1720
ENSG00000185818,NAT8L,155,0.12367,84,-0.8921,161,0.13438
ENSG00000123933,MXD4,25,-0.7303,55,0.91146,38,0.41290
ENSG00000159733,ZFYVE28,22,0.69944,22,0.18419,11,-1.0125
ENSG00000063978,RNF4,44,0.62918,36,-0.1050,26,-0.7401
ENSG00000125386,FAM193A,15,0.45171,10,-0.4368,11,-0.3722
ENSG00000087274,ADD1,202,0.34534,198,0.08401,146,-0.4649
ENSG00000109736,MFSD10,37,0.69909,32,0.01345,19,-0.9016
ENSG00000125388,GRK4,11,-0.3584,18,0.54833,14,0.17393
ENSG00000197386,HTT,50,-0.0946,65,0.38133,49,-0.0607
ENSG00000159788,RGS12,43,0.38293,19,-1.1248,37,-0.1006
ENSG00000163956,LRPAP1,221,0.69174,150,-0.3934,132,-0.6857
ENSG00000132406,TMEM128,19,1.19101,9,-0.7142,8,-1.1942
ENSG00000168824,NSG1,120,0.89982,44,-1.2617,71,-0.6539
ENSG00000168818,STX18,16,0.04900,8,-0.8931,17,0.21640
ENSG00000072832,CRMP1,234,1.12289,107,-0.8957,107,-1.0323
ENSG00000181215,C4orf50,19,1.21840,4,-2.0633,9,-0.8552
ENSG00000152969,JAKMIP1,80,0.83201,38,-0.8930,47,-0.6760
ENSG00000109501,WFS1,87,0.79503,47,-0.7014,51,-0.6948
ENSG00000074211,PPP2R2C,195,0.84067,90,-0.9403,115,-0.6718
ENSG00000013288,MAN2B2,38,0.54077,29,-0.2581,25,-0.5529
ENSG00000179010,MRFAP1,409,0.31605,335,-0.2075,326,-0.2956
ENSG00000170846,AC093323.1,73,1.07043,23,-1.4586,38,-0.8042
ENSG00000178988,MRFAP1L1,103,0.50930,83,-0.1709,69,-0.5519
ENSG00000186222,BLOC1S4,21,0.85391,18,0.01296,9,-1.1237
ENSG00000170871,KIAA0232,66,0.64099,47,-0.3220,41,-0.6521
ENSG00000132405,TBC1D14,43,0.35316,27,-0.5842,36,-0.2063
ENSG00000173011,TADA2B,18,0.46843,17,0.12260,11,-0.6481
ENSG00000109519,GRPEL1,46,0.14305,53,0.26127,38,-0.2969
ENSG00000184985,SORCS2,10,-0.4089,6,-0.9240,16,0.71259
ENSG00000196526,AFAP1,21,0.79461,19,0.14136,9,-1.1243
ENSG00000163995,ABLIM2,60,1.09153,28,-0.8621,28,-1.0052
ENSG00000071127,WDR1,80,-0.1121,180,1.29826,55,-0.7220
ENSG00000178163,ZNF518B,13,-0.0491,24,0.96347,10,-0.5035
ENSG00000157869,RAB28,26,0.51924,17,-0.4558,18,-0.4469
ENSG00000038219,BOD1L1,104,0.29269,104,0.09217,79,-0.4013
ENSG00000137449,CPEB2,33,0.27566,46,0.61239,21,-0.6997
ENSG00000048342,CC2D2A,9,-0.5642,10,0.00376,14,0.63783
ENSG00000118564,FBXL5,73,0.31337,97,0.55387,46,-0.7109
ENSG00000237765,FAM200B,90,-0.2136,115,0.30754,100,0.11974
ENSG00000169762,TAPT1,32,0.13146,38,0.31010,27,-0.3082
ENSG00000169744,LDB2,156,1.90378,26,-2.2741,47,-1.5942
ENSG00000151552,QDPR,214,-0.0254,311,0.58915,187,-0.2667
ENSG00000002549,LAP3,29,-0.8587,103,1.70014,37,-0.0192
ENSG00000118579,MED28,33,-0.0022,59,0.92964,24,-0.5440
ENSG00000163257,DCAF16,21,0.30803,22,0.19809,15,-0.4767
ENSG00000145147,SLIT2,30,1.37644,20,-0.2632,8,-1.7341
ENSG00000163138,PACRGL,26,0.69559,18,-0.2888,15,-0.7372
ENSG00000185774,KCNIP4,164,1.04734,57,-1.3135,87,-0.8125
ENSG00000286318,AC096576.6,9,-0.4694,5,-1.2082,16,0.82476
ENSG00000152990,ADGRA3,10,-1.0214,26,1.01598,19,0.68190
ENSG00000109819,PPARGC1A,11,0.16838,8,-0.3976,10,-0.0515
ENSG00000109606,DHX15,41,0.05223,64,0.74275,31,-0.4762
ENSG00000109610,SOD3,10,-1.2327,34,1.41337,20,0.66201
ENSG00000181982,CCDC149,13,0.62734,6,-1.0470,9,-0.3935
ENSG00000053900,ANAPC4,17,1.14448,1,-2.9888,9,-0.6708
ENSG00000250317,SMIM20,27,-0.4246,40,0.46262,35,0.29509
ENSG00000168214,RBPJ,52,-0.2529,90,0.77443,53,-0.0875
ENSG00000109689,STIM2,25,0.93478,18,-0.2538,11,-1.0764
ENSG00000169851,PCDH7,215,1.60154,52,-1.7501,77,-1.3570
ENSG00000047365,ARAP2,27,-0.0602,36,0.40115,26,-0.1138
ENSG00000174145,NWD2,21,1.98477,7,-1.2357,4,-2.0397
ENSG00000065882,TBC1D1,22,0.10452,40,1.02899,13,-0.7971
ENSG00000109787,KLF3,14,-0.5258,28,0.92728,17,0.15856
ENSG00000109790,KLHL5,22,-0.5038,45,0.92826,27,0.13079
ENSG00000035928,RFC1,38,0.04803,50,0.46647,32,-0.2886
ENSG00000163682,RPL9,794,-0.5963,1499,0.77133,1102,0.33624
ENSG00000121897,LIAS,13,0.17232,18,0.52050,10,-0.4884
ENSG00000109814,UGDH,11,-0.4296,27,1.22175,11,-0.1786
ENSG00000163683,SMIM14,79,0.34718,86,0.24134,54,-0.5531
ENSG00000078140,UBE2K,121,0.50422,110,0.01247,77,-0.6357
ENSG00000121892,PDS5A,37,0.34757,29,-0.2378,29,-0.3219
ENSG00000163697,APBB2,26,-0.2910,46,0.77846,28,-0.0413
ENSG00000154277,UCHL1,2578,1.28639,1002,-1.1124,1075,-1.1605
ENSG00000064042,LIMCH1,153,0.34401,175,0.33423,102,-0.6048
ENSG00000109133,TMEM33,73,0.56307,81,0.35156,39,-0.9298
ENSG00000014824,SLC30A9,107,0.52361,70,-0.4845,76,-0.4417
ENSG00000124406,ATP8A1,167,1.36317,55,-1.3385,68,-1.1827
ENSG00000183783,KCTD8,32,1.39787,22,-0.2408,9,-1.7876
ENSG00000151806,GUF1,19,0.03659,21,0.20203,17,-0.1335
ENSG00000163281,GNPDA2,22,1.01469,12,-0.5644,10,-1.0284
ENSG00000163285,GABRG1,31,-0.8828,59,0.61736,57,0.73805
ENSG00000260878,AC104072.1,83,1.17163,25,-1.4801,40,-0.9165
ENSG00000151834,GABRA2,123,0.59711,58,-0.9668,89,-0.3794
ENSG00000109158,GABRA4,78,1.29585,10,-2.6993,39,-0.8574
ENSG00000163288,GABRB1,56,0.71340,34,-0.5587,34,-0.6465
ENSG00000260918,AC107398.3,135,0.83094,53,-1.1685,83,-0.5974
ENSG00000169019,COMMD8,20,0.40778,6,-1.4802,17,-0.0608
ENSG00000109171,SLAIN2,17,0.07937,18,0.14280,15,-0.1581
ENSG00000075539,FRYL,21,0.16545,30,0.61549,15,-0.5438
ENSG00000109180,OCIAD1,340,0.84654,172,-0.7991,194,-0.7240
ENSG00000145247,OCIAD2,53,0.03863,51,-0.0495,52,-0.0258
ENSG00000109184,DCUN1D4,44,0.55426,26,-0.6600,32,-0.4185
ENSG00000163069,SGCB,58,-0.1052,95,0.75559,51,-0.2690
ENSG00000109189,USP46,96,0.41823,65,-0.4611,74,-0.3235
ENSG00000226950,DANCR,42,-0.2981,50,0.13869,53,0.29145
ENSG00000184178,SCFD2,14,1.03847,9,-0.4191,6,-1.1308
ENSG00000145216,FIP1L1,35,0.23914,42,0.37213,25,-0.4855
ENSG00000072201,LNX1,76,1.50523,11,-2.5305,32,-1.1038
ENSG00000134853,PDGFRA,17,-0.7259,41,1.09459,24,0.29367
ENSG00000157404,KIT,11,-0.4825,9,-0.4285,17,0.67922
ENSG00000128039,SRD5A3,23,0.93588,6,-1.7696,14,-0.5906
ENSG00000134851,TMEM165,32,-0.2783,73,1.23075,28,-0.4002
ENSG00000134852,CLOCK,35,0.27322,32,-0.0208,27,-0.3228
ENSG00000090989,EXOC1,41,1.11577,16,-1.1247,20,-0.9466
ENSG00000128059,PPAT,20,0.62814,13,-0.4535,12,-0.5815
ENSG00000128050,PAICS,48,0.27475,50,0.14650,36,-0.4059
ENSG00000174780,SRP72,91,0.63166,71,-0.1835,54,-0.7039
ENSG00000171476,HOPX,732,0.97556,192,-1.7560,432,-0.6369
ENSG00000084092,NOA1,12,0.12740,9,-0.3740,11,-0.0119
ENSG00000047315,POLR2B,67,1.01857,49,-0.1842,27,-1.2374
ENSG00000163453,IGFBP7,60,-2.5219,965,3.56639,138,-0.2143
ENSG00000150471,ADGRL3,127,0.88514,50,-1.1730,75,-0.6591
ENSG00000145242,EPHA5,56,1.39335,29,-0.6699,19,-1.4934
ENSG00000145241,CENPC,14,0.15596,6,-1.0901,15,0.14127
ENSG00000033178,UBA6,20,0.17527,19,-0.0178,17,-0.2033
ENSG00000083896,YTHDC1,63,-0.4012,116,0.83403,72,0.06282
ENSG00000132467,UTP3,31,-0.0082,27,-0.2111,32,0.08937
ENSG00000018189,RUFY3,288,0.79693,190,-0.4060,157,-0.8152
ENSG00000132463,GRSF1,134,0.66988,98,-0.2864,80,-0.7050
ENSG00000173542,MOB1B,91,0.93317,45,-0.7908,48,-0.8333
ENSG00000156136,DCK,41,0.72269,25,-0.5475,24,-0.6623
ENSG00000080493,SLC4A4,34,-1.4197,72,0.45231,100,1.36297
ENSG00000163626,COX18,14,0.68304,4,-1.4896,10,-0.3605
ENSG00000132466,ANKRD17,85,-0.1059,106,0.29868,87,-0.0055
ENSG00000163738,MTHFD2L,12,0.03973,19,0.68826,10,-0.4197
ENSG00000169116,PARM1,89,1.26754,37,-0.9919,36,-1.1798
ENSG00000163743,RCHY1,37,0.25106,27,-0.3860,32,-0.1517
ENSG00000138769,CDKL2,21,1.23400,7,-1.3673,9,-1.0188
ENSG00000138757,G3BP2,358,0.83490,205,-0.6135,199,-0.7769
ENSG00000138768,USO1,58,0.83485,30,-0.7600,33,-0.7231
ENSG00000198301,SDAD1,39,0.60052,29,-0.2331,24,-0.6401
ENSG00000138750,NUP54,13,0.05397,22,0.86815,9,-0.5759
ENSG00000138760,SCARB2,88,-0.1355,168,0.99832,73,-0.4075
ENSG00000189157,FAM47E,16,0.49469,15,0.10361,10,-0.6728
ENSG00000186212,SOWAHB,16,1.55902,0,-6.5176,7,-0.9856
ENSG00000138758,SEPTIN11,198,0.46154,151,-0.2702,141,-0.4487
ENSG00000118816,CCNI,210,-0.1552,291,0.46070,215,-0.0273
ENSG00000138764,CCNG2,45,0.60336,36,-0.1528,27,-0.6819
ENSG00000138767,CNOT6L,16,-0.4153,47,1.63828,12,-0.6076
ENSG00000169288,MRPL1,78,0.40761,56,-0.4008,60,-0.3323
ENSG00000138756,BMP2K,11,-0.8049,32,1.28535,16,0.25696
ENSG00000163291,PAQR3,25,1.14695,13,-0.7124,11,-1.1367
ENSG00000152784,PRDM8,65,1.25576,23,-1.2632,28,-1.0745
ENSG00000138670,RASGEF1B,29,1.03157,9,-1.4511,16,-0.7612
ENSG00000273156,AC124016.2,20,0.45627,15,-0.3020,14,-0.4292
ENSG00000138668,HNRNPD,120,-0.1177,199,0.76821,107,-0.2609
ENSG00000152795,HNRNPDL,296,0.61006,225,-0.2380,184,-0.6502
ENSG00000145293,ENOPH1,120,0.44273,64,-0.8254,96,-0.2398
ENSG00000249242,TMEM150C,42,0.67892,39,0.08102,22,-0.9145
ENSG00000145284,SCD5,375,-0.0924,427,0.16965,391,0.03788
ENSG00000138674,SEC31A,50,0.29096,60,0.39907,34,-0.5728
ENSG00000251022,THAP9-AS1,27,0.71625,26,0.20825,13,-1.0546
ENSG00000189308,LIN54,11,0.16895,8,-0.3276,10,-0.0757
ENSG00000138663,COPS4,100,0.68602,60,-0.5953,63,-0.5993
ENSG00000163319,MRPS18C,86,-0.0486,87,-0.0017,90,0.05812
ENSG00000163624,CDS1,47,0.82551,32,-0.3527,25,-0.8772
ENSG00000163625,WDFY3,49,0.41642,42,-0.0805,34,-0.4755
ENSG00000180769,WDFY3-AS2,12,-1.1348,25,0.57109,28,1.02612
ENSG00000109339,MAPK10,247,0.56907,152,-0.5680,171,-0.4670
ENSG00000163629,PTPN13,17,-0.1438,26,0.64517,16,-0.1471
ENSG00000172493,AFF1,15,-0.4559,43,1.48752,14,-0.3819
ENSG00000145332,KLHL8,22,0.03664,38,0.83750,17,-0.5261
ENSG00000198189,HSD17B11,30,-0.4568,58,0.87310,36,0.10759
ENSG00000170502,NUDT9,44,0.33887,40,-0.0462,33,-0.3934
ENSG00000152583,SPARCL1,1470,-0.6985,2150,0.30416,2464,0.67305
ENSG00000118785,SPP1,83,-1.5739,450,2.04452,179,0.53328
ENSG00000163644,PPM1K,149,0.32062,151,0.13391,108,-0.4587
ENSG00000145337,PYURF,98,0.43431,79,-0.2000,70,-0.4445
ENSG00000138641,HERC3,34,0.68964,43,0.59457,13,-1.3458
ENSG00000177432,NAP1L5,212,0.83368,92,-1.0280,127,-0.6380
ENSG00000138640,FAM13A,55,1.27476,19,-1.2431,23,-1.1037
ENSG00000185477,GPRIN3,10,-0.2936,26,1.43824,8,-0.5799
ENSG00000145335,SNCA,634,1.27050,235,-1.1834,272,-1.1172
ENSG00000163104,SMARCAD1,12,0.31448,11,-0.0665,9,-0.3536
ENSG00000163110,PDLIM5,21,-1.4087,64,1.11454,53,1.03536
ENSG00000138696,BMPR1B,6,-1.6052,10,-0.0565,23,1.71771
ENSG00000138698,RAP1GDS1,111,0.50722,114,0.21098,66,-0.7540
ENSG00000168785,TSPAN5,134,0.99850,82,-0.4737,62,-1.0492
ENSG00000151247,EIF4E,105,0.39051,78,-0.3473,81,-0.3315
ENSG00000164024,METAP1,26,0.55154,20,-0.1902,16,-0.5970
ENSG00000197894,ADH5,64,0.06673,58,-0.1142,62,-0.0336
ENSG00000109270,LAMTOR3,59,0.58780,41,-0.3706,38,-0.5645
ENSG00000164031,DNAJB14,81,0.61261,83,0.22700,43,-0.9146
ENSG00000164032,H2AFZ,197,0.51794,150,-0.2599,134,-0.5234
ENSG00000138814,PPP3CA,627,1.11893,274,-0.9642,293,-1.0028
ENSG00000254531,AP001816.1,28,0.59842,17,-0.5891,19,-0.4950
ENSG00000109320,NFKB1,9,-1.2074,57,2.54739,10,-0.5175
ENSG00000109332,UBE2D3,187,0.12415,238,0.43207,149,-0.3682
ENSG00000145354,CISD2,65,0.30327,50,-0.3129,54,-0.2395
ENSG00000164038,SLC9B2,23,0.97738,5,-2.0457,14,-0.5931
ENSG00000164039,BDH2,14,-1.4088,63,1.79988,28,0.56292
ENSG00000168772,CXXC4,30,0.56967,36,0.47485,15,-1.0360
ENSG00000138777,PPA2,40,0.07427,42,0.07040,37,-0.1190
ENSG00000145348,TBCK,21,0.71872,7,-1.4754,14,-0.4027
ENSG00000164022,AIMP1,35,-0.2387,58,0.72244,36,-0.0729
ENSG00000138801,PAPSS1,84,0.78195,58,-0.3389,45,-0.8264
ENSG00000138796,HADH,30,0.20426,36,0.34509,23,-0.4229
ENSG00000109475,RPL34,1206,-0.7651,2783,1.02351,1805,0.38599
ENSG00000198856,OSTC,29,0.09625,31,0.16951,25,-0.1917
ENSG00000164089,ETNPPL,64,-1.5389,158,0.65855,197,1.39326
ENSG00000138802,SEC24B,23,0.17035,40,0.93345,14,-0.8106
ENSG00000123739,PLA2G12A,42,0.29484,40,0.02734,33,-0.3724
ENSG00000109534,GAR1,12,0.08838,8,-0.5661,13,0.09099
ENSG00000170522,ELOVL6,18,1.08298,3,-2.0568,10,-0.7069
ENSG00000138660,AP1AR,36,0.77389,15,-1.0513,23,-0.5616
ENSG00000174720,LARP7,52,-0.3978,91,0.73680,61,0.11752
ENSG00000145362,ANK2,372,0.13748,294,-0.3210,353,-0.0413
