"top","model_type","test","gene","stat","pval","fdr","gene_index","logFC","ensembl"
7,"enrichment","multi_OPC.2","COL20A1",9.05467356053488,1.65463301019916e-18,2.85406121117784e-15,11333,3.6255778445563,"ENSG00000101203"
8,"enrichment","multi_OPC.2","ENSG00000271811",9.03296193723484,1.9732188495285e-18,2.85406121117784e-15,824,2.28389085419073,"ENSG00000271811"
9,"enrichment","multi_OPC.2","ENSG00000261227",9.02490349939701,2.10631823703161e-18,2.85406121117784e-15,9385,2.68303176665749,"ENSG00000261227"
10,"enrichment","multi_OPC.2","TNK2",9.01042057981527,2.3682396278359e-18,2.88806822614588e-15,2741,2.07694016344639,"ENSG00000061938"
1,"enrichment","multi_OPC.3","CLDN1",11.0589770567666,3.9695331845965e-26,2.42042285930771e-22,2719,2.75290722637417,"ENSG00000163347"
2,"enrichment","multi_OPC.3","LINC01965",10.5629842451699,3.82761345367552e-24,3.96066694449027e-21,1523,4.03640905137466,"ENSG00000256637"
3,"enrichment","multi_OPC.3","MIR3681HG",10.5609933960618,3.89733524673089e-24,3.96066694449027e-21,1164,5.02313604828142,"ENSG00000224184"
4,"enrichment","multi_OPC.3","SLC22A3",10.5356507477969,4.90314966003836e-24,4.59953154647445e-21,4495,3.73670001850903,"ENSG00000146477"
5,"enrichment","multi_OPC.3","KIF26B-AS1",10.5172874066096,5.78922787707751e-24,5.04283099721144e-21,1113,2.31420329275265,"ENSG00000232192"
6,"enrichment","multi_OPC.3","GPNMB",10.5087173967746,6.25548124938187e-24,5.08570625574746e-21,4617,3.61574310720855,"ENSG00000136235"
7,"enrichment","multi_OPC.3","TTPA",10.4634797904221,9.40849934498649e-24,6.74921467718296e-21,5333,2.50002398135833,"ENSG00000137561"
8,"enrichment","multi_OPC.3","ENSG00000287550",10.4071429696393,1.5614697515469e-23,1.00221703263761e-20,4505,4.15614358353464,"ENSG00000287550"
9,"enrichment","multi_OPC.3","REV3L",10.3001648256232,4.06490253308749e-23,1.97588908695788e-20,4332,1.86649806321711,"ENSG00000009413"
10,"enrichment","multi_OPC.3","ENSG00000229195",10.2493773359258,6.38658111694841e-23,2.59614522403953e-20,1685,2.49505342723764,"ENSG00000229195"
1,"enrichment","multi_OPC.4","ENSG00000287158",9.90144419617435,1.35303222108961e-21,2.52878203139283e-18,2356,4.12170610856619,"ENSG00000287158"
2,"enrichment","multi_OPC.4","ANKS1B",9.74440875090103,5.235994621325e-21,5.8048140370053e-18,7684,0.935972137306375,"ENSG00000185046"
3,"enrichment","multi_OPC.4","LINC00402",9.64087641933788,1.26693379308705e-20,1.03001717377978e-17,8061,2.67612272391426,"ENSG00000235532"
4,"enrichment","multi_OPC.4","GALNT3",9.59562483413018,1.86016352814236e-20,1.417793389106e-17,1684,2.90513519587587,"ENSG00000115339"
5,"enrichment","multi_OPC.4","LSAMP",9.36930934583556,1.24491366157912e-19,7.11425293678116e-17,2433,1.47232292765209,"ENSG00000185565"
6,"enrichment","multi_OPC.4","GPNMB",9.36445620079068,1.29623835430871e-19,7.11425293678116e-17,4617,3.69543915211298,"ENSG00000136235"
7,"enrichment","multi_OPC.4","DBX2",9.34752925263844,1.49220555270056e-19,7.27897868607332e-17,7419,2.54932899524029,"ENSG00000185610"
8,"enrichment","multi_OPC.4","NOVA1-DT",9.24447139505037,3.50212429418042e-19,1.37769050863001e-16,8207,2.58136239134186,"ENSG00000257842"
9,"enrichment","multi_OPC.4","GPC5",9.21565205269019,4.44012656020692e-19,1.52608807106593e-16,8086,3.07822873583575,"ENSG00000179399"
10,"enrichment","multi_OPC.4","ENSG00000242021",9.21388685386216,4.50505703635699e-19,1.52608807106593e-16,11826,2.54401355445783,"ENSG00000242021"
1,"enrichment","multi_OPC.5","RPL13",6.44232743544387,2.32108501651096e-10,4.7572490380422e-09,9464,1.22131958328939,"ENSG00000167526"
2,"enrichment","multi_OPC.5","MT3",6.3682277017724,3.66306551606416e-10,6.96395434881069e-09,9275,1.30053418746097,"ENSG00000087250"
3,"enrichment","multi_OPC.5","CSPG4",6.15439480325377,1.33315711645014e-09,2.02463898320168e-08,8856,2.93815639389699,"ENSG00000173546"
4,"enrichment","multi_OPC.5","NEU4",6.1181613507387,1.65329988107746e-09,2.41460982631613e-08,2014,2.31797505285989,"ENSG00000204099"
5,"enrichment","multi_OPC.5","BASP1-AS1",6.11518703135663,1.68268864252451e-09,2.4429033328079e-08,3324,2.55630079451828,"ENSG00000215196"
6,"enrichment","multi_OPC.5","RHBDF1",6.08758586617971,1.98090993317932e-09,2.79273949538981e-08,8977,1.68596752267147,"ENSG00000007384"
7,"enrichment","multi_OPC.5","FERMT1",6.05330125992413,2.42386292834933e-09,3.28969923216563e-08,11089,3.35553939836762,"ENSG00000101311"
8,"enrichment","multi_OPC.5","HIF3A",5.91007790847389,5.57332118862117e-09,6.66993639796224e-08,10855,2.96427771757796,"ENSG00000124440"
9,"enrichment","multi_OPC.5","FGFR3",5.87423272054169,6.8465087077763e-09,7.98213897622677e-08,2784,2.01445074607621,"ENSG00000068078"
10,"enrichment","multi_OPC.5","BCAN",5.83481873298343,8.57411396431994e-09,9.62811416159131e-08,756,2.60963648836057,"ENSG00000132692"
1,"enrichment","multi_OPC.6","CHRDL1",12.2620663910338,3.4990683250099e-31,1.51901494211421e-27,12031,3.30388628090995,"ENSG00000101938"
2,"enrichment","multi_OPC.6","NDST4",12.2554819933996,3.73681412574222e-31,1.51901494211421e-27,3095,3.16546945081126,"ENSG00000138653"
3,"enrichment","multi_OPC.6","FZD10-AS1",11.1324426239771,1.99658551407622e-26,6.08709008603989e-23,7871,2.68705594336123,"ENSG00000250208"
4,"enrichment","multi_OPC.6","SEMA3E",10.3528042116414,2.54349149888791e-23,4.43112554699115e-20,4809,4.39168632847884,"ENSG00000170381"
5,"enrichment","multi_OPC.6","SPHKAP",10.2623753483084,5.69594980769539e-23,7.71801198942726e-20,1948,3.01502431974213,"ENSG00000153820"
6,"enrichment","multi_OPC.6","GRIA4",10.2280259973336,7.7268639628459e-23,9.42291060269058e-20,7090,1.81791574611884,"ENSG00000152578"
7,"enrichment","multi_OPC.6","INHBA",10.1471888564963,1.57924728210291e-22,1.75081096411318e-19,4686,2.80495157123593,"ENSG00000122641"
8,"enrichment","multi_OPC.6","ANKRD55",9.30524698718774,2.12012448445032e-19,1.52087753458069e-16,3414,3.69520435940166,"ENSG00000164512"
9,"enrichment","multi_OPC.6","PDZRN3",8.98270355992914,2.96332802602422e-18,1.87345428535411e-15,2348,2.73228021329641,"ENSG00000121440"
10,"enrichment","multi_OPC.6","BEST3",8.89960204340171,5.78067565489746e-18,3.20433361870339e-15,7594,4.47871032005358,"ENSG00000127325"
