Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3to4,Feature log2 fold change topic 3to4,Feature count topic 5,Feature log2 fold change topic 5,Feature count topic 6,Feature log2 fold change topic 6,Feature count topic 7to9,Feature log2 fold change topic 7to9
ENSG00000083168,KAT6A,111,1.01881,50,-0.3005,41,-0.6926,40,-0.6619,116,1.10751,49,-0.4339
ENSG00000070718,AP3M2,37,-1.5114,168,0.90302,166,1.06729,59,-0.7953,59,-0.7992,77,-0.5102
ENSG00000078668,VDAC3,1,-6.2937,260,1.72113,126,0.47333,43,-1.2766,91,-0.1320,80,-0.4268
ENSG00000168575,SLC20A2,1,-5.1806,74,0.80401,49,0.15421,43,-0.0784,105,1.45721,29,-0.8700
ENSG00000120925,RNF170,121,1.09525,37,-0.8460,76,0.34581,27,-1.2882,74,0.26317,53,-0.3719
ENSG00000168172,HOOK3,157,0.83199,32,-1.6867,91,-0.0840,78,-0.3189,59,-0.7481,117,0.46263
ENSG00000168522,FNTA,1,-5.3185,1,-5.7954,67,0.56267,44,-0.2043,87,0.92308,61,0.46530
ENSG00000221869,CEBPD,194,1.19364,61,-0.7191,50,-1.1255,60,-0.7451,326,2.25148,43,-1.5164
ENSG00000253729,PRKDC,66,-0.2097,56,-0.4632,86,0.24138,61,-0.3258,54,-0.5304,90,0.39407
ENSG00000169139,UBE2V2,186,-0.1488,207,0.01967,312,0.84376,117,-0.8713,139,-0.6151,189,-0.1689
ENSG00000023287,RB1CC1,205,0.01082,102,-1.0769,189,-0.1373,326,0.79055,122,-0.8080,233,0.30343
ENSG00000047249,ATP6V1H,201,-0.6947,775,1.60666,405,0.50491,97,-1.8026,85,-1.9895,280,-0.2292
ENSG00000147509,RGS20,24,-1.6665,47,-0.6434,51,-0.6014,28,-1.4361,22,-1.7695,139,1.89329
ENSG00000187735,TCEA1,1,-5.8915,52,-0.5826,38,-1.1442,56,-0.4519,137,1.02391,117,1.11545
ENSG00000008988,RPS20,698,0.75868,181,-1.3924,285,-0.7803,632,0.58650,704,0.77375,404,-0.2002
ENSG00000104331,IMPAD1,100,-7.5421,175,0.93420,93,-0.1354,80,-0.3663,60,-0.8162,101,0.01078
ENSG00000169122,FAM110B,1,-5.5536,75,0.39919,114,1.37992,45,-0.4175,52,-0.2004,43,-0.6184
ENSG00000215114,UBXN2B,61,-0.4039,144,1.03060,93,0.33131,46,-0.8402,46,-0.8205,74,-0.1241
ENSG00000137575,SDCBP,220,0.05891,227,0.10903,280,0.54000,134,-0.7289,195,-0.1352,191,-0.2211
ENSG00000104388,RAB2A,351,0.50999,428,0.85252,293,0.24349,182,-0.5515,163,-0.7215,203,-0.4869
ENSG00000198363,ASPH,45,-1.7718,6,-4.6424,125,-0.2544,131,-0.1571,209,0.62141,218,1.02532
ENSG00000274956,NKAIN3-IT1,1,-6.1779,31,-1.6705,77,-0.3256,113,0.33452,78,-0.2728,151,1.25989
ENSG00000185728,YTHDF3,7,-2.8879,20,-1.3458,53,0.14641,45,-0.1085,71,0.62850,63,0.59585
ENSG00000104442,ARMC1,155,1.62026,65,0.08438,77,0.40918,32,-1.0015,19,-1.7884,44,-0.6897
ENSG00000169085,VXN,136,-0.3066,247,0.67443,197,0.33881,124,-0.4542,93,-0.9037,163,-0.0202
ENSG00000175073,VCPIP1,1,-5.3033,71,0.58868,51,0.05778,28,-0.9118,49,-0.0126,65,0.63354
ENSG00000245910,SNHG6,267,0.27177,148,-0.6746,162,-0.5909,384,0.89557,325,0.60464,196,-0.3028
ENSG00000121022,COPS5,60,0.12171,96,0.90482,23,-1.5127,40,-0.5179,73,0.42781,63,0.26535
ENSG00000046889,PREX2,167,0.34416,3,-5.3638,49,-1.7130,116,-0.2468,198,0.63142,213,1.12901
ENSG00000140396,NCOA2,54,0.16022,40,-0.2944,55,0.23912,48,-0.0339,60,0.35104,42,-0.3168
ENSG00000067167,TRAM1,79,0.62679,22,-1.3520,52,-0.0639,43,-0.3662,59,0.16333,59,0.20539
ENSG00000147601,TERF1,1,-5.0857,40,-0.0972,42,-0.0137,44,0.05266,45,0.08649,56,0.64731
ENSG00000147604,RPL7,910,1.10913,142,-1.8628,272,-0.9739,700,0.64374,705,0.65543,428,-0.2256
ENSG00000040341,STAU2,61,-0.6429,115,0.37534,87,-0.0908,76,-0.3008,73,-0.3553,108,0.37699
ENSG00000104343,UBE2W,1,-5.8753,78,0.09279,138,1.29776,42,-0.8993,42,-0.8764,76,0.05009
ENSG00000154582,ELOC,163,0.62004,75,-0.6424,88,-0.4225,94,-0.2765,111,-0.0118,129,0.32511
ENSG00000104381,GDAP1,240,1.79427,119,0.50635,104,0.32687,45,-1.0578,16,-2.5203,54,-0.9553
ENSG00000171033,PKIA,79,-1.2980,260,0.58197,268,0.76000,156,-0.2528,151,-0.3091,154,-0.3530
ENSG00000104435,STMN2,224,-1.2923,986,1.11959,768,0.80443,319,-0.7499,133,-2.0692,472,-0.1755
ENSG00000164683,HEY1,1,-5.5437,116,1.16158,83,0.67678,27,-1.1930,77,0.44240,47,-0.4478
ENSG00000076554,TPD52,261,1.73649,77,-0.3977,113,0.26845,79,-0.3394,79,-0.3499,54,-1.1485
ENSG00000164687,FABP5,5,-3.9594,44,-0.8635,111,0.74929,55,-0.5156,107,0.56001,84,0.21531
ENSG00000147588,PMP2,150,-1.2260,84,-2.0921,259,-0.4310,427,0.42883,344,0.07142,480,0.91804
ENSG00000184672,RALYL,1,-5.3700,98,1.07253,102,1.43551,35,-0.6317,11,-2.2716,39,-0.5618
ENSG00000176731,RBIS,31,-0.7614,39,-0.3945,60,0.34285,29,-0.8596,80,0.78084,51,0.02546
ENSG00000104267,CA2,1,-5.6859,0,-7.8674,55,-0.3085,76,0.26674,123,1.09298,91,0.81708
ENSG00000085719,CPNE3,104,0.38257,23,-1.9301,94,0.24821,63,-0.4212,74,-0.1705,96,0.35110
ENSG00000104325,DECR1,1,-5.4158,18,-1.7028,41,-0.4781,27,-1.0729,118,1.36480,79,0.94390
ENSG00000104327,CALB1,1,-5.7605,162,1.51055,129,1.32840,12,-2.5945,13,-2.4438,56,-0.4015
ENSG00000123119,NECAB1,315,-0.6038,715,0.73421,750,0.98275,294,-0.7142,229,-1.0977,367,-0.4717
ENSG00000155099,PIP4P2,62,0.31045,55,0.10539,68,0.55195,31,-0.7941,7,-2.8734,57,0.21996
ENSG00000253738,OTUD6B-AS1,1,-5.7361,75,0.17252,78,0.27333,64,-0.0895,84,0.34824,76,0.26359
ENSG00000079102,RUNX1T1,1,-5.1414,19,-1.2866,110,2.07669,49,0.17000,36,-0.3293,25,-1.1162
ENSG00000164951,PDP1,7,-4.1190,246,1.21312,233,1.38103,82,-0.6258,55,-1.2281,78,-0.8604
ENSG00000156467,UQCRB,634,0.20002,277,-1.1046,488,-0.2552,720,0.41088,594,0.09081,617,0.20964
ENSG00000156471,PTDSS1,176,1.34000,115,0.57969,72,-0.2168,29,-1.5739,49,-0.7972,72,-0.2396
ENSG00000169439,SDC2,127,0.25842,23,-2.3148,35,-1.8539,34,-1.7558,171,0.76707,182,1.35418
ENSG00000180543,TSPYL5,1,-5.4754,139,1.59411,87,0.87385,29,-1.0084,8,-2.8337,51,-0.1961
ENSG00000147649,MTDH,114,-0.6111,177,0.08857,195,0.29077,118,-0.5544,214,0.40599,164,-0.0379
ENSG00000104341,LAPTM4B,10,-3.2579,8,-3.5165,138,0.81170,54,-0.8228,154,0.87086,108,0.35606
ENSG00000156482,RPL30,333,-0.9313,227,-1.5085,531,-0.2266,958,0.78296,1121,1.06247,570,-0.1132
ENSG00000132541,RIDA,5,-4.6251,13,-3.1918,76,-0.6878,75,-0.6441,255,1.43243,170,1.02594
ENSG00000164919,COX6C,154,-1.7614,267,-0.9320,560,0.28533,359,-0.4678,737,0.70968,567,0.36719
ENSG00000147669,POLR2K,163,1.38263,51,-0.5826,50,-0.6700,26,-1.6136,62,-0.2803,87,0.36896
ENSG00000034677,RNF19A,82,0.53100,59,0.00452,68,0.25821,32,-0.9637,47,-0.3765,59,-0.0031
ENSG00000186106,ANKRD46,1,-6.0317,143,0.92675,117,0.69485,41,-1.0720,84,0.03172,79,-0.0845
ENSG00000070756,PABPC1,725,1.88466,115,-1.2396,149,-0.9377,238,-0.1118,347,0.51307,190,-0.5922
ENSG00000164924,YWHAZ,812,-0.3820,2073,1.20308,1415,0.61905,357,-1.6406,607,-0.8360,866,-0.3623
ENSG00000261087,AP003469.4,11,-1.9310,84,1.26324,33,-0.3415,72,0.96915,25,-0.7273,35,-0.3151
ENSG00000120963,ZNF706,51,-1.4085,319,1.62681,110,-0.2590,74,-0.8546,112,-0.2004,122,-0.0807
ENSG00000104490,NCALD,64,-1.8710,345,0.78168,286,0.54000,256,0.27491,70,-1.7338,214,-0.0283
ENSG00000104517,UBR5,262,1.84579,55,-0.8261,61,-0.7551,47,-1.0844,48,-1.0340,103,0.20827
ENSG00000155096,AZIN1,218,0.06786,330,0.76935,251,0.35362,127,-0.7826,188,-0.1709,171,-0.4101
ENSG00000155097,ATP6V1C1,77,-1.2020,381,1.44604,229,0.62648,93,-0.9095,89,-0.9767,133,-0.4626
ENSG00000164929,BAALC,18,-4.2654,141,-1.2864,296,-0.1563,394,0.32969,293,-0.1536,487,1.02279
ENSG00000176406,RIMS2,74,-0.4296,72,-0.4871,85,-0.2417,138,0.57413,59,-0.7768,121,0.49691
ENSG00000164830,OXR1,287,1.16173,204,0.55849,138,-0.0929,66,-1.2211,131,-0.1735,115,-0.4788
ENSG00000104408,EIF3E,197,1.32434,63,-0.5882,74,-0.3940,60,-0.6658,87,-0.0792,90,-0.0386
ENSG00000104412,EMC2,67,0.14527,33,-0.9551,60,-0.0392,59,-0.0632,30,-1.1363,81,0.65073
ENSG00000120533,ENY2,16,-2.1724,60,-0.2324,100,0.72273,55,-0.3673,43,-0.7416,83,0.40617
ENSG00000147642,SYBU,70,-1.0992,368,1.68038,194,0.60091,50,-1.6142,46,-1.7268,120,-0.3562
ENSG00000164794,KCNV1,23,-1.6086,256,2.60946,58,-0.2305,19,-1.9067,10,-2.8569,55,-0.3422
ENSG00000104447,TRPS1,116,0.97179,17,-2.0063,76,0.29858,45,-0.5961,55,-0.2716,67,0.06037
ENSG00000147677,EIF3H,71,-1.0808,124,-0.2294,112,-0.4373,114,-0.3573,177,0.34902,192,0.69518
ENSG00000164754,RAD21,226,0.37422,170,-0.0867,211,0.30027,140,-0.4007,194,0.12361,156,-0.3012
ENSG00000177570,SAMD12,153,0.39524,163,0.49936,199,1.01977,71,-0.8261,26,-2.3273,91,-0.5721
ENSG00000147676,MAL2,31,-2.1743,275,1.27356,213,0.98098,61,-1.1901,47,-1.5783,113,-0.3038
ENSG00000136960,ENPP2,41,0.13694,0,-7.1042,1,-4.9722,94,1.59055,149,2.60877,18,-1.3590
ENSG00000136986,DERL1,95,0.73029,92,0.67789,86,0.67699,32,-1.0106,46,-0.4382,37,-0.9539
ENSG00000165156,ZHX1,152,1.17852,21,-1.9764,70,-0.1700,58,-0.4440,67,-0.2223,84,0.20262
ENSG00000164983,TMEM65,63,0.24896,79,0.62019,64,0.31716,36,-0.6528,54,-0.0208,43,-0.4818
ENSG00000147684,NDUFB9,103,-1.2395,99,-1.2981,220,-0.0719,257,0.18963,293,0.41127,288,0.53625
ENSG00000170873,MTSS1,121,1.31852,31,-0.9383,66,0.28723,57,0.02677,115,1.21128,17,-2.0891
ENSG00000104549,SQLE,94,0.99888,51,-0.0199,70,0.59295,31,-0.7971,16,-1.7754,45,-0.3137
ENSG00000153310,FAM49B,34,-0.6774,60,0.19788,86,0.97376,40,-0.4630,54,0.01784,39,-0.6066
ENSG00000153317,ASAP1,101,0.06681,158,0.82114,102,0.08655,76,-0.3955,84,-0.2262,83,-0.3110
ENSG00000132294,EFR3A,153,-0.3207,337,0.99937,205,0.16752,112,-0.8093,77,-1.3801,199,0.13066
ENSG00000184156,KCNQ3,176,0.89807,114,0.16153,129,0.42188,80,-0.4063,45,-1.2775,86,-0.3886
ENSG00000129292,PHF20L1,154,1.33042,69,-0.0510,46,-0.7507,40,-0.9143,138,1.12792,49,-0.7330
ENSG00000104419,NDRG1,329,1.06320,112,-0.7193,78,-1.3819,304,0.91935,279,0.76865,136,-0.5333
ENSG00000131773,KHDRBS3,1,-6.2634,117,0.30543,116,0.33941,114,0.26647,105,0.13334,101,0.09279
ENSG00000169398,PTK2,470,2.04610,154,0.01040,113,-0.5405,84,-0.9336,105,-0.5989,113,-0.6169
ENSG00000181790,ADGRB1,1,-6.7476,193,0.56457,194,0.68051,62,-1.2284,111,-0.3445,160,0.34531
ENSG00000198576,ARC,1,-5.0185,48,0.14432,52,0.32054,39,-0.2047,42,-0.0731,54,0.46147
ENSG00000180155,LYNX1,289,0.39385,323,0.58004,293,0.48534,205,-0.1683,153,-0.6316,164,-0.6548
ENSG00000160932,LY6E,254,0.28067,327,0.70923,198,-0.1382,159,-0.4704,295,0.53321,164,-0.5358
ENSG00000176956,LY6H,276,-1.0755,1015,1.04743,904,1.01299,394,-0.5283,272,-1.0985,392,-0.6783
ENSG00000158106,RHPN1,2,-4.9208,101,0.70787,97,0.75260,41,-0.7525,26,-1.4341,77,0.34311
ENSG00000104529,EEF1D,686,2.63693,62,-1.5806,101,-0.9352,194,0.18142,131,-0.4471,96,-1.1455
ENSG00000179950,PUF60,28,-2.0101,72,-0.5658,129,0.42257,84,-0.3286,139,0.48796,117,0.26576
ENSG00000185189,NRBP2,43,-0.7152,83,0.32864,58,-0.2760,55,-0.3190,64,-0.0920,82,0.45474
ENSG00000178209,PLEC,455,1.35498,173,-0.3002,154,-0.5375,107,-1.0444,209,0.00108,208,-0.0036
ENSG00000178719,GRINA,47,-2.3658,276,0.34444,171,-0.4762,143,-0.7033,234,0.07430,323,0.89242
ENSG00000197858,GPAA1,129,0.65962,72,-0.3019,43,-1.1863,59,-0.6061,139,0.78923,99,0.28124
ENSG00000179091,CYC1,1,-6.1554,106,0.03670,97,-0.1252,72,-0.5808,161,0.73971,133,0.57691
ENSG00000179632,MAF1,1,-5.5869,68,0.19432,68,0.22176,47,-0.3890,135,1.38382,53,-0.2969
ENSG00000179832,MROH1,160,0.96742,171,1.08021,87,-0.0640,51,-0.8909,57,-0.7229,67,-0.6131
ENSG00000261236,BOP1,25,-0.9756,105,1.36418,52,0.15176,45,-0.0724,46,-0.0556,34,-0.6452
ENSG00000185122,HSF1,43,-0.4719,73,0.37162,38,-0.7355,46,-0.3654,122,1.29284,53,-0.1627
ENSG00000185000,DGAT1,28,-0.9528,63,0.32685,56,0.15442,44,-0.2475,55,0.12091,53,0.09174
ENSG00000160948,VPS28,3,-5.4405,79,-0.6866,157,0.48444,104,-0.2522,166,0.51456,144,0.37280
ENSG00000187954,CYHR1,206,1.15674,74,-0.5469,113,0.14357,58,-0.9349,148,0.57136,77,-0.6211
ENSG00000167702,KIFC2,328,0.95012,178,-0.0856,193,0.05567,147,-0.3890,126,-0.6337,174,-0.1581
ENSG00000160972,PPP1R16A,1,-5.2621,18,-1.5017,31,-0.7544,35,-0.4913,85,0.95139,77,1.19254
ENSG00000161016,RPL8,1252,1.31455,420,-0.5299,425,-0.5742,711,0.31536,870,0.65830,392,-0.8026
ENSG00000182307,C8orf33,40,-0.3565,76,0.68125,52,0.06634,73,0.61059,55,0.12705,35,-0.7154
ENSG00000181404,WASHC1,65,-0.2014,109,0.64267,79,0.11070,84,0.20636,59,-0.3712,64,-0.3007
ENSG00000107104,KANK1,37,-0.1963,0,-7.2564,13,-1.9092,58,0.53746,90,1.29545,56,0.66252
ENSG00000080503,SMARCA2,102,-0.9321,187,0.02693,245,0.55377,125,-0.6164,158,-0.2399,198,0.16346
ENSG00000080298,RFX3,69,-0.4759,229,1.58589,86,-0.1349,15,-2.7205,57,-0.7826,98,0.11863
ENSG00000147853,AK3,17,-2.2106,6,-3.7329,60,-0.3575,55,-0.4459,129,0.96389,110,1.01139
ENSG00000183354,KIAA2026,81,0.29055,34,-1.0659,100,0.76395,55,-0.3312,47,-0.5871,65,-0.1062
ENSG00000137038,DMAC1,118,0.35791,77,-0.3253,107,0.22256,70,-0.4753,80,-0.2684,98,0.07302
ENSG00000153707,PTPRD,183,0.69507,46,-1.4833,169,0.66249,129,0.11654,73,-0.7914,105,-0.2862
ENSG00000107186,MPDZ,128,0.77272,39,-1.1286,76,-0.1229,59,-0.4895,97,0.30203,84,0.08670
ENSG00000147862,NFIB,129,-0.8606,150,-0.6275,257,0.27454,217,-0.0429,242,0.13241,251,0.26422
ENSG00000175893,ZDHHC21,35,-0.9321,105,0.85533,85,0.57972,44,-0.5641,40,-0.7275,58,-0.1766
ENSG00000164985,PSIP1,369,0.57032,250,-0.0701,399,0.84501,185,-0.5514,154,-0.8357,199,-0.5554
ENSG00000107295,SH3GL2,24,-2.2469,322,1.98209,131,0.37387,81,-0.4445,26,-2.1506,85,-0.4936
ENSG00000155876,RRAGA,2,-5.4001,105,0.01945,152,0.75966,73,-0.5448,133,0.41632,105,0.02169
ENSG00000137154,RPS6,831,0.62145,351,-0.7729,302,-1.1021,1136,1.17792,961,0.87483,422,-0.6148
ENSG00000155886,SLC24A2,2,-5.1868,160,1.29082,60,-0.4057,111,0.63391,55,-0.4948,77,0.04970
ENSG00000198642,KLHL9,19,-1.5892,67,0.40519,52,-0.0237,47,-0.1660,62,0.27031,58,0.21635
ENSG00000107105,ELAVL2,82,-0.7054,179,0.55771,228,1.20386,106,-0.2991,32,-2.1213,98,-0.5366
ENSG00000165264,NDUFB6,8,-3.6275,48,-1.1411,108,0.15579,83,-0.2900,118,0.28210,140,0.82792
ENSG00000086061,DNAJA1,113,-0.4753,173,0.21141,170,0.21254,127,-0.2811,125,-0.3125,163,0.15511
ENSG00000107262,BAG1,100,0.25540,117,0.51079,64,-0.5122,95,0.16824,110,0.40930,74,-0.3159
ENSG00000086065,CHMP5,121,0.08562,75,-0.6698,141,0.39033,39,-1.6615,119,0.06507,132,0.31776
ENSG00000107341,UBE2R2,1,-5.6789,121,0.84714,103,0.67662,54,-0.4818,53,-0.5067,74,0.02669
ENSG00000137073,UBAP2,146,1.89409,33,-0.6624,21,-1.5083,48,-0.0877,38,-0.4607,50,-0.0229
ENSG00000165006,UBAP1,49,-0.3925,43,-0.6015,56,-0.1840,47,-0.4447,133,1.29993,59,-0.1105
ENSG00000164976,MYORG,1,-5.9448,3,-4.8233,34,-1.4058,67,-0.2268,114,0.64057,148,1.80916
ENSG00000164970,FAM219A,24,-1.5319,38,-0.8716,120,1.23449,68,0.05806,37,-0.9055,62,-0.1214
ENSG00000168913,ENHO,108,-2.1879,176,-1.4602,298,-0.7297,560,0.35659,519,0.23018,699,1.09837
ENSG00000122756,CNTFR,1,-5.8003,32,-1.2055,42,-0.8688,49,-0.5620,98,0.55545,122,1.45270
ENSG00000137100,DCTN3,66,-0.2900,116,0.62617,82,0.05055,38,-1.1623,70,-0.2122,88,0.21294
ENSG00000147955,SIGMAR1,6,-2.9140,71,0.85935,77,1.20221,38,-0.2047,29,-0.6214,29,-0.7498
ENSG00000187186,AL162231.1,77,0.31007,54,-0.2482,66,0.08147,35,-0.9270,65,0.03526,69,0.19012
ENSG00000122733,PHF24,77,-0.9454,168,0.28550,202,0.70101,104,-0.4826,66,-1.1948,151,0.14350
ENSG00000165280,VCP,156,-0.0703,205,0.37534,174,0.12425,85,-1.0146,271,0.85520,134,-0.4062
ENSG00000165283,STOML2,19,-1.8075,109,0.89836,62,-0.0504,26,-1.3690,64,-0.0068,77,0.43614
ENSG00000198853,RUSC2,152,0.23888,220,0.86260,149,0.22719,105,-0.3588,86,-0.6797,108,-0.4026
ENSG00000107140,TESK1,82,0.18809,95,0.42793,83,0.23488,45,-0.7773,73,-0.0001,66,-0.2176
ENSG00000159884,CCDC107,145,1.60741,1,-5.7381,81,0.63861,29,-1.0839,58,-0.0198,43,-0.5963
ENSG00000107175,CREB3,173,1.20967,76,-0.1876,86,0.02159,71,-0.2950,36,-1.3230,80,-0.1410
ENSG00000070610,GBA2,1,-5.2882,74,0.68457,30,-0.8440,38,-0.3846,88,0.98761,60,0.45220
ENSG00000137103,TMEM8B,88,-0.0478,81,-0.1755,119,0.53705,90,-0.0073,83,-0.1418,78,-0.3126
ENSG00000122705,CLTA,46,-2.1792,340,0.98333,258,0.59349,108,-0.8920,147,-0.4100,185,-0.0567
ENSG00000137075,RNF38,43,-0.1900,61,0.38562,63,0.52749,37,-0.4311,84,0.93310,27,-1.0765
ENSG00000281649,EBLN3P,133,1.47012,35,-0.7537,58,0.03940,35,-0.7630,65,0.21562,43,-0.5740
ENSG00000137106,GRHPR,1,-5.4059,45,-0.2658,55,0.07280,43,-0.3527,55,0.05526,75,0.81340
ENSG00000175768,TOMM5,1,-5.5473,75,0.41035,68,0.27884,31,-0.9726,86,0.63441,66,0.26351
ENSG00000107282,APBA1,72,-0.7195,130,0.22133,159,0.65755,92,-0.3418,85,-0.4645,109,-0.0957
ENSG00000188647,PTAR1,311,2.38615,30,-1.6487,36,-1.4665,47,-0.9620,65,-0.4602,86,-0.0271
ENSG00000119138,KLF9,180,0.78354,79,-0.5689,101,-0.1994,35,-1.8007,259,1.45380,86,-0.5371
ENSG00000083067,TRPM3,25,-0.7218,24,-0.7715,12,-1.9948,67,0.86237,26,-0.6830,65,1.21410
ENSG00000119125,GDA,146,-0.8274,487,1.16676,366,0.78046,85,-1.6423,94,-1.4862,225,-0.1906
ENSG00000107372,ZFAND5,478,0.41398,393,0.09169,327,-0.2339,151,-1.4049,478,0.41589,397,0.14619
ENSG00000135002,RFK,84,0.05532,162,1.18823,100,0.39587,27,-1.6613,34,-1.3423,74,-0.1872
ENSG00000106772,PRUNE2,48,-0.6547,67,-0.1158,98,0.59515,69,-0.0612,31,-1.3167,79,0.21211
ENSG00000197969,VPS13A,137,1.05818,13,-2.6097,138,1.32911,42,-0.8783,39,-0.9747,51,-0.7265
ENSG00000156052,GNAQ,173,-0.8305,369,0.38088,362,0.40757,245,-0.2846,226,-0.4130,299,0.04706
ENSG00000135069,PSAT1,87,-1.2418,76,-1.4504,73,-1.6373,130,-0.6285,247,0.40822,351,1.61422
ENSG00000196781,TLE1,146,0.52035,112,0.08255,73,-0.6630,25,-2.1934,153,0.60037,126,0.36859
ENSG00000135018,UBQLN1,53,-1.1203,191,0.95748,158,0.74835,52,-1.1491,116,0.11710,82,-0.5600
ENSG00000165119,HNRNPK,271,-0.7164,486,0.21797,430,0.02015,280,-0.6630,566,0.47235,455,0.14961
ENSG00000148053,NTRK2,483,-0.6337,425,-0.8318,430,-0.9018,558,-0.4092,687,-0.0758,1157,1.20311
ENSG00000135052,GOLM1,35,-1.7773,189,0.88230,98,-0.2346,124,0.16626,125,0.18000,113,0.01156
ENSG00000135070,ISCA1,37,-1.8634,222,0.96594,164,0.50733,89,-0.5523,171,0.50500,95,-0.5657
ENSG00000196730,DAPK1,1,-5.4642,64,0.22853,75,0.58902,42,-0.4427,15,-1.9417,76,0.72859
ENSG00000106723,SPIN1,36,-2.5258,288,0.68753,326,1.09985,110,-0.8639,96,-1.0680,178,-0.1486
ENSG00000148082,SHC3,158,0.08295,106,-0.5468,158,0.09197,214,0.59239,168,0.18254,129,-0.3057
ENSG00000187764,SEMA4D,9,-2.5345,75,0.60767,44,-0.2907,65,0.37409,59,0.22859,56,0.18474
ENSG00000130222,GADD45G,101,0.78975,7,-3.1468,18,-2.0346,25,-1.4004,75,0.28576,108,1.38167
ENSG00000165023,DIRAS2,39,-1.4176,343,2.34620,82,-0.3241,106,0.12455,20,-2.4160,70,-0.6782
ENSG00000090054,SPTLC1,69,0.27441,28,-1.1378,57,-0.0470,41,-0.5669,70,0.28993,68,0.34192
ENSG00000165238,WNK2,1,-6.2031,157,0.41963,152,0.42562,123,0.02107,66,-0.9549,148,0.44257
ENSG00000188938,FAM120AOS,61,0.47947,38,-0.2806,28,-0.8302,51,0.17560,54,0.29178,50,0.19124
ENSG00000048828,FAM120A,205,1.14489,42,-1.4203,112,0.11529,36,-1.6372,152,0.61695,95,-0.2019
ENSG00000130956,HABP4,192,0.21494,252,0.67261,142,-0.3077,146,-0.2254,137,-0.3253,168,-0.0065
ENSG00000136842,TMOD1,112,1.26005,71,0.44393,65,0.34647,28,-1.0108,27,-1.0460,39,-0.6447
ENSG00000136938,ANP32B,191,1.74071,36,-1.0545,25,-1.7649,161,1.39753,63,-0.1977,48,-0.7840
ENSG00000136928,GABBR2,303,-0.2525,688,1.13358,498,0.66345,157,-1.2718,108,-1.8321,314,-0.2560
ENSG00000106803,SEC61B,1,-5.3163,40,-0.3427,59,0.29919,46,-0.1205,77,0.71123,56,0.25703
ENSG00000241697,TMEFF1,57,-1.5053,299,1.16696,239,0.92274,78,-1.0377,66,-1.2787,127,-0.3558
ENSG00000165152,TMEM246,123,-0.1932,281,1.21211,232,1.04674,53,-1.4976,60,-1.3023,89,-0.8676
ENSG00000155827,RNF20,71,0.67430,6,-3.0691,61,0.48714,53,0.18852,63,0.48061,37,-0.5100
ENSG00000070214,SLC44A1,359,1.92048,56,-1.2428,48,-1.5891,183,0.64956,119,-0.0611,100,-0.4278
ENSG00000119318,RAD23B,125,0.05429,225,1.05738,115,-0.0962,75,-0.7578,81,-0.6373,118,-0.0573
ENSG00000106771,TMEM245,205,0.80371,178,0.55749,114,-0.2038,64,-1.0709,63,-1.0855,135,0.13825
ENSG00000260230,FRRS1L,150,-0.4879,295,0.62028,341,1.04964,115,-0.9000,98,-1.1351,164,-0.4442
ENSG00000095203,EPB41L4B,182,0.94479,150,0.61074,115,0.19105,55,-0.9931,76,-0.4959,81,-0.5141
ENSG00000157654,PALM2-AKAP2,223,1.09258,139,0.27915,141,0.34185,78,-0.6547,144,0.33355,64,-1.1648
ENSG00000136810,TXN,53,-1.8082,155,-0.1727,218,0.43869,125,-0.5135,248,0.59905,180,0.08689
ENSG00000198121,LPAR1,19,-1.7914,27,-1.2873,15,-2.3063,285,3.06535,48,-0.3945,48,-0.4816
ENSG00000136813,ECPAS,127,0.21449,110,-0.0108,148,0.54853,54,-1.1160,94,-0.2750,107,-0.0869
ENSG00000173258,ZNF483,493,0.96887,268,-0.0596,422,0.83133,216,-0.4058,184,-0.6582,166,-1.0027
ENSG00000242616,GNG10,59,-0.4372,61,-0.3947,108,0.61634,84,0.11072,86,0.15528,66,-0.3414
ENSG00000119471,HSDL2,18,-1.3893,10,-2.1442,37,-0.2804,61,0.54480,38,-0.1985,64,0.90800
ENSG00000136888,ATP6V1G1,128,-0.2916,209,0.51785,218,0.69196,100,-0.6795,136,-0.1890,123,-0.4457
ENSG00000157693,TMEM268,35,-0.8117,159,1.78283,50,-0.2635,32,-0.9431,55,-0.1096,48,-0.3938
ENSG00000078725,BRINP1,1,-5.8264,171,1.52568,84,0.31363,43,-0.7875,38,-0.9895,74,0.07094
ENSG00000106780,MEGF9,10,-2.9452,70,0.00734,83,0.34640,61,-0.2049,59,-0.2605,86,0.49653
ENSG00000119396,RAB14,119,0.20350,138,0.45420,109,0.06567,55,-1.0169,135,0.42305,93,-0.2495
ENSG00000148180,GSN,505,1.90587,61,-1.6313,24,-3.1888,90,-1.0526,433,1.59218,148,-0.3533
ENSG00000148175,STOM,475,1.57872,11,-4.2215,50,-2.2077,108,-0.9114,520,1.76343,176,-0.2020
ENSG00000136848,DAB2IP,3,-4.9191,57,-0.6528,102,0.32771,67,-0.3883,197,1.45197,81,-0.1121
ENSG00000119421,NDUFA8,35,-1.6297,98,-0.0522,146,0.71699,39,-1.4763,107,0.09181,114,0.25368
ENSG00000119446,RBM18,1,-5.3841,98,1.05635,65,0.40310,38,-0.5076,48,-0.1470,53,0.00580
