Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2,Feature log2 fold change topic 2,Feature count topic 3,Feature log2 fold change topic 3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000170759,KIF5B,117,0.11869,79,-0.5018,137,0.36409,83,-0.6362,134,0.33620,156,0.66798
ENSG00000120616,EPC1,37,1.14104,18,-0.0360,31,0.83330,11,-1.0518,26,0.54211,17,-0.1653
ENSG00000216937,CCDC7,89,1.77844,8,-2.0059,26,-0.2985,21,-0.8894,17,-0.9383,50,0.84450
ENSG00000150093,ITGB1,174,2.42727,14,-1.7755,30,-0.6063,21,-1.6209,31,-0.5731,70,0.83635
ENSG00000099250,NRP1,53,1.89327,22,0.37972,8,-1.0611,10,-1.2174,8,-1.0726,25,0.65391
ENSG00000108094,CUL2,31,-0.6467,87,1.02056,35,-0.4556,50,0.15262,38,-0.3206,38,-0.3515
ENSG00000095794,CREM,206,1.77693,57,-0.3866,46,-0.7271,69,-0.1647,48,-0.6390,52,-0.5725
ENSG00000108100,CCNY,72,-0.5342,98,-0.0550,135,0.45256,100,-0.0471,111,0.13624,102,-0.0006
ENSG00000198105,ZNF248,5,-2.3168,43,0.89253,19,-0.4314,25,-0.0364,41,0.78301,22,-0.2265
ENSG00000175395,ZNF25,35,-0.7742,87,0.67390,55,-0.0544,61,0.17802,65,0.21067,41,-0.5682
ENSG00000189180,ZNF33A,49,0.90869,36,0.36840,24,-0.2792,20,-0.7739,30,0.08120,36,0.41156
ENSG00000075407,ZNF37A,20,0.03178,14,-0.5049,34,0.86728,15,-0.6132,29,0.62467,22,0.17810
ENSG00000196693,ZNF33B,17,0.02334,13,-0.3231,18,0.08625,17,0.02566,14,-0.2179,18,0.16654
ENSG00000165733,BMS1,34,0.54274,15,-0.6820,46,1.05553,19,-0.5805,21,-0.2028,27,0.20853
ENSG00000198915,RASGEF1A,15,-1.6406,80,0.91278,27,-0.7791,52,0.37618,45,-0.0002,36,-0.3907
ENSG00000169813,HNRNPF,40,0.43089,19,-0.7148,25,-0.3242,20,-0.9711,35,0.20483,59,1.26528
ENSG00000169740,ZNF32,26,-1.0131,48,-0.0682,57,0.19618,56,0.31714,49,-0.0376,46,-0.1717
ENSG00000107551,RASSF4,37,1.04680,10,-1.0203,35,0.96289,11,-1.2196,8,-1.3445,34,1.06418
ENSG00000172661,WASHC2C,15,-0.0729,24,0.72101,13,-0.2766,14,-0.2041,15,-0.0305,16,0.04508
ENSG00000265354,TIMM23,41,-0.4005,75,0.57095,60,0.22298,56,0.15783,53,0.01178,35,-0.6725
ENSG00000266412,NCOA4,94,0.37120,71,-0.0930,140,1.02835,56,-0.6870,78,0.06167,80,0.12223
ENSG00000265763,ZNF488,7,-0.9712,22,0.66777,14,0.00165,14,-0.0118,9,-0.6629,17,0.27119
ENSG00000170324,FRMPD2,12,-0.7289,24,0.33532,43,1.32703,22,0.41408,5,-2.0468,8,-1.3395
ENSG00000107643,MAPK8,32,-0.6702,75,0.68172,79,0.75185,44,-0.2689,58,0.25634,39,-0.4137
ENSG00000197444,OGDHL,45,-0.6245,84,0.35297,90,0.46071,73,0.23102,38,-0.8836,59,-0.2332
ENSG00000227345,PARG,43,0.55550,33,0.13171,24,-0.3791,30,0.01503,29,-0.0722,26,-0.2468
ENSG00000099290,WASHC2A,33,0.41377,38,0.65747,28,0.13587,23,-0.2767,21,-0.2654,23,-0.1918
ENSG00000198964,SGMS1,21,-0.2670,19,-0.4708,23,-0.1582,23,-0.2974,36,0.56159,34,0.51520
ENSG00000177613,CSTF2T,13,-0.8791,37,0.77573,30,0.43795,21,-0.2221,20,-0.1559,23,0.01992
ENSG00000122873,CISD1,76,-0.9838,195,0.48365,249,0.89034,143,-0.0295,134,-0.1159,110,-0.4625
ENSG00000072401,UBE2D1,23,-0.6893,45,0.36896,55,0.70760,41,0.36831,15,-1.3335,25,-0.5668
ENSG00000108064,TFAM,18,-0.1594,19,-0.0968,33,0.77047,19,-0.1585,26,0.37208,16,-0.3954
ENSG00000237949,LINC00844,70,-0.8185,23,-2.4225,146,0.33653,38,-2.2892,96,-0.3333,390,2.73524
ENSG00000165443,PHYHIPL,76,-1.2616,211,0.32044,349,1.16847,137,-0.5569,229,0.45458,174,0.01426
ENSG00000148541,FAM13C,13,-1.4573,49,0.58780,58,0.88199,31,-0.2409,31,-0.1329,34,-0.0033
ENSG00000108091,CCDC6,80,-0.4358,135,0.38995,94,-0.1801,114,0.21872,153,0.59776,64,-0.8399
ENSG00000151150,ANK3,57,-1.4953,179,0.27266,177,0.24848,157,0.09859,160,0.09340,153,0.01954
ENSG00000150347,ARID5B,49,0.73567,50,0.78455,22,-0.5271,31,0.01038,19,-0.7271,22,-0.5457
ENSG00000138311,ZNF365,18,-1.8378,97,0.72885,60,-0.0420,72,0.42047,56,-0.1453,45,-0.5483
ENSG00000181915,ADO,12,-1.6656,47,0.44865,22,-0.7522,44,0.60587,32,-0.1493,30,-0.3159
ENSG00000148572,NRBF2,16,-0.8488,48,0.91337,29,0.08020,33,0.55253,12,-1.1910,15,-0.9787
ENSG00000171988,JMJD1C,64,0.71807,46,0.16800,41,-0.0189,28,-0.9071,73,0.93765,45,0.16547
ENSG00000165476,REEP3,28,0.68467,10,-0.8211,19,0.06524,9,-1.5113,8,-1.1951,45,1.85240
ENSG00000198739,LRRTM3,36,-0.3988,72,0.71255,42,-0.1391,43,-0.1894,87,1.04734,28,-0.8177
ENSG00000108176,DNAJC12,43,-1.0825,135,0.71638,71,-0.3208,109,0.66185,60,-0.5785,51,-0.8726
ENSG00000096717,SIRT1,23,0.54893,17,0.13058,22,0.47796,15,-0.2030,7,-1.2121,17,0.07930
ENSG00000148634,HERC4,11,-1.4651,57,1.12985,42,0.61251,20,-0.8507,44,0.66217,32,0.17190
ENSG00000096746,HNRNPH3,132,0.42601,92,-0.1501,99,-0.0339,83,-0.4928,150,0.63689,114,0.20038
ENSG00000204130,RUFY2,30,-0.4872,47,0.21441,51,0.36202,38,-0.2210,42,0.04843,46,0.21415
ENSG00000122912,SLC25A16,8,-1.0645,23,0.46378,16,-0.1110,20,0.32200,4,-2.0652,21,0.30045
ENSG00000060339,CCAR1,72,0.75695,57,0.38174,62,0.50752,28,-1.0328,56,0.36627,52,0.27661
ENSG00000165730,STOX1,19,-0.7892,19,-0.7630,9,-1.8128,29,-0.2500,52,0.79598,53,0.96142
ENSG00000107625,DDX50,21,-0.4739,51,0.95578,38,0.48806,25,-0.3109,14,-1.0777,31,0.17287
ENSG00000165732,DDX21,73,1.55351,35,0.28282,10,-1.5216,18,-1.0661,41,0.55009,35,0.33171
ENSG00000198954,KIF1BP,19,-1.6983,83,0.50338,62,0.05528,60,-0.0199,68,0.20095,66,0.14833
ENSG00000122862,SRGN,387,4.03668,1,-5.2314,27,-1.1348,26,-1.6546,15,-2.0050,30,-1.0190
ENSG00000122958,VPS26A,72,0.23843,75,0.30227,66,0.08529,60,-0.1090,57,-0.1272,58,-0.1276
ENSG00000156502,SUPV3L1,7,-1.3525,27,0.74309,30,0.89641,15,-0.3917,14,-0.3631,19,0.18271
ENSG00000156515,HK1,149,-0.7651,355,0.60930,494,1.17290,229,-0.1657,202,-0.2927,169,-0.6193
ENSG00000171224,FAM241B,16,-1.8025,68,0.35488,54,-0.0211,72,0.86854,38,-0.5548,30,-0.9698
ENSG00000079332,SAR1A,89,-0.1244,126,0.43217,68,-0.5393,98,0.03896,113,0.25880,87,-0.1735
ENSG00000180817,PPA1,131,-0.7718,258,0.27955,215,-0.0076,231,0.18150,278,0.40270,170,-0.4095
ENSG00000172731,LRRC20,24,-0.2036,33,0.32718,14,-0.9907,30,0.24991,32,0.24344,23,-0.2532
ENSG00000148730,EIF4EBP2,84,0.19043,35,-1.1332,88,0.25982,64,-0.3731,91,0.31328,100,0.54631
ENSG00000166228,PCBD1,103,0.49500,49,-0.6750,94,0.35210,66,-0.3570,87,0.22186,86,0.22107
ENSG00000107738,VSIR,43,0.15519,12,-1.7810,22,-0.8281,31,-0.5308,16,-1.3145,89,1.66714
ENSG00000197746,PSAP,1113,-0.1088,1844,0.70998,1232,0.05268,1085,-0.2402,987,-0.2967,1256,0.09328
ENSG00000107742,SPOCK2,187,-0.3477,286,0.31957,323,0.52244,191,-0.5014,375,0.76764,225,-0.0713
ENSG00000166295,ANAPC16,108,0.64027,52,-0.5221,57,-0.3760,70,-0.1077,68,-0.1026,83,0.23415
ENSG00000168209,DDIT4,132,1.08878,39,-0.8663,39,-0.8739,51,-0.6904,45,-0.6222,120,1.07798
ENSG00000148719,DNAJB12,21,-0.6841,36,0.10362,44,0.44856,31,-0.2218,48,0.56641,33,-0.0317
ENSG00000107745,MICU1,59,-0.4363,116,0.63746,151,1.08200,73,-0.1865,48,-0.7666,62,-0.4059
ENSG00000122884,P4HA1,14,-0.6557,12,-0.8032,11,-1.0060,15,-0.7287,46,1.27480,36,1.01056
ENSG00000122882,ECD,8,-1.0365,17,0.15251,25,0.75948,16,0.11485,12,-0.4153,14,-0.1735
ENSG00000213551,DNAJC9,11,-0.8231,20,0.01810,17,-0.1778,17,-0.3282,46,1.44092,17,-0.2132
ENSG00000182180,MRPS16,63,0.04477,70,0.19278,81,0.42786,61,-0.0365,52,-0.2500,54,-0.2276
ENSG00000138279,ANXA7,80,-0.6106,154,0.42419,140,0.27038,110,-0.1774,124,0.07425,125,0.10674
ENSG00000107758,PPP3CB,200,-1.2533,801,0.94273,565,0.35927,504,0.30466,348,-0.4082,267,-0.8830
ENSG00000166348,USP54,37,0.97005,10,-1.0358,34,0.81175,9,-1.6534,25,0.32657,37,1.07925
ENSG00000176986,SEC24C,27,-0.2635,48,0.67915,34,0.10726,24,-0.6406,57,0.96316,31,-0.0535
ENSG00000196968,FUT11,12,-0.4649,28,0.86691,12,-0.3849,16,-0.0852,6,-1.5463,21,0.45921
ENSG00000172586,CHCHD1,63,-0.4794,74,-0.2361,55,-0.7019,104,0.53807,72,-0.2680,82,-0.0900
ENSG00000214655,ZSWIM8,39,0.31686,42,0.42576,31,-0.0432,32,0.01473,29,-0.1682,25,-0.4068
ENSG00000166507,NDST2,19,-0.7866,27,-0.2280,30,-0.0816,34,0.23691,47,0.63654,26,-0.3304
ENSG00000148660,CAMK2G,70,-0.8169,164,0.51755,229,1.08475,93,-0.5948,134,0.19009,123,0.06003
ENSG00000035403,VCL,127,2.69309,13,-1.1999,16,-0.8736,15,-1.3986,53,0.98548,17,-0.8704
ENSG00000185009,AP3M1,26,0.26046,23,0.07606,13,-0.7451,22,-0.0213,27,0.33203,21,-0.0306
ENSG00000156110,ADK,43,0.10443,42,0.07703,19,-1.1117,40,0.01474,71,0.92964,32,-0.3760
ENSG00000156650,KAT6B,45,0.49573,33,0.01000,24,-0.4645,23,-0.7963,44,0.44617,50,0.75843
ENSG00000156671,SAMD8,59,-0.1415,87,0.48244,66,0.03327,64,-0.0237,48,-0.4527,65,0.01060
ENSG00000165637,VDAC2,130,-0.3445,173,0.10323,163,0.01018,173,0.17788,173,0.10576,139,-0.2646
ENSG00000156113,KCNMA1,160,0.43579,191,0.73242,130,0.09832,109,-0.2767,115,-0.0868,99,-0.3542
ENSG00000148606,POLR3A,40,0.31914,56,0.87823,51,0.72430,26,-0.5712,40,0.30971,22,-0.6718
ENSG00000138326,RPS24,2759,0.82292,801,-1.1318,1017,-0.7697,1541,-0.2033,1651,-0.0167,2210,0.51339
ENSG00000108175,ZMIZ1,30,-1.1319,93,0.62284,86,0.50638,52,-0.4745,57,-0.1600,84,0.51879
ENSG00000108179,PPIF,34,0.08115,30,-0.1453,39,0.30968,24,-0.7342,35,0.13907,50,0.79435
ENSG00000165424,ZCCHC24,78,0.16834,16,-2.2520,100,0.55840,40,-1.2695,77,0.14473,153,1.54663
ENSG00000133678,TMEM254,8,-1.2123,23,0.41736,20,0.19712,10,-1.1960,51,1.77673,21,0.31052
ENSG00000189129,PLAC9,169,2.04686,8,-2.6754,11,-2.3399,63,0.51876,22,-1.2960,25,-1.1767
ENSG00000122359,ANXA11,141,-0.0617,190,0.41516,125,-0.2586,178,0.55372,88,-0.7987,91,-0.7996
ENSG00000122378,PRXL2A,164,-0.5709,258,0.13754,244,0.05125,230,-0.0777,177,-0.4557,306,0.46516
ENSG00000108219,TSPAN14,70,0.62320,69,0.60251,35,-0.4558,51,0.21367,17,-1.5015,37,-0.4347
ENSG00000185737,NRG3,4,-3.2426,58,0.80837,38,0.13453,39,0.28211,30,-0.2570,31,-0.2108
ENSG00000165678,GHITM,195,-1.1755,649,0.71689,493,0.26671,430,0.07622,565,0.48700,272,-0.7257
ENSG00000107771,CCSER2,91,-0.1291,95,-0.0544,156,0.74140,99,0.00507,89,-0.1636,80,-0.3579
ENSG00000182771,GRID1,22,0.19179,34,0.85174,5,-2.1027,18,-0.2359,24,0.31621,21,0.14051
ENSG00000062650,WAPL,49,0.94508,32,0.24699,30,0.10909,24,-0.3058,15,-0.9644,28,0.01808
ENSG00000107779,BMPR1A,43,1.03993,24,0.11480,16,-0.5068,18,-0.5512,25,0.14304,25,0.20597
ENSG00000173267,SNCG,416,-0.5832,561,-0.1192,853,0.55571,681,0.32840,606,0.00227,408,-0.6692
ENSG00000148671,ADIRF,1363,1.64583,134,-2.0578,299,-0.8580,371,-0.7953,368,-0.5366,849,0.92698
ENSG00000148672,GLUD1,164,-1.0374,168,-1.0004,276,-0.2392,282,-0.3299,322,0.00043,598,1.20160
ENSG00000223482,NUTM2A-AS1,29,0.81930,17,-0.0184,17,-0.0618,17,-0.0148,9,-1.0399,17,-0.0735
ENSG00000107789,MINPP1,13,-0.5727,31,0.75127,20,0.09587,19,-0.0559,12,-0.7428,21,0.12478
ENSG00000138138,ATAD1,48,-0.7415,86,0.15406,68,-0.2244,76,-0.0817,138,0.92890,71,-0.1786
ENSG00000171862,PTEN,129,-0.0598,145,0.12698,140,0.06787,137,0.04984,155,0.23024,111,-0.3209
ENSG00000107796,ACTA2,702,5.25642,9,-3.2676,4,-4.2316,24,-2.3894,20,-2.0547,13,-2.7927
ENSG00000107798,LIPA,43,0.20716,35,-0.1060,61,0.77842,25,-0.9218,17,-1.1890,66,1.06635
ENSG00000119917,IFIT3,56,1.22632,9,-1.6459,24,-0.1937,19,-0.7642,24,-0.1954,43,0.87510
ENSG00000185745,IFIT1,71,0.02897,80,0.20218,93,0.44936,58,-0.4755,73,0.05641,83,0.30301
ENSG00000152778,IFIT5,28,0.42854,18,-0.2660,59,1.69976,18,-0.4445,3,-2.6136,19,-0.1845
ENSG00000148688,RPP30,35,-0.0095,36,0.03109,39,0.15577,35,-0.0297,50,0.54706,27,-0.4515
ENSG00000180628,PCGF5,89,0.05139,47,-0.9259,113,0.43242,75,-0.3537,145,0.84714,90,0.07814
ENSG00000165338,HECTD2,11,-0.8086,39,1.20420,22,0.21819,16,-0.4579,28,0.64233,15,-0.4262
ENSG00000119938,PPP1R3C,13,-1.5916,15,-1.3583,46,0.31512,43,0.32317,20,-0.9861,55,0.67008
ENSG00000107854,TNKS2,55,-0.1613,96,0.72639,39,-0.6962,72,0.44833,35,-0.8458,45,-0.5339
ENSG00000107864,CPEB3,15,-2.3300,71,0.01982,121,0.88728,66,-0.1610,153,1.29927,41,-0.8788
ENSG00000198060,MARCH5,19,-0.8953,49,0.54041,23,-0.6722,35,0.01944,51,0.60626,33,-0.0876
ENSG00000138190,EXOC6,40,0.00328,58,0.60365,44,0.16450,43,0.21104,31,-0.3730,25,-0.7949
ENSG00000138207,RBP4,44,-1.0990,145,0.78445,52,-0.8353,109,0.56902,130,0.60074,35,-1.5423
ENSG00000148690,FRA10AC1,75,-0.3853,78,-0.3307,103,0.09847,92,-0.1160,89,-0.1366,128,0.51055
ENSG00000108231,LGI1,12,-2.4605,74,0.22383,82,0.38961,56,-0.3568,139,1.27507,61,-0.0902
ENSG00000108239,TBC1D12,3,-2.1752,16,-0.0011,29,0.97065,12,-0.5638,13,-0.2534,25,0.84814
ENSG00000095637,SORBS1,67,-0.1491,81,0.15881,65,-0.1946,71,-0.1051,53,-0.5005,95,0.45860
ENSG00000059573,ALDH18A1,23,-0.2251,29,0.12420,35,0.41746,26,-0.0698,30,0.15547,24,-0.1977
ENSG00000119977,TCTN3,32,0.91575,19,0.05790,17,-0.1220,18,-0.0017,5,-1.7500,18,-0.0202
ENSG00000197430,OPALIN,23,-1.3828,9,-2.6568,88,0.70351,11,-3.0376,35,-0.7206,206,3.11451
ENSG00000077147,TM9SF3,130,0.21700,106,-0.1035,146,0.41022,100,-0.3033,122,0.11702,120,0.10117
ENSG00000196233,LCOR,8,-1.3102,25,0.34993,28,0.53594,17,-0.4219,33,0.81905,21,0.06036
ENSG00000187122,SLIT1,73,-1.3109,299,0.90406,262,0.68190,156,-0.2490,208,0.30026,136,-0.4069
ENSG00000052749,RRP12,13,-0.4351,36,1.11751,23,0.40722,15,-0.3719,15,-0.3144,17,-0.1214
ENSG00000171314,PGAM1,354,-0.8184,799,0.45994,745,0.34563,612,0.05273,719,0.28833,463,-0.4463
ENSG00000171311,EXOSC1,16,-0.3170,23,0.24816,9,-1.1223,23,0.46729,29,0.64720,11,-0.9235
ENSG00000171307,ZDHHC16,5,-2.2990,33,0.58692,25,0.11726,25,0.23301,28,0.31303,18,-0.3744
ENSG00000155229,MMS19,11,-1.6622,46,0.53535,57,0.88867,35,0.14143,8,-2.0611,34,0.02320
ENSG00000171160,MORN4,24,-1.1029,48,-0.0601,71,0.58240,58,0.42111,39,-0.3886,38,-0.4557
ENSG00000155252,PI4K2A,45,0.13312,51,0.31021,56,0.46295,49,0.45852,22,-0.9962,20,-1.2006
ENSG00000119986,AVPI1,26,0.31573,10,-1.1210,26,0.34095,21,-0.0533,25,0.22922,21,0.00778
ENSG00000155256,ZFYVE27,11,-1.7460,55,0.67194,41,0.21372,32,-0.3189,74,1.17567,29,-0.3905
ENSG00000155265,GOLGA7B,52,-0.1502,82,0.57271,54,-0.1040,59,0.06023,50,-0.2101,50,-0.2411
ENSG00000107521,HPS1,48,0.66238,34,0.12777,28,-0.1684,28,-0.2700,30,-0.0626,32,0.05068
ENSG00000119946,CNNM1,9,-1.9607,49,0.56715,66,1.04932,26,-0.6679,66,1.04712,30,-0.2316
ENSG00000120053,GOT1,79,-1.5435,354,0.79347,298,0.50426,238,0.24001,250,0.22004,113,-1.0894
ENSG00000155287,SLC25A28,40,-0.2124,45,0.00394,52,0.22370,44,-0.0549,63,0.53712,38,-0.2987
ENSG00000119929,CUTC,25,0.35253,21,0.09277,23,0.20397,21,0.06847,9,-1.1680,20,-0.0355
ENSG00000014919,COX15,26,0.37418,15,-0.4925,33,0.75880,20,-0.0736,19,-0.1218,17,-0.3542
ENSG00000107566,ERLIN1,21,0.22054,21,0.23384,4,-2.2582,23,0.59645,9,-1.0421,17,-0.1577
ENSG00000196072,BLOC1S2,24,-1.6498,82,0.22779,86,0.30945,73,0.05960,94,0.45491,66,-0.1312
ENSG00000099194,SCD,194,-0.8879,128,-1.5067,537,0.72550,164,-1.5855,333,-0.0494,885,1.98157
ENSG00000235823,OLMALINC,27,0.05621,9,-1.5311,43,0.79128,12,-1.6963,22,-0.2571,65,1.84011
ENSG00000166136,NDUFB8,370,-0.4536,341,-0.5800,597,0.30266,524,0.16096,539,0.13914,483,-0.0380
ENSG00000166135,HIF1AN,16,-0.6102,28,0.25718,24,0.07023,22,-0.1082,28,0.26794,25,0.10845
ENSG00000119906,SLF2,22,-0.5192,44,0.59893,31,0.03870,24,-0.5600,38,0.33364,40,0.48357
ENSG00000055950,MRPL43,47,-0.6480,60,-0.2623,58,-0.3043,77,0.20941,78,0.14339,77,0.15156
ENSG00000107816,LZTS2,34,0.24138,28,-0.0761,30,0.05678,22,-0.6536,37,0.36517,41,0.60827
ENSG00000107819,SFXN3,56,0.08316,85,0.74635,65,0.32211,54,0.05074,30,-0.8684,39,-0.5194
ENSG00000166167,BTRC,38,-1.1066,125,0.75154,110,0.53959,84,0.20284,69,-0.1923,49,-0.7802
ENSG00000166171,DPCD,69,0.41958,41,-0.4045,39,-0.4869,70,0.84362,18,-1.6340,33,-0.7783
ENSG00000166169,POLL,15,0.05994,19,0.47020,12,-0.2312,14,-0.0629,11,-0.3878,15,0.08431
ENSG00000107829,FBXW4,46,-0.1089,43,-0.2009,40,-0.3000,40,-0.4805,86,0.92812,61,0.39558
ENSG00000107833,NPM3,8,-0.9241,19,0.25356,21,0.47219,18,0.30633,19,0.26840,9,-0.8972
ENSG00000198408,OGA,129,-0.6892,300,0.65223,216,0.11701,196,-0.0548,238,0.27732,170,-0.2799
ENSG00000120049,KCNIP2,36,-1.0442,119,0.82011,27,-1.4731,97,0.92241,66,-0.1360,29,-1.4924
ENSG00000120029,ARMH3,7,-1.3657,28,0.67513,26,0.56093,16,-0.2758,11,-0.7066,23,0.43457
ENSG00000166197,NOLC1,39,-1.0197,90,0.28633,85,0.18200,82,0.23573,108,0.57804,48,-0.7424
ENSG00000107862,GBF1,39,-0.2663,66,0.57081,56,0.29664,50,0.18863,26,-0.8967,37,-0.3732
ENSG00000059915,PSD,269,-0.6906,384,-0.1406,278,-0.6402,490,0.43750,460,0.14456,389,-0.1333
ENSG00000107872,FBXL15,96,-0.0454,110,0.17662,97,-0.0224,113,0.38575,71,-0.5191,73,-0.5221
ENSG00000107874,CUEDC2,94,-0.1188,97,-0.0687,91,-0.1693,117,0.40488,61,-0.7712,93,-0.1479
ENSG00000269609,RPARP-AS1,10,-0.8586,16,-0.2079,14,-0.3821,18,-0.0401,45,1.45273,14,-0.5190
ENSG00000138111,MFSD13A,7,-1.6529,43,1.18208,38,0.95815,19,-0.1846,9,-1.1755,18,-0.2644
ENSG00000138107,ACTR1A,76,-0.8473,206,0.73716,155,0.26886,135,0.08182,111,-0.2587,109,-0.3194
ENSG00000171206,TRIM8,67,-0.0825,61,-0.2105,57,-0.3329,65,-0.1742,76,0.11893,92,0.49002
ENSG00000138175,ARL3,85,-0.5301,108,-0.1615,84,-0.5432,132,0.25947,124,0.05068,129,0.13093
ENSG00000166272,WBP1L,37,0.39549,25,-0.2468,28,-0.0394,26,-0.2801,19,-0.6282,40,0.58199
ENSG00000166275,BORCS7,56,-0.5992,76,-0.1251,94,0.21095,89,0.22014,82,0.00122,75,-0.1506
ENSG00000148842,CNNM2,21,-0.5310,45,0.66396,28,-0.0938,30,0.03690,38,0.40050,22,-0.5058
ENSG00000076685,NT5C2,66,0.96295,31,-0.2668,44,0.28365,31,-0.3843,26,-0.5028,39,0.13392
ENSG00000148798,INA,105,-1.2244,328,0.54668,303,0.41332,261,0.30412,273,0.24518,130,-0.9857
ENSG00000173915,ATP5MD,673,-0.9139,963,-0.3644,701,-0.8537,1689,1.04083,838,-0.5801,874,-0.5625
ENSG00000107954,NEURL1,65,-0.7853,126,0.23472,81,-0.4471,135,0.65185,51,-1.1413,96,-0.2094
ENSG00000107957,SH3PXD2A,73,0.18596,79,0.32522,73,0.18393,56,-0.3720,90,0.53020,59,-0.1523
ENSG00000065613,SLK,80,0.50378,90,0.70036,41,-0.5276,55,-0.1371,55,-0.0865,49,-0.2877
ENSG00000148834,GSTO1,145,0.13387,150,0.18665,135,0.02171,142,0.17422,107,-0.3467,109,-0.3409
ENSG00000156395,SORCS3,9,-1.5808,45,0.90006,15,-0.7832,28,0.26516,21,-0.3047,25,-0.0156
ENSG00000108018,SORCS1,9,-1.1566,26,0.41353,47,1.36905,20,-0.0080,19,-0.0677,10,-1.0990
ENSG00000108039,XPNPEP1,18,-0.4217,41,0.90452,26,0.15403,23,-0.0724,12,-0.9407,23,-0.0070
ENSG00000148700,ADD3,185,0.26282,115,-0.4880,131,-0.2853,120,-0.6362,123,-0.3780,285,1.14830
ENSG00000119950,MXI1,101,0.38699,56,-0.5376,76,-0.0743,61,-0.6187,109,0.50943,112,0.63665
ENSG00000119953,SMNDC1,20,-0.0458,25,0.33386,30,0.62039,19,-0.1949,12,-0.8566,22,0.10482
ENSG00000108055,SMC3,66,1.18383,38,0.25346,44,0.51111,17,-1.3304,38,0.25190,40,0.41308
ENSG00000150593,PDCD4,60,0.38058,56,0.26857,33,-0.5359,46,-0.0580,57,0.31698,41,-0.2503
ENSG00000214413,BBIP1,36,-0.1589,33,-0.3111,38,-0.0824,39,-0.0526,67,0.84876,35,-0.2354
ENSG00000108061,SHOC2,61,-0.6829,101,0.10510,135,0.58139,99,0.12776,96,0.03392,75,-0.3940
ENSG00000119927,GPAM,5,-2.3868,10,-1.5905,21,-0.4230,28,0.01244,23,-0.3248,54,1.27097
ENSG00000023041,ZDHHC6,17,-0.3596,28,0.46391,27,0.40862,24,0.34183,10,-1.0401,15,-0.5818
ENSG00000148737,TCF7L2,28,0.95675,11,-0.4568,10,-0.6704,13,-0.3909,4,-1.8219,25,0.90851
ENSG00000196865,NHLRC2,38,1.15468,15,-0.2866,13,-0.5622,13,-0.8495,23,0.34352,26,0.58412
ENSG00000043591,ADRB1,8,-1.7449,37,0.60627,16,-0.7393,35,0.97033,10,-1.4631,18,-0.6082
ENSG00000165813,CCDC186,33,0.16155,44,0.60946,63,1.20273,22,-0.7730,21,-0.5883,32,0.07571
ENSG00000169129,AFAP1L2,32,0.55087,21,-0.0846,17,-0.4703,25,0.22570,21,-0.1264,17,-0.4337
ENSG00000099204,ABLIM1,108,0.39957,50,-0.8144,56,-0.6337,81,-0.1142,98,0.24092,106,0.41386
ENSG00000151553,FAM160B1,23,-0.2489,53,1.12631,35,0.43206,25,-0.1875,21,-0.3739,19,-0.5708
ENSG00000165832,TRUB1,13,-2.0176,79,0.72217,48,-0.0661,55,0.22909,76,0.66706,32,-0.7606
ENSG00000107518,ATRNL1,59,-1.1311,192,0.70532,172,0.52968,147,0.48405,78,-0.7211,64,-1.0891
ENSG00000165868,HSPA12A,94,-1.1425,304,0.70521,242,0.32960,214,0.22664,213,0.12231,122,-0.8028
ENSG00000187164,SHTN1,57,-1.3622,156,0.17770,171,0.31745,110,-0.5866,170,0.31560,218,0.82576
ENSG00000165650,PDZD8,50,0.02239,39,-0.3747,34,-0.5624,51,0.06294,73,0.63614,47,-0.0883
ENSG00000229847,EMX2OS,15,-1.2496,9,-2.0039,26,-0.3989,31,-0.2484,41,0.31672,64,1.22441
ENSG00000170370,EMX2,37,0.05882,13,-1.5166,10,-1.9186,25,-0.8312,35,-0.0226,86,1.80752
ENSG00000107560,RAB11FIP2,36,-0.8693,94,0.63136,73,0.20225,70,0.26122,33,-1.0164,58,-0.1798
ENSG00000165669,FAM204A,116,0.66419,78,0.02076,50,-0.6469,81,0.15752,58,-0.4281,67,-0.2205
ENSG00000151893,CACUL1,27,-0.7434,63,0.57452,32,-0.4864,49,0.33145,32,-0.5042,41,-0.1208
ENSG00000107581,EIF3A,131,0.37302,114,0.14888,84,-0.3301,100,-0.1026,110,0.09535,102,-0.0338
ENSG00000119979,DENND10,46,-0.3747,52,-0.1889,43,-0.4808,72,0.56901,41,-0.5573,53,-0.1753
ENSG00000165672,PRDX3,117,-0.3301,142,-0.0345,157,0.12496,145,-0.0042,172,0.27869,141,-0.0467
ENSG00000151923,TIAL1,47,-0.0411,41,-0.2564,37,-0.4264,42,-0.3670,93,1.07920,53,0.15146
ENSG00000151929,BAG3,37,0.77367,4,-2.5887,6,-2.0158,12,-1.3288,25,0.10201,60,1.98202
ENSG00000198825,INPP5F,112,-1.3728,290,0.08624,431,0.73392,250,-0.2360,586,1.26503,175,-0.7583
ENSG00000197771,MCMBP,26,0.76126,18,0.20247,9,-0.8897,13,-0.4190,21,0.45068,17,0.13796
