Feature ID,Feature Name,Feature count topic 1to6,Feature log2 fold change topic 1to6,Feature count topic 7,Feature log2 fold change topic 7,Feature count topic 8,Feature log2 fold change topic 8
ENSG00000149743,TRPT1,24,0.06349,28,0.27211,18,-0.4494
ENSG00000149761,NUDT22,30,0.07567,22,-0.4549,35,0.25809
ENSG00000110011,DNAJC4,40,-0.2914,39,-0.1407,59,0.57067
ENSG00000173511,VEGFB,123,-0.8691,189,0.40335,261,0.97736
ENSG00000173486,FKBP2,41,-0.9688,60,0.28735,100,1.19436
ENSG00000173457,PPP1R14B,60,-0.6190,127,1.06736,59,-0.2355
ENSG00000002330,BAD,139,0.27453,126,-0.0803,103,-0.4111
ENSG00000173264,GPR137,42,-0.1292,41,-0.0931,52,0.29416
ENSG00000182450,KCNK4,20,5.24044,0,-4.7750,0,-5.3254
ENSG00000173153,ESRRA,29,-0.0151,39,0.46846,20,-0.5852
ENSG00000173113,TRMT112,120,-0.2230,148,0.27292,133,0.10148
ENSG00000126432,PRDX5,391,-0.1388,429,0.11077,433,0.12554
ENSG00000162302,RPS6KA4,39,0.06937,47,0.34077,27,-0.5680
ENSG00000110076,NRXN2,282,1.26426,185,-0.4223,49,-2.4472
ENSG00000068831,RASGRP2,22,-1.4754,104,2.25757,19,-0.8138
ENSG00000068976,PYGM,22,-1.1288,24,-0.2768,72,1.69424
ENSG00000168066,SF1,92,0.07307,68,-0.4731,107,0.27420
ENSG00000168067,MAP4K2,27,0.13139,37,0.53607,13,-1.1189
ENSG00000133895,MEN1,22,1.08213,8,-1.3470,13,-0.6611
ENSG00000110047,EHD1,21,-1.7680,14,-1.3322,130,2.68025
ENSG00000110046,ATG2A,23,1.43631,2,-3.3783,15,-0.4260
ENSG00000068971,PPP2R5B,68,0.49230,55,-0.2223,41,-0.6683
ENSG00000213465,ARL2,171,-0.2664,159,-0.1974,252,0.57450
ENSG00000110025,SNX15,29,-0.7496,60,1.01041,36,0.13603
ENSG00000168061,SAC3D1,21,1.54585,3,-2.5550,11,-0.7412
ENSG00000162300,ZFPL1,23,-0.2856,26,0.10048,31,0.37284
ENSG00000149823,VPS51,101,0.56878,38,-1.4009,98,0.09233
ENSG00000149809,TM7SF2,76,-0.2019,20,-2.0776,155,1.17908
ENSG00000149806,FAU,854,-0.8435,1560,0.71831,1508,0.65824
ENSG00000162298,SYVN1,32,0.16930,6,-2.3936,51,0.82693
ENSG00000149792,MRPL49,21,-0.8859,53,1.28084,25,-0.0198
ENSG00000014216,CAPN1,36,0.01218,24,-0.6121,46,0.44646
ENSG00000133884,DPF2,20,-0.1745,25,0.30877,21,-0.0263
ENSG00000245532,NEAT1,17,-3.6278,226,2.42110,194,2.04723
ENSG00000251562,MALAT1,532,-1.7789,2692,2.18122,961,0.19323
ENSG00000142186,SCYL1,54,0.14538,69,0.44960,28,-0.9616
ENSG00000168056,LTBP3,68,-1.3341,136,0.62118,209,1.41958
ENSG00000173465,ZNRD2,21,0.05574,14,-0.6459,27,0.40605
ENSG00000176973,FAM89B,59,0.01148,46,-0.4016,71,0.31528
ENSG00000173442,EHBP1L1,47,0.04611,68,0.62127,24,-1.0655
ENSG00000173327,MAP3K11,13,-2.0879,44,1.05688,69,1.95953
ENSG00000197136,PCNX3,20,1.58027,6,-1.5536,7,-1.3266
ENSG00000173039,RELA,18,-0.4841,22,0.14853,29,0.63229
ENSG00000172977,KAT5,27,-0.6239,50,0.85055,33,0.12173
ENSG00000172922,RNASEH2C,54,-0.6019,73,0.30405,91,0.67787
ENSG00000172757,CFL1,986,0.38098,815,-0.2145,700,-0.4583
ENSG00000172803,SNX32,20,2.53014,3,-2.3159,3,-2.3823
ENSG00000172732,MUS81,17,-0.1207,7,-1.4186,29,0.94146
ENSG00000172638,EFEMP2,17,-1.6400,32,0.27952,79,1.98837
ENSG00000172500,FIBP,83,0.82319,32,-1.3213,61,-0.2925
ENSG00000175602,CCDC85B,585,0.90966,324,-0.7461,298,-0.8761
ENSG00000175573,C11orf68,75,0.58626,55,-0.3428,44,-0.7074
ENSG00000175550,DRAP1,120,0.12181,80,-0.6265,141,0.30267
ENSG00000175467,SART1,21,0.14263,24,0.20081,15,-0.5149
ENSG00000175376,EIF1AD,20,0.64368,11,-0.8698,15,-0.3098
ENSG00000175334,BANF1,111,-0.3894,152,0.39385,140,0.25784
ENSG00000175229,GAL3ST3,22,2.09486,0,-4.5596,9,-1.0071
ENSG00000087365,SF3B2,89,-0.2951,121,0.42135,98,0.06096
ENSG00000175115,PACS1,57,0.88590,38,-0.4752,24,-1.1717
ENSG00000174996,KLC2,100,1.90791,32,-1.4585,21,-2.1037
ENSG00000174903,RAB1B,112,0.05758,116,0.07565,99,-0.1834
ENSG00000174871,CNIH2,240,1.49300,118,-0.8557,52,-2.0784
ENSG00000174851,YIF1A,30,-1.0599,26,-0.5751,99,1.73653
ENSG00000179292,TMEM151A,73,-0.1764,38,-1.0772,127,0.89778
ENSG00000174791,RIN1,17,2.26717,0,-4.7097,6,-1.1794
ENSG00000174744,BRMS1,14,-0.6923,14,-0.2545,32,1.16899
ENSG00000174684,B4GAT1,416,0.97450,234,-0.7133,189,-1.0417
ENSG00000174547,MRPL11,21,-0.8620,63,1.61061,15,-0.8477
ENSG00000174516,PELI3,36,0.34581,39,0.24158,17,-1.0801
ENSG00000174483,BBS1,20,-0.1561,27,0.40841,19,-0.1875
ENSG00000174165,ZDHHC24,33,0.56939,14,-1.2005,30,-0.0012
ENSG00000174080,CTSF,148,0.08082,52,-1.5998,228,0.75848
ENSG00000173992,CCS,36,-0.5557,20,-1.0912,87,1.34306
ENSG00000239306,RBM14,36,0.64344,4,-2.8973,41,0.38315
ENSG00000173933,RBM4,79,0.55104,54,-0.4845,54,-0.4835
ENSG00000173914,RBM4B,14,-0.7538,34,1.24109,14,-0.2477
ENSG00000173898,SPTBN2,149,1.10382,92,-0.5407,46,-1.6051
ENSG00000173599,PC,45,-0.5146,40,-0.3658,89,1.00478
ENSG00000173621,LRFN4,44,-0.2873,91,1.18781,16,-1.6466
ENSG00000173227,SYT12,47,0.84368,32,-0.4283,20,-1.1450
ENSG00000173120,KDM2A,31,1.01636,18,-0.6361,12,-1.2329
ENSG00000173020,GRK2,155,1.12029,82,-0.7898,61,-1.2508
ENSG00000172932,ANKRD13D,53,0.34375,54,0.13355,29,-0.8690
ENSG00000175482,POLD4,31,0.08945,16,-0.9702,42,0.52584
ENSG00000172531,PPP1CA,89,0.10825,119,0.52809,45,-1.0300
ENSG00000172508,CARNS1,20,-2.8887,1,-5.2676,304,4.08525
ENSG00000175634,RPS6KB2,16,-0.8584,5,-1.9527,55,1.85752
ENSG00000172725,CORO1B,17,-0.8006,24,0.31626,35,0.95038
ENSG00000172663,TMEM134,27,-0.8533,61,1.07542,38,0.24134
ENSG00000110711,AIP,48,-0.1128,13,-2.0058,90,1.06900
ENSG00000110697,PITPNM1,55,1.25658,31,-0.6724,15,-1.7712
ENSG00000167797,CDK2AP2,41,-1.2283,45,-0.3024,147,1.81625
ENSG00000084207,GSTP1,201,-1.2963,393,0.61040,596,1.38054
ENSG00000167792,NDUFV1,193,0.21444,167,-0.1711,164,-0.2002
ENSG00000110717,NDUFS8,205,0.05910,182,-0.1760,212,0.06667
ENSG00000110721,CHKA,23,-0.3289,16,-0.7380,44,0.94949
ENSG00000110066,KMT5B,24,-0.2348,17,-0.6070,40,0.77097
ENSG00000171067,C11orf24,15,0.32043,5,-1.4773,19,0.43528
ENSG00000110075,PPP6R3,27,-0.4106,35,0.27508,37,0.41130
ENSG00000110090,CPT1A,14,-0.3122,14,-0.0730,21,0.55184
ENSG00000197345,MRPL21,50,1.17531,7,-2.7670,37,-0.2377
ENSG00000110092,CCND1,12,-2.6742,12,-1.2786,141,3.54231
ENSG00000131626,PPFIA1,21,-0.0682,25,0.27330,19,-0.1834
ENSG00000085733,CTTN,58,0.01100,43,-0.4677,72,0.36008
ENSG00000162105,SHANK2,61,2.04691,16,-1.7236,13,-2.0573
ENSG00000172893,DHCR7,35,-0.2747,16,-1.2361,68,1.06575
ENSG00000137522,RNF121,26,1.59021,8,-1.4438,8,-1.4472
ENSG00000137497,NUMA1,49,-0.8600,65,0.14586,115,1.14814
ENSG00000149357,LAMTOR1,154,-0.2832,161,-0.0224,215,0.47095
ENSG00000110200,ANAPC15,63,-0.0498,86,0.50224,45,-0.5616
ENSG00000165458,INPPL1,16,-1.3081,29,0.48350,50,1.48530
ENSG00000162129,CLPB,32,1.30326,12,-1.3241,14,-1.0385
ENSG00000186642,PDE2A,209,1.47714,124,-0.5540,25,-2.9415
ENSG00000186635,ARAP1,23,-0.8802,23,-0.2932,62,1.41487
ENSG00000214530,STARD10,43,0.03655,48,0.18814,36,-0.2794
ENSG00000137478,FCHSD2,18,-0.6080,10,-1.0671,44,1.39475
ENSG00000110237,ARHGEF17,39,-0.4954,64,0.69946,45,0.08245
ENSG00000054965,FAM168A,111,0.28495,84,-0.3654,97,-0.1367
ENSG00000021300,PLEKHB1,208,-1.4832,155,-1.0514,1010,2.32920
ENSG00000175582,RAB6A,197,1.23134,89,-1.0148,79,-1.2064
ENSG00000175581,MRPL48,26,-0.4706,23,-0.3205,48,0.92451
ENSG00000181924,COA4,26,-0.2581,0,-5.7517,63,1.46172
ENSG00000175575,PAAF1,33,0.02177,1,-4.9004,64,1.16346
ENSG00000214517,PPME1,83,0.96862,49,-0.6507,36,-1.1085
ENSG00000165434,PGM2L1,262,1.88201,129,-0.8084,12,-4.2376
ENSG00000118363,SPCS2,122,-0.2989,171,0.47942,128,-0.0035
ENSG00000137491,SLCO2B1,26,-0.5058,48,0.87731,26,-0.1595
ENSG00000137486,ARRB1,97,0.70179,39,-1.2929,81,-0.1368
ENSG00000149273,RPS3,377,-1.3261,1047,1.23520,847,0.83963
ENSG00000158555,GDPD5,23,1.73146,7,-1.5725,7,-1.5868
ENSG00000171533,MAP6,87,1.05799,36,-1.1594,47,-0.7579
ENSG00000137492,THAP12,28,1.49483,0,-5.5355,19,-0.3198
ENSG00000255135,AP002360.1,21,-0.7484,58,1.56665,12,-1.1210
ENSG00000078124,ACER3,27,-0.1234,0,-5.7095,58,1.32564
ENSG00000149260,CAPN5,24,1.97990,5,-1.8894,6,-1.7481
ENSG00000149269,PAK1,205,2.58661,43,-2.0360,24,-2.8894
ENSG00000074201,CLNS1A,63,-0.3806,78,0.23454,86,0.40150
ENSG00000048649,RSF1,60,0.89214,34,-0.7176,30,-0.8735
ENSG00000087884,AAMDC,13,-1.8192,33,0.69981,62,1.92805
ENSG00000151366,NDUFC2,270,0.02067,253,-0.1018,280,0.06284
ENSG00000149256,TENM4,23,0.44205,15,-0.5186,18,-0.2636
ENSG00000182103,FAM181B,33,-0.9936,26,-0.7216,107,1.71478
ENSG00000137509,PRCP,39,-1.6200,121,1.25344,120,1.23795
ENSG00000137502,RAB30,34,-0.1701,10,-1.9577,67,1.12279
ENSG00000165494,PCF11,21,0.47963,12,-0.8102,18,-0.1002
ENSG00000137494,ANKRD42,17,-0.1856,32,0.95584,8,-1.2163
ENSG00000137500,CCDC90B,32,-0.6578,47,0.40618,55,0.67267
ENSG00000150672,DLG2,106,1.35167,26,-1.9333,57,-0.7266
ENSG00000171204,TMEM126B,56,1.68135,11,-2.2395,24,-1.0442
ENSG00000171202,TMEM126A,46,1.17530,12,-1.8232,28,-0.5338
ENSG00000137504,CREBZF,22,0.71530,2,-2.9711,24,0.31467
ENSG00000137501,SYTL2,30,1.38653,1,-4.4631,22,-0.2591
ENSG00000073921,PICALM,67,-0.5592,75,-0.0146,124,0.85639
ENSG00000149196,HIKESHI,58,1.63497,15,-1.7679,22,-1.2498
ENSG00000151376,ME3,31,0.03474,46,0.65177,15,-1.1067
ENSG00000166575,TMEM135,15,0.73064,12,-0.2548,6,-1.1532
ENSG00000168959,GRM5,79,1.85305,42,-0.6837,1,-5.6671
ENSG00000110172,CHORDC1,23,0.49168,13,-0.7925,20,-0.1304
ENSG00000165323,FAT3,29,1.15806,13,-0.9574,12,-1.1260
ENSG00000180773,SLC36A4,21,0.90269,16,-0.2720,6,-1.5825
ENSG00000166012,TAF1D,70,0.27358,87,0.44983,28,-1.3553
ENSG00000166025,AMOTL1,34,-0.8397,110,1.81168,13,-1.7906
ENSG00000150316,CWC15,82,-0.6228,142,0.71997,110,0.29026
ENSG00000263465,SRSF8,71,1.52573,16,-1.9938,33,-0.9438
ENSG00000149218,ENDOD1,37,-1.1170,40,-0.2603,120,1.67354
ENSG00000149212,SESN3,118,1.40335,26,-2.0579,63,-0.7410
ENSG00000166037,CEP57,15,-0.5514,25,0.69734,18,0.18986
ENSG00000087053,MTMR2,19,-0.3429,7,-1.5526,42,1.22785
ENSG00000149231,CCDC82,31,-0.6057,52,0.62986,44,0.36623
ENSG00000149972,CNTN5,24,1.89442,13,-0.6923,0,-7.0734
ENSG00000110318,CEP126,31,1.31098,16,-0.8195,9,-1.6494
ENSG00000110330,BIRC2,45,-0.6677,98,1.13073,44,-0.2397
ENSG00000152558,TMEM123,22,-2.2532,73,0.88256,142,2.25422
ENSG00000137692,DCUN1D5,26,0.54422,23,-0.0725,12,-1.0048
ENSG00000152578,GRIA4,87,1.79802,14,-2.5112,36,-1.0866
ENSG00000170903,MSANTD4,17,-0.3809,6,-1.5547,37,1.27058
ENSG00000149313,AASDHPPT,94,1.32878,43,-0.9804,31,-1.4516
ENSG00000152402,GUCY1A2,39,2.03657,8,-2.1077,11,-1.6666
ENSG00000110675,ELMOD1,105,2.37955,28,-1.6827,11,-2.9956
ENSG00000166266,CUL5,40,1.17746,9,-2.0502,26,-0.4428
ENSG00000075239,ACAT1,59,-0.2629,70,0.20553,72,0.23898
ENSG00000149311,ATM,15,-0.9998,42,1.40221,19,0.01170
ENSG00000178105,DDX10,18,0.90746,14,-0.2371,5,-1.6760
ENSG00000185742,C11orf87,77,6.63406,1,-5.8059,0,-7.4832
ENSG00000137710,RDX,47,-1.3274,44,-0.6372,196,2.04802
ENSG00000137714,FDX1,26,1.06018,2,-3.5905,23,0.01451
ENSG00000137727,ARHGAP20,29,2.76078,5,-2.1293,2,-3.2049
ENSG00000170145,SIK2,38,0.82371,10,-1.7848,32,-0.0853
ENSG00000086848,ALG9,18,-0.5167,49,1.66654,1,-3.6955
ENSG00000137720,C11orf1,26,-0.0940,40,0.67676,16,-0.7858
ENSG00000109846,CRYAB,174,-3.2843,505,-0.1525,2889,3.70480
ENSG00000170276,HSPB2,14,-1.8890,69,1.90434,40,0.84376
ENSG00000150764,DIXDC1,40,-0.1721,40,-0.0300,50,0.30819
ENSG00000150768,DLAT,43,0.69750,35,-0.1488,17,-1.2582
ENSG00000150776,NKAPD1,22,0.02513,32,0.65681,11,-1.0891
ENSG00000150779,TIMM8B,120,0.14930,89,-0.4360,127,0.13492
ENSG00000204370,SDHD,58,-0.0016,61,0.09174,55,-0.0933
ENSG00000150787,PTS,66,0.66677,56,-0.1138,27,-1.2431
ENSG00000250303,LINC02762,25,0.45580,16,-0.5858,20,-0.2295
ENSG00000149294,NCAM1,311,0.40340,136,-1.2052,334,0.22351
ENSG00000109906,ZBTB16,43,0.19906,17,-1.4094,58,0.56026
ENSG00000076043,REXO2,20,-0.8703,40,0.79948,36,0.61487
ENSG00000182985,CADM1,97,0.39325,60,-0.6517,87,-0.0797
ENSG00000109917,ZPR1,32,1.98695,4,-2.5655,11,-1.3233
ENSG00000160584,SIK3,69,0.45737,30,-1.2144,71,0.15647
ENSG00000168092,PAFAH1B2,148,0.53611,90,-0.6569,113,-0.3021
ENSG00000149577,SIDT2,23,-0.1827,31,0.45147,21,-0.1932
ENSG00000149591,TAGLN,10,-6.3065,1620,6.28025,81,-1.5634
ENSG00000160613,PCSK7,18,-0.0387,27,0.72169,9,-1.0534
ENSG00000186318,BACE1,57,-0.1868,25,-1.3307,104,0.99247
ENSG00000177103,DSCAML1,16,0.50058,0,-4.8546,22,0.67541
ENSG00000137726,FXYD6,519,0.63532,365,-0.4191,303,-0.7130
ENSG00000177098,SCN4B,22,2.17447,0,-5.1389,9,-1.0456
ENSG00000149575,SCN2B,111,1.07412,69,-0.5467,36,-1.5153
ENSG00000110344,UBE4A,42,0.02752,20,-1.1579,63,0.68019
ENSG00000167283,ATP5MG,531,0.30026,467,-0.1335,396,-0.3980
ENSG00000118058,KMT2A,46,-0.0488,64,0.53186,32,-0.6168
ENSG00000149582,TMEM25,46,0.43252,44,0.02382,24,-0.8969
ENSG00000118096,IFT46,26,1.64449,9,-1.3808,7,-1.6223
ENSG00000095139,ARCN1,43,0.47247,13,-1.6508,48,0.30704
ENSG00000019144,PHLDB1,25,-1.9204,14,-1.7458,180,2.90563
ENSG00000110367,DDX6,124,0.65650,78,-0.5933,79,-0.5650
ENSG00000278376,AP004609.3,26,-0.5006,28,-0.0162,45,0.77744
ENSG00000118181,RPS25,775,-1.0122,1786,1.05925,1344,0.54660
ENSG00000196655,TRAPPC4,49,0.14218,19,-1.4520,70,0.64264
ENSG00000149428,HYOU1,57,0.52228,35,-0.6409,44,-0.2926
ENSG00000160695,VPS11,23,-0.8309,52,1.10378,30,0.15610
ENSG00000188486,H2AFX,33,-0.0530,8,-2.1607,61,1.03137
ENSG00000172375,C2CD2L,67,2.13694,18,-1.6800,12,-2.3224
ENSG00000110395,CBL,22,0.46869,16,-0.3726,16,-0.4489
ENSG00000173456,RNF26,24,0.99170,0,-4.6582,23,0.16357
ENSG00000036672,USP2,19,-0.4885,33,0.72600,22,0.03295
ENSG00000154096,THY1,1143,1.68319,546,-0.8772,165,-2.6752
ENSG00000110400,NECTIN1,45,-0.0367,37,-0.3020,55,0.31579
ENSG00000184232,OAF,54,-0.0149,48,-0.1898,61,0.19625
ENSG00000181264,TLCD5,18,0.79049,0,-4.9520,20,0.38239
ENSG00000196914,ARHGEF12,91,0.52880,68,-0.3485,58,-0.5878
ENSG00000109929,SC5D,80,0.05229,54,-0.6194,100,0.39547
ENSG00000137642,SORL1,193,0.83751,99,-0.8727,117,-0.6238
ENSG00000255248,MIR100HG,61,1.04998,27,-1.0416,31,-0.8428
ENSG00000109971,HSPA8,603,0.28090,422,-0.5024,570,-0.0174
ENSG00000023171,GRAMD1B,71,1.18379,49,-0.3470,13,-2.3648
ENSG00000166257,SCN3B,499,2.16201,155,-1.4951,67,-2.7295
ENSG00000110002,VWA5A,30,0.77407,20,-0.4810,15,-0.9182
ENSG00000154144,TBRG1,45,0.40147,54,0.39883,14,-1.6683
ENSG00000110013,SIAE,26,0.19146,2,-3.4998,43,0.92596
ENSG00000064199,SPA17,16,1.21878,0,-4.1031,13,-0.1081
ENSG00000154146,NRGN,1871,2.29159,591,-1.4616,173,-3.2860
ENSG00000154134,ROBO3,16,-1.2961,62,1.91830,17,-0.3707
ENSG00000165478,HEPACAM,117,-0.9025,40,-1.9430,397,1.90214
ENSG00000165495,PKNOX2,16,1.78286,3,-2.1451,6,-1.2401
ENSG00000149557,FEZ1,178,-1.0770,137,-0.8076,615,1.83385
ENSG00000149547,EI24,88,0.56173,31,-1.5085,88,0.14504
ENSG00000134910,STT3A,19,-1.1664,18,-0.5581,69,1.84742
ENSG00000109832,DDX25,26,2.63264,5,-2.2203,3,-2.7170
ENSG00000182934,SRPRA,19,0.11602,15,-0.3190,20,0.09621
ENSG00000110074,FOXRED1,28,1.88003,0,-5.4984,15,-0.7183
ENSG00000149571,KIRREL3,26,0.11654,31,0.30887,17,-0.6244
ENSG00000134909,ARHGAP32,46,0.27909,63,0.59640,13,-1.8594
ENSG00000084234,APLP2,303,0.16036,360,0.33407,182,-0.7731
ENSG00000196323,ZBTB44,54,1.29431,3,-3.7990,40,-0.2164
ENSG00000134917,ADAMTS8,22,1.63526,9,-1.1363,5,-1.9403
ENSG00000120451,SNX19,20,-1.3113,59,1.33769,41,0.69140
ENSG00000182667,NTM,142,1.19314,12,-3.5114,112,-0.1386
ENSG00000183715,OPCML,133,1.79491,54,-1.1150,22,-2.4332
ENSG00000080854,IGSF9B,18,0.52107,14,-0.2238,10,-0.7258
ENSG00000166086,JAM3,26,-2.0165,4,-3.5032,211,3.16579
ENSG00000151502,VPS26B,95,1.54465,34,-1.3085,30,-1.5021
ENSG00000151500,THYN1,54,0.87732,0,-6.5270,58,0.32783
ENSG00000151498,ACAD8,22,0.93526,12,-0.7483,10,-0.9230
ENSG00000109956,B3GAT1,193,0.75427,81,-1.1950,148,-0.2646
ENSG00000120645,IQSEC3,50,2.19344,7,-2.5100,14,-1.6526
ENSG00000060237,WNK1,88,-0.5780,73,-0.4868,189,1.14251
ENSG00000082805,ERC1,31,0.08829,42,0.50085,17,-0.9124
ENSG00000006831,ADIPOR2,19,-1.7075,30,-0.0522,99,2.22324
ENSG00000166159,LRTM2,22,5.85629,0,-5.0035,0,-6.7923
ENSG00000151067,CACNA1C,30,1.37118,17,-0.6486,6,-2.1764
ENSG00000004478,FKBP4,79,0.38292,49,-0.6725,73,-0.0490
ENSG00000171792,RHNO1,16,0.89348,0,-4.7214,16,0.26777
ENSG00000111218,PRMT8,28,1.00540,27,0.19887,0,-6.5457
ENSG00000118971,CCND2,173,1.53047,48,-1.7026,71,-1.1266
ENSG00000078237,TIGAR,20,3.78424,0,-4.8610,2,-2.9038
ENSG00000047621,C12orf4,16,3.65072,0,-4.6354,2,-2.7971
ENSG00000139180,NDUFA9,66,0.70955,42,-0.5801,39,-0.6755
ENSG00000130035,GALNT8,64,1.07621,45,-0.3427,15,-1.9664
ENSG00000111262,KCNA1,21,5.51476,0,-4.9417,0,-5.7699
ENSG00000110799,VWF,30,-2.6027,305,3.14524,60,-0.1926
ENSG00000010278,CD9,36,-2.3368,69,-0.1035,303,2.86537
ENSG00000215039,CD27-AS1,37,0.50723,29,-0.2745,23,-0.6331
ENSG00000139190,VAMP1,22,0.42110,18,-0.2422,15,-0.5031
ENSG00000111639,MRPL51,130,0.12344,105,-0.3058,133,0.07382
ENSG00000111640,GAPDH,2105,-0.0005,1930,-0.1423,2281,0.13333
ENSG00000010295,IFFO1,19,0.90165,0,-5.0127,19,0.27066
ENSG00000111642,CHD4,66,-0.0358,47,-0.5467,88,0.47430
ENSG00000111653,ING4,28,0.51571,12,-1.2480,28,0.09441
ENSG00000126746,ZNF384,16,-0.4196,33,1.07918,10,-0.7859
ENSG00000139200,PIANP,120,2.05981,44,-1.2468,13,-3.0247
ENSG00000111652,COPS7A,86,0.13459,65,-0.4159,92,0.14240
ENSG00000089693,MLF2,309,0.53505,267,-0.1031,158,-0.9325
ENSG00000159335,PTMS,401,0.37942,502,0.47895,114,-1.8572
ENSG00000250510,GPR162,95,1.74113,26,-1.7157,31,-1.4715
ENSG00000111667,USP5,111,0.76520,67,-0.6412,63,-0.7151
ENSG00000111669,TPI1,713,0.84743,397,-0.7499,395,-0.7557
ENSG00000010626,LRRC23,24,-1.0680,81,1.78642,20,-0.6919
ENSG00000111674,ENO2,588,1.80997,205,-1.3474,130,-2.0363
ENSG00000111676,ATN1,94,-0.1378,127,0.46065,80,-0.2989
ENSG00000111678,C12orf57,267,-0.5474,391,0.45549,391,0.45510
ENSG00000215021,PHB2,74,-0.1286,43,-0.9068,120,0.77365
ENSG00000126749,EMG1,19,-0.0962,13,-0.5396,26,0.55264
ENSG00000139182,CLSTN3,171,1.38737,93,-0.7056,37,-2.0893
ENSG00000139197,PEX5,38,0.08672,58,0.73864,14,-1.5534
ENSG00000059804,SLC2A3,74,0.71273,80,0.30884,9,-2.9094
ENSG00000065970,FOXJ2,20,0.15062,22,0.19356,14,-0.5215
ENSG00000089818,NECAP1,131,2.28800,26,-2.1546,27,-2.0744
ENSG00000166532,RIMKLB,35,-0.0005,43,0.33036,27,-0.3982
ENSG00000111752,PHC1,16,-0.6088,27,0.61497,23,0.38811
ENSG00000003056,M6PR,48,0.35773,19,-1.3261,56,0.33323
ENSG00000175899,A2M,95,-2.6828,1053,3.29794,175,-0.4052
ENSG00000139112,GABARAPL1,299,1.04157,182,-0.5757,108,-1.3839
ENSG00000256537,SMIM10L1,60,0.90249,30,-0.9071,34,-0.7054
ENSG00000070018,LRP6,15,-0.7646,23,0.40497,30,0.82968
ENSG00000111261,MANSC1,23,0.09543,26,0.19096,18,-0.4015
ENSG00000165714,BORCS5,16,-0.3932,23,0.43562,20,0.21878
ENSG00000111269,CREBL2,62,-0.0518,100,0.78714,29,-1.1871
ENSG00000111276,CDKN1B,54,-0.5488,48,-0.3585,110,1.04401
ENSG00000178878,APOLD1,14,-2.0084,97,2.61977,21,-0.2793
ENSG00000013583,HEBP1,25,-1.1707,35,0.12972,78,1.54028
ENSG00000084444,FAM234B,65,0.53805,68,0.20968,21,-1.6027
ENSG00000273079,GRIN2B,112,2.52285,34,-1.4907,4,-4.4603
ENSG00000171681,ATF7IP,20,-0.0977,15,-0.5175,29,0.54200
ENSG00000084463,WBP11,53,0.77414,32,-0.6255,30,-0.7484
ENSG00000111348,ARHGDIB,13,-2.2144,97,2.65935,27,0.10276
ENSG00000151490,PTPRO,33,2.17060,9,-1.6115,5,-2.5217
ENSG00000023734,STRAP,130,0.84476,60,-1.0266,84,-0.5126
ENSG00000008394,MGST1,188,-0.0964,129,-0.6331,272,0.60413
ENSG00000048540,LMO3,306,2.67491,33,-3.0214,62,-2.0967
ENSG00000052126,PLEKHA5,27,0.30207,25,-0.0499,19,-0.5032
ENSG00000139154,AEBP2,23,0.87574,8,-1.4669,17,-0.2904
ENSG00000139155,SLCO1C1,32,0.68028,6,-2.3367,33,0.24391
ENSG00000111711,GOLT1B,23,-0.9441,44,0.77504,44,0.75538
ENSG00000134548,SPX,13,-2.2924,0,-5.7089,136,3.49817
ENSG00000111716,LDHB,543,0.20314,447,-0.2623,497,-0.0931
ENSG00000111726,CMAS,133,1.97030,24,-2.3064,43,-1.4306
ENSG00000111728,ST8SIA1,21,1.19939,11,-0.8041,7,-1.4066
ENSG00000111731,C2CD5,27,1.28553,0,-5.4628,21,-0.1076
ENSG00000139163,ETNK1,65,0.76265,40,-0.5744,35,-0.7827
ENSG00000060982,BCAT1,27,-0.0157,35,0.47834,18,-0.6011
ENSG00000205707,ETFRF1,47,0.06658,11,-2.1792,78,0.90343
ENSG00000133703,KRAS,43,0.80655,32,-0.3231,18,-1.2250
ENSG00000123094,RASSF8,18,-0.4089,26,0.43713,23,0.24420
ENSG00000123095,BHLHE41,37,-0.8602,10,-2.2663,124,1.90258
ENSG00000123096,SSPN,12,-2.7075,46,0.76498,117,2.74923
ENSG00000123104,ITPR2,16,-1.3942,51,1.36946,37,0.78382
ENSG00000111790,FGFR1OP2,70,0.33566,82,0.35657,28,-1.3144
ENSG00000064115,TM7SF3,36,0.52263,4,-3.2382,47,0.55448
ENSG00000152944,MED21,17,-0.5712,34,0.96665,17,-0.1656
ENSG00000211455,STK38L,15,-1.5726,87,2.67148,3,-2.7081
ENSG00000110841,PPFIBP1,35,-0.6138,39,-0.0131,68,0.92860
ENSG00000061794,MRPS35,42,0.60974,36,-0.1176,19,-1.0890
ENSG00000087448,KLHL42,67,0.35817,64,0.03308,40,-0.7388
ENSG00000087494,PTHLH,25,0.93996,23,0.06267,3,-2.9461
ENSG00000123106,CCDC91,54,-0.0460,71,0.43317,41,-0.4556
ENSG00000064763,FAR2,17,2.18985,7,-1.0031,0,-6.5203
ENSG00000087502,ERGIC2,38,0.35745,1,-4.7040,58,0.81645
ENSG00000133687,TMTC1,32,0.50481,41,0.56982,3,-3.2028
ENSG00000133704,IPO8,18,0.69204,2,-2.9756,20,0.34074
ENSG00000110888,CAPRIN2,23,-0.0929,44,1.05705,6,-2.0593
ENSG00000170456,DENND5B,37,1.37648,11,-1.5619,17,-0.9779
ENSG00000151743,AMN1,51,0.54092,56,0.29887,14,-1.8974
