Feature ID,Feature Name,Feature count topic 1,Feature log2 fold change topic 1,Feature count topic 2to3,Feature log2 fold change topic 2to3,Feature count topic 4to8,Feature log2 fold change topic 4to8,Feature count topic 9,Feature log2 fold change topic 9,Feature count topic 10to11,Feature log2 fold change topic 10to11
ENSG00000091129,NRCAM,134,-1.2815,446,0.67896,317,0.07218,252,-0.3187,266,-0.2562
ENSG00000135241,PNPLA8,36,-1.1578,93,0.31866,71,-0.2195,120,0.70158,78,0.01214
ENSG00000177683,THAP5,27,-0.4532,47,0.47075,36,0.00753,31,-0.2344,32,-0.1978
ENSG00000128590,DNAJB9,25,-0.6635,53,0.55159,35,-0.2898,19,-1.0958,53,0.54537
ENSG00000173114,LRRN3,3,-3.9476,89,1.20979,35,-0.6884,56,0.25633,54,0.22800
ENSG00000128512,DOCK4,37,-1.1068,79,0.05216,100,0.79541,35,-1.1796,57,-0.5114
ENSG00000198839,ZNF277,16,-0.0074,19,0.23778,12,-0.7600,19,0.22645,24,0.71556
ENSG00000006652,IFRD1,41,0.00700,42,0.06820,42,0.12480,40,-0.0335,34,-0.2804
ENSG00000164603,BMT2,4,-2.3360,34,0.76144,24,0.15674,18,-0.3853,19,-0.2850
ENSG00000164604,GPR85,15,-0.3733,23,0.26899,19,-0.0871,10,-1.0266,25,0.43258
ENSG00000214194,SMIM30,50,-0.0013,43,-0.2669,47,-0.1485,56,0.16956,61,0.36918
ENSG00000105976,MET,15,-1.1679,21,-0.7090,56,2.29315,0,-5.9014,5,-2.7153
ENSG00000198898,CAPZA2,134,-0.7393,248,0.25150,242,0.32309,206,-0.0775,163,-0.4814
ENSG00000004866,ST7,10,-0.8309,18,-0.0177,15,-0.4732,44,1.45594,18,-0.0531
ENSG00000077063,CTTNBP2,12,-0.6777,25,0.46590,17,-0.3379,24,0.33440,21,0.14287
ENSG00000128534,LSM8,54,0.88830,27,-0.2802,26,-0.4450,29,-0.1363,39,0.39409
ENSG00000184408,KCND2,8,-2.4374,36,-0.1905,42,0.09508,118,1.83925,18,-1.2688
ENSG00000196937,FAM3C,83,-1.0699,206,0.37572,192,0.38627,202,0.30513,91,-1.0093
ENSG00000106278,PTPRZ1,66,-1.6261,111,-0.9095,179,-0.1802,159,-0.2911,383,1.36172
ENSG00000081803,CADPS2,23,-0.4456,77,1.86156,22,-0.8299,17,-0.8856,19,-0.7838
ENSG00000128609,NDUFA5,152,-1.2668,383,0.17080,401,0.40187,295,-0.2598,304,-0.2344
ENSG00000106299,WASL,88,-0.9687,222,0.54412,177,0.19232,184,0.17107,107,-0.7360
ENSG00000170775,GPR37,19,-0.7067,29,-0.0984,10,-2.1672,10,-1.6826,99,2.65735
ENSG00000004059,ARF5,72,-0.5327,103,0.03644,138,0.96575,44,-1.2693,50,-1.1594
ENSG00000197157,SND1,22,-1.0603,61,0.58487,39,-0.2851,59,0.47286,43,-0.0546
ENSG00000128594,LRRC4,28,-1.0762,79,0.62389,60,0.17635,77,0.50870,27,-1.1663
ENSG00000106348,IMPDH1,19,-0.1797,29,0.56997,20,-0.1188,20,-0.0676,17,-0.3381
ENSG00000165055,METTL2B,14,-0.2822,19,0.23687,17,0.08565,8,-1.0347,18,0.17572
ENSG00000128595,CALU,57,-0.0004,67,0.27281,52,-0.2340,64,0.17186,57,-0.0030
ENSG00000128596,CCDC136,50,-0.3111,59,-0.0726,61,-0.0053,144,1.42369,29,-1.2434
ENSG00000128524,ATP6V1F,227,-0.6208,317,-0.1120,403,0.50802,326,-0.0562,257,-0.4693
ENSG00000064419,TNPO3,12,-0.9767,36,0.88657,16,-0.7989,35,0.71738,24,0.12793
ENSG00000158467,AHCYL2,79,0.99050,27,-0.7471,44,0.04260,30,-0.5407,45,0.08861
ENSG00000128578,STRIP2,0,-6.1214,24,-0.0220,37,1.43383,7,-1.8085,13,-1.0190
ENSG00000240204,SMKR1,10,-0.8479,15,-0.3009,27,1.14749,6,-1.7374,12,-0.7487
ENSG00000186591,UBE2H,103,0.29154,78,-0.1689,85,-0.0136,81,-0.0776,88,0.05118
ENSG00000128607,KLHDC10,51,-0.4061,86,0.45783,58,-0.3227,111,0.83780,53,-0.3958
ENSG00000106477,CEP41,23,-0.0347,49,1.42912,16,-0.8536,24,0.02165,17,-0.5864
ENSG00000106484,MEST,16,-0.9804,43,0.62827,27,-0.2546,43,0.57420,26,-0.2739
ENSG00000286214,AUXG01000058.1,131,-1.7191,558,0.59398,410,0.04456,533,0.44660,304,-0.4828
ENSG00000231721,LINC-PINT,23,-0.1489,24,-0.1030,26,0.06318,25,-0.0115,27,0.07949
ENSG00000128585,MKLN1,87,0.83159,54,0.05983,47,-0.2650,20,-1.4312,62,0.30671
ENSG00000128567,PODXL,69,1.34508,22,-0.5465,33,0.17665,8,-1.9312,26,-0.2792
ENSG00000221866,PLXNA4,10,-1.7972,42,0.30968,36,0.06620,66,1.05114,23,-0.7253
ENSG00000106554,CHCHD3,18,-0.6476,23,-0.2744,31,0.34484,26,-0.0572,28,0.01079
ENSG00000131558,EXOC4,32,-0.7127,74,0.66092,47,-0.2580,62,0.28818,46,-0.1904
ENSG00000205060,SLC35B4,22,-1.0615,54,0.37931,49,0.31323,34,-0.3697,36,-0.3380
ENSG00000085662,AKR1B1,94,-0.4164,128,0.08361,130,0.15475,142,0.23855,103,-0.2997
ENSG00000172331,BPGM,32,0.21836,27,-0.0684,32,0.38934,14,-1.0103,23,-0.3128
ENSG00000122786,CALD1,394,4.06128,23,-1.4508,23,-1.8535,10,-2.5304,29,-1.0815
ENSG00000080802,CNOT4,19,-0.8701,35,0.04860,38,0.31025,27,-0.3783,34,-0.0018
ENSG00000243317,STMP1,65,0.08984,45,-0.5323,49,-0.5281,101,0.81716,86,0.62005
ENSG00000105887,MTPN,208,-0.7520,490,0.68762,345,0.05648,301,-0.1850,251,-0.5066
ENSG00000105894,PTN,1638,2.55719,136,-1.7518,250,-1.0743,303,-0.4405,476,0.30529
ENSG00000157680,DGKI,9,-1.8083,45,0.68526,33,0.14013,27,-0.2213,26,-0.3183
ENSG00000122779,TRIM24,12,-1.3000,38,0.53829,23,-0.5091,36,0.40553,35,0.43267
ENSG00000122778,KIAA1549,7,-1.5292,33,1.02869,21,0.29981,14,-0.4823,8,-1.3264
ENSG00000157741,UBN2,23,0.43818,22,0.40514,16,-0.1850,8,-1.0525,17,0.02443
ENSG00000164898,FMC1,56,-0.0119,37,-0.7057,62,0.27065,60,0.09165,59,0.09894
ENSG00000146963,LUC7L2,52,0.01163,61,0.27676,43,-0.4439,53,0.03204,64,0.37463
ENSG00000236279,CLEC2L,11,-1.0624,23,-0.0512,32,0.94814,25,0.13248,8,-1.7397
ENSG00000064393,HIPK2,56,-1.2528,72,-0.9232,72,-1.2523,230,0.98900,299,1.76378
ENSG00000157800,SLC37A3,9,-1.0243,23,0.44062,18,-0.0045,18,-0.0222,18,-0.0370
ENSG00000133606,MKRN1,64,-0.1127,77,0.20784,83,0.54123,44,-0.6797,39,-0.9325
ENSG00000133597,ADCK2,48,0.87651,38,0.56482,20,-0.7218,15,-0.9322,32,0.27604
ENSG00000090266,NDUFB2,370,-0.4286,288,-0.8773,607,0.65243,395,-0.3281,487,0.00249
ENSG00000157764,BRAF,31,-0.3899,57,0.64432,41,0.02062,22,-0.9210,36,-0.1899
ENSG00000090263,MRPS33,51,-0.7091,62,-0.4420,98,0.56994,62,-0.3939,79,-0.0366
ENSG00000261115,TMEM178B,13,-2.2387,69,0.24569,75,0.67406,56,-0.1085,38,-0.7728
ENSG00000006530,AGK,22,-0.4183,45,0.82781,29,0.00473,14,-1.1060,23,-0.3580
ENSG00000257093,DENND11,23,-0.6994,48,0.45040,39,0.11702,20,-0.9660,38,0.03687
ENSG00000106028,SSBP1,95,0.01984,79,-0.2918,99,0.15547,82,-0.2083,100,0.10863
ENSG00000270672,MTRNR2L6,14,-0.6265,6,-1.8274,27,0.73113,9,-1.2905,30,0.66507
ENSG00000106123,EPHB6,30,-1.3525,150,1.42270,47,-0.9963,112,0.69783,62,-0.2793
ENSG00000197448,GSTK1,60,0.95487,28,-0.3218,27,-0.5380,43,0.40226,38,0.21733
ENSG00000159784,FAM131B,37,-0.8573,92,0.64216,66,0.05330,62,-0.0795,50,-0.4488
ENSG00000159840,ZYX,101,1.37269,45,0.02337,35,-0.5354,54,0.30336,33,-0.5077
ENSG00000198420,TCAF1,91,-0.6753,208,0.73243,124,-0.3056,274,1.10757,70,-1.1429
ENSG00000174469,CNTNAP2,43,-1.5296,107,-0.1602,134,0.36851,232,1.12494,67,-0.9473
ENSG00000055130,CUL1,31,-1.1703,84,0.43966,72,0.23993,73,0.15262,47,-0.5748
ENSG00000155660,PDIA4,41,0.64940,31,0.21935,14,-1.4153,56,1.20446,35,0.45529
ENSG00000181220,ZNF746,13,-0.8273,32,0.60139,23,0.01757,30,0.40591,15,-0.7052
ENSG00000171130,ATP6V0E2,195,-0.8397,365,0.14662,338,0.01510,391,0.24153,345,0.04767
ENSG00000106538,RARRES2,184,2.52625,21,-1.2291,20,-1.7456,19,-1.3089,78,1.01603
ENSG00000214022,REPIN1,29,-0.3731,30,-0.3245,36,-0.0645,36,-0.0116,49,0.53756
ENSG00000106565,TMEM176B,24,0.05651,10,-1.3660,14,-1.0306,35,0.66707,51,1.58300
ENSG00000002933,TMEM176A,42,0.47990,10,-1.7247,31,0.01357,23,-0.4171,49,0.86448
ENSG00000055118,KCNH2,24,-0.2617,26,-0.1407,29,0.02053,56,1.11876,18,-0.7214
ENSG00000197150,ABCB8,36,-0.0231,46,0.38505,36,-0.0816,29,-0.3473,35,-0.0966
ENSG00000164885,CDK5,88,-0.6653,143,0.10140,159,0.47096,114,-0.2551,100,-0.5111
ENSG00000164896,FASTK,38,-0.9746,69,-0.0451,77,0.22050,80,0.18133,70,-0.0187
ENSG00000164897,TMUB1,38,0.47041,28,-0.0441,27,-0.1718,34,0.25915,27,-0.1288
ENSG00000133612,AGAP3,138,-1.0373,327,0.33598,290,0.17928,250,-0.1288,246,-0.1672
ENSG00000033050,ABCF2,32,-0.6120,58,0.34938,51,0.17023,39,-0.3134,42,-0.2273
ENSG00000033100,CHPF2,21,-0.5064,43,0.68898,31,0.07221,23,-0.3896,22,-0.5400
ENSG00000082014,SMARCD3,111,-0.3962,192,0.53185,123,-0.3793,152,0.09112,158,0.16512
ENSG00000013374,NUB1,59,0.74006,48,0.45062,28,-0.6952,44,0.25318,37,-0.0407
ENSG00000106615,RHEB,155,-0.8147,315,0.33396,276,0.14873,219,-0.2769,246,-0.1079
ENSG00000106617,PRKAG2,62,0.22769,86,0.88818,44,-0.4639,56,0.07411,39,-0.5487
ENSG00000239911,PRKAG2-AS1,21,-1.6335,70,0.24283,79,0.74742,41,-0.6010,39,-0.7662
ENSG00000178234,GALNT11,39,-1.0896,95,0.29981,87,0.22581,113,0.55151,52,-0.7189
ENSG00000055609,KMT2C,64,0.62276,46,0.09105,35,-0.5359,40,-0.1304,55,0.39783
ENSG00000133627,ACTR3B,30,-2.1795,150,0.27186,167,0.78874,97,-0.4391,76,-0.8751
ENSG00000130226,DPP6,106,-1.1047,312,0.67128,252,0.41865,162,-0.4596,118,-1.0087
ENSG00000157219,HTR5A,5,-2.0141,30,0.61077,22,-0.0057,45,1.21851,9,-1.3509
ENSG00000186480,INSIG1,48,-0.5495,84,0.38096,49,-0.7750,96,0.55720,96,0.62967
ENSG00000184863,RBM33,48,0.88974,35,0.40243,20,-0.7552,31,0.18029,28,0.02434
ENSG00000105983,LMBR1,34,-0.6854,58,0.14622,62,0.42325,58,0.12867,35,-0.7350
ENSG00000009335,UBE3C,31,-0.6208,71,0.77209,44,-0.1948,55,0.25809,35,-0.5010
ENSG00000105993,DNAJB6,118,-0.8528,294,0.66488,192,-0.1730,235,0.21660,178,-0.2449
ENSG00000155093,PTPRN2,93,-1.2102,255,0.39565,217,0.16071,254,0.34512,154,-0.4807
ENSG00000117868,ESYT2,89,0.52691,79,0.39160,55,-0.3671,82,0.39408,49,-0.4526
ENSG00000126870,WDR60,35,0.33815,31,0.14568,16,-1.2980,53,1.01298,42,0.73063
ENSG00000147364,FBXO25,40,0.35657,33,0.05875,28,-0.3415,37,0.24239,35,0.13376
ENSG00000180190,TDRP,13,-0.5926,16,-0.2731,23,0.47960,20,0.05592,16,-0.3228
ENSG00000104714,ERICH1,27,0.34527,22,0.05978,26,0.56257,19,-0.2298,8,-1.5859
ENSG00000198010,DLGAP2,11,-1.7794,44,0.35052,45,0.64399,31,-0.2699,22,-0.8656
ENSG00000182372,CLN8,7,-1.4539,37,1.16187,12,-1.1161,28,0.53388,25,0.41474
ENSG00000253982,AC100810.1,26,-1.1727,40,-0.5532,58,0.10266,76,0.48899,71,0.43234
ENSG00000176595,KBTBD11,87,-0.1945,99,0.00195,111,0.32027,56,-0.8649,96,-0.0605
ENSG00000036448,MYOM2,6,-1.4382,19,0.28874,18,0.35692,13,-0.3190,14,-0.2177
ENSG00000183117,CSMD1,1,-4.0277,32,0.95683,17,-0.2664,26,0.44335,17,-0.1842
ENSG00000155189,AGPAT5,14,-1.9835,63,0.35627,46,-0.3241,86,0.82046,58,0.20699
ENSG00000275342,PRAG1,16,-0.8922,36,0.38338,40,0.95109,12,-1.3109,11,-1.5980
ENSG00000147324,MFHAS1,11,-0.4816,21,0.59890,13,-0.3770,18,0.27539,15,0.00677
ENSG00000173273,TNKS,20,-1.3307,55,0.23365,47,-0.0843,81,0.83293,43,-0.1871
ENSG00000253230,LINC00599,25,-0.8018,67,0.84786,38,-0.2901,69,0.78858,25,-0.8840
ENSG00000175806,MSRA,36,-0.4261,47,0.01968,54,0.38249,48,0.02764,34,-0.5261
ENSG00000104643,MTMR9,25,-1.1924,94,0.98863,54,-0.0564,54,-0.0482,36,-0.7180
ENSG00000154319,FAM167A,9,-0.9166,7,-1.3547,15,-0.3286,9,-1.0097,41,1.72522
ENSG00000154328,NEIL2,32,-0.4935,45,0.01500,48,0.20203,54,0.32601,36,-0.3383
ENSG00000079459,FDFT1,90,-0.5498,170,0.51504,131,0.06862,97,-0.4302,112,-0.2268
ENSG00000164733,CTSB,294,-0.2072,420,0.40721,326,-0.0748,350,0.06677,288,-0.2641
ENSG00000283674,AC068587.4,9,-0.8716,21,0.42503,18,0.29764,13,-0.3230,12,-0.4686
ENSG00000154359,LONRF1,10,-1.7627,49,0.72935,32,-0.0684,23,-0.5323,35,0.12135
ENSG00000164741,DLC1,26,-0.2934,33,0.09596,21,-0.9372,34,0.14885,57,1.14565
ENSG00000104723,TUSC3,55,-0.8952,146,0.72295,87,-0.3270,158,0.76859,74,-0.4987
ENSG00000155970,MICU3,40,-1.3640,146,0.74426,108,0.26616,86,-0.2011,59,-0.8350
ENSG00000104219,ZDHHC2,67,1.07884,23,-0.7217,26,-0.7075,35,-0.0010,54,0.79398
ENSG00000198791,CNOT7,76,-0.5706,136,0.39521,108,-0.0194,170,0.71928,71,-0.7295
ENSG00000155975,VPS37A,15,-0.7491,29,0.26865,31,0.57766,8,-1.6313,20,-0.3657
ENSG00000003987,MTMR7,8,-2.1651,54,0.70289,44,0.49322,16,-1.2172,27,-0.5533
ENSG00000129422,MTUS1,89,1.07459,27,-0.8918,38,-0.5198,25,-0.9632,78,0.96617
ENSG00000078674,PCM1,159,0.67579,112,0.12101,86,-0.4836,160,0.68929,89,-0.2728
ENSG00000104763,ASAH1,130,-0.1990,164,0.18667,140,-0.1430,165,0.17046,152,0.04730
ENSG00000156011,PSD3,86,-1.9519,389,0.40504,392,0.68720,206,-0.6420,195,-0.7847
ENSG00000147408,CSGALNACT1,25,-0.5726,56,0.78011,24,-0.9757,32,-0.2282,58,0.83950
ENSG00000104613,INTS10,31,-0.6630,60,0.40903,50,0.12894,26,-0.9393,49,0.04415
ENSG00000147416,ATP6V1B2,107,-1.7701,626,1.15891,319,-0.1911,422,0.33184,200,-0.9041
ENSG00000061337,LZTS1,34,-0.4816,56,0.30650,53,0.33562,18,-1.4077,44,-0.1310
ENSG00000168546,GFRA2,9,-1.3340,58,1.99213,18,-0.5155,5,-2.1798,12,-0.9563
ENSG00000130227,XPO7,28,-0.8577,64,0.48662,49,0.02434,35,-0.4888,50,0.03077
ENSG00000158806,NPM2,17,-1.1203,31,-0.2155,45,0.68958,31,-0.2048,28,-0.4231
ENSG00000158856,DMTN,211,-0.8230,352,-0.0313,421,0.46073,308,-0.2378,306,-0.2711
ENSG00000158863,FAM160B2,11,-0.8776,26,0.45712,18,-0.2572,49,1.48068,9,-1.2465
ENSG00000168481,LGI3,59,-0.3661,111,0.73254,62,-0.4592,73,-0.0244,78,0.09137
ENSG00000168490,PHYHIP,328,-0.7876,713,0.49023,639,0.45482,343,-0.7205,350,-0.7466
ENSG00000120896,SORBS3,71,1.79529,10,-1.4244,15,-1.0673,21,-0.2258,42,0.96528
ENSG00000120913,PDLIM2,55,0.99073,16,-1.0270,26,-0.3291,29,-0.0334,41,0.57013
ENSG00000158941,CCAR2,47,0.03209,63,0.57012,44,-0.1200,29,-0.7251,42,-0.1370
ENSG00000147439,BIN3,11,-0.7331,26,0.67730,18,0.03521,24,0.45746,10,-1.0044
ENSG00000179388,EGR3,27,-1.5886,86,0.20206,105,0.97628,36,-1.1467,42,-1.0018
ENSG00000008853,RHOBTB2,50,-0.0878,65,0.38245,66,0.66954,22,-1.3025,23,-1.3450
ENSG00000147457,CHMP7,29,-0.4139,41,0.18272,38,0.04419,41,0.15837,34,-0.1567
ENSG00000104679,R3HCC1,34,-0.3620,46,0.12843,47,0.31310,44,0.05293,30,-0.5762
ENSG00000197217,ENTPD4,16,-1.2934,51,0.54509,38,0.07173,56,0.66167,23,-0.8104
ENSG00000147454,SLC25A37,192,3.29827,18,-1.1008,12,-2.1220,50,0.58537,23,-0.7172
ENSG00000104722,NEFM,100,-1.6051,475,0.96572,311,0.23267,187,-0.6564,174,-0.8298
ENSG00000277586,NEFL,296,-1.6268,1352,0.85154,981,0.37349,626,-0.4954,458,-1.0478
ENSG00000221914,PPP2R2A,54,-0.0968,84,0.71605,47,-0.4479,43,-0.4187,62,0.15394
ENSG00000104765,BNIP3L,158,-0.0851,171,0.04343,171,0.06946,106,-0.7050,186,0.19866
ENSG00000240694,PNMA2,111,-2.0083,583,0.61256,457,0.24941,509,0.31714,261,-0.7923
ENSG00000092964,DPYSL2,335,-1.2877,1066,0.58795,706,-0.2319,633,-0.3149,940,0.35067
ENSG00000015592,STMN4,92,-1.1612,256,0.47830,201,0.05351,224,0.20294,166,-0.2897
ENSG00000120899,PTK2B,150,-0.5709,263,0.35242,263,0.57554,115,-0.9760,135,-0.7940
ENSG00000120885,CLU,4815,0.63997,2537,-0.4240,2457,-0.6679,2798,-0.2343,5369,0.95230
ENSG00000168077,SCARA3,60,1.00608,11,-1.7254,25,-0.6121,21,-0.6647,65,1.32492
ENSG00000147419,CCDC25,72,0.30676,63,0.12188,52,-0.3340,73,0.34655,60,0.02487
ENSG00000134014,ELP3,18,-0.9390,44,0.47886,32,-0.1256,41,0.31089,32,-0.1120
ENSG00000104290,FZD3,24,-1.9150,124,0.64434,91,0.10704,122,0.54533,55,-0.7596
ENSG00000012232,EXTL3,41,-0.6737,85,0.52294,73,0.36162,44,-0.5621,41,-0.7254
ENSG00000133872,SARAF,406,-1.1973,1195,0.55041,868,-0.0505,1310,0.63763,643,-0.5451
ENSG00000104660,LEPROTL1,56,0.54529,44,0.17183,40,0.02805,47,0.25683,23,-0.9011
ENSG00000104671,DCTN6,58,-0.8545,88,-0.2368,108,0.19828,124,0.32818,104,0.06503
ENSG00000197265,GTF2E2,24,0.39239,21,0.19973,21,0.26632,15,-0.4063,11,-0.8475
ENSG00000104687,GSR,33,-1.1541,84,0.30929,70,-0.0472,94,0.45025,68,-0.0726
ENSG00000104691,UBXN8,16,-0.0548,14,-0.3143,18,0.16656,31,1.03012,10,-0.8807
ENSG00000104695,PPP2CB,165,-1.1976,413,0.24005,366,0.03907,419,0.23847,364,0.01662
ENSG00000133878,DUSP26,46,-0.7110,79,0.12091,84,0.38329,89,0.30109,47,-0.7419
ENSG00000156687,UNC5D,16,-1.5174,42,-0.0153,60,1.04864,54,0.38369,8,-2.5027
ENSG00000183779,ZNF703,29,0.02367,29,0.03486,25,-0.2999,39,0.50317,31,0.11964
ENSG00000147475,ERLIN2,33,0.54903,24,0.05766,15,-0.9224,14,-0.7250,41,1.09624
ENSG00000147471,PLPBP,63,0.14851,84,0.70085,58,0.01837,41,-0.5072,35,-0.8255
ENSG00000104221,BRF2,5,-1.9435,32,0.74204,22,0.13099,20,-0.0748,16,-0.4508
ENSG00000129691,ASH2L,27,-0.5596,59,0.74672,36,-0.2083,37,-0.1145,35,-0.2087
ENSG00000175324,LSM1,51,0.07751,40,-0.3288,50,0.12305,63,0.42781,42,-0.2235
ENSG00000156735,BAG4,44,-1.3911,136,0.37673,115,0.11710,157,0.57781,81,-0.5129
ENSG00000085788,DDHD2,35,-0.9922,101,0.75465,64,-0.1286,68,0.00461,58,-0.2688
ENSG00000147548,NSD3,55,-0.7805,111,0.36913,86,-0.1298,107,0.26766,91,0.00358
ENSG00000077782,FGFR1,82,1.63333,37,0.31227,13,-1.8299,41,0.43837,41,0.48904
ENSG00000147526,TACC1,337,0.86904,239,0.33431,180,-0.2493,148,-0.4564,160,-0.3709
ENSG00000169499,PLEKHA2,53,-0.6441,76,-0.1058,111,0.97592,38,-1.1384,46,-0.9343
ENSG00000169490,TM2D2,23,-1.0609,60,0.44600,49,0.13946,44,-0.1086,41,-0.2395
ENSG00000168615,ADAM9,44,0.55960,32,0.05216,29,-0.1579,40,0.38604,24,-0.4353
ENSG00000147533,GOLGA7,35,-1.3759,80,-0.1375,62,-0.8012,110,0.37871,171,1.31638
ENSG00000158669,GPAT4,29,-0.4263,45,0.27093,35,-0.2286,77,1.13525,26,-0.6562
ENSG00000083168,KAT6A,57,1.27834,23,-0.2118,20,-0.6366,24,-0.1173,30,0.26227
ENSG00000070718,AP3M2,44,-1.3754,160,0.71977,113,0.12131,139,0.39673,61,-0.9499
ENSG00000070501,POLB,14,-0.9667,22,-0.3733,29,0.16734,66,1.48545,15,-0.9570
ENSG00000078668,VDAC3,103,-0.7107,235,0.67331,156,-0.1230,184,0.19253,130,-0.3934
ENSG00000168575,SLC20A2,127,1.55734,47,-0.1204,36,-0.7741,60,0.27313,47,-0.1439
ENSG00000176209,SMIM19,40,-0.1858,37,-0.3065,50,0.32346,56,0.35510,35,-0.4133
ENSG00000120925,RNF170,16,-1.2638,50,0.60087,26,-0.7791,52,0.58949,50,0.58725
ENSG00000168172,HOOK3,95,0.88423,59,0.12433,41,-0.7231,39,-0.5258,76,0.57551
ENSG00000168522,FNTA,62,0.12782,51,-0.1746,52,-0.2425,62,0.12778,70,0.38750
ENSG00000165102,HGSNAT,34,0.07167,36,0.15263,31,-0.1062,46,0.55690,25,-0.4226
ENSG00000164808,SPIDR,25,-0.2190,34,0.27276,34,0.42960,20,-0.5467,19,-0.7553
ENSG00000221869,CEBPD,776,3.91886,35,-1.9125,59,-1.4639,14,-3.1081,63,-1.0192
ENSG00000253729,PRKDC,41,-0.3397,71,0.58648,48,-0.1767,29,-0.8840,57,0.17701
ENSG00000104738,MCM4,8,-1.6201,29,0.47118,22,-0.1187,39,0.86759,18,-0.3962
ENSG00000169139,UBE2V2,90,-1.0610,241,0.54270,187,0.11238,169,-0.0928,148,-0.3318
ENSG00000147481,SNTG1,6,-1.9492,28,0.46521,25,0.31680,39,0.92151,8,-1.5304
ENSG00000168300,PCMTD1,67,0.86393,41,0.08525,30,-0.6617,66,0.83984,34,-0.2394
ENSG00000023287,RB1CC1,74,-0.9787,156,0.20727,120,-0.3599,225,0.78842,158,0.22832
ENSG00000082556,OPRK1,0,-5.6394,46,1.05881,26,-0.0730,33,0.34409,18,-0.6125
ENSG00000047249,ATP6V1H,137,-1.3406,385,0.27961,431,0.81770,164,-1.0739,198,-0.8570
ENSG00000147509,RGS20,10,-2.1949,28,-0.7447,54,0.61149,40,-0.1417,52,0.32991
ENSG00000187735,TCEA1,99,0.49789,65,-0.1936,67,-0.1906,75,0.06729,78,0.14005
ENSG00000120992,LYPLA1,13,-0.9750,27,0.17144,21,-0.3670,47,1.07955,25,0.02533
ENSG00000137547,MRPL15,25,-1.1691,56,0.07583,62,0.37513,60,0.17472,44,-0.3689
ENSG00000206579,XKR4,1,-4.7228,51,0.61834,36,0.00255,39,0.09632,38,0.08080
ENSG00000167904,TMEM68,8,-1.4346,41,1.28813,16,-0.6444,19,-0.1999,22,0.02795
ENSG00000008988,RPS20,1076,0.91130,338,-1.0047,555,-0.2692,634,0.04038,815,0.50653
ENSG00000170791,CHCHD7,47,0.27863,34,-0.2523,42,0.15217,36,-0.1396,37,-0.1118
ENSG00000170786,SDR16C5,0,-4.0103,23,0.93555,16,0.47538,10,-0.4071,6,-1.1906
ENSG00000104331,IMPAD1,57,-0.5583,108,0.51568,67,-0.4662,117,0.58784,85,0.06289
ENSG00000169122,FAM110B,20,-1.7793,57,-0.2061,76,0.50641,107,0.83418,41,-0.7489
ENSG00000215114,UBXN2B,26,-0.9574,81,0.91151,51,0.06626,26,-1.0027,39,-0.4162
ENSG00000137575,SDCBP,154,-0.1578,201,0.29335,166,-0.0773,179,0.08145,156,-0.1514
ENSG00000198846,TOX,7,-1.1535,15,-0.1297,16,-0.0914,13,-0.3522,25,0.78321
ENSG00000178538,CA8,15,-0.5328,16,-0.4319,16,-0.6820,35,0.80876,35,0.96821
ENSG00000104388,RAB2A,150,-1.0709,398,0.50913,316,0.13445,348,0.23152,218,-0.5537
ENSG00000177182,CLVS1,7,-1.6037,24,0.24763,26,0.64165,13,-0.7025,15,-0.4942
ENSG00000198363,ASPH,61,-0.9795,145,0.42484,86,-0.6779,154,0.46971,163,0.64461
ENSG00000274956,NKAIN3-IT1,7,-3.0700,31,-0.9643,53,-0.1379,81,0.58761,101,1.11142
ENSG00000137563,GGH,36,0.64355,28,0.27816,20,-0.4223,23,-0.0336,24,-0.0157
ENSG00000185728,YTHDF3,36,-0.6884,69,0.37604,60,0.17026,41,-0.4794,51,-0.1497
ENSG00000254377,MIR124-2HG,4,-2.3058,25,0.57527,19,0.10255,34,1.02989,9,-1.1741
ENSG00000180828,BHLHE22,10,-1.6950,32,0.02928,48,1.47656,12,-1.4777,9,-2.0238
ENSG00000172817,CYP7B1,20,-0.1983,14,-0.7827,19,-0.4061,11,-1.1228,47,1.43581
ENSG00000104442,ARMC1,24,-1.1410,58,0.24374,54,0.19135,48,-0.0961,49,-0.0653
ENSG00000147576,ADHFE1,12,-0.7889,11,-1.0315,13,-1.0364,38,0.97931,46,1.54669
ENSG00000169085,VXN,73,-1.3525,229,0.46314,198,0.30730,121,-0.5923,154,-0.2446
ENSG00000175073,VCPIP1,26,-0.7920,62,0.60909,44,0.00605,36,-0.3304,40,-0.1905
ENSG00000104205,SGK3,16,-0.3720,20,-0.0191,16,-0.6298,16,-0.3487,37,1.11932
ENSG00000245910,SNHG6,361,-0.3283,271,-0.8319,443,-0.0130,472,0.09433,652,0.70916
ENSG00000121022,COPS5,39,-0.7541,71,0.20961,66,0.11765,55,-0.2157,65,0.03525
ENSG00000104218,CSPP1,41,1.04563,17,-0.3956,15,-0.8422,39,0.94791,25,0.21771
ENSG00000066777,ARFGEF1,31,0.04847,43,0.65468,26,-0.3703,25,-0.2676,29,-0.0331
ENSG00000046889,PREX2,53,0.08926,31,-0.8209,43,-0.3913,51,0.00823,87,1.03049
ENSG00000140396,NCOA2,27,-0.9160,46,-0.0938,42,-0.3270,139,1.80770,31,-0.7200
ENSG00000067167,TRAM1,75,1.18299,31,-0.2881,25,-0.9238,33,-0.1535,55,0.75916
